日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-04-22,唐津,1,朝１戦予選,1,4027,松江秀徳,45,佐賀,54,A2,5.45,34.78,6.41,48.44,44,33.54,65,24.0,晴,北,8,8,6.97,1,逃げ,1,0.07,1.51.4,0.1692156862745098,0.1637551020408163,0.3142857142857143,0.2857142857142857,0.14285714285714285,0.2571428571428571,0.0,0.02857142857142857,0.0,0.0,0.2857142857142857,0.11428571428571428,0.14285714285714285
2023-04-22,唐津,1,朝１戦予選,2,4624,高田　明,37,佐賀,49,B1,5.67,38.26,6.77,53.23,31,44.22,46,25.93,晴,北,8,8,6.88,2,逃げ,2,0.12,1.52.8,0.1883870967741935,0.1775543478260869,0.02857142857142857,0.2,0.17142857142857143,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,唐津,1,朝１戦予選,3,3508,久富政弘,51,佐賀,54,B1,5.13,28.57,5.28,34.23,67,34.16,38,21.74,晴,北,8,8,6.98,3,逃げ,3,0.13,1.54.4,0.1461111111111111,0.1826431718061674,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.0,0.0,0.0,0.08571428571428572,0.05714285714285714,0.0,0.0,0.0
2023-04-22,唐津,1,朝１戦予選,4,3506,宮西真昭,51,佐賀,54,B2,3.78,8.22,3.89,10.96,65,33.7,73,25.0,晴,北,8,8,6.95,6,逃げ,4,0.21,1.56.5,0.191578947368421,0.20376,0.03225806451612903,0.12903225806451613,0.12903225806451613,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0
2023-04-22,唐津,1,朝１戦予選,5,3998,冨成謙児,43,佐賀,52,B1,5.03,27.1,5.15,24.83,48,33.14,64,40.74,晴,北,8,8,6.97,4,逃げ,6,0.15,1.55.6,0.1835897435897436,0.1616525423728813,0.058823529411764705,0.029411764705882353,0.17647058823529413,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0
2023-04-22,唐津,1,朝１戦予選,6,3471,赤峰和也,53,佐賀,55,B1,4.21,28.95,4.35,22.29,40,36.47,61,44.44,晴,北,8,8,7.0,5,逃げ,5,0.2,1.55.7,0.2304347826086956,0.203954802259887,0.0,0.07407407407407407,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,唐津,2,モー２ング予,1,4515,藤田浩人,36,佐賀,54,A2,5.52,33.33,5.63,38.69,36,44.85,74,22.22,晴,北,8,8,6.99,1,逃げ,1,0.09,1.51.2,0.1573333333333333,0.1740856031128404,0.11538461538461539,0.2692307692307692,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.2692307692307692,0.5,0.038461538461538464
2023-04-22,唐津,2,モー２ング予,2,5026,安河内健,27,佐賀,53,A1,6.32,48.72,5.83,44.09,60,30.95,31,50.0,晴,北,8,8,6.88,2,逃げ,2,0.1,1.52.3,0.146578947368421,0.1474458874458874,0.09375,0.1875,0.21875,0.0,0.4375,0.0625,0.0,0.0,0.0,0.0,0.0
2023-04-22,唐津,2,モー２ング予,3,3211,北川敏弘,61,佐賀,56,B1,4.7,22.34,4.58,20.26,27,46.9,42,83.33,晴,北,8,8,6.99,5,逃げ,3,0.12,1.56.2,0.1831578947368421,0.1710144927536231,0.0,0.21428571428571427,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,唐津,2,モー２ング予,4,3892,草場康幸,47,佐賀,50,B1,5.05,27.27,5.44,34.65,15,40.76,40,33.33,晴,北,8,8,7.03,3,逃げ,4,0.23,1.55.0,0.1724242424242424,0.1635675675675675,0.0,0.06451612903225806,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
