ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2023-09-08,ëÂë∫,1,ó\ëI,1,3571,éõñ{ïêéi,52,í∑çË,54,B1,3.61,15.49,3.93,18.85,61,27.78,75,51.02,ê∞,ñk,4,3,6.93,1,ì¶Ç∞,1,0.25,1.51.3,0.1658333333333333,0.1768452380952381,9,24,3,4,8,0,0,0,0,6,4,4,0.375,0.125,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666
2023-09-08,ëÂë∫,1,ó\ëI,2,3953,éuìπãgòa,47,ïüâ™,52,B1,4.13,24.1,2.91,0.0,12,34.0,44,24.14,ê∞,ñk,4,3,6.94,2,ì¶Ç∞,2,0.21,1.52.2,0.1946428571428571,0.1793243243243243,1,28,5,2,0,15,1,0,0,0,0,0,0.03571428571428571,0.17857142857142858,0.07142857142857142,0.0,0.5357142857142857,0.03571428571428571,0.0,0.0,0.0,0.0,0.0
2023-09-08,ëÂë∫,1,ó\ëI,3,5150,ç‚ñ{óYãI,28,åQîn,52,B1,5.21,36.84,6.13,62.5,72,24.49,60,23.4,ê∞,ñk,4,3,6.98,3,ì¶Ç∞,3,0.18,1.52.6,0.179090909090909,0.170505617977528,3,22,4,2,0,0,2,0,1,0,0,0,0.13636363636363635,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0
2023-09-08,ëÂë∫,1,ó\ëI,4,4071,å√âÍêÁèª,42,ï∫å…,47,B1,5.51,37.89,3.87,20.0,62,37.25,71,38.89,ê∞,ñk,4,3,6.88,5,ì¶Ç∞,4,0.3,.  .,0.1313157894736842,0.1580357142857142,2,38,10,5,0,0,1,1,0,0,0,0,0.05263157894736842,0.2631578947368421,0.13157894736842105,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.0
2023-09-08,ëÂë∫,1,ó\ëI,5,4097,ä—íníJíº,41,çLìá,55,B1,5.14,27.96,0.0,0.0,57,27.45,72,30.0,ê∞,ñk,4,3,6.97,6,ì¶Ç∞,5,0.35,.  .,0.2455172413793103,0.220225988700565,1,29,1,7,0,0,0,0,1,0,0,0,0.034482758620689655,0.034482758620689655,0.2413793103448276,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0
2023-09-08,ëÂë∫,1,ó\ëI,6,4241,ëÂã¯èdçK,38,í∑çË,53,B1,5.38,29.47,5.23,33.85,43,34.0,43,19.05,ê∞,ñk,4,3,6.87,4,ì¶Ç∞,6,0.31,1.54.4,0.1815384615384615,0.1806593406593406,0,26,3,5,0,0,0,0,0,0,0,0,0.0,0.11538461538461539,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,ëÂë∫,2,ó\ëI,1,3044,éOëÓé¢ém,62,ïüà‰,57,B1,4.81,30.59,0.0,0.0,27,31.91,52,43.48,ê∞,ñkêº,3,2,7.07,3,î≤Ç´,1,0.19,1.52.7,0.1886206896551724,0.1784158415841584,7,29,8,7,6,0,0,0,0,8,8,5,0.2413793103448276,0.27586206896551724,0.2413793103448276,0.20689655172413793,0.0,0.0,0.0,0.0,0.27586206896551724,0.27586206896551724,0.1724137931034483
2023-09-08,ëÂë∫,2,ó\ëI,2,4520,çÇëqçFëæ,36,ïüà‰,49,B1,4.89,26.36,5.0,31.58,45,45.28,55,40.48,ê∞,ñkêº,3,2,6.94,1,î≤Ç´,2,0.12,1.50.4,0.1635135135135135,0.1784913793103448,7,37,6,9,0,16,6,0,0,0,0,0,0.1891891891891892,0.16216216216216217,0.24324324324324326,0.0,0.43243243243243246,0.16216216216216217,0.0,0.0,0.0,0.0,0.0
2023-09-08,ëÂë∫,2,ó\ëI,3,4645,è„ë∫èÉàÍ,43,åQîn,52,A2,6.18,47.2,4.88,12.5,60,26.09,45,44.12,ê∞,ñkêº,3,2,6.99,2,î≤Ç´,3,0.09,1.51.1,0.14,0.1420866141732283,5,41,13,9,0,0,1,1,3,0,0,0,0.12195121951219512,0.3170731707317073,0.21951219512195122,0.0,0.0,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.0,0.0,0.0
2023-09-08,ëÂë∫,2,ó\ëI,4,5055,·¡íπèÕëæ,27,í∑çË,53,B1,4.67,24.51,4.66,26.35,73,36.54,46,50.0,ê∞,ñkêº,3,2,7.0,4,î≤Ç´,4,0.12,1.53.6,0.1645454545454545,0.1632017543859649,5,44,6,9,0,0,1,1,1,0,0,0,0.11363636363636363,0.13636363636363635,0.20454545454545456,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0
2023-09-08,ëÂë∫,2,ó\ëI,5,3349,ãgìcàÍòY,55,í∑çË,51,A2,5.76,38.94,6.42,50.0,64,30.19,51,41.18,ê∞,ñkêº,3,2,7.01,5,î≤Ç´,5,0.13,.  .,0.1316129032258064,0.1483098591549295,5,31,4,3,0,0,0,0,4,0,0,0,0.16129032258064516,0.12903225806451613,0.0967741935483871,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0
2023-09-08,ëÂë∫,2,ó\ëI,6,4744,à…ì°óÊìﬁ,30,ïüâ™,45,B2,3.86,16.22,4.0,16.22,56,29.41,76,19.57,ê∞,ñkêº,3,2,6.94,6,î≤Ç´,6,0.15,.  .,0.1866666666666666,0.2113559322033898,0,6,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,ëÂë∫,3,ó\ëI,1,5033,ì°å¥çFìl,25,à§ím,56,B1,4.16,20.97,3.53,11.76,70,32.0,39,44.83,ê∞,ñkêº,4,3,6.94,1,ì¶Ç∞,1,0.05,1.49.4,0.1866666666666666,0.183,13,36,6,6,12,0,0,0,0,2,12,4,0.3611111111111111,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.05555555555555555,0.3333333333333333,0.1111111111111111
2023-09-08,ëÂë∫,3,ó\ëI,2,5129,éRå˚ê^äÏ,26,í∑çË,47,B2,4.25,25.0,4.1,16.67,46,22.45,73,38.98,ê∞,ñkêº,4,3,6.95,6,ì¶Ç∞,6,0.21,.  .,0.1733333333333333,0.1881012658227848,0,12,5,1,0,7,0,0,0,0,0,0,0.0,0.4166666666666667,0.08333333333333333,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,ëÂë∫,3,ó\ëI,3,4303,ñqå¥Å@êí,40,à§ím,52,B1,4.97,26.37,0.0,0.0,33,33.93,63,35.0,ê∞,ñkêº,4,3,6.93,4,ì¶Ç∞,2,0.12,1.52.7,0.183030303030303,0.1916097560975609,2,33,7,8,0,0,0,1,1,0,0,0,0.06060606060606061,0.21212121212121213,0.24242424242424243,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0
2023-09-08,ëÂë∫,3,ó\ëI,4,4991,è@çsé°ç∆,26,çLìá,51,B1,5.98,40.2,5.38,35.38,71,27.45,32,35.59,ê∞,ñkêº,4,3,6.93,3,ì¶Ç∞,5,0.19,1.52.3,0.1805714285714285,0.1808121827411167,2,35,2,14,0,0,0,0,1,0,0,0,0.05714285714285714,0.05714285714285714,0.4,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
