日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-10-23,唐津,1,朝１戦一般,1,3745,橋本年光,49,兵庫,54,A2,6.29,39.39,5.89,32.14,14,15.63,32,38.85,曇り,西,3,3,6.81,2,まくり,1,0.13,1.49.9,0.1591891891891891,0.1661538461538461,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,0.3055555555555556,0.1111111111111111
2024-10-23,唐津,1,朝１戦一般,2,4327,加藤　翔,41,静岡,53,B1,4.16,16.51,4.17,22.22,57,23.33,66,26.72,曇り,西,3,3,6.82,3,まくり,2,0.13,1.53.0,0.1875675675675675,0.2033628318584071,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.0,0.6129032258064516,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0,0.0
2024-10-23,唐津,1,朝１戦一般,3,3948,大町利克,48,大阪,53,B1,4.15,22.34,4.45,20.0,24,44.12,80,37.96,曇り,西,3,3,6.98,4,まくり,3,0.14,1.53.8,0.1777142857142857,0.1964999999999999,0.0,0.12903225806451613,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,唐津,1,朝１戦一般,4,5124,上瀧絢也,28,佐賀,52,B1,3.88,17.65,3.06,13.29,40,10.34,44,36.36,曇り,西,3,3,6.88,6,まくり,4,0.27,1.57.6,0.1391176470588235,0.1476630434782608,0.08823529411764706,0.08823529411764706,0.11764705882352941,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0
2024-10-23,唐津,1,朝１戦一般,5,3630,黒田誠司,54,静岡,55,B1,4.45,19.19,3.2,10.0,20,35.71,88,36.62,曇り,西,3,3,6.87,1,まくり,5,0.13,1.49.5,0.1562068965517241,0.1582285714285714,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,唐津,1,朝１戦一般,6,5343,小林礼央,22,広島,52,B2,1.26,0.0,0.0,0.0,18,40.0,37,39.01,曇り,西,3,3,6.87,5,まくり,6,0.08,1.54.5,0.1713953488372093,0.181044776119403,0.0,0.037037037037037035,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,唐津,2,モー２ング一,1,4608,荒井翔伍,35,東京,55,A2,5.72,37.35,5.64,27.27,59,41.18,83,39.1,曇り,西,2,2,6.76,1,逃げ,1,0.12,1.49.7,0.1271794871794871,0.1533488372093023,0.19230769230769232,0.19230769230769232,0.11538461538461539,0.15384615384615385,0.0,0.0,0.0,0.0,0.15384615384615385,0.3076923076923077,0.3076923076923077
2024-10-23,唐津,2,モー２ング一,2,3422,服部幸男,53,静岡,55,A1,6.74,51.49,6.45,50.0,62,7.14,39,33.57,曇り,西,2,2,6.82,4,逃げ,2,0.19,1.53.6,0.1667441860465116,0.1505179282868526,0.05555555555555555,0.1388888888888889,0.1388888888888889,0.0,0.5,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
2024-10-23,唐津,2,モー２ング一,3,4664,東口　晃,41,福井,55,B1,3.7,16.22,3.05,10.53,29,47.37,53,32.17,曇り,西,2,2,6.81,6,逃げ,3,0.19,1.56.7,0.1994117647058823,0.1918316831683168,0.0,0.05714285714285714,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,唐津,2,モー２ング一,4,3934,鋤柄貴俊,47,愛知,53,B1,5.34,27.78,5.3,40.0,56,31.03,31,32.62,曇り,西,2,2,6.86,5,逃げ,4,0.09,1.55.0,0.1464583333333333,0.1554320987654321,0.02857142857142857,0.11428571428571428,0.11428571428571428,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
2024-10-23,唐津,2,モー２ング一,5,3784,中島友和,48,佐賀,53,B1,4.73,21.9,5.46,36.89,49,33.33,86,28.06,曇り,西,2,2,6.86,3,逃げ,5,0.1,1.52.2,0.1686666666666667,0.1560487804878048,0.029411764705882353,0.08823529411764706,0.11764705882352941,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0
2024-10-23,唐津,2,モー２ング一,6,4925,森　悠稀,31,兵庫,53,B1,5.87,38.71,4.87,30.0,46,39.13,61,39.04,曇り,西,2,2,6.74,2,逃げ,6,0.08,1.50.7,0.138235294117647,0.1349590163934426,0.0,0.17391304347826086,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,唐津,3,３ライズ戦一,1,3852,澤　大介,52,三重,51,A2,4.71,28.85,0.0,0.0,13,38.24,79,42.22,曇り,西,1,1,6.85,1,逃げ,1,0.15,1.49.8,0.178,0.163440366972477,0.39285714285714285,0.32142857142857145,0.10714285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.16071428571428573
2024-10-23,唐津,3,３ライズ戦一,2,4879,山崎鉄平,29,佐賀,53,B1,4.87,25.26,4.82,26.25,51,45.45,38,30.66,曇り,西,1,1,6.84,2,逃げ,2,0.14,1.51.5,0.1625641025641025,0.1605333333333333,0.0851063829787234,0.3191489361702128,0.2765957446808511,0.0,0.44680851063829785,0.0425531914893617,0.02127659574468085,0.0,0.0,0.0,0.0
2024-10-23,唐津,3,３ライズ戦一,3,3988,古川誠之,46,愛知,56,A2,5.8,39.85,5.64,36.0,69,0.0,62,39.34,曇り,西,1,1,6.82,3,逃げ,3,0.15,1.52.5,0.1263636363636363,0.1477959183673469,0.08888888888888889,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0
