日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-04-24,大村,1,予選,1,3571,寺本武司,51,長崎,53,B1,4.26,15.29,4.09,19.69,20,35.23,20,34.62,雨,東,1,1,6.86,2,まくり,1,0.17,1.50.3,0.15156250000000002,0.1613888888888889,0.3142857142857143,0.42857142857142855,0.0
2023-04-24,大村,1,予選,2,4879,山崎鉄平,28,佐賀,53,B1,4.44,24.47,5.18,26.67,48,34.81,85,38.56,雨,東,1,1,6.89,4,まくり,2,0.17,1.53.2,0.17862068965517242,0.16670157068062827,0.02857142857142857,0.37142857142857144,0.5714285714285714
2023-04-24,大村,1,予選,3,5177,松井貫太,26,福岡,51,B1,2.45,5.51,2.05,3.33,25,35.75,54,31.61,雨,東,1,1,6.8,3,まくり,3,0.17,1.52.7,0.1725,0.1936842105263158,0.17142857142857143,0.3142857142857143,0.0
2023-04-24,大村,1,予選,4,5011,高木圭大,25,長崎,52,B1,3.97,14.1,3.77,12.82,53,28.93,35,42.76,雨,東,1,1,6.83,5,まくり,4,0.13,.  .,0.15384615384615385,0.15375,0.03225806451612903,0.25806451612903225,0.0
2023-04-24,大村,1,予選,5,4204,柴田大輔,40,福岡,53,B1,4.72,29.41,3.66,19.51,28,44.89,27,37.58,雨,東,1,1,6.75,1,まくり,5,0.11,1.48.4,0.17124999999999999,0.17856502242152467,0.058823529411764705,0.20588235294117646,0.0
2023-04-24,大村,1,予選,6,5277,井上未都,20,福岡,46,B2,1.27,0.0,0.0,0.0,58,36.22,39,39.1,雨,東,1,1,6.88,6,まくり,6,0.18,.  .,0.1935897435897436,0.1863380281690141,0.0,0.18518518518518517,0.0
2023-04-24,大村,2,予選,1,3928,林　恵祐,47,福岡,60,B1,5.08,29.69,4.1,22.45,59,41.81,24,31.13,雨,東,2,1,6.87,1,逃げ,1,0.16,1.48.6,0.16131578947368422,0.17381889763779526,0.11538461538461539,0.5,0.0
2023-04-24,大村,2,予選,2,3708,岡部貴司,48,岡山,58,B1,5.05,27.66,4.55,22.5,57,34.25,34,35.67,雨,東,2,1,6.89,2,逃げ,2,0.14,1.50.1,0.18488372093023256,0.18458515283842797,0.09375,0.40625,0.4375
2023-04-24,大村,2,予選,3,4355,小川広大,39,福岡,59,B1,3.92,12.87,3.74,11.48,51,46.37,80,31.85,雨,東,2,1,6.83,4,逃げ,3,0.21,1.53.4,0.17729729729729732,0.1916517857142857,0.0,0.4444444444444444,0.0
2023-04-24,大村,2,予選,4,4991,宗行治哉,25,広島,52,B1,4.63,28.95,4.88,28.57,12,34.12,83,40.88,雨,東,2,1,6.85,6,逃げ,4,0.51,.  .,0.19121212121212122,0.18814207650273224,0.0,0.26666666666666666,0.0
2023-04-24,大村,2,予選,5,4258,関根彰人,39,埼玉,52,B1,4.65,22.33,0.0,0.0,44,37.5,56,40.65,雨,東,2,1,6.87,3,逃げ,5,0.26,1.51.4,0.1834285714285714,0.1876847290640394,0.0,0.3,0.0
2023-04-24,大村,2,予選,6,4395,下河雅史,36,福岡,55,B1,5.15,28.57,5.58,35.14,49,34.44,67,39.1,雨,東,2,1,6.94,5,逃げ,6,0.36,.  .,0.17514285714285713,0.16013452914798207,0.0,0.2,0.0
2023-04-24,大村,3,予選,1,4423,坂口貴彦,34,岡山,55,B1,4.54,28.57,4.9,34.15,60,41.44,21,34.62,雨,南東,1,1,6.83,1,逃げ,1,0.01,1.48.5,0.12642857142857142,0.1676303317535545,0.5,0.1,0.0
2023-04-24,大村,3,予選,2,5135,仲　航太,23,東京,54,B1,4.58,26.32,5.86,28.57,75,30.43,37,31.01,雨,南東,1,1,6.94,2,逃げ,2,0.09,1.49.6,0.1857894736842105,0.17444444444444446,0.0,0.5714285714285714,0.7142857142857143
2023-04-24,大村,3,予選,3,5122,相馬　翔,21,埼玉,55,B1,4.24,24.0,6.25,50.0,45,28.9,16,35.03,雨,南東,1,1,6.88,4,逃げ,3,0.06,1.51.1,0.11861111111111113,0.1650259067357513,0.0,0.2,0.0
2023-04-24,大村,3,予選,4,5158,宮脇遼太,25,福岡,51,B1,2.79,10.39,2.59,9.8,46,29.38,22,30.82,雨,南東,1,1,6.9,5,逃げ,4,0.05,.  .,0.13514285714285715,0.1363157894736842,0.0,0.375,0.0
2023-04-24,大村,3,予選,5,5208,屋良龍紀,25,長崎,52,B1,2.01,1.3,1.82,1.75,16,33.72,57,33.95,雨,南東,1,1,6.91,6,逃げ,5,0.18,.  .,0.17370370370370372,0.17262820512820512,0.0,0.0,0.0
2023-04-24,大村,3,予選,6,4885,大山千広,27,福岡,48,A1,7.1,55.22,6.71,71.43,68,28.07,23,31.37,雨,南東,1,1,6.82,3,逃げ,6,0.06,1.50.9,0.13458333333333333,0.12993865030674848,0.0,0.0,0.0
2023-04-24,大村,4,予選,1,4394,永嶋裕一,36,福岡,55,B1,5.3,27.85,4.31,21.88,11,40.32,36,31.82,雨,東,2,1,6.81,1,逃げ,1,0.06,1.47.5,0.16304347826086957,0.14767441860465116,0.32,0.36,0.0
2023-04-24,大村,4,予選,2,4552,杉山勝匡,34,佐賀,53,B1,4.59,33.33,4.32,27.4,36,33.89,17,37.74,雨,東,2,1,6.86,5,逃げ,2,0.13,.  .,0.17,0.15587155963302754,0.08108108108108109,0.2972972972972973,0.4864864864864865
2023-04-24,大村,4,予選,3,4600,井内将太,38,広島,52,A2,6.28,41.04,6.24,43.14,56,27.63,46,39.38,雨,東,2,1,6.83,3,逃げ,3,0.09,1.51.6,0.12962264150943398,0.13397163120567376,0.12,0.12,0.0
2023-04-24,大村,4,予選,4,4874,池田奈津,29,福岡,51,B1,5.09,25.88,4.55,28.57,21,37.29,19,40.0,雨,東,2,1,6.81,4,逃げ,4,0.1,1.52.5,0.14923076923076922,0.1509433962264151,0.08695652173913043,0.30434782608695654,0.0
2023-04-24,大村,4,予選,5,5167,小川竜太,22,埼玉,54,B1,4.36,22.22,0.0,0.0,43,43.72,81,31.1,雨,東,2,1,6.86,2,逃げ,5,0.16,1.49.8,0.13903225806451613,0.1507909604519774,0.24,0.2,0.0
2023-04-24,大村,4,予選,6,4366,前沢丈史,37,東京,55,A1,6.73,53.49,4.6,20.0,63,39.46,13,31.91,雨,東,2,1,6.88,6,逃げ,6,0.25,.  .,0.16382978723404257,0.14185314685314684,0.0,0.2,0.0
2023-04-24,大村,5,予選,1,4693,松下誉士,39,福岡,54,B1,4.42,23.81,3.93,17.78,33,35.36,48,33.54,雨,南東,2,1,6.8,2,まくり差し,1,0.12,1.56.8,0.1811111111111111,0.17168141592920352,0.4666666666666667,0.4,0.0
2023-04-24,大村,5,予選,2,4530,小野生奈,34,福岡,45,B2,8.11,66.67,6.75,55.0,55,35.56,63,40.63,雨,南東,2,1,6.81,4,まくり差し,2,0.21,2.03.3,0.17200000000000001,0.16555555555555557,0.06818181818181818,0.5,0.5
2023-04-24,大村,5,予選,3,5066,鈴木孝明,24,埼玉,53,B1,5.21,35.64,0.0,0.0,79,32.32,60,38.99,雨,南東,2,1,6.8,1,まくり差し,3,0.09,1.52.8,0.13282051282051283,0.14101382488479264,0.07894736842105263,0.4473684210526316,0.0
2023-04-24,大村,5,予選,4,4540,相原利章,35,東京,52,A2,5.87,38.97,3.3,10.0,26,37.22,15,37.74,雨,南東,2,1,6.85,5,まくり差し,4,0.09,.  .,0.12048780487804879,0.12745173745173743,0.21875,0.375,0.0
2023-04-24,大村,5,予選,6,4890,石川　諒,34,山口,53,B1,4.98,32.73,4.74,21.05,29,36.76,25,32.88,雨,南東,2,1,6.84,3,まくり差し,6,0.13,2.00.4,0.16161290322580643,0.157196261682243,0.1388888888888889,0.3888888888888889,0.0
2023-04-24,大村,6,予選,1,4204,柴田大輔,40,福岡,53,B1,4.72,29.41,3.66,19.51,28,44.89,27,37.58,雨,南東,2,1,6.79,2,逃げ,3,0.13,1.49.9,0.15096774193548387,0.17856502242152467,0.0,0.29411764705882354,0.0
