日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-06-23,大村,1,一般,1,4432,黄金井力,38,埼玉,56,B1,5.99,38.46,5.53,35.29,55,0.0,48,0.0,曇り,南西,3,2,7.11,1,逃げ,1,0.17,1.51.8,0.1464516129032258,0.1572139303482587,0.13157894736842105,0.2631578947368421,0.15789473684210525,0.13157894736842105,0.0,0.0,0.0,0.0,0.2894736842105263,0.3157894736842105,0.15789473684210525
2024-06-23,大村,1,一般,2,4314,青木幸太,40,福岡,51,B1,5.26,35.96,6.2,50.0,34,0.0,11,0.0,曇り,南西,3,2,7.09,3,逃げ,2,0.17,1.55.4,0.1523333333333333,0.1394444444444444,0.11428571428571428,0.11428571428571428,0.17142857142857143,0.0,0.5714285714285714,0.08571428571428572,0.02857142857142857,0.0,0.0,0.0,0.0
2024-06-23,大村,1,一般,3,5137,川原　涼,24,愛知,54,B1,4.37,23.46,0.0,0.0,57,0.0,21,0.0,曇り,南西,3,2,7.1,2,逃げ,3,0.18,1.53.2,0.1479411764705882,0.16,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0
2024-06-23,大村,1,一般,4,4164,岩永節也,42,長崎,53,B1,3.81,18.75,4.01,20.18,14,0.0,54,0.0,曇り,南西,3,2,7.18,6,逃げ,4,0.19,.  .,0.1866666666666666,0.18192,0.05555555555555555,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0
2024-06-23,大村,1,一般,5,4638,小林遼太,33,福岡,55,B1,5.07,28.04,3.62,15.38,45,0.0,36,0.0,曇り,南西,3,2,7.09,5,逃げ,5,0.21,.  .,0.1948717948717948,0.180603448275862,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-23,大村,1,一般,6,5172,田村　慶,23,徳島,52,B1,4.44,25.61,6.78,55.56,49,0.0,43,0.0,曇り,南西,3,2,7.18,4,逃げ,6,0.2,1.56.1,0.1839285714285714,0.1776923076923077,0.0,0.07407407407407407,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-23,大村,2,一般,1,3992,関口智久,45,埼玉,55,B1,5.09,31.4,4.28,16.67,30,0.0,26,0.0,曇り,南西,3,2,7.07,4,差し,1,0.08,1.53.7,0.1752173913043478,0.1604545454545454,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.1,0.0,0.0,0.0,0.0,0.23333333333333334,0.36666666666666664,0.23333333333333334
2024-06-23,大村,2,一般,2,5178,成貞琳平,27,愛知,53,B1,3.03,9.89,3.9,10.0,54,0.0,16,0.0,曇り,南西,3,2,7.08,1,差し,2,0.03,1.51.2,0.2087878787878787,0.1982485875706215,0.08333333333333333,0.16666666666666666,0.1388888888888889,0.0,0.5833333333333334,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
2024-06-23,大村,2,一般,3,5196,鰐部太空,22,愛知,55,B1,5.89,40.0,4.5,22.22,33,0.0,28,0.0,曇り,南西,3,2,7.06,2,差し,3,0.08,1.52.5,0.1236842105263158,0.1509677419354838,0.0,0.07317073170731707,0.3170731707317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-23,大村,2,一般,4,4416,三宅健太,37,広島,55,B2,4.36,18.97,4.36,18.18,39,0.0,49,0.0,曇り,南西,3,2,7.03,3,差し,4,0.17,1.53.4,0.1934615384615384,0.1982738095238095,0.02564102564102564,0.07692307692307693,0.1794871794871795,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0
