日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-03-04,大村,1,一般,1,5152,丸山祐也,28,福岡,51,B1,4.13,21.52,2.58,5.0,52,30.25,26,22.15,曇り,南東,2,1,6.96,3,まくり差し,1,0.13,1.52.1,0.1694444444444444,0.1826373626373626,0.1891891891891892,0.21621621621621623,0.1891891891891892,0.1891891891891892,0.0,0.0,0.0,0.0,0.35135135135135137,0.2972972972972973,0.13513513513513514
2024-03-04,大村,1,一般,2,4855,江頭賢太,28,長崎,53,B2,4.3,20.0,3.86,19.39,22,28.49,41,34.55,曇り,南東,2,1,6.99,4,まくり差し,2,0.21,1.53.4,0.1691666666666667,0.1793571428571428,0.11428571428571428,0.08571428571428572,0.22857142857142856,0.0,0.5714285714285714,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0
2024-03-04,大村,1,一般,3,3536,一色雅昭,57,愛知,56,B1,3.69,16.05,4.6,40.0,36,32.94,35,33.13,曇り,南東,2,1,6.97,5,まくり差し,3,0.16,.  .,0.1729032258064516,0.1841818181818182,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0
2024-03-04,大村,1,一般,4,3282,池本輝明,57,広島,51,B1,4.54,23.61,5.28,29.79,73,35.93,76,26.14,曇り,南東,2,1,6.94,2,まくり差し,4,0.08,1.50.4,0.1678125,0.1821243523316062,0.0,0.08571428571428572,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,大村,1,一般,5,3273,石田　豪,58,広島,51,B1,4.73,31.31,4.39,19.44,29,30.36,39,30.95,曇り,南東,2,1,6.91,1,まくり差し,5,0.13,1.49.7,0.1534482758620689,0.1802409638554217,0.058823529411764705,0.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0
2024-03-04,大村,1,一般,6,5309,森　雄利,19,長崎,52,B2,1.38,0.0,1.0,0.0,32,41.86,60,33.13,曇り,南東,2,1,6.91,6,まくり差し,6,0.13,.  .,0.1809210526315789,0.1811666666666666,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,大村,2,一般,1,3631,田添康介,54,長崎,54,B1,5.04,32.84,4.0,28.57,37,33.14,59,38.18,曇り,南,2,1,6.9,2,差し,1,0.01,1.50.0,0.144,0.1661240310077519,0.038461538461538464,0.23076923076923078,0.23076923076923078,0.038461538461538464,0.0,0.0,0.0,0.0,0.2692307692307692,0.4230769230769231,0.23076923076923078
2024-03-04,大村,2,一般,2,4176,樋口喜彦,41,兵庫,51,B1,3.84,20.45,4.44,18.75,61,40.85,75,33.33,曇り,南,2,1,6.95,1,差し,2,0.1,1.49.0,0.1705,0.1583333333333333,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.0,0.5483870967741935,0.06451612903225806,0.0,0.0,0.0,0.0,0.0
2024-03-04,大村,2,一般,3,3070,山室展弘,62,岡山,51,A2,6.08,44.44,5.6,38.1,45,42.42,50,36.63,曇り,南,2,1,6.9,5,差し,3,0.18,.  .,0.1534375,0.1658757062146892,0.0,0.02857142857142857,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,大村,2,一般,4,3964,宮地博士,45,長崎,56,B1,4.02,16.47,4.02,17.32,69,34.73,74,39.39,曇り,南,2,1,6.89,4,差し,4,0.21,1.52.9,0.18475,0.1952380952380952,0.0,0.06451612903225806,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,大村,2,一般,5,4193,郷原章平,42,福岡,52,A2,6.73,53.33,4.83,33.33,76,48.81,68,31.18,曇り,南,2,1,6.88,3,差し,5,0.18,1.51.2,0.1645454545454545,0.1542857142857143,0.0,0.03333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,大村,2,一般,6,5311,小林京平,26,山口,53,B2,1.87,2.82,1.2,0.0,47,33.33,62,38.32,曇り,南,2,1,6.86,6,差し,6,0.18,.  .,0.173695652173913,0.1728205128205128,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,大村,3,一般,1,4903,吉田凌太,30,愛知,51,B1,6.73,51.79,3.89,11.11,13,16.88,67,32.34,曇り,南,1,1,6.91,4,抜き,1,0.09,1.53.1,0.1555,0.1807142857142857,0.46,0.28,0.16,0.36,0.0,0.0,0.0,0.0,0.14,0.2,0.16
2024-03-04,大村,3,一般,2,4363,大野芳顕,39,福岡,53,A2,5.74,36.27,3.89,16.67,71,29.34,36,25.15,曇り,南,1,1,6.92,3,抜き,2,0.23,1.52.2,0.1714285714285714,0.1665384615384615,0.021739130434782608,0.30434782608695654,0.32608695652173914,0.0,0.5,0.021739130434782608,0.0,0.0,0.0,0.0,0.0
2024-03-04,大村,3,一般,3,4729,佐藤謙史,35,福岡,57,B1,4.61,26.13,3.5,0.0,30,21.79,31,45.88,曇り,南,1,1,6.9,5,抜き,3,0.14,.  .,0.1636842105263158,0.1645116279069767,0.08108108108108109,0.16216216216216217,0.21621621621621623,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0
2024-03-04,大村,3,一般,4,4380,鈴木峻佑,39,静岡,53,B1,4.29,28.04,0.0,0.0,21,38.1,19,32.93,曇り,南,1,1,6.91,6,抜き,4,0.17,.  .,0.1646153846153846,0.1681938325991189,0.10810810810810811,0.16216216216216217,0.35135135135135137,0.0,0.0,0.0,0.08108108108108109,0.02702702702702703,0.0,0.0,0.0
2024-03-04,大村,3,一般,5,4570,前田聖文,35,愛知,54,A2,6.51,46.56,5.54,31.43,19,50.0,47,26.74,曇り,南,1,1,6.87,1,抜き,5,0.09,1.49.8,0.1356410256410256,0.1405905511811023,0.11764705882352941,0.2647058823529412,0.23529411764705882,0.0,0.0,0.0,0.029411764705882353,0.08823529411764706,0.0,0.0,0.0
2024-03-04,大村,3,一般,6,4967,中村魁生,25,大阪,50,A2,5.26,33.33,0.0,0.0,58,23.08,14,18.52,曇り,南,1,1,6.89,2,抜き,6,0.07,1.50.7,0.1460714285714285,0.1505780346820809,0.0,0.07894736842105263,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,大村,4,一般,1,3796,長野道臣,50,静岡,54,A2,5.68,40.34,5.6,40.0,23,36.42,49,32.75,曇り,南東,1,1,6.84,1,逃げ,1,0.1,1.48.7,0.1995,0.1784913793103448,0.2,0.2,0.13333333333333333,0.2,0.0,0.0,0.0,0.0,0.06666666666666667,0.4666666666666667,0.2
2024-03-04,大村,4,一般,2,3372,加藤雅之,57,広島,52,B1,3.78,18.99,0.0,0.0,35,24.42,48,33.33,曇り,南東,1,1,6.91,6,逃げ,2,0.09,.  .,0.2193333333333333,0.2002298850574712,0.07407407407407407,0.2962962962962963,0.2222222222222222,0.0,0.7037037037037037,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0
2024-03-04,大村,4,一般,3,4403,木下大將,38,福岡,53,A1,6.52,46.55,5.56,39.58,14,34.68,66,19.54,曇り,南東,1,1,6.9,2,逃げ,3,0.01,1.49.5,0.1222222222222222,0.1422388059701492,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
2024-03-04,大村,4,一般,4,4031,飯島　誠,45,埼玉,51,B1,3.9,20.34,0.0,0.0,33,32.74,45,37.65,曇り,南東,1,1,6.94,3,逃げ,4,0.06,1.51.2,0.1491304347826087,0.1708805031446541,0.0,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,大村,4,一般,5,4635,峰重力也,34,岡山,53,B1,4.68,29.55,4.31,30.61,26,25.44,34,30.91,曇り,南東,1,1,6.91,5,逃げ,5,0.04,.  .,0.1321212121212121,0.1162234042553191,0.0,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
