ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2025-02-16,à∞âÆ,1,ÉTÉìÉâÉCÉYÇu,1,4427,ê`Å@âpåÂ,39,ëÂç„,52,A2,6.82,50.72,5.75,37.5,42,31.16,11,29.38,ì‹ÇË,ìÏ,1,1,6.75,1,ì¶Ç∞,1,0.19,1.46.9,0.146875,0.1582532751091703,33.0,48.0,6.0,1.0,30.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.6875,0.125,0.020833333333333332,0.625,0.0,0.0,0.0,0.0,0.08333333333333333,0.125,0.08333333333333333
2025-02-16,à∞âÆ,1,ÉTÉìÉâÉCÉYÇu,2,4111,âúìcÅ@êΩ,44,çLìá,57,B1,5.09,25.45,4.5,31.25,45,37.63,57,36.11,ì‹ÇË,ìÏ,1,1,6.8,5,ì¶Ç∞,2,0.24,.  .,0.1933333333333333,0.1916386554621848,4.0,45.0,7.0,13.0,0.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.15555555555555556,0.28888888888888886,0.0,0.5111111111111111,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.0
2025-02-16,à∞âÆ,1,ÉTÉìÉâÉCÉYÇu,3,3730,âñçËóDéi,52,à§ím,52,B1,4.72,23.76,2.5,0.0,30,39.11,23,37.37,ì‹ÇË,ìÏ,1,1,6.83,2,ì¶Ç∞,3,0.24,1.49.8,0.1608333333333333,0.1703846153846153,3.0,48.0,6.0,13.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0625,0.125,0.2708333333333333,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.0,0.0
2025-02-16,à∞âÆ,1,ÉTÉìÉâÉCÉYÇu,4,3535,ìnÅ@èCïΩ,52,ï∫å…,52,B1,4.43,26.47,3.23,15.38,4,33.33,52,43.01,ì‹ÇË,ìÏ,1,1,6.78,4,ì¶Ç∞,4,0.21,1.52.3,0.1803846153846154,0.1954491017964071,2.0,26.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0
2025-02-16,à∞âÆ,1,ÉTÉìÉâÉCÉYÇu,5,4034,êºå¥ñæê∂,46,çÅêÏ,54,B1,4.68,25.49,4.04,15.56,59,35.92,54,27.37,ì‹ÇË,ìÏ,1,1,6.77,3,ì¶Ç∞,5,0.24,1.51.0,0.1776923076923076,0.1821875,0.0,39.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,à∞âÆ,1,ÉTÉìÉâÉCÉYÇu,6,5369,â™çËì‚ëø,22,í∑çË,52,B2,1.39,3.03,0.0,0.0,19,25.93,43,31.25,ì‹ÇË,ìÏ,1,1,6.74,6,ì¶Ç∞,6,0.32,.  .,0.2238461538461538,0.2242857142857142,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,à∞âÆ,2,ÉTÉìÉâÉCÉYÇv,1,3841,ç≤ÅXñÿòa,48,ìøìá,54,A2,5.9,38.89,6.29,41.18,56,42.33,17,30.37,ì‹ÇË,ìÏ,1,1,6.77,4,Ç‹Ç≠ÇË,1,0.13,1.52.2,0.1711627906976744,0.1825229357798165,27.0,43.0,7.0,5.0,27.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,0.627906976744186,0.16279069767441862,0.11627906976744186,0.627906976744186,0.0,0.0,0.0,0.0,0.09302325581395349,0.13953488372093023,0.13953488372093023
2025-02-16,à∞âÆ,2,ÉTÉìÉâÉCÉYÇv,2,3656,îåïÍñFçP,51,ìåãû,55,B1,4.91,33.82,5.0,38.46,36,37.17,35,43.27,ì‹ÇË,ìÏ,1,1,6.76,6,Ç‹Ç≠ÇË,2,0.13,.  .,0.1624242424242424,0.1579459459459459,2.0,33.0,11.0,6.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.3333333333333333,0.18181818181818182,0.0,0.6363636363636364,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0
2025-02-16,à∞âÆ,2,ÉTÉìÉâÉCÉYÇv,3,3224,åIéRî…óm,59,ç≤âÍ,54,B1,4.41,27.08,4.66,26.32,53,30.0,46,28.72,ì‹ÇË,ìÏ,1,1,6.79,1,Ç‹Ç≠ÇË,4,0.01,1.48.4,0.1515,0.1731221719457013,4.0,40.0,10.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.1,0.25,0.175,0.0,0.0,0.0,0.075,0.025,0.0,0.0,0.0
2025-02-16,à∞âÆ,2,ÉTÉìÉâÉCÉYÇv,4,4446,òaìcåìï„,38,ï∫å…,52,A1,7.13,54.62,7.4,50.0,3,34.12,62,36.45,ì‹ÇË,ìÏ,1,1,6.69,3,Ç‹Ç≠ÇË,3,0.29,1.50.8,0.1373913043478261,0.1428671328671328,9.0,46.0,9.0,14.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.1956521739130435,0.1956521739130435,0.30434782608695654,0.0,0.0,0.0,0.15217391304347827,0.021739130434782608,0.0,0.0,0.0
