日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2022-10-19,唐津,1,朝１戦予選,1,4769,馬場　剛,30,東京,50,A1,6.68,46.15,8.1,80.0,12,41.46,32,30.71,曇り,北,4,4,6.81,1,逃げ,1,0.14,1.49.2,馬場剛,54,45,4,1,0.1242592592592592,43,0,0,0,1,1,2,4,3,0,0.1191701244813278,0.8333333333333334,0.07407407407407407,0.018518518518518517,0.7962962962962963,0.0,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.05555555555555555
2022-10-19,唐津,1,朝１戦予選,2,4879,山崎鉄平,27,佐賀,53,B1,5.26,34.41,5.21,34.02,24,32.35,51,40.3,曇り,北,4,4,6.79,6,逃げ,2,0.12,1.58.8,山崎鉄平,25,6,4,3,0.1644,0,3,1,2,0,0,0,0,0,12,0.1731395348837209,0.24,0.16,0.12,0.0,0.48,0.12,0.04,0.08,0.0,0.0,0.0
2022-10-19,唐津,1,朝１戦予選,3,4299,中島浩哉,39,長崎,58,B1,4.59,22.06,4.81,24.29,17,26.32,53,41.09,曇り,北,4,4,6.8,4,逃げ,4,0.07,1.54.2,中島浩哉,34,4,9,5,0.1491176470588235,0,1,1,2,0,0,0,0,0,0,0.1427722772277227,0.11764705882352941,0.2647058823529412,0.14705882352941177,0.0,0.0,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0
2022-10-19,唐津,1,朝１戦予選,4,3226,浦田信義,57,東京,50,B1,4.5,28.72,4.44,33.33,32,36.11,90,34.88,曇り,北,4,4,6.78,2,逃げ,3,0.11,1.50.1,浦田信義,33,4,3,6,0.1684848484848485,0,2,0,2,0,0,0,0,0,0,0.1697014925373134,0.12121212121212122,0.09090909090909091,0.18181818181818182,0.0,0.0,0.06060606060606061,0.0,0.06060606060606061,0.0,0.0,0.0
2022-10-19,唐津,1,朝１戦予選,5,4485,楠原正剛,36,福岡,54,B1,5.09,30.26,5.4,40.0,47,41.46,59,32.54,曇り,北,4,4,6.82,3,逃げ,5,0.09,1.52.6,楠原正剛,25,4,2,5,0.188,0,1,1,2,0,0,0,0,0,0,0.1659235668789808,0.16,0.08,0.2,0.0,0.0,0.04,0.04,0.08,0.0,0.0,0.0
2022-10-19,唐津,1,朝１戦予選,6,4834,浜本裕己,35,大阪,49,B1,4.72,28.21,3.33,8.33,60,21.88,57,35.34,曇り,北,4,4,6.83,5,逃げ,6,0.11,1.56.2,浜本裕己,36,0,0,4,0.1775,0,0,0,0,0,0,0,0,0,0,0.156860465116279,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,唐津,2,モー２ング予,1,3458,東　健介,56,岡山,53,A2,4.25,18.03,4.81,27.03,39,27.5,48,36.22,曇り,北,4,4,6.78,2,差し,1,0.12,1.51.0,東健介,21,8,4,2,0.1647619047619047,8,0,0,0,0,0,2,8,1,0,0.1618181818181818,0.38095238095238093,0.19047619047619047,0.09523809523809523,0.38095238095238093,0.0,0.0,0.0,0.0,0.09523809523809523,0.38095238095238093,0.047619047619047616
2022-10-19,唐津,2,モー２ング予,2,4512,高野哲史,33,兵庫,52,A1,6.96,55.71,7.7,55.56,35,34.15,70,32.56,曇り,北,4,4,6.76,1,差し,2,0.07,1.49.2,高野哲史,48,8,15,12,0.15375,0,8,0,0,0,0,0,0,0,28,0.1372607260726072,0.16666666666666666,0.3125,0.25,0.0,0.5833333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2022-10-19,唐津,2,モー２ング予,3,3895,堀本裕也,46,愛知,47,B1,4.34,20.18,0.0,0.0,64,28.57,81,39.39,曇り,北,4,4,6.88,5,差し,3,0.07,1.55.3,堀本裕也,45,4,10,12,0.158,0,0,1,3,0,0,0,0,0,0,0.1600796812749004,0.08888888888888889,0.2222222222222222,0.26666666666666666,0.0,0.0,0.0,0.022222222222222223,0.06666666666666667,0.0,0.0,0.0
2022-10-19,唐津,2,モー２ング予,4,4991,宗行治哉,25,広島,50,B1,5.18,31.96,5.04,28.0,63,24.14,65,32.58,曇り,北,4,4,6.84,3,差し,4,0.14,1.52.6,宗行治哉,34,2,3,10,0.2058823529411764,0,0,0,1,1,0,0,0,0,0,0.1853804347826086,0.058823529411764705,0.08823529411764706,0.29411764705882354,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0
