レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
芦屋,9,一般,4,5008,羽野　諒,27,福岡,52,B1,4.84,26.67,4.65,26.62,42,30.53,52,51.52,晴,東,2,2,6.78,4,抜き,4,0.14,1.52.3,0.1382142857142857,0.13718390804597702,0.14285714285714285,0.47619047619047616,0.0
芦屋,9,一般,5,4888,金児隆太,37,群馬,51,A2,5.73,37.14,5.33,22.22,27,27.27,68,39.1,晴,東,2,2,6.75,3,抜き,5,0.17,1.51.1,0.16866666666666666,0.16324324324324324,0.08888888888888889,0.3111111111111111,0.0
芦屋,9,一般,6,4133,高橋正男,44,兵庫,53,A1,5.92,44.44,5.81,37.04,39,33.33,53,32.81,晴,東,2,2,6.79,6,抜き,6,0.16,.  .,0.17368421052631577,0.15162995594713657,0.02857142857142857,0.17142857142857143,0.0
芦屋,9,一般,2,4580,長谷川雅,35,岡山,52,A2,5.69,38.53,5.56,35.9,43,29.55,35,45.86,晴,東,2,2,6.72,1,抜き,1,0.15,1.47.6,0.18207547169811322,0.16663230240549828,0.6271186440677966,0.2033898305084746,0.0
若松,1,一般戦,1,4380,鈴木峻佑,40,静岡,51,B1,4.75,28.0,4.45,27.27,32,33.8,19,17.33,曇り,東,4,4,6.82,1,逃げ,1,0.13,1.50.7,0.15043478260869564,0.1663101604278075,0.1951219512195122,0.5121951219512195,0.5365853658536586
若松,1,一般戦,2,4395,下河雅史,38,福岡,55,B1,5.44,34.38,5.7,38.2,50,32.84,36,33.33,曇り,東,4,4,6.92,2,逃げ,2,0.03,1.51.4,0.14658536585365853,0.1589539748953975,0.25,0.46875,0.0
若松,1,一般戦,3,3731,高濱芳久,51,広島,52,B1,4.91,34.44,5.15,38.46,56,34.16,47,36.9,曇り,東,4,4,6.85,3,逃げ,3,0.03,1.53.3,0.17933333333333332,0.18421800947867298,0.2903225806451613,0.3548387096774194,0.0
若松,1,一般戦,4,4181,花本夏樹,41,三重,54,B1,4.61,23.86,5.89,31.58,52,32.57,64,33.75,曇り,東,4,4,6.94,4,逃げ,4,0.03,1.55.5,0.1911904761904762,0.17775229357798164,0.2413793103448276,0.4482758620689655,0.0
若松,2,一般戦,1,5257,西丸侑太,20,香川,52,B1,5.61,39.47,3.88,23.08,13,34.25,33,35.44,曇り,東,3,3,6.84,1,逃げ,1,0.14,1.49.2,0.16105263157894736,0.16601731601731604,0.3333333333333333,0.36666666666666664,0.0
若松,2,一般戦,2,4069,山本修一,44,岡山,54,A1,6.51,48.03,6.58,51.11,30,30.19,39,40.0,曇り,東,3,3,6.87,2,逃げ,2,0.14,1.51.0,0.15093023255813953,0.15989830508474576,0.45098039215686275,0.3333333333333333,0.0
若松,2,一般戦,3,3664,鈴木賢一,54,埼玉,55,B1,4.9,36.56,5.4,48.0,46,36.32,22,36.26,曇り,東,3,3,6.89,5,逃げ,3,0.12,.  .,0.16275,0.18127358490566037,0.08333333333333333,0.6458333333333334,0.5625
若松,2,一般戦,4,4744,伊藤玲奈,32,福岡,46,B1,4.82,24.56,4.97,24.32,54,29.38,69,42.11,曇り,東,3,3,6.92,4,逃げ,4,0.17,1.54.2,0.2292857142857143,0.22041379310344827,0.0425531914893617,0.5319148936170213,0.0
若松,2,一般戦,5,3696,白井友晴,52,埼玉,52,A2,5.87,32.63,6.31,30.77,20,38.21,21,26.97,曇り,東,3,3,6.88,3,逃げ,5,0.12,1.52.9,0.16088235294117648,0.17417840375586854,0.05128205128205128,0.358974358974359,0.0
若松,2,一般戦,6,4234,野相弘司,41,福岡,59,B1,4.49,23.26,4.08,25.0,39,36.14,29,24.73,曇り,東,3,3,6.89,6,逃げ,6,0.15,.  .,0.19875,0.17957345971563982,0.07317073170731707,0.36585365853658536,0.0
若松,3,一般戦,1,5215,石丸小槙,24,香川,43,B2,3.83,17.24,0.0,0.0,14,33.18,20,34.44,曇り,東,3,3,6.77,3,差し,1,0.02,1.52.6,0.095,0.13676470588235295,0.0,0.29411764705882354,0.0
若松,3,一般戦,2,4578,藤山雅弘,35,大阪,53,B1,4.7,25.0,5.63,37.5,36,33.17,13,20.69,曇り,東,3,3,6.9,4,差し,2,0.08,1.53.2,0.1890909090909091,0.1769506726457399,0.20512820512820512,0.5128205128205128,0.0
若松,3,一般戦,3,3538,菊池峰晴,56,群馬,53,A2,5.44,34.48,5.13,31.25,10,33.01,18,26.74,曇り,東,3,3,6.87,5,差し,3,0.11,.  .,0.16090909090909092,0.17030434782608697,0.10810810810810811,0.4864864864864865,0.5135135135135135
若松,3,一般戦,4,4581,吉村　誠,35,静岡,51,A2,5.66,37.62,0.0,0.0,22,30.81,56,25.58,曇り,東,3,3,6.85,1,差し,4,0.11,1.50.0,0.15523809523809526,0.14022900763358778,0.0,0.5151515151515151,0.0
若松,3,一般戦,5,3945,橋口真樹,48,愛知,51,B1,4.44,25.0,0.0,0.0,44,43.5,58,45.88,曇り,東,3,3,6.92,6,差し,6,0.14,.  .,0.1905,0.18980295566502464,0.02702702702702703,0.6216216216216216,0.0
若松,3,一般戦,6,4356,長岡良也,40,兵庫,53,A1,5.8,33.33,6.27,46.67,34,34.1,37,30.0,曇り,東,3,3,6.82,2,差し,5,0.12,1.51.9,0.18242424242424243,0.15477477477477478,0.0,0.375,0.0
若松,4,一般戦,1,4274,長畑友輔,42,東京,52,B1,4.76,26.6,3.94,12.5,8,30.54,70,39.18,曇り,東,3,3,6.86,4,まくり,1,0.03,1.54.1,0.1428,0.15053475935828875,0.0,0.12903225806451613,0.0
若松,4,一般戦,2,4633,森　智也,35,兵庫,51,B1,5.08,28.85,5.28,33.33,51,45.75,55,30.61,曇り,東,3,3,6.82,2,まくり,2,0.09,1.50.7,0.15307692307692308,0.16824786324786323,0.47368421052631576,0.3157894736842105,0.0
若松,4,一般戦,3,4273,佐藤　旭,42,静岡,53,A2,4.91,26.85,6.11,42.11,49,32.56,52,24.71,曇り,東,3,3,6.84,1,まくり,3,0.09,1.49.5,0.15166666666666667,0.17729007633587787,0.11363636363636363,0.4090909090909091,0.4090909090909091
若松,4,一般戦,4,4154,森安弘雅,44,香川,53,B1,5.03,28.57,5.21,28.57,25,33.49,62,22.08,曇り,東,3,3,6.85,6,まくり,4,0.13,.  .,0.1687179487179487,0.182882096069869,0.027777777777777776,0.2777777777777778,0.0
若松,4,一般戦,5,4452,松尾　祭,36,香川,50,A1,5.47,37.93,0.0,0.0,15,30.1,15,26.09,曇り,東,3,3,6.96,5,まくり,5,0.12,.  .,0.1806060606060606,0.16286363636363635,0.05555555555555555,0.3611111111111111,0.0
若松,4,一般戦,6,3713,伊藤誠二,50,愛知,54,A2,5.73,39.36,5.83,27.78,55,36.36,61,44.32,曇り,東,3,3,6.88,3,まくり,6,0.08,1.52.4,0.1531818181818182,0.1374308300395257,0.047619047619047616,0.2619047619047619,0.0
若松,5,進入固定戦隊,1,4102,益田啓司,45,福岡,51,A1,6.57,50.0,7.05,57.63,1,41.15,50,31.87,曇り,東,4,4,6.8,1,逃げ,1,0.12,1.49.7,0.1263235294117647,0.13013333333333332,0.0,0.18181818181818182,0.0
若松,5,進入固定戦隊,2,4171,榎　幸司,42,長崎,54,A2,5.81,35.29,6.66,48.57,6,41.09,73,31.76,曇り,東,4,4,6.91,4,逃げ,2,0.13,1.52.9,0.163125,0.17570422535211266,0.5230769230769231,0.35384615384615387,0.0
若松,5,進入固定戦隊,3,4911,片岡大地,28,東京,53,B1,3.92,17.74,2.94,0.0,37,39.34,30,38.16,曇り,東,4,4,6.88,5,逃げ,3,0.14,.  .,0.12789473684210528,0.14686868686868687,0.0,0.6590909090909091,0.5909090909090909
若松,5,進入固定戦隊,4,4640,山ノ内雅,33,福岡,53,A2,6.25,46.08,6.01,45.65,4,32.06,32,35.8,曇り,東,4,4,6.82,3,逃げ,4,0.14,1.51.9,0.13212121212121214,0.14325102880658439,0.11904761904761904,0.5476190476190477,0.0
若松,5,進入固定戦隊,5,4936,戸敷晃美,28,福岡,48,B1,5.41,29.41,5.31,40.0,48,38.53,51,47.25,曇り,東,4,4,6.78,2,逃げ,5,0.15,1.51.1,0.1597142857142857,0.16066666666666668,0.08695652173913043,0.5,0.0
若松,5,進入固定戦隊,6,4720,西澤日花,30,長崎,45,B1,4.47,22.67,4.17,16.67,21,36.62,45,47.73,曇り,東,4,4,6.85,6,逃げ,6,0.21,.  .,0.2017391304347826,0.18681564245810053,0.05128205128205128,0.3333333333333333,0.0
若松,6,一般戦,1,3984,坂口　周,46,三重,54,A2,6.73,49.15,5.61,27.78,5,31.4,42,45.74,曇り,東,2,2,6.81,1,抜き,1,0.2,1.49.7,0.1493617021276596,0.15984555984555984,0.02857142857142857,0.37142857142857144,0.0
若松,6,一般戦,2,4773,中川りな,31,福岡,49,A2,5.86,38.1,4.09,9.09,60,28.57,65,34.25,曇り,東,2,2,6.79,2,抜き,2,0.15,1.50.6,0.17897435897435898,0.17085201793721974,0.23529411764705882,0.5,0.0
若松,6,一般戦,3,5281,井上遥妃,21,徳島,46,B1,4.66,20.73,2.0,0.0,41,34.27,72,39.19,曇り,東,2,2,6.84,5,抜き,3,0.13,.  .,0.15178571428571427,0.15672811059907832,0.058823529411764705,0.5588235294117647,0.5588235294117647
若松,6,一般戦,4,4991,宗行治哉,27,広島,52,A2,6.03,41.13,5.77,46.15,42,28.5,34,33.7,曇り,東,2,2,6.86,4,抜き,4,0.16,1.52.7,0.18148936170212765,0.182183908045977,0.03571428571428571,0.4642857142857143,0.0
若松,6,一般戦,5,3664,鈴木賢一,54,埼玉,55,B1,4.9,36.56,5.4,48.0,46,36.32,22,36.26,曇り,東,2,2,6.88,6,抜き,5,0.16,.  .,0.21777777777777776,0.18127358490566037,0.08,0.24,0.0
若松,6,一般戦,6,4288,永田啓二,40,福岡,54,A1,7.6,62.07,7.98,73.33,9,34.13,71,33.75,曇り,東,2,2,6.8,3,抜き,6,0.17,1.52.3,0.13553191489361702,0.12944055944055946,0.03225806451612903,0.25806451612903225,0.0
若松,7,一般戦,1,4966,田川大貴,26,長崎,55,A2,5.78,40.74,0.0,0.0,16,40.85,24,39.53,曇り,東,3,3,6.82,3,抜き,1,0.12,1.52.7,0.13870967741935483,0.14131147540983607,0.0,0.20689655172413793,0.0
若松,7,一般戦,2,4181,花本夏樹,41,三重,54,B1,4.61,23.86,5.89,31.58,52,32.57,64,33.75,曇り,東,3,3,6.89,2,抜き,2,0.12,1.51.2,0.1702857142857143,0.17775229357798164,0.043478260869565216,0.34782608695652173,0.0
若松,7,一般戦,3,4431,石塚裕介,38,三重,53,A2,5.03,31.03,5.89,44.44,18,31.58,26,30.68,曇り,東,3,3,6.85,4,抜き,3,0.12,1.53.3,0.13538461538461538,0.15184466019417475,0.0,0.5172413793103449,0.6896551724137931
若松,7,一般戦,4,4259,真庭明志,40,長崎,53,A2,5.68,35.71,5.65,32.43,19,31.92,48,25.0,曇り,東,3,3,6.86,6,抜き,4,0.11,.  .,0.15522727272727274,0.14416,0.06451612903225806,0.25806451612903225,0.0
若松,7,一般戦,5,4395,下河雅史,38,福岡,55,B1,5.44,34.38,5.7,38.2,50,32.84,36,33.33,曇り,東,3,3,6.86,1,抜き,5,0.15,1.49.6,0.15487804878048783,0.1589539748953975,0.0,0.30434782608695654,0.0
若松,7,一般戦,6,4305,金子拓矢,41,群馬,52,A1,7.07,54.64,5.22,22.22,26,38.68,38,29.89,曇り,東,3,3,6.81,5,抜き,6,0.21,.  .,0.12685714285714284,0.13681222707423582,0.0,0.23076923076923078,0.0
若松,8,エイトビート,1,3696,白井友晴,52,埼玉,52,A2,5.87,32.63,6.31,30.77,20,38.21,21,26.97,曇り,東,4,4,6.88,1,逃げ,1,0.14,1.50.2,0.18416666666666667,0.17417840375586854,0.0,0.0,0.0
若松,8,エイトビート,2,4045,佐々木裕,45,山口,47,A2,5.82,40.0,4.43,28.57,45,31.84,46,26.97,曇り,東,4,4,6.79,6,逃げ,2,0.14,.  .,0.18162162162162163,0.17280612244897958,0.19230769230769232,0.5384615384615384,0.0
若松,8,エイトビート,3,4452,松尾　祭,36,香川,50,A1,5.47,37.93,0.0,0.0,15,30.1,15,26.09,曇り,東,4,4,6.91,4,逃げ,3,0.15,1.53.1,0.14102564102564102,0.16286363636363635,0.029411764705882353,0.2647058823529412,0.4117647058823529
若松,8,エイトビート,4,4274,長畑友輔,42,東京,52,B1,4.76,26.6,3.94,12.5,8,30.54,70,39.18,曇り,東,4,4,6.88,2,逃げ,4,0.17,1.51.2,0.14911764705882355,0.15053475935828875,0.0,0.56,0.0
若松,8,エイトビート,5,3731,高濱芳久,51,広島,52,B1,4.91,34.44,5.15,38.46,56,34.16,47,36.9,曇り,東,4,4,6.86,3,逃げ,5,0.17,1.52.4,0.18555555555555556,0.18421800947867298,0.03571428571428571,0.5,0.0
若松,8,エイトビート,6,4864,小川日紀,35,福岡,54,B1,4.41,24.1,4.53,29.41,11,29.95,63,22.62,曇り,東,4,4,6.85,5,逃げ,6,0.19,.  .,0.13777777777777778,0.14602094240837696,0.034482758620689655,0.1724137931034483,0.0
若松,9,準優勝戦,1,4356,長岡良也,40,兵庫,53,A1,5.8,33.33,6.27,46.67,34,34.1,37,30.0,曇り,東,3,3,6.78,1,逃げ,1,0.05,1.49.5,0.14326086956521739,0.15477477477477478,0.047619047619047616,0.047619047619047616,0.0
若松,9,準優勝戦,2,3713,伊藤誠二,50,愛知,54,A2,5.73,39.36,5.83,27.78,55,36.36,61,44.32,曇り,東,3,3,6.84,5,逃げ,2,0.09,.  .,0.1502777777777778,0.1374308300395257,0.3,0.4666666666666667,0.0
若松,9,準優勝戦,3,4154,森安弘雅,44,香川,53,B1,5.03,28.57,5.21,28.57,25,33.49,62,22.08,曇り,東,3,3,6.82,3,逃げ,3,0.09,1.51.6,0.1823076923076923,0.182882096069869,0.0625,0.46875,0.5
若松,9,準優勝戦,4,3538,菊池峰晴,56,群馬,53,A2,5.44,34.48,5.13,31.25,10,33.01,18,26.74,曇り,東,3,3,6.85,4,逃げ,4,0.09,1.52.4,0.1763157894736842,0.17030434782608697,0.06896551724137931,0.27586206896551724,0.0
若松,9,準優勝戦,5,4069,山本修一,44,岡山,54,A1,6.51,48.03,6.58,51.11,30,30.19,39,40.0,曇り,東,3,3,6.83,2,逃げ,5,0.13,1.50.6,0.20024999999999998,0.15989830508474576,0.0,0.23076923076923078,0.0
若松,9,準優勝戦,6,4171,榎　幸司,42,長崎,54,A2,5.81,35.29,6.66,48.57,6,41.09,73,31.76,曇り,東,3,3,6.95,6,逃げ,6,0.16,.  .,0.2032,0.17570422535211266,0.03571428571428571,0.39285714285714285,0.0
徳山,1,朝トク一般,1,4949,横田貴満,32,佐賀,50,A2,6.24,50.41,6.35,50.91,14,34.69,56,0.0,晴,南東,1,1,6.83,1,逃げ,1,0.12,1.49.3,0.12442307692307691,0.14724014336917562,0.034482758620689655,0.2413793103448276,0.0
徳山,1,朝トク一般,2,3286,坂東　満,56,静岡,54,B1,4.59,24.36,0.0,0.0,59,34.82,13,33.33,晴,南東,1,1,6.86,5,逃げ,2,0.12,.  .,0.15176470588235294,0.1536046511627907,0.1111111111111111,0.37037037037037035,0.0
徳山,1,朝トク一般,3,3589,西村　勝,51,埼玉,56,B1,4.7,30.0,5.75,50.0,72,44.25,54,10.0,晴,南東,1,1,6.88,2,逃げ,3,0.15,1.50.4,0.17257142857142857,0.1680373831775701,0.075,0.5,0.6
徳山,1,朝トク一般,4,5259,野田昇吾,31,埼玉,58,B1,2.23,5.19,0.0,0.0,65,26.61,58,20.0,晴,南東,1,1,6.84,6,逃げ,4,0.28,.  .,0.16090909090909092,0.17732558139534885,0.11764705882352941,0.35294117647058826,0.0
徳山,1,朝トク一般,5,5243,三馬崇史,24,広島,54,B1,4.47,27.17,1.45,0.0,67,25.0,32,33.33,晴,南東,1,1,6.88,3,逃げ,5,0.17,1.51.1,0.16133333333333333,0.16506787330316744,0.1282051282051282,0.23076923076923078,0.0
徳山,1,朝トク一般,6,4951,新田洋一,31,広島,54,B2,5.33,36.21,0.0,0.0,12,32.73,21,62.5,晴,南東,1,1,6.88,4,逃げ,6,0.14,1.53.2,0.1388235294117647,0.13366666666666666,0.0,0.2857142857142857,0.0
徳山,2,決めトク一般,1,4537,渡邉和将,34,岡山,51,A1,6.99,52.25,6.72,48.28,16,40.34,38,50.0,晴,南東,4,4,6.8,1,逃げ,1,0.12,1.49.5,0.11833333333333335,0.1250607287449393,0.0,0.13333333333333333,0.0
徳山,2,決めトク一般,2,4131,原　豊土,44,静岡,55,A2,5.3,38.46,6.19,42.86,32,29.91,27,33.33,晴,南東,4,4,6.83,2,逃げ,2,0.14,1.50.6,0.16076923076923078,0.1628861788617886,0.2777777777777778,0.5277777777777778,0.0
徳山,2,決めトク一般,3,4793,金子　萌,34,静岡,52,A2,5.87,39.0,5.13,26.67,20,28.18,61,40.0,晴,南東,4,4,6.88,3,逃げ,3,0.16,1.51.1,0.16,0.1584959349593496,0.08888888888888889,0.3333333333333333,0.4666666666666667
徳山,2,決めトク一般,4,3973,崎　利仁,48,群馬,56,B1,4.15,18.92,2.67,5.56,11,38.68,72,0.0,晴,南東,4,4,6.88,5,逃げ,4,0.19,.  .,0.20205128205128206,0.19820960698689957,0.021739130434782608,0.4782608695652174,0.0
徳山,2,決めトク一般,5,5284,嘉手苅徹,26,福岡,53,B2,1.99,3.37,1.13,0.0,54,33.64,60,50.0,晴,南東,4,4,6.87,6,逃げ,5,0.16,.  .,0.159,0.16864705882352943,0.09523809523809523,0.2857142857142857,0.0
徳山,2,決めトク一般,6,4980,佐々木完,28,山口,52,A1,6.5,43.02,5.91,42.05,57,32.38,41,33.33,晴,南東,4,4,6.79,4,逃げ,6,0.2,1.53.6,0.17756097560975612,0.15355102040816326,0.0,0.23076923076923078,0.0
徳山,3,ガチトク一般,1,4099,吉永則雄,45,大阪,53,A1,6.76,55.1,7.66,62.07,64,25.53,66,0.0,晴,南東,4,4,6.88,1,逃げ,1,0.13,1.50.3,0.1788888888888889,0.16033333333333333,0.03125,0.3125,0.0
徳山,3,ガチトク一般,2,3499,市川哲也,56,広島,51,A2,6.16,43.68,5.73,40.0,68,30.85,20,0.0,晴,南東,4,4,6.96,2,逃げ,2,0.15,1.51.3,0.15350000000000003,0.13965811965811967,0.5714285714285714,0.2857142857142857,0.0
徳山,3,ガチトク一般,3,4879,山崎鉄平,29,佐賀,53,B1,4.82,25.32,4.35,23.53,53,35.29,35,0.0,晴,南東,4,4,6.89,5,逃げ,3,0.07,.  .,0.16823529411764704,0.16182222222222223,0.0,0.5,0.625
徳山,3,ガチトク一般,4,4039,村上功祐,45,大阪,57,B1,5.14,28.24,0.0,0.0,52,33.71,70,0.0,晴,南東,4,4,6.98,4,逃げ,4,0.03,1.53.0,0.14270270270270272,0.1513793103448276,0.1,0.4,0.0
徳山,3,ガチトク一般,5,4894,原村拓也,33,香川,52,B1,5.3,33.04,3.52,11.11,61,39.62,48,20.0,晴,南東,4,4,6.95,3,逃げ,5,0.14,1.52.7,0.15297297297297296,0.15753086419753087,0.16666666666666666,0.3333333333333333,0.0
徳山,3,ガチトク一般,6,3797,岩井　繁,51,広島,61,B1,4.03,17.31,3.56,16.67,21,36.73,33,71.43,晴,南東,4,4,6.99,6,逃げ,6,0.2,.  .,0.18722222222222223,0.18816666666666668,0.0,0.42857142857142855,0.0
徳山,4,買っトク一般,1,4189,川上　剛,43,福岡,57,A1,5.67,41.27,6.54,51.35,51,38.18,75,0.0,晴,東,4,4,6.96,2,差し,1,0.16,1.52.6,0.14426470588235296,0.15615873015873016,0.14285714285714285,0.14285714285714285,0.0
徳山,4,買っトク一般,2,3741,松尾基成,50,福岡,56,B1,3.89,18.39,5.15,29.79,63,24.47,19,0.0,晴,東,4,4,7.0,4,差し,2,0.19,1.53.6,0.16999999999999998,0.18216346153846155,0.5263157894736842,0.40350877192982454,0.0
徳山,4,買っトク一般,3,5059,冨田　祥,27,香川,51,B2,2.32,5.88,3.11,11.11,22,29.9,57,28.57,晴,東,4,4,7.02,6,差し,4,0.16,.  .,0.13133333333333333,0.14273809523809525,0.225,0.5,0.45
徳山,4,買っトク一般,4,4889,後藤盛也,36,東京,52,A2,5.65,40.0,5.3,36.36,26,29.25,40,22.22,晴,東,4,4,6.99,5,差し,5,0.1,.  .,0.11470588235294117,0.12776699029126215,0.16666666666666666,0.4444444444444444,0.0
徳山,4,買っトク一般,5,3554,仲口博崇,52,愛知,51,A2,6.55,49.21,6.15,43.4,70,28.89,62,33.33,晴,東,4,4,6.97,1,差し,3,0.18,1.49.2,0.20697674418604653,0.18126712328767122,0.23255813953488372,0.4883720930232558,0.0
徳山,4,買っトク一般,6,4475,末永祐輝,37,山口,52,A2,5.48,36.08,6.17,43.55,69,31.58,15,44.44,晴,東,4,4,6.92,3,差し,6,0.2,1.53.4,0.16904761904761903,0.16174887892376683,0.0,0.3548387096774194,0.0
徳山,5,一般,1,4910,中村泰平,28,愛知,51,A1,4.62,28.85,6.39,48.39,13,21.88,73,0.0,晴,南東,5,5,6.86,2,差し,1,0.07,1.51.9,0.15228571428571427,0.16517766497461928,0.03125,0.40625,0.0
徳山,5,一般,2,5259,野田昇吾,31,埼玉,58,B1,2.23,5.19,0.0,0.0,65,26.61,58,20.0,晴,南東,5,5,6.88,6,差し,2,0.03,.  .,0.14421052631578948,0.17732558139534885,0.34615384615384615,0.4230769230769231,0.0
徳山,5,一般,3,4771,下寺秀和,31,広島,54,A2,6.38,48.42,6.55,51.72,19,17.72,52,11.11,晴,南東,5,5,6.85,1,差し,3,0.03,1.50.1,0.13815789473684212,0.1382608695652174,0.08333333333333333,0.5,0.6388888888888888
徳山,5,一般,4,4981,牧山敦也,28,佐賀,53,A2,5.55,39.34,4.67,24.24,27,45.87,68,0.0,晴,南東,5,5,7.0,3,差し,4,0.14,1.52.1,0.1617948717948718,0.1593119266055046,0.06451612903225806,0.2903225806451613,0.0
徳山,5,一般,5,3558,山本浩次,51,岡山,54,B1,5.26,29.73,6.18,45.45,25,15.58,16,50.0,晴,南東,5,5,6.93,5,差し,5,0.18,.  .,0.160625,0.16899999999999998,0.0,0.2692307692307692,0.0
徳山,5,一般,6,4985,井本昌也,27,山口,51,A1,6.66,53.15,6.23,42.71,17,34.91,49,30.0,晴,南東,5,5,6.92,4,差し,6,0.18,1.53.7,0.1770731707317073,0.14799283154121864,0.030303030303030304,0.09090909090909091,0.0
徳山,6,一般,1,4711,前出達吉,34,福井,53,B1,5.33,30.0,5.74,29.63,66,35.78,30,16.67,晴,南東,5,5,6.95,1,逃げ,1,0.13,1.50.7,0.13117647058823528,0.14304545454545453,0.041666666666666664,0.16666666666666666,0.0
徳山,6,一般,2,4348,宮崎　奨,39,香川,54,A1,6.79,54.95,6.23,43.94,60,42.86,28,0.0,晴,南東,5,5,6.97,2,逃げ,2,0.18,1.51.6,0.16651162790697674,0.16642276422764227,0.1111111111111111,0.3333333333333333,0.0
徳山,6,一般,3,3973,崎　利仁,48,群馬,56,B1,4.15,18.92,2.67,5.56,11,38.68,72,0.0,晴,南東,5,5,6.96,4,逃げ,3,0.14,1.54.4,0.19749999999999998,0.19820960698689957,0.11764705882352941,0.11764705882352941,0.4117647058823529
徳山,6,一般,4,4458,抹香雄三,38,広島,53,A2,4.77,27.52,4.34,20.9,31,29.91,67,0.0,晴,南東,5,5,7.0,6,逃げ,4,0.14,.  .,0.16175,0.15129464285714286,0.043478260869565216,0.13043478260869565,0.0
徳山,6,一般,5,3837,秋山広一,49,香川,52,A2,5.8,41.75,6.16,47.73,50,30.1,37,0.0,晴,南東,5,5,7.02,5,逃げ,5,0.12,.  .,0.16194444444444445,0.15231617647058823,0.05263157894736842,0.21052631578947367,0.0
徳山,6,一般,6,4551,三川昂暁,35,福岡,53,A2,5.65,36.17,4.86,32.43,58,46.49,69,0.0,晴,南東,5,5,6.97,3,逃げ,6,0.14,1.53.4,0.14810810810810812,0.154206008583691,0.0,0.06666666666666667,0.0
徳山,7,一般,1,4896,花本　剛,33,山口,57,B1,3.56,10.53,4.18,20.0,29,32.73,25,12.5,晴,南東,5,5,6.96,1,逃げ,1,0.05,1.51.3,0.16444444444444445,0.18393333333333334,0.07142857142857142,0.07142857142857142,0.0
徳山,7,一般,2,5234,塚越海斗,26,群馬,54,B1,5.66,44.16,2.14,0.0,71,46.9,74,0.0,晴,南東,5,5,7.01,2,逃げ,2,0.03,1.53.1,0.1709090909090909,0.16475490196078432,0.34615384615384615,0.38461538461538464,0.0
徳山,7,一般,3,4894,原村拓也,33,香川,52,B1,5.3,33.04,3.52,11.11,61,39.62,48,20.0,晴,南東,5,5,7.02,3,逃げ,3,0.04,1.54.1,0.1493617021276596,0.15753086419753087,0.05714285714285714,0.4857142857142857,0.6857142857142857
徳山,7,一般,4,3663,木山和幸,54,広島,51,B1,5.22,33.04,5.22,33.33,56,30.84,71,0.0,晴,南東,5,5,7.0,4,逃げ,4,0.01,1.55.3,0.16999999999999998,0.16992395437262356,0.06896551724137931,0.1724137931034483,0.0
徳山,7,一般,5,3589,西村　勝,51,埼玉,56,B1,4.7,30.0,5.75,50.0,72,44.25,54,10.0,晴,南東,5,5,6.99,5,逃げ,5,0.01,.  .,0.1462857142857143,0.1680373831775701,0.0,0.34782608695652173,0.0
徳山,7,一般,6,5284,嘉手苅徹,26,福岡,53,B2,1.99,3.37,1.13,0.0,54,33.64,60,50.0,晴,南東,5,5,6.92,6,逃げ,6,0.01,.  .,0.17555555555555558,0.16864705882352943,0.08695652173913043,0.0,0.0
徳山,8,一般,1,4496,内堀　学,37,東京,53,A2,5.78,42.86,5.86,34.48,55,39.45,53,30.0,晴,南東,3,3,6.95,2,まくり差し,1,0.19,1.52.4,0.17195652173913042,0.1670089285714286,0.0,0.1724137931034483,0.0
徳山,8,一般,2,5243,三馬崇史,24,広島,54,B1,4.47,27.17,1.45,0.0,67,25.0,32,33.33,晴,南東,3,3,6.98,6,まくり差し,2,0.26,.  .,0.1461764705882353,0.16506787330316744,0.5,0.4230769230769231,0.0
徳山,8,一般,3,4339,平瀬城啓,40,福井,54,B1,4.14,21.69,4.06,19.44,18,36.11,63,0.0,晴,南東,3,3,6.97,3,まくり差し,3,0.2,1.53.6,0.1811111111111111,0.17961956521739128,0.16071428571428573,0.44642857142857145,0.4642857142857143
徳山,8,一般,4,3406,中里英夫,56,群馬,53,A2,5.07,32.71,5.19,28.57,28,28.3,64,0.0,晴,南東,3,3,7.01,4,まくり差し,4,0.19,1.53.9,0.17375,0.1534090909090909,0.1875,0.3333333333333333,0.0
徳山,8,一般,5,4889,後藤盛也,36,東京,52,A2,5.65,40.0,5.3,36.36,26,29.25,40,22.22,晴,南東,3,3,6.97,1,まくり差し,5,0.13,1.49.8,0.11945945945945946,0.12776699029126215,0.043478260869565216,0.5869565217391305,0.0
徳山,8,一般,6,4435,服部達哉,38,愛知,56,B1,5.78,36.73,6.63,52.63,15,33.03,59,66.67,晴,南東,3,3,7.03,5,まくり差し,6,0.21,.  .,0.19605263157894737,0.16451882845188284,0.020833333333333332,0.5416666666666666,0.0
徳山,9,狙いトク一般,1,4771,下寺秀和,31,広島,54,A2,6.38,48.42,6.55,51.72,19,17.72,52,11.11,晴,南東,3,3,6.88,1,抜き,1,0.22,1.50.3,0.14432432432432432,0.1382608695652174,0.02702702702702703,0.32432432432432434,0.0
