日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-09-09,大村,1,予選,1,5055,眞鳥章太,27,長崎,53,B1,4.67,24.51,4.66,26.35,73,36.54,46,50.0,晴,西,2,1,6.98,1,逃げ,1,0.19,1.51.7,0.13413793103448277,0.16358078602620088,0.2777777777777778,0.4444444444444444,0.0
2023-09-09,大村,1,予選,2,5104,山田　丈,24,福岡,53,B1,6.01,45.74,5.24,32.35,11,26.0,50,45.45,晴,西,2,1,7.0,6,逃げ,2,0.19,.  .,0.1390322580645161,0.15205263157894738,0.029411764705882353,0.35294117647058826,0.6176470588235294
2023-09-09,大村,1,予選,3,4520,高倉孝太,36,福井,49,B1,4.89,26.36,5.0,31.58,45,45.28,55,40.48,晴,西,2,1,6.92,3,逃げ,3,0.28,1.54.2,0.17261904761904762,0.1782403433476395,0.20512820512820512,0.2564102564102564,0.0
2023-09-09,大村,1,予選,4,4303,牧原　崇,40,愛知,52,B1,4.97,26.37,0.0,0.0,33,33.93,63,35.0,晴,西,2,1,6.99,4,逃げ,4,0.21,1.55.3,0.18297297297297296,0.1912621359223301,0.0,0.28125,0.0
2023-09-09,大村,1,予選,5,5033,藤原孝斗,25,愛知,56,B1,4.16,20.97,3.53,11.76,70,32.0,39,44.83,晴,西,2,1,6.95,2,逃げ,5,0.26,1.52.9,0.17847826086956523,0.18250922509225093,0.05714285714285714,0.2,0.0
2023-09-09,大村,1,予選,6,4097,貫地谷直,41,広島,55,B1,5.14,27.96,0.0,0.0,57,27.45,72,30.0,晴,西,2,1,7.06,5,逃げ,6,0.31,.  .,0.2372,0.221340782122905,0.0,0.2,0.0
2023-09-09,大村,2,予選,2,4792,杉村賢也,33,東京,51,B1,4.98,26.25,0.0,0.0,51,49.02,20,52.94,晴,西,2,1,6.92,2,まくり差し,3,0.2,2.01.7,0.18419354838709678,0.18,0.12,0.44,0.0
2023-09-09,大村,2,予選,3,4540,相原利章,36,東京,53,A2,6.13,38.19,5.0,30.43,76,44.23,70,35.29,晴,西,2,1,6.93,1,まくり差し,4,0.16,1.57.3,0.1110909090909091,0.11681208053691276,0.1,0.36666666666666664,0.6333333333333333
2023-09-09,大村,2,予選,4,3044,三宅爾士,62,福井,57,B1,4.81,30.59,0.0,0.0,27,31.91,52,43.48,晴,西,2,1,7.1,4,まくり差し,5,0.18,2.07.3,0.17285714285714285,0.18009900990099012,0.0,0.25925925925925924,0.0
2023-09-09,大村,2,予選,5,3919,村上　純,48,岡山,55,A2,5.27,32.98,5.5,40.48,23,29.09,66,20.0,晴,西,2,1,7.05,5,まくり差し,1,0.24,.  .,0.2086842105263158,0.1778902953586498,0.0,0.2962962962962963,0.0
