日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-02-18,大村,1,一般,1,4241,大串重幸,39,長崎,53,B1,4.7,24.18,5.22,33.15,26,24.84,16,29.37,曇り,南東,3,2,6.89,1,逃げ,1,0.05,1.49.5,0.1751851851851851,0.1788151658767772,12,27,8,2,12,0,0,0,0,5,4,4,0.4444444444444444,0.2962962962962963,0.07407407407407407,0.4444444444444444,0.0,0.0,0.0,0.0,0.18518518518518517,0.14814814814814814,0.14814814814814814
2024-02-18,大村,1,一般,2,4343,村岡　賢,39,広島,54,B1,4.38,20.0,2.89,0.0,60,34.36,30,36.36,曇り,南東,3,2,6.95,4,逃げ,2,0.11,1.53.8,0.1853488372093023,0.1838325991189427,1,43,9,7,0,19,1,0,0,0,0,0,0.023255813953488372,0.20930232558139536,0.16279069767441862,0.0,0.4418604651162791,0.023255813953488372,0.0,0.0,0.0,0.0,0.0
2024-02-18,大村,1,一般,3,5053,山口広樹,28,福岡,55,B1,4.37,20.25,4.34,24.14,68,22.93,70,31.1,曇り,南東,3,2,6.96,2,逃げ,3,0.03,1.50.7,0.1737142857142857,0.1729891304347826,1,35,2,7,0,0,0,1,0,0,0,0,0.02857142857142857,0.05714285714285714,0.2,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0
2024-02-18,大村,1,一般,4,4406,幸野史明,38,福岡,52,B1,3.98,23.75,4.74,20.59,39,42.24,31,47.17,曇り,南東,3,2,6.88,5,逃げ,4,0.06,.  .,0.1604761904761905,0.1655555555555555,2,42,11,5,0,0,1,1,0,0,0,0,0.047619047619047616,0.2619047619047619,0.11904761904761904,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0
2024-02-18,大村,1,一般,5,3523,寳田亮治,55,福岡,53,B1,5.09,29.11,5.46,34.15,47,32.1,65,36.25,曇り,南東,3,2,6.94,3,逃げ,5,0.0,1.52.0,0.1763333333333333,0.1713903743315508,2,30,5,9,0,0,0,1,0,0,0,0,0.06666666666666667,0.16666666666666666,0.3,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
2024-02-18,大村,1,一般,6,5270,小玉啓太,22,佐賀,52,B2,2.38,6.15,1.37,0.0,19,53.21,26,23.65,曇り,南東,3,2,6.93,6,逃げ,6,0.04,.  .,0.1761842105263158,0.1816901408450704,0,76,1,1,0,0,0,0,0,0,0,0,0.0,0.013157894736842105,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,大村,2,一般,1,4111,奥田　誠,43,広島,55,B1,5.08,32.69,5.81,42.31,48,44.44,17,38.27,曇り,南東,2,1,6.91,1,逃げ,1,0.14,1.49.2,0.1647368421052631,0.189951923076923,19,38,11,2,17,0,0,0,0,6,1,10,0.5,0.2894736842105263,0.05263157894736842,0.4473684210526316,0.0,0.0,0.0,0.0,0.15789473684210525,0.02631578947368421,0.2631578947368421
2024-02-18,大村,2,一般,2,4592,小林孝弘,43,山口,50,B1,4.62,25.26,4.32,26.32,14,35.8,29,33.74,曇り,南東,2,1,6.9,3,逃げ,2,0.11,1.51.4,0.1581818181818181,0.1662380952380952,2,33,8,4,0,11,1,0,0,0,0,0,0.06060606060606061,0.24242424242424243,0.12121212121212122,0.0,0.3333333333333333,0.030303030303030304,0.0,0.0,0.0,0.0,0.0
2024-02-18,大村,2,一般,3,4110,小澤和也,43,埼玉,56,B1,4.99,27.0,4.29,28.57,29,30.57,75,33.75,曇り,南東,2,1,6.93,4,逃げ,3,0.13,1.53.1,0.1588235294117647,0.1560273972602739,2,34,9,8,0,0,0,2,0,0,0,0,0.058823529411764705,0.2647058823529412,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0
2024-02-18,大村,2,一般,4,3338,出本正博,58,広島,56,B2,2.74,7.14,4.0,12.5,13,16.67,14,18.83,曇り,南東,2,1,7.02,5,逃げ,4,0.21,.  .,0.1952631578947368,0.1796039603960396,0,19,1,2,0,0,0,0,0,0,0,0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
