日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-07-10,大村,1,予選,1,4004,山本浩輔,46,長崎,53,B1,4.32,23.94,5.11,31.58,24,13.33,37,44.44,曇り,南西,5,4,7.17,4,抜き,1,0.14,1.55.6,0.1432142857142857,0.17339712918660288,0.10526315789473684,0.42105263157894735,0.0
2024-07-10,大村,1,予選,2,4110,小澤和也,44,埼玉,57,B1,3.98,20.0,4.56,27.78,20,47.37,59,27.27,曇り,南西,5,4,7.2,5,抜き,2,0.14,.  .,0.154,0.1677948717948718,0.11764705882352941,0.2647058823529412,0.5882352941176471
2024-07-10,大村,1,予選,3,5146,野田彩加,21,山口,51,B1,5.13,31.03,4.27,11.54,34,27.78,74,66.67,曇り,南西,5,4,7.18,3,抜き,3,0.17,1.54.2,0.18233333333333335,0.1947486033519553,0.0,0.15625,0.0
2024-07-10,大村,1,予選,4,3539,金子順一,56,山口,53,B1,3.33,14.47,3.93,22.5,48,50.0,15,45.0,曇り,南西,5,4,7.21,6,抜き,4,0.28,.  .,0.2,0.18552238805970148,0.058823529411764705,0.23529411764705882,0.0
2024-07-10,大村,1,予選,5,5249,三木晴斗,22,徳島,53,B1,2.88,6.94,2.0,0.0,55,33.33,62,43.75,曇り,南西,5,4,7.08,1,抜き,5,0.18,1.52.1,0.18717391304347825,0.17423312883435582,0.0,0.18181818181818182,0.0
2024-07-10,大村,1,予選,6,4568,廣瀬真也,36,東京,50,B1,5.74,35.96,6.0,44.44,36,40.0,12,17.65,曇り,南西,5,4,7.13,2,抜き,6,0.13,1.53.0,0.14413793103448275,0.1373181818181818,0.0,0.25925925925925924,0.0
2024-07-10,大村,2,予選,1,4015,前野竜一,44,山口,59,A2,5.97,39.36,5.92,38.46,26,50.0,49,15.38,曇り,南西,5,4,7.17,1,逃げ,1,0.06,1.53.0,0.17365384615384613,0.16868852459016395,0.1724137931034483,0.3103448275862069,0.0
2024-07-10,大村,2,予選,2,4813,宮内直哉,34,東京,52,B1,4.03,20.69,4.84,26.32,35,25.0,36,36.36,曇り,南西,5,4,7.19,6,逃げ,2,0.08,.  .,0.18457142857142858,0.18808290155440413,0.08108108108108109,0.2702702702702703,0.5405405405405406
2024-07-10,大村,2,予選,3,3966,作間　章,44,東京,54,A2,6.22,44.92,6.09,36.36,51,8.33,11,23.53,曇り,南西,5,4,7.24,2,逃げ,3,0.14,1.54.2,0.18192307692307694,0.1746917808219178,0.0,0.35,0.0
2024-07-10,大村,2,予選,4,4443,津田裕絵,37,山口,49,B1,5.27,27.45,5.33,26.92,19,17.65,66,70.0,曇り,南西,5,4,7.13,5,逃げ,4,0.24,.  .,0.1954054054054054,0.19344,0.02564102564102564,0.23076923076923078,0.0
2024-07-10,大村,2,予選,5,3748,小黒竜吾,49,埼玉,55,B1,4.5,22.62,3.78,22.22,25,28.57,54,35.71,曇り,南西,5,4,7.14,3,逃げ,5,0.11,1.55.6,0.15793103448275864,0.15502645502645504,0.0,0.15789473684210525,0.0
2024-07-10,大村,2,予選,6,5270,小玉啓太,23,佐賀,53,B1,2.24,4.0,1.52,0.0,32,52.94,71,25.0,曇り,南西,5,4,7.16,4,逃げ,6,0.07,1.57.1,0.15824324324324326,0.16345454545454544,0.0,0.16666666666666666,0.0
2024-07-10,大村,3,予選,1,4396,大田直弥,38,山口,52,B1,5.05,30.56,4.71,25.71,52,53.33,44,40.0,曇り,南西,6,5,7.1,1,逃げ,1,0.16,1.52.4,0.17477272727272727,0.1862453531598513,0.40350877192982454,0.43859649122807015,0.0
2024-07-10,大村,3,予選,2,3462,竹上真司,57,岡山,52,B1,4.79,28.13,4.04,16.0,31,38.89,56,50.0,曇り,南西,6,5,7.14,6,逃げ,2,0.16,.  .,0.1825,0.17281553398058253,0.045454545454545456,0.6363636363636364,0.45454545454545453
2024-07-10,大村,3,予選,3,3961,谷村一哉,45,山口,56,A1,6.63,47.9,6.53,44.12,62,41.18,31,31.82,曇り,南西,6,5,7.1,3,逃げ,3,0.12,1.55.2,0.15487179487179487,0.14724,0.075,0.375,0.0
2024-07-10,大村,3,予選,4,3777,樋口　亮,48,長崎,51,A2,5.74,38.39,6.31,43.95,28,37.5,46,46.67,曇り,南西,6,5,7.04,2,逃げ,4,0.08,1.54.2,0.16121951219512196,0.16732217573221758,0.07317073170731707,0.5365853658536586,0.0
2024-07-10,大村,3,予選,5,4765,野田部宏,34,福岡,51,B1,4.96,30.59,5.86,39.29,47,23.08,25,19.05,曇り,南西,6,5,7.05,4,逃げ,5,0.11,1.56.0,0.09318181818181817,0.13270588235294117,0.075,0.425,0.0
2024-07-10,大村,3,予選,6,5259,野田昇吾,31,埼玉,56,B1,2.15,2.74,0.0,0.0,44,53.85,57,40.0,曇り,南西,6,5,7.13,5,逃げ,6,0.11,.  .,0.21280000000000002,0.18446666666666667,0.0,0.2972972972972973,0.0
2024-07-10,大村,4,予選,1,3562,山下和彦,55,広島,51,A2,5.79,40.52,5.02,27.12,53,53.33,47,60.0,曇り,南西,4,3,7.07,2,抜き,1,0.16,1.53.4,0.16019607843137254,0.16384615384615386,0.3333333333333333,0.3333333333333333,0.0
2024-07-10,大村,4,予選,2,3477,近藤稔也,53,徳島,53,B1,4.82,30.26,3.73,15.0,17,12.5,61,31.25,曇り,南西,4,3,7.11,5,抜き,2,0.15,.  .,0.1682857142857143,0.1781818181818182,0.09090909090909091,0.45454545454545453,0.7272727272727273
2024-07-10,大村,4,予選,3,4358,松本庸平,39,三重,51,B1,4.52,27.71,5.11,33.33,23,29.41,13,30.77,曇り,南西,4,3,7.1,1,抜き,3,0.18,1.52.7,0.1921875,0.1977551020408163,0.18181818181818182,0.5454545454545454,0.0
2024-07-10,大村,4,予選,4,4096,石橋道友,42,長崎,52,A1,7.14,60.18,7.11,57.5,21,45.0,70,44.44,曇り,南西,4,3,7.07,3,抜き,4,0.17,1.54.7,0.1277777777777778,0.13765432098765434,0.0,0.08333333333333333,0.0
2024-07-10,大村,4,予選,5,4065,金田幸子,44,岡山,43,A2,6.18,47.78,6.26,47.37,54,15.38,64,45.45,曇り,南西,4,3,7.07,4,抜き,5,0.19,1.55.7,0.17977272727272728,0.18098290598290598,0.0,0.1111111111111111,0.0
2024-07-10,大村,4,予選,6,4005,瀬川公則,46,山口,55,B1,3.72,9.23,4.54,25.0,41,37.5,58,70.0,曇り,南西,4,3,7.12,6,抜き,6,0.21,.  .,0.19689655172413792,0.17497142857142858,0.0,0.16666666666666666,0.0
2024-07-10,大村,5,予選,1,3282,池本輝明,57,広島,51,B1,4.74,28.74,5.07,29.27,39,23.08,39,44.44,曇り,南西,5,4,7.23,4,恵まれ,1,0.12,2.08.1,0.1436,0.184,0.5384615384615384,0.23076923076923078,0.0
2024-07-10,大村,5,予選,2,4442,松竹大輔,37,愛知,53,A2,6.05,45.16,6.29,57.14,49,28.57,34,17.39,曇り,南西,5,4,7.18,2,恵まれ,3,0.11,2.04.3,0.13,0.15716814159292036,0.07142857142857142,0.42857142857142855,0.6428571428571429
2024-07-10,大村,5,予選,3,3473,石川真二,54,福岡,52,A1,6.4,46.27,6.69,48.98,56,28.57,72,18.18,曇り,南西,5,4,7.21,1,恵まれ,2,0.11,2.00.7,0.1454,0.14694189602446484,0.0,0.3333333333333333,0.0
2024-07-10,大村,5,予選,5,4110,小澤和也,44,埼玉,57,B1,3.98,20.0,4.56,27.78,20,47.37,59,27.27,曇り,南西,5,4,7.23,5,恵まれ,5,0.21,.  .,0.17600000000000002,0.1677948717948718,0.09090909090909091,0.36363636363636365,0.0
2024-07-10,大村,5,予選,6,3964,宮地博士,45,長崎,53,B1,3.92,12.9,4.1,17.29,18,0.0,63,13.33,曇り,南西,5,4,7.08,3,恵まれ,6,0.21,2.05.7,0.17846153846153845,0.19246305418719212,0.0,0.2222222222222222,0.0
2024-07-10,大村,6,予選,1,4467,渡邉俊介,37,愛知,51,B1,4.48,26.44,5.4,40.0,33,21.43,52,16.67,曇り,南西,5,4,7.14,2,差し,1,0.07,1.54.4,0.12870967741935485,0.13347222222222224,0.0,0.25,0.0
2024-07-10,大村,6,予選,2,4409,坂元浩仁,38,愛知,55,A1,6.4,48.21,0.0,0.0,61,23.53,67,25.0,曇り,南西,5,4,7.14,1,差し,2,0.11,1.52.9,0.15066666666666667,0.15126760563380282,0.5714285714285714,0.42857142857142855,0.0
2024-07-10,大村,6,予選,3,3752,宇土泰就,53,福岡,56,B1,4.34,25.0,4.5,20.0,40,23.08,51,66.67,曇り,南西,5,4,7.17,5,差し,3,0.13,.  .,0.17555555555555558,0.1752314814814815,0.2222222222222222,0.3333333333333333,0.3333333333333333
2024-07-10,大村,6,予選,4,4822,百武　翔,31,佐賀,51,B1,4.72,30.0,6.04,44.3,29,33.33,28,38.1,曇り,南西,5,4,7.19,4,差し,4,0.13,1.57.0,0.20500000000000002,0.18854922279792746,0.1111111111111111,0.3333333333333333,0.0
2024-07-10,大村,6,予選,5,4050,田口節子,43,岡山,45,A1,6.73,49.06,8.03,63.33,43,46.67,76,13.33,曇り,南西,5,4,7.11,3,差し,5,0.14,1.55.9,0.16225806451612904,0.15165289256198347,0.1,0.5,0.0
2024-07-10,大村,6,予選,6,4813,宮内直哉,34,東京,52,B1,4.03,20.69,4.84,26.32,35,25.0,36,36.36,曇り,南西,5,4,7.19,6,差し,6,0.14,.  .,0.20304347826086958,0.18808290155440413,0.125,0.125,0.0
2024-07-10,大村,7,予選,1,5195,北村寧々,22,長崎,45,B1,4.51,22.78,3.46,12.37,57,28.57,75,13.33,曇り,南西,5,4,7.17,2,差し,1,0.13,1.54.7,0.17500000000000002,0.16994708994708993,0.0,0.5,0.0
2024-07-10,大村,7,予選,2,4443,津田裕絵,37,山口,49,B1,5.27,27.45,5.33,26.92,19,17.65,66,70.0,曇り,南西,5,4,7.2,1,差し,2,0.16,1.53.2,0.1975,0.19344,0.4307692307692308,0.38461538461538464,0.0
2024-07-10,大村,7,予選,3,4924,中北　涼,31,長崎,48,B1,4.64,19.23,4.35,21.54,63,18.18,73,72.73,曇り,南西,5,4,7.14,5,差し,3,0.13,.  .,0.1444,0.15846666666666667,0.1,0.48,0.38
2024-07-10,大村,7,予選,4,4347,魚谷香織,39,福岡,45,A1,6.84,46.99,7.31,61.54,58,6.67,45,61.54,曇り,南西,5,4,7.21,4,差し,4,0.19,1.57.3,0.1585,0.1494312796208531,0.2222222222222222,0.3111111111111111,0.0
2024-07-10,大村,7,予選,5,5146,野田彩加,21,山口,51,B1,5.13,31.03,4.27,11.54,34,27.78,74,66.67,曇り,南西,5,4,7.12,6,差し,5,0.19,.  .,0.20714285714285713,0.1947486033519553,0.34210526315789475,0.34210526315789475,0.0
2024-07-10,大村,7,予選,6,4765,野田部宏,34,福岡,51,B1,4.96,30.59,5.86,39.29,47,23.08,25,19.05,曇り,南西,5,4,7.08,3,差し,6,0.17,1.56.1,0.15357142857142855,0.13270588235294117,0.17647058823529413,0.47058823529411764,0.0
2024-07-10,大村,8,予選,1,4734,安河内将,34,佐賀,52,A1,6.74,48.28,6.45,48.94,50,50.0,40,35.71,雨,南西,5,4,7.1,1,逃げ,1,0.19,1.52.6,0.16499999999999998,0.16212389380530973,0.1951219512195122,0.5121951219512195,0.0
2024-07-10,大村,8,予選,2,4100,松田隆司,45,福岡,54,B1,5.58,34.34,4.91,31.25,60,47.06,41,33.33,雨,南西,5,4,7.2,6,逃げ,2,0.13,.  .,0.14487804878048782,0.16809128630705394,0.35,0.25,0.0
2024-07-10,大村,8,予選,3,3748,小黒竜吾,49,埼玉,55,B1,4.5,22.62,3.78,22.22,25,28.57,54,35.71,雨,南西,5,4,7.11,5,逃げ,3,0.32,.  .,0.16499999999999998,0.15502645502645504,0.09090909090909091,0.3181818181818182,0.5454545454545454
2024-07-10,大村,8,予選,4,4358,松本庸平,39,三重,51,B1,4.52,27.71,5.11,33.33,23,29.41,13,30.77,雨,南西,5,4,7.13,2,逃げ,4,0.25,1.53.8,0.2012121212121212,0.1977551020408163,0.0,0.34782608695652173,0.0
2024-07-10,大村,8,予選,5,4144,石塚久也,42,埼玉,52,A1,6.62,55.0,0.0,0.0,45,7.69,24,23.53,雨,南西,5,4,7.1,3,逃げ,5,0.23,1.55.3,0.14277777777777778,0.16073891625615766,0.0,0.45454545454545453,0.0
2024-07-10,大村,8,予選,6,3462,竹上真司,57,岡山,52,B1,4.79,28.13,4.04,16.0,31,38.89,56,50.0,雨,南西,5,4,7.17,4,逃げ,6,0.26,1.56.0,0.1685294117647059,0.17281553398058253,0.0,0.2777777777777778,0.0
2024-07-10,大村,9,予選特賞,1,4626,伊藤紘章,38,愛知,52,B1,5.43,31.94,0.0,0.0,37,41.18,60,6.67,雨,南西,5,4,7.22,3,逃げ,3,0.21,1.55.6,0.1811111111111111,0.18073863636363635,0.0,0.2222222222222222,0.0
2024-07-10,大村,9,予選特賞,2,3473,石川真二,54,福岡,52,A1,6.4,46.27,6.69,48.98,56,28.57,14,33.33,雨,南西,5,4,7.17,1,逃げ,1,0.22,1.52.7,0.14596774193548387,0.14694189602446484,0.5294117647058824,0.35294117647058826,0.0
2024-07-10,大村,9,予選特賞,3,4004,山本浩輔,46,長崎,53,B1,4.32,23.94,5.11,31.58,24,13.33,37,44.44,雨,南西,5,4,7.25,4,逃げ,2,0.21,1.57.3,0.1648780487804878,0.17339712918660288,0.06451612903225806,0.6774193548387096,0.5483870967741935
2024-07-10,大村,9,予選特賞,4,4431,石塚裕介,38,三重,52,A2,5.61,37.5,0.0,0.0,46,40.0,38,35.71,雨,南西,5,4,7.15,2,逃げ,4,0.26,1.54.1,0.1265625,0.15220930232558139,0.10714285714285714,0.42857142857142855,0.0
2024-07-10,大村,9,予選特賞,5,4005,瀬川公則,46,山口,55,B1,3.72,9.23,4.54,25.0,41,37.5,58,70.0,雨,南西,5,4,7.21,6,逃げ,5,0.3,.  .,0.18633333333333332,0.17497142857142858,0.16,0.24,0.0
2024-07-10,大村,9,予選特賞,6,4022,待鳥雄紀,44,福岡,57,A2,5.33,35.29,5.9,50.0,38,30.77,68,38.89,雨,南西,5,4,7.15,5,逃げ,6,0.23,.  .,0.1523076923076923,0.1409274193548387,0.07692307692307693,0.23076923076923078,0.0
2024-07-10,徳山,1,朝トク一般,1,4084,杉山正樹,44,愛知,56,A1,6.93,50.34,0.0,0.0,16,42.86,62,32.69,曇り,南,4,4,7.11,1,逃げ,1,0.25,1.53.6,0.16542857142857142,0.16146103896103897,0.045454545454545456,0.2727272727272727,0.0
2024-07-10,徳山,1,朝トク一般,2,4417,服部　剛,37,静岡,54,B1,4.88,26.32,5.11,33.33,67,25.93,43,24.27,曇り,南,4,4,7.16,3,逃げ,2,0.14,1.55.8,0.20034482758620692,0.1866857142857143,0.11538461538461539,0.34615384615384615,0.0
2024-07-10,徳山,1,朝トク一般,3,4883,岡部大輝,28,東京,53,B1,5.84,35.35,0.0,0.0,19,8.33,37,41.18,曇り,南,4,4,7.2,2,逃げ,3,0.07,1.54.5,0.12794871794871795,0.14337777777777777,0.030303030303030304,0.36363636363636365,0.6363636363636364
2024-07-10,徳山,1,朝トク一般,4,3736,岡本　猛,50,大阪,52,B1,5.16,29.27,4.0,33.33,60,57.14,75,31.07,曇り,南,4,4,7.14,5,逃げ,4,0.13,.  .,0.15500000000000003,0.16251851851851853,0.03571428571428571,0.25,0.0
2024-07-10,徳山,1,朝トク一般,5,4917,岩橋裕馬,35,兵庫,52,B1,4.46,21.82,4.41,17.24,14,28.57,30,31.07,曇り,南,4,4,7.15,4,逃げ,5,0.12,1.57.2,0.14285714285714285,0.16049586776859506,0.0,0.23076923076923078,0.0
2024-07-10,徳山,1,朝トク一般,6,5325,澁川　夏,20,大阪,54,B2,1.98,1.92,0.0,0.0,41,30.0,19,34.58,曇り,南,4,4,7.23,6,逃げ,6,0.16,.  .,0.18838235294117647,0.195,0.0,0.21875,0.0
2024-07-10,徳山,2,決めトク一般,1,4950,高岡竜也,31,山口,52,A2,5.67,35.92,5.68,33.87,35,31.03,54,25.47,雨,南,5,5,7.13,1,逃げ,1,0.14,1.53.8,0.14791666666666667,0.1584313725490196,0.0,0.32,0.0
2024-07-10,徳山,2,決めトク一般,2,5131,江藤敦宏,25,福岡,52,B2,3.02,13.73,0.0,0.0,38,34.62,69,46.15,雨,南,5,5,7.18,2,逃げ,2,0.17,1.55.8,0.17125,0.16643939393939394,0.5714285714285714,0.22857142857142856,0.0
2024-07-10,徳山,2,決めトク一般,3,4258,関根彰人,40,埼玉,51,B1,5.25,31.25,5.78,11.11,29,35.71,42,43.27,雨,南,5,5,7.21,3,逃げ,3,0.15,1.56.4,0.17025641025641028,0.1929203539823009,0.1,0.6,0.5333333333333333
2024-07-10,徳山,2,決めトク一般,4,4949,横田貴満,31,佐賀,50,A2,5.92,44.14,6.23,46.51,20,23.08,47,22.86,雨,南,5,5,7.14,5,逃げ,4,0.18,.  .,0.1597727272727273,0.14931407942238267,0.14285714285714285,0.42857142857142855,0.0
2024-07-10,徳山,2,決めトク一般,5,4361,柳生泰二,39,山口,54,A1,7.03,47.46,7.59,59.79,69,20.0,41,32.04,雨,南,5,5,7.19,4,逃げ,5,0.17,1.57.0,0.14085106382978724,0.14698996655518395,0.14285714285714285,0.4642857142857143,0.0
2024-07-10,徳山,2,決めトク一般,6,5312,川辺郭人,23,佐賀,55,B2,1.28,0.0,0.0,0.0,68,9.09,65,42.59,雨,南,5,5,7.19,6,逃げ,6,0.23,.  .,0.19852459016393442,0.19905263157894737,0.08333333333333333,0.4166666666666667,0.0
2024-07-10,徳山,3,ガチトク一般,1,4342,谷野錬志,39,静岡,54,A1,6.88,49.55,7.33,66.67,65,25.93,53,22.86,雨,南,5,5,7.18,2,抜き,1,0.18,1.55.2,0.11642857142857144,0.13096774193548386,0.12,0.4,0.0
2024-07-10,徳山,3,ガチトク一般,2,4318,桑原将光,39,東京,51,A2,5.9,37.29,5.64,27.27,70,21.74,70,36.79,雨,南,5,5,7.24,5,抜き,2,0.14,.  .,0.14604166666666665,0.14864468864468863,0.41935483870967744,0.3548387096774194,0.0
2024-07-10,徳山,3,ガチトク一般,3,5219,森口和紀,23,福岡,52,B1,3.76,17.11,1.83,0.0,62,40.0,34,41.12,雨,南,5,5,7.17,1,抜き,3,0.11,1.54.3,0.16323529411764706,0.1745,0.05,0.3,0.55
2024-07-10,徳山,3,ガチトク一般,4,3708,岡部貴司,50,岡山,57,B1,5.21,32.29,5.45,31.58,63,16.0,66,24.04,雨,南,5,5,7.24,4,抜き,4,0.24,1.57.9,0.16475,0.1653846153846154,0.1282051282051282,0.358974358974359,0.0
2024-07-10,徳山,3,ガチトク一般,5,5014,梶山涼斗,26,佐賀,53,B1,4.64,27.38,3.35,7.69,61,36.0,24,36.79,雨,南,5,5,7.15,3,抜き,5,0.09,1.56.3,0.1375,0.13522613065326633,0.11428571428571428,0.34285714285714286,0.0
2024-07-10,徳山,3,ガチトク一般,6,4081,樋口範政,45,愛知,55,B1,3.75,14.74,3.25,12.5,32,36.0,28,33.65,雨,南,5,5,7.15,6,抜き,6,0.12,.  .,0.2196153846153846,0.18534782608695655,0.12121212121212122,0.21212121212121213,0.0
2024-07-10,徳山,4,買っトク一般,1,3685,荒井輝年,50,岡山,56,A1,6.09,45.65,6.2,50.0,34,34.48,46,28.85,曇り,南,5,5,7.14,1,抜き,1,0.2,1.54.2,0.1501923076923077,0.15168032786885244,0.047619047619047616,0.42857142857142855,0.0
