日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-04-10,大村,1,予選,1,3984,坂口　周,46,三重,54,A1,6.17,41.0,5.81,29.63,62,32.47,59,37.95,晴,南東,2,1,6.91,1,逃げ,1,0.18,1.48.2,0.1397777777777777,0.1620588235294117,34,45,4,3,33,0,0,0,0,0,4,6,0.7555555555555555,0.08888888888888889,0.06666666666666667,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.13333333333333333
2024-04-10,大村,1,予選,2,4877,鈴谷一平,29,兵庫,56,A1,6.03,38.64,5.89,44.44,16,26.73,48,33.68,晴,南東,2,1,6.91,2,逃げ,2,0.17,1.49.5,0.1213513513513513,0.1407305936073059,6,37,17,5,1,21,4,1,0,0,0,0,0.16216216216216217,0.4594594594594595,0.13513513513513514,0.02702702702702703,0.5675675675675675,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0,0.0
2024-04-10,大村,1,予選,3,5084,末永和也,25,佐賀,52,A1,6.83,45.98,5.87,32.61,38,32.51,28,34.31,晴,南東,2,1,6.87,3,逃げ,3,0.16,1.50.4,0.1434146341463414,0.1380971659919028,10,41,14,8,0,0,0,4,5,0,0,0,0.24390243902439024,0.34146341463414637,0.1951219512195122,0.0,0.0,0.0,0.0975609756097561,0.12195121951219512,0.0,0.0,0.0
2024-04-10,大村,1,予選,4,4096,石橋道友,42,長崎,53,A1,6.73,47.92,7.06,56.65,37,34.2,39,29.9,晴,南東,2,1,6.86,4,逃げ,4,0.17,1.51.5,0.1297297297297297,0.1413852813852814,10,37,8,10,0,0,1,6,3,0,0,0,0.2702702702702703,0.21621621621621623,0.2702702702702703,0.0,0.0,0.02702702702702703,0.16216216216216217,0.08108108108108109,0.0,0.0,0.0
2024-04-10,大村,1,予選,5,4798,浜先真範,30,広島,52,A1,6.99,50.6,6.22,40.63,39,41.38,62,34.5,晴,南東,2,1,6.88,6,逃げ,5,0.17,.  .,0.1242105263157894,0.1342342342342342,2,38,12,8,0,0,1,0,1,0,0,0,0.05263157894736842,0.3157894736842105,0.21052631578947367,0.0,0.0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,0.0
2024-04-10,大村,1,予選,6,4914,吉田裕平,27,愛知,51,A1,6.97,58.11,6.74,53.49,70,37.24,72,31.63,晴,南東,2,1,6.84,5,逃げ,6,0.12,.  .,0.148125,0.14635,2,32,6,8,0,0,0,0,1,0,0,0,0.0625,0.1875,0.25,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0
2024-04-10,大村,2,予選,1,3679,飯島昌弘,51,埼玉,53,A1,6.46,44.86,0.0,0.0,17,41.58,74,38.46,晴,西,2,1,6.99,3,まくり,1,0.12,1.51.3,0.1317021276595744,0.1517808219178082,33,47,8,6,32,0,0,0,0,3,6,2,0.7021276595744681,0.1702127659574468,0.1276595744680851,0.6808510638297872,0.0,0.0,0.0,0.0,0.06382978723404255,0.1276595744680851,0.0425531914893617
2024-04-10,大村,2,予選,2,4238,毒島　誠,40,群馬,54,A1,7.75,52.63,8.59,61.54,59,27.69,57,30.39,晴,西,2,1,6.93,5,まくり,2,0.19,.  .,0.1352777777777777,0.1292444444444444,13,36,10,5,0,18,10,2,0,0,0,0,0.3611111111111111,0.2777777777777778,0.1388888888888889,0.0,0.5,0.2777777777777778,0.05555555555555555,0.0,0.0,0.0,0.0
2024-04-10,大村,2,予選,3,4719,上條暢嵩,30,大阪,52,A1,7.76,50.59,7.15,37.29,21,35.98,18,33.16,晴,西,2,1,6.95,6,まくり,3,0.16,.  .,0.1358333333333333,0.1336697247706422,6,36,12,3,0,0,1,3,2,0,0,0,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.0,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.0,0.0,0.0
2024-04-10,大村,2,予選,4,4715,村上　遼,31,長崎,53,A1,6.69,50.0,7.89,69.17,40,45.79,23,32.02,晴,西,2,1,6.89,1,まくり,4,0.08,1.48.1,0.12625,0.1302202643171806,8,40,12,9,0,0,0,3,4,0,0,0,0.2,0.3,0.225,0.0,0.0,0.0,0.075,0.1,0.0,0.0,0.0
