日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2022-09-21,唐津,1,朝１戦一般,1,4469,土山卓也,35,福井,53,A2,5.88,41.11,7.22,55.56,20,41.18,56,33.94,晴,北東,6,6,6.85,1,逃げ,1,0.04,1.50.0,土山卓也,33.0,23.0,3.0,5.0,0.1481818181818181,23.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.1690243902439024,0.696969696969697,0.09090909090909091,0.15151515151515152,0.696969696969697,0.0,0.0,0.0,0.0,0.12121212121212122,0.12121212121212122,0.0
2022-09-21,唐津,1,朝１戦一般,2,4126,吉本玲緒,43,広島,59,B1,3.77,17.17,4.09,21.88,17,5.26,67,25.77,晴,北東,6,6,6.92,4,逃げ,2,0.05,1.55.2,吉本玲緒,45.0,3.0,4.0,9.0,0.182,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.1661206896551724,0.06666666666666667,0.08888888888888889,0.2,0.0,0.4888888888888889,0.022222222222222223,0.044444444444444446,0.0,0.0,0.0,0.0
2022-09-21,唐津,1,朝１戦一般,3,3578,塩田雄一,49,香川,50,B1,4.93,29.91,5.16,33.33,47,27.27,41,43.69,晴,北東,6,6,6.88,2,逃げ,3,0.02,1.51.0,塩田雄一,42.0,1.0,14.0,6.0,0.1838095238095238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1792946058091286,0.023809523809523808,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0
2022-09-21,唐津,1,朝１戦一般,5,5152,丸山祐也,27,福岡,49,B2,2.19,5.0,1.48,3.03,21,38.1,52,26.67,晴,北東,6,6,6.87,3,逃げ,5,0.06,1.53.4,丸山祐也,37.0,0.0,0.0,0.0,0.2194594594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2024503311258278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,唐津,1,朝１戦一般,6,3787,天野　誠,51,岡山,54,B1,4.13,24.24,0.0,0.0,58,70.0,75,33.98,晴,北東,6,6,6.91,5,逃げ,6,0.08,1.55.4,天野誠,35.0,0.0,0.0,1.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183974358974359,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,唐津,2,モー２ング一,1,4363,大野芳顕,37,福岡,53,A2,5.91,38.46,6.75,49.21,19,6.67,84,31.13,晴,北,5,5,6.84,1,逃げ,1,0.03,1.50.8,大野芳顕,38.0,25.0,8.0,3.0,0.1452631578947368,23.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.1756431535269709,0.6578947368421053,0.21052631578947367,0.07894736842105263,0.6052631578947368,0.0,0.0,0.0,0.0,0.18421052631578946,0.02631578947368421,0.07894736842105263
2022-09-21,唐津,2,モー２ング一,2,4430,永田秀二,36,東京,56,A1,6.5,50.36,0.0,0.0,26,15.79,51,38.53,晴,北,5,5,6.81,2,逃げ,2,0.09,1.52.0,永田秀二,37.0,11.0,8.0,8.0,0.1791891891891892,0.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,0.1841666666666666,0.2972972972972973,0.21621621621621623,0.21621621621621623,0.0,0.5135135135135135,0.08108108108108109,0.13513513513513514,0.02702702702702703,0.0,0.0,0.0
2022-09-21,唐津,2,モー２ング一,3,3616,中村　真,49,福岡,54,B2,5.35,40.66,5.48,35.42,25,47.83,61,23.6,晴,北,5,5,6.95,3,逃げ,3,0.11,1.53.8,中村真,26.0,4.0,9.0,1.0,0.13,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150204081632653,0.15384615384615385,0.34615384615384615,0.038461538461538464,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
2022-09-21,唐津,2,モー２ング一,4,3701,大西隆洋,49,香川,57,B1,4.29,22.64,3.77,15.38,50,42.86,93,43.52,晴,北,5,5,6.89,4,逃げ,4,0.02,1.55.1,大西隆洋,38.0,1.0,5.0,9.0,0.1402631578947368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1460550458715596,0.02631578947368421,0.13157894736842105,0.23684210526315788,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0
2022-09-21,唐津,2,モー２ング一,5,3982,福田　理,45,岡山,56,B1,4.45,23.08,3.57,20.0,15,19.05,60,28.0,晴,北,5,5,6.9,6,逃げ,6,0.08,1.59.1,福田理,35.0,3.0,2.0,2.0,0.1508571428571428,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1708247422680412,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0
2022-09-21,唐津,2,モー２ング一,6,4047,吉永浩則,42,大阪,56,B1,4.09,20.88,1.33,0.0,48,25.0,90,35.78,晴,北,5,5,6.9,5,逃げ,5,0.09,1.57.7,吉永浩則,38.0,0.0,2.0,4.0,0.2086842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1717427385892116,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,唐津,3,３ライズ戦一,1,4725,佐竹太一,36,兵庫,52,A2,4.78,26.83,5.44,38.89,60,30.0,31,30.0,晴,北東,6,6,6.94,3,まくり,1,0.16,1.53.1,佐竹太一,34.0,19.0,3.0,3.0,0.1555882352941176,16.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,6.0,0.0,0.1614215686274509,0.5588235294117647,0.08823529411764706,0.08823529411764706,0.47058823529411764,0.0,0.0,0.0,0.0,0.029411764705882353,0.20588235294117646,0.17647058823529413
2022-09-21,唐津,3,３ライズ戦一,2,3587,武田信一,49,徳島,60,B1,4.81,27.78,3.06,5.88,59,11.11,87,32.73,晴,北東,6,6,6.96,2,まくり,2,0.16,1.51.7,武田信一,37.0,2.0,10.0,5.0,0.1602702702702702,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.1515577889447236,0.05405405405405406,0.2702702702702703,0.13513513513513514,0.0,0.5945945945945946,0.0,0.05405405405405406,0.0,0.0,0.0,0.0
2022-09-21,唐津,3,３ライズ戦一,3,4757,山田祐也,33,徳島,53,A1,7.07,59.29,7.33,50.0,69,50.0,66,28.85,晴,北東,6,6,6.98,1,まくり,3,0.24,1.51.0,山田祐也,31.0,8.0,9.0,3.0,0.1406451612903226,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1337946428571428,0.25806451612903225,0.2903225806451613,0.0967741935483871,0.0,0.0,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.0,0.0,0.0
2022-09-21,唐津,3,３ライズ戦一,4,3753,河上哲也,51,香川,53,B1,3.36,14.49,4.03,22.5,63,30.0,33,31.31,晴,北東,6,6,7.03,5,まくり,4,0.23,1.57.2,河上哲也,30.0,1.0,1.0,2.0,0.165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770558375634517,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
2022-09-21,唐津,3,３ライズ戦一,5,4724,吉田祐貴,36,佐賀,52,B1,4.22,26.83,4.5,25.83,23,16.67,83,37.38,晴,北東,6,6,6.94,4,まくり,5,0.22,1.54.4,吉田祐貴,38.0,1.0,1.0,3.0,0.1381578947368421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1586473429951691,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0
