レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
大村,2,一般,5,4877,鈴谷一平,29,兵庫,56,A1,6.03,38.64,5.89,44.44,16,26.73,48,33.68,曇り,北,1,1,6.85,2,逃げ,5,0.13,1.49.8,0.15333333333333332,0.14086363636363639,0.0,0.21212121212121213,0.0
大村,2,一般,6,4686,丸野一樹,32,滋賀,54,A1,7.54,60.44,7.0,33.33,51,39.15,41,32.65,曇り,北,1,1,6.87,6,逃げ,6,0.15,.  .,0.16957446808510637,0.15067460317460318,0.0,0.045454545454545456,0.0
大村,3,一般,1,4719,上條暢嵩,30,大阪,52,A1,7.76,50.59,7.15,37.29,21,35.98,18,33.16,曇り,北西,1,1,6.9,1,逃げ,1,0.17,1.48.8,0.13,0.13378995433789956,0.5094339622641509,0.39622641509433965,0.0
大村,3,一般,2,4914,吉田裕平,27,愛知,51,A1,6.97,58.11,6.74,53.49,70,37.24,72,31.63,曇り,北西,1,1,6.87,6,逃げ,2,0.18,.  .,0.15914285714285714,0.14621890547263683,0.045454545454545456,0.6590909090909091,0.5
大村,3,一般,3,4715,村上　遼,31,長崎,53,A1,6.69,50.0,7.89,69.17,40,45.79,23,32.02,曇り,北西,1,1,6.85,2,逃げ,3,0.11,1.49.3,0.13846153846153847,0.12956331877729257,0.10256410256410256,0.38461538461538464,0.0
大村,3,一般,4,3783,瓜生正義,48,福岡,52,A1,7.74,58.65,7.92,52.78,22,29.81,43,36.87,曇り,北西,1,1,6.85,3,逃げ,4,0.08,1.50.8,0.15157894736842104,0.14467741935483872,0.1,0.575,0.0
大村,3,一般,5,3908,重成一人,45,香川,55,A1,6.75,44.34,7.43,60.71,73,37.44,56,40.51,曇り,北西,1,1,6.94,5,逃げ,5,0.08,.  .,0.13361111111111112,0.13407272727272726,0.1111111111111111,0.4444444444444444,0.0
大村,3,一般,6,4688,永井彪也,31,東京,52,A1,6.66,45.26,7.06,27.78,25,40.0,61,31.28,曇り,北西,1,1,6.87,4,逃げ,6,0.09,1.50.9,0.142,0.14103896103896102,0.0,0.2,0.0
大村,4,一般,1,3978,齊藤　仁,46,東京,51,A1,6.88,49.17,7.53,52.94,61,40.53,31,42.79,曇り,北西,1,1,6.81,1,逃げ,1,0.13,1.48.4,0.1293548387096774,0.13793594306049822,0.21428571428571427,0.35714285714285715,0.0
大村,4,一般,2,4042,丸岡正典,44,大阪,53,A1,6.57,44.09,6.58,35.56,28,32.51,45,36.95,曇り,北西,1,1,6.84,3,逃げ,2,0.19,1.50.5,0.1482608695652174,0.15936170212765957,0.09090909090909091,0.45454545454545453,0.6363636363636364
大村,4,一般,3,4294,古賀繁輝,37,佐賀,54,A1,7.4,62.28,4.86,24.14,26,28.5,19,31.09,曇り,北西,1,1,6.84,2,逃げ,3,0.16,1.49.6,0.1542857142857143,0.15528,0.08695652173913043,0.5217391304347826,0.0
大村,4,一般,4,3780,魚谷智之,48,兵庫,52,A1,7.36,52.59,7.21,48.84,65,37.56,30,34.69,曇り,北西,1,1,6.9,4,逃げ,4,0.12,1.52.1,0.16514285714285715,0.15311787072243346,0.0,0.13636363636363635,0.0
大村,4,一般,5,3984,坂口　周,46,三重,54,A1,6.17,41.0,5.81,29.63,62,32.47,59,37.95,曇り,北西,1,1,6.87,5,逃げ,5,0.18,.  .,0.15486486486486487,0.16195833333333332,0.0,0.3181818181818182,0.0
大村,4,一般,6,4798,浜先真範,30,広島,52,A1,6.99,50.6,6.22,40.63,39,41.38,62,34.5,曇り,北西,1,1,6.87,6,逃げ,6,0.19,.  .,0.1717142857142857,0.13482142857142856,0.0,0.35714285714285715,0.0
大村,5,一般,1,4459,片岡雅裕,38,香川,52,A1,6.79,47.27,7.06,52.78,33,32.28,16,32.83,雨,南,1,1,6.92,1,逃げ,1,0.07,1.47.9,0.12854166666666667,0.12854961832061068,0.45,0.4,0.0
大村,5,一般,2,4760,山崎　郡,34,大阪,51,A1,6.81,46.15,8.29,57.14,75,36.76,50,40.82,雨,南,1,1,6.81,5,逃げ,2,0.06,.  .,0.14238095238095239,0.1332720588235294,0.08695652173913043,0.391304347826087,0.6086956521739131
大村,5,一般,3,4524,深谷知博,36,静岡,52,A1,6.92,44.3,6.1,20.0,63,31.44,12,34.54,雨,南,1,1,6.86,2,逃げ,3,0.07,1.49.7,0.12342857142857144,0.12213636363636364,0.041666666666666664,0.5,0.0
大村,5,一般,4,4055,吉田俊彦,45,兵庫,53,A1,6.56,45.87,6.4,40.0,29,29.65,21,41.29,雨,南,1,1,6.95,3,逃げ,4,0.07,1.51.9,0.14755102040816329,0.14327205882352942,0.11764705882352941,0.29411764705882354,0.0
大村,5,一般,5,3679,飯島昌弘,51,埼玉,53,A1,6.46,44.86,0.0,0.0,17,41.58,74,38.46,雨,南,1,1,6.93,4,逃げ,5,0.07,1.52.9,0.16566666666666666,0.15163636363636362,0.0,0.2,0.0
大村,5,一般,6,5015,高橋竜矢,26,広島,53,A1,6.26,42.7,6.61,44.07,20,34.3,70,32.64,雨,南,1,1,6.91,6,逃げ,6,0.1,.  .,0.15804878048780488,0.13008097165991903,0.0,0.125,0.0
大村,6,一般,1,4877,鈴谷一平,29,兵庫,56,A1,6.03,38.64,5.89,44.44,16,26.73,48,33.68,雨,南西,1,1,6.9,1,逃げ,1,0.14,1.48.9,0.1375609756097561,0.14086363636363639,0.4375,0.4375,0.0
大村,6,一般,2,4500,山田康二,36,佐賀,55,A1,7.24,45.61,7.15,46.34,34,39.06,69,34.01,雨,南西,1,1,6.93,2,逃げ,2,0.13,1.49.7,0.13488372093023254,0.13863970588235294,0.16666666666666666,0.4444444444444444,0.4444444444444444
大村,6,一般,3,3952,中澤和志,47,埼玉,53,A1,7.82,62.26,5.44,33.33,48,44.1,73,35.0,雨,南西,1,1,6.95,4,逃げ,3,0.17,1.53.3,0.15046511627906975,0.13463414634146342,0.10526315789473684,0.3157894736842105,0.0
大村,6,一般,4,4238,毒島　誠,40,群馬,54,A1,7.75,52.63,8.59,61.54,59,27.69,57,30.39,雨,南西,1,1,6.89,6,逃げ,4,0.14,.  .,0.12694444444444444,0.12924778761061947,0.08695652173913043,0.4782608695652174,0.0
大村,6,一般,5,4174,赤坂俊輔,41,長崎,51,A1,7.05,53.44,7.03,54.05,15,37.24,22,32.18,雨,南西,1,1,6.91,5,逃げ,5,0.16,.  .,0.15076923076923077,0.14294520547945205,0.0625,0.1875,0.0
大村,6,一般,6,4075,中野次郎,42,東京,55,A1,6.48,46.6,6.03,21.05,64,25.73,49,32.31,雨,南西,1,1,6.9,3,逃げ,6,0.14,1.52.1,0.14575757575757575,0.13572519083969467,0.0,0.3333333333333333,0.0
大村,7,一般,1,4715,村上　遼,31,長崎,53,A1,6.69,50.0,7.89,69.17,40,45.79,23,32.02,雨,西,1,1,6.91,1,逃げ,1,0.01,1.47.8,0.12755102040816327,0.12956331877729257,0.4166666666666667,0.4166666666666667,0.0
大村,7,一般,2,5084,末永和也,25,佐賀,52,A1,6.83,45.98,5.87,32.61,38,32.51,28,34.31,雨,西,1,1,6.88,6,逃げ,2,0.07,.  .,0.13799999999999998,0.13799196787148593,0.11363636363636363,0.5454545454545454,0.45454545454545453
大村,7,一般,3,3908,重成一人,45,香川,55,A1,6.75,44.34,7.43,60.71,73,37.44,56,40.51,雨,西,1,1,6.94,2,逃げ,3,0.04,1.49.2,0.13444444444444445,0.13407272727272726,0.1956521739130435,0.3695652173913043,0.0
大村,7,一般,4,4497,桑原　悠,36,長崎,52,A1,6.72,41.84,7.28,57.23,47,33.33,32,32.31,雨,西,1,1,6.9,5,逃げ,4,0.22,.  .,0.165,0.1488695652173913,0.28205128205128205,0.38461538461538464,0.0
大村,7,一般,5,4239,竹田辰也,40,山口,55,A1,6.96,53.72,6.69,45.24,69,33.67,75,32.65,雨,西,1,1,6.93,4,逃げ,5,0.09,1.52.6,0.14365853658536584,0.14723320158102768,0.1276595744680851,0.425531914893617,0.0
大村,7,一般,6,4601,森野正弘,39,山口,54,A1,6.9,53.1,6.09,41.07,74,42.71,51,42.42,雨,西,1,1,6.88,3,逃げ,6,0.11,1.51.0,0.15166666666666667,0.14356828193832602,0.15217391304347827,0.5,0.0
大村,8,一般,1,3780,魚谷智之,48,兵庫,52,A1,7.36,52.59,7.21,48.84,65,37.56,30,34.69,雨,北西,1,1,6.92,1,逃げ,1,0.11,1.48.4,0.13016129032258064,0.15311787072243346,0.2857142857142857,0.39285714285714285,0.0
大村,8,一般,2,4686,丸野一樹,32,滋賀,54,A1,7.54,60.44,7.0,33.33,51,39.15,41,32.65,雨,北西,1,1,6.89,2,逃げ,2,0.16,1.49.0,0.1463888888888889,0.15067460317460318,0.058823529411764705,0.4117647058823529,0.5588235294117647
大村,8,一般,3,3978,齊藤　仁,46,東京,51,A1,6.88,49.17,7.53,52.94,61,40.53,31,42.79,雨,北西,1,1,6.89,3,逃げ,3,0.1,1.49.7,0.1213953488372093,0.13793594306049822,0.0,0.3125,0.0
大村,8,一般,4,4547,中田竜太,35,埼玉,52,A1,6.61,37.84,7.82,55.26,41,37.24,68,32.35,雨,北西,1,1,6.87,4,逃げ,4,0.23,1.50.7,0.14652173913043479,0.14256410256410257,0.0,0.45454545454545453,0.0
大村,8,一般,5,4719,上條暢嵩,30,大阪,52,A1,7.76,50.59,7.15,37.29,21,35.98,18,33.16,雨,北西,1,1,6.92,6,逃げ,5,0.11,.  .,0.136,0.13378995433789956,0.0,0.2413793103448276,0.0
大村,8,一般,6,3783,瓜生正義,48,福岡,52,A1,7.74,58.65,7.92,52.78,22,29.81,43,36.87,雨,北西,1,1,6.88,5,逃げ,6,0.1,.  .,0.15,0.14467741935483872,0.0,0.2916666666666667,0.0
大村,9,準優勝戦,1,4148,枝尾　賢,42,福岡,51,A1,7.48,55.56,6.94,48.48,56,42.21,71,34.67,雨,北西,2,1,6.78,2,まくり差し,1,0.08,1.49.2,0.11175675675675675,0.12280442804428045,0.5945945945945946,0.2972972972972973,0.0
大村,9,準優勝戦,2,4266,長田頼宗,38,東京,53,A1,6.5,38.02,6.32,28.0,23,35.96,15,37.76,雨,北西,2,1,6.81,3,まくり差し,2,0.08,1.50.6,0.1216,0.14056338028169016,0.12121212121212122,0.6060606060606061,0.48484848484848486
大村,9,準優勝戦,3,3422,服部幸男,53,静岡,54,A1,6.4,42.06,5.81,26.92,67,40.7,67,30.81,雨,北西,2,1,6.77,6,まくり差し,3,0.19,.  .,0.16025,0.1530035335689046,0.09375,0.4375,0.0
大村,9,準優勝戦,4,3590,濱野谷憲,50,東京,55,A1,7.22,45.92,7.32,40.91,52,32.47,20,35.2,雨,北西,2,1,6.87,4,まくり差し,4,0.09,1.51.7,0.12355555555555557,0.12541044776119403,0.19230769230769232,0.2692307692307692,0.0
大村,9,準優勝戦,5,3959,坪井康晴,46,静岡,53,A1,7.54,52.63,6.9,30.0,18,34.87,63,33.16,雨,北西,2,1,6.82,1,まくり差し,5,0.08,1.47.8,0.14621621621621622,0.14560784313725492,0.10714285714285714,0.25,0.0
大村,9,準優勝戦,6,4850,野中一平,29,愛知,53,A1,7.21,55.56,7.67,66.67,49,34.87,58,34.67,雨,北西,2,1,6.82,5,まくり差し,6,0.07,.  .,0.1018421052631579,0.10706106870229008,0.0,0.23076923076923078,0.0
芦屋,1,サンライズＶ,1,5104,山田　丈,25,福岡,52,A2,6.41,46.03,6.11,42.22,25,0.0,43,0.0,晴,東,1,1,6.74,1,逃げ,1,0.16,1.48.8,0.14566666666666667,0.15318435754189946,0.08333333333333333,0.3333333333333333,0.0
芦屋,1,サンライズＶ,2,3839,川合理司,48,静岡,64,B1,3.86,17.17,0.0,0.0,3,0.0,45,0.0,晴,東,1,1,6.93,5,逃げ,2,0.21,.  .,0.16043478260869565,0.16724890829694322,0.0625,0.34375,0.59375
芦屋,1,サンライズＶ,3,4097,貫地谷直,42,広島,56,B1,4.12,16.88,0.0,0.0,18,0.0,15,0.0,晴,東,1,1,6.91,6,逃げ,3,0.21,.  .,0.21916666666666665,0.21463157894736842,0.030303030303030304,0.2727272727272727,0.0
芦屋,1,サンライズＶ,4,5101,表　健太,27,福岡,54,B2,3.16,12.73,2.56,8.0,2,0.0,26,0.0,晴,東,1,1,6.79,4,逃げ,4,0.21,1.51.7,0.20941176470588235,0.2062962962962963,0.0,0.25925925925925924,0.0
芦屋,1,サンライズＶ,5,3761,山本光雄,52,滋賀,54,B1,5.06,30.93,4.94,31.25,16,0.0,44,0.0,晴,東,1,1,6.81,3,逃げ,5,0.18,1.51.5,0.1681578947368421,0.16079295154185022,0.0,0.22580645161290322,0.0
芦屋,1,サンライズＶ,6,5048,眞鳥康太,29,長崎,57,B1,4.97,31.37,4.58,20.0,28,0.0,24,0.0,晴,東,1,1,6.82,2,逃げ,6,0.19,1.50.0,0.20903225806451614,0.17870967741935484,0.0,0.2608695652173913,0.0
芦屋,2,サンライズＷ,1,4131,原　豊土,43,静岡,56,A2,6.01,42.96,5.11,22.22,27,0.0,56,0.0,晴,南東,1,1,6.81,1,逃げ,1,0.13,1.48.4,0.16490196078431374,0.16737827715355805,0.5405405405405406,0.2972972972972973,0.0
芦屋,2,サンライズＷ,2,4565,西村豪洋,36,愛知,52,B1,5.11,35.14,4.9,20.0,46,0.0,53,0.0,晴,南東,1,1,6.74,2,逃げ,2,0.11,1.49.1,0.16709677419354838,0.16965317919075146,0.12903225806451613,0.5806451612903226,0.5806451612903226
芦屋,2,サンライズＷ,3,4665,加藤啓太,40,愛知,52,B1,4.49,23.17,0.0,0.0,8,0.0,36,0.0,晴,南東,1,1,6.77,3,逃げ,3,0.13,1.51.4,0.14162162162162162,0.1586096256684492,0.125,0.4375,0.0
芦屋,2,サンライズＷ,4,4256,渡辺浩司,40,福岡,52,A1,6.94,48.82,7.03,54.05,17,0.0,23,0.0,晴,南東,1,1,6.77,5,逃げ,4,0.31,.  .,0.1367391304347826,0.13755244755244755,0.14814814814814814,0.4074074074074074,0.0
芦屋,2,サンライズＷ,5,4639,雑賀勇貴,33,大阪,55,B1,4.2,23.96,0.0,0.0,6,0.0,37,0.0,晴,南東,1,1,6.73,4,逃げ,5,0.18,1.52.0,0.1930232558139535,0.1750420168067227,0.07142857142857142,0.4642857142857143,0.0
芦屋,2,サンライズＷ,6,5336,瀬川大地,18,山口,55,B2,1.13,0.0,0.0,0.0,33,0.0,12,0.0,晴,南東,1,1,6.79,6,逃げ,6,0.32,.  .,0.24552631578947368,0.2421818181818182,0.125,0.5,0.0
芦屋,3,サンライズＸ,1,4105,松下直也,44,兵庫,53,A2,5.31,33.9,4.78,26.09,9,0.0,19,0.0,晴,東,2,2,6.88,6,まくり,1,0.24,.  .,0.1715686274509804,0.1694871794871795,0.3125,0.40625,0.0
芦屋,3,サンライズＸ,2,4817,渡邉　翼,32,山口,48,B1,5.78,41.07,5.6,37.93,40,0.0,29,0.0,晴,東,2,2,6.89,1,まくり,3,0.1,1.48.1,0.15804878048780488,0.14713656387665197,0.047619047619047616,0.3333333333333333,0.5
芦屋,3,サンライズＸ,3,4236,松村　敏,40,福岡,54,A1,7.26,58.47,7.45,63.83,30,0.0,28,0.0,晴,東,2,2,6.87,3,まくり,4,0.07,1.50.4,0.13195652173913044,0.12533101045296166,0.13157894736842105,0.3684210526315789,0.0
芦屋,3,サンライズＸ,4,4656,大崎　翔,36,兵庫,58,B1,5.13,30.11,0.0,0.0,14,0.0,18,0.0,晴,東,2,2,6.89,4,まくり,5,0.05,1.52.2,0.1372972972972973,0.14435897435897435,0.11428571428571428,0.2857142857142857,0.0
芦屋,3,サンライズＸ,5,4144,石塚久也,42,埼玉,52,A2,6.49,45.57,6.0,55.56,21,0.0,38,0.0,晴,東,2,2,6.86,2,まくり,6,0.09,1.48.7,0.15257142857142858,0.16138121546961326,0.13157894736842105,0.23684210526315788,0.0
芦屋,3,サンライズＸ,6,3627,井上恵一,54,福岡,54,B1,4.9,26.14,4.64,24.0,39,0.0,54,0.0,晴,東,2,2,6.82,5,まくり,2,0.23,.  .,0.18583333333333332,0.19902173913043478,0.047619047619047616,0.47619047619047616,0.0
芦屋,4,サンライズＹ,1,4051,清水敦揮,43,岡山,56,A1,6.77,47.62,6.36,43.48,15,0.0,17,0.0,曇り,東,1,1,6.83,1,逃げ,1,0.15,1.48.3,0.1164,0.14819444444444443,0.4482758620689655,0.3448275862068966,0.0
芦屋,4,サンライズＹ,2,4789,古賀智之,34,福岡,53,B1,4.83,30.26,4.29,23.68,20,0.0,21,0.0,曇り,東,1,1,6.88,5,逃げ,2,0.16,.  .,0.21034482758620687,0.1639622641509434,0.07894736842105263,0.4473684210526316,0.6052631578947368
芦屋,4,サンライズＹ,3,4142,平野和明,43,愛知,53,A2,5.75,37.5,5.86,40.91,45,0.0,16,0.0,曇り,東,1,1,6.81,3,逃げ,3,0.16,1.51.1,0.1819148936170213,0.18622448979591838,0.16216216216216217,0.40540540540540543,0.0
芦屋,4,サンライズＹ,4,4458,抹香雄三,38,広島,53,B1,5.93,38.2,5.21,36.84,11,0.0,55,0.0,曇り,東,1,1,6.87,2,逃げ,4,0.14,1.49.4,0.15243243243243246,0.15159817351598176,0.06060606060606061,0.36363636363636365,0.0
芦屋,4,サンライズＹ,5,4215,吉島祥之,39,愛知,55,A2,5.8,43.31,5.57,28.57,23,0.0,42,0.0,曇り,東,1,1,6.84,4,逃げ,5,0.18,1.53.0,0.19022727272727274,0.1623529411764706,0.0,0.3684210526315789,0.0
芦屋,4,サンライズＹ,6,5263,花田凱成,25,福岡,52,B2,2.1,2.08,1.39,0.0,38,0.0,20,0.0,曇り,東,1,1,6.79,6,逃げ,6,0.21,.  .,0.1608219178082192,0.16298136645962735,0.0,0.14814814814814814,0.0
芦屋,5,サンライズＺ,1,4276,鈴木勝博,41,愛知,53,A1,6.42,46.15,5.92,41.67,24,0.0,33,0.0,曇り,東,2,2,6.77,1,逃げ,1,0.12,1.47.9,0.14074074074074075,0.14239837398373983,0.391304347826087,0.391304347826087,0.0
芦屋,5,サンライズＺ,2,5046,松山裕基,30,大阪,53,B1,4.43,22.67,3.69,12.5,43,0.0,30,0.0,曇り,東,2,2,6.79,5,逃げ,2,0.33,.  .,0.1602777777777778,0.14932642487046632,0.03225806451612903,0.4838709677419355,0.6129032258064516
芦屋,5,サンライズＺ,3,3563,堤　昇,54,静岡,53,A2,4.97,30.08,4.6,0.0,42,0.0,46,0.0,曇り,東,2,2,6.83,6,逃げ,3,0.17,.  .,0.14916666666666667,0.16786941580756015,0.09090909090909091,0.45454545454545453,0.0
芦屋,5,サンライズＺ,4,3714,梶原　正,49,福岡,56,B1,4.42,15.91,4.23,12.5,37,0.0,49,0.0,曇り,東,2,2,6.84,4,逃げ,4,0.08,1.52.1,0.1622222222222222,0.1633014354066986,0.09090909090909091,0.36363636363636365,0.0
芦屋,5,サンライズＺ,5,4097,貫地谷直,42,広島,56,B1,4.12,16.88,0.0,0.0,18,0.0,15,0.0,曇り,東,2,2,6.87,3,逃げ,5,0.2,1.50.7,0.23970588235294119,0.21463157894736842,0.10714285714285714,0.35714285714285715,0.0
芦屋,5,サンライズＺ,6,3915,繁野谷圭,49,大阪,52,A1,6.18,42.11,6.86,57.14,44,0.0,22,0.0,曇り,東,2,2,6.82,2,逃げ,6,0.09,1.50.7,0.19625,0.18506172839506171,0.0,0.28,0.0
芦屋,6,予選,1,3731,高濱芳久,50,広島,53,B1,5.01,29.29,5.72,36.11,26,0.0,34,0.0,曇り,東,4,4,6.83,2,まくり,1,0.27,1.50.6,0.18857142857142856,0.18144796380090497,0.3877551020408163,0.4489795918367347,0.0
芦屋,6,予選,2,3944,山口裕二,45,長崎,53,A2,5.61,35.71,7.11,57.45,31,0.0,35,0.0,曇り,東,4,4,6.81,1,まくり,2,0.17,1.49.1,0.15692307692307692,0.17408333333333334,0.2619047619047619,0.5238095238095238,0.4523809523809524
芦屋,6,予選,3,3589,西村　勝,50,埼玉,56,A2,4.37,27.4,5.44,22.22,13,0.0,51,0.0,曇り,東,4,4,6.82,3,まくり,3,0.3,1.51.7,0.1774193548387097,0.1763687150837989,0.09803921568627451,0.5098039215686274,0.0
芦屋,6,予選,4,4803,飯田庄吾,30,福岡,57,B2,4.41,16.07,4.78,22.22,19,0.0,40,0.0,曇り,東,4,4,6.87,5,まくり,4,0.15,.  .,0.215,0.18604166666666666,0.0851063829787234,0.2978723404255319,0.0
芦屋,6,予選,5,4191,赤羽克也,42,埼玉,53,A1,6.42,47.54,6.76,41.38,35,0.0,39,0.0,曇り,東,4,4,6.86,4,まくり,5,0.09,1.52.5,0.14,0.1458203125,0.029411764705882353,0.2647058823529412,0.0
芦屋,6,予選,6,4485,楠原正剛,37,福岡,56,A2,5.35,36.14,5.15,34.55,12,0.0,47,0.0,曇り,東,4,4,6.81,6,まくり,6,0.08,.  .,0.18105263157894735,0.1538118811881188,0.03225806451612903,0.3225806451612903,0.0
芦屋,7,予選,1,3616,中村　真,51,福岡,55,B1,5.44,38.46,5.86,42.86,7,0.0,31,0.0,曇り,東,4,4,6.77,2,まくり差し,1,0.18,1.50.2,0.15828571428571428,0.1658421052631579,0.25806451612903225,0.3548387096774194,0.0
芦屋,7,予選,2,4639,雑賀勇貴,33,大阪,55,B1,4.2,23.96,0.0,0.0,6,0.0,37,0.0,曇り,東,4,4,6.73,3,まくり差し,2,0.18,1.51.7,0.16395348837209303,0.1750420168067227,0.0,0.4358974358974359,0.5128205128205128
芦屋,7,予選,3,4817,渡邉　翼,32,山口,48,B1,5.78,41.07,5.6,37.93,40,0.0,29,0.0,曇り,東,4,4,6.77,1,まくり差し,3,0.19,1.49.0,0.11717948717948719,0.14713656387665197,0.13513513513513514,0.32432432432432434,0.0
芦屋,7,予選,4,4666,日笠勝弘,40,大阪,52,B1,4.76,30.19,3.57,14.29,22,0.0,11,0.0,曇り,東,4,4,6.79,4,まくり差し,4,0.19,1.53.0,0.14161290322580644,0.15333333333333332,0.0,0.275,0.0
芦屋,7,予選,5,5101,表　健太,27,福岡,54,B2,3.16,12.73,2.56,8.0,2,0.0,26,0.0,曇り,東,4,4,6.78,5,まくり差し,5,0.22,.  .,0.19615384615384618,0.2062962962962963,0.029411764705882353,0.17647058823529413,0.0
芦屋,7,予選,6,5309,森　雄利,19,長崎,52,B2,1.39,0.0,1.46,0.0,10,0.0,52,0.0,曇り,東,4,4,6.77,6,まくり差し,6,0.24,.  .,0.17714285714285716,0.17939393939393938,0.0,0.23333333333333334,0.0
芦屋,8,予選,1,3761,山本光雄,52,滋賀,54,B1,5.06,30.93,4.94,31.25,16,0.0,44,0.0,曇り,東,3,3,6.76,5,まくり差し,1,0.09,.  .,0.13333333333333333,0.16079295154185022,0.14285714285714285,0.32142857142857145,0.0
芦屋,8,予選,2,4919,吉田翔悟,33,長崎,52,A2,5.0,32.22,5.16,36.73,1,0.0,27,0.0,曇り,東,3,3,6.74,2,まくり差し,2,0.05,1.49.9,0.1618181818181818,0.16282608695652173,0.03333333333333333,0.5,0.5
芦屋,8,予選,3,4137,君島秀三,43,滋賀,54,A1,6.38,41.57,6.52,53.85,29,0.0,32,0.0,曇り,東,3,3,6.82,1,まくり差し,3,0.04,1.48.9,0.14833333333333334,0.14578358208955225,0.06060606060606061,0.30303030303030304,0.0
芦屋,8,予選,4,3627,井上恵一,54,福岡,54,B1,4.9,26.14,4.64,24.0,39,0.0,54,0.0,曇り,東,3,3,6.76,6,まくり差し,4,0.07,.  .,0.21466666666666667,0.19902173913043478,0.03333333333333333,0.3333333333333333,0.0
芦屋,8,予選,5,4133,高橋正男,43,兵庫,53,A2,6.32,48.86,6.24,41.38,5,0.0,25,0.0,曇り,東,3,3,6.78,3,まくり差し,5,0.03,1.50.1,0.149,0.14270916334661354,0.034482758620689655,0.2413793103448276,0.0
芦屋,8,予選,6,4016,西川新太,44,愛知,56,A2,5.57,37.25,5.5,50.0,36,0.0,50,0.0,曇り,東,3,3,6.85,4,まくり差し,6,0.01,1.52.4,0.18,0.15978813559322033,0.0,0.038461538461538464,0.0
芦屋,9,予選特賞,1,4428,有賀達也,38,埼玉,52,A1,6.56,45.93,6.1,40.0,4,0.0,14,0.0,曇り,東,4,4,6.76,1,抜き,1,0.09,1.48.2,0.13962962962962963,0.13332075471698113,0.42105263157894735,0.3157894736842105,0.0
芦屋,9,予選特賞,2,3714,梶原　正,49,福岡,56,B1,4.42,15.91,4.23,12.5,37,0.0,49,0.0,曇り,東,4,4,6.82,4,抜き,2,0.2,1.53.5,0.15769230769230771,0.1633014354066986,0.05,0.45,0.65
