レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
大村,4,予選,1,4890,石川　諒,36,山口,53,B1,4.99,31.68,6.45,48.39,43,28.0,29,36.63,曇り,南,3,2,7.04,2,まくり差し,1,0.25,1.52.7,0.14277777777777778,0.1407960199004975,0.0,0.0,0.0
大村,4,予選,2,4402,乙藤智史,40,福岡,56,A2,6.24,43.14,5.2,36.0,56,34.1,59,35.67,曇り,南,3,2,7.06,3,まくり差し,2,0.25,1.54.5,0.1615625,0.17292452830188682,0.647887323943662,0.2112676056338028,0.0
大村,4,予選,3,3874,山本寛久,48,岡山,52,A1,6.42,45.31,5.21,28.57,69,45.61,70,36.84,曇り,南,3,2,7.0,1,まくり差し,3,0.22,1.51.4,0.15325581395348836,0.14843636363636364,0.25,0.4230769230769231,0.28846153846153844
大村,4,予選,4,4744,伊藤玲奈,32,福岡,46,B1,5.16,31.58,4.07,19.05,72,41.71,26,35.63,曇り,南,3,2,7.11,4,まくり差し,4,0.22,1.56.0,0.23,0.2128846153846154,0.2553191489361702,0.2765957446808511,0.0
大村,4,予選,5,3776,横井健太,49,愛知,57,B1,4.22,17.53,2.71,0.0,59,23.78,13,29.14,曇り,南,3,2,7.05,5,まくり差し,5,0.22,.  .,0.17405405405405405,0.18111627906976743,0.3333333333333333,0.40476190476190477,0.0
大村,4,予選,6,3664,鈴木賢一,55,埼玉,56,B1,4.91,31.86,4.89,33.33,25,31.82,57,30.86,曇り,南,3,2,7.08,6,まくり差し,6,0.21,.  .,0.2106896551724138,0.18548076923076923,0.2391304347826087,0.4782608695652174,0.0
大村,5,予選,1,4479,矢野真梨,36,山口,45,B2,4.25,23.81,0.0,0.0,40,23.6,54,28.0,雨,西,2,1,7.14,3,差し,1,0.16,1.54.2,0.18636363636363634,0.18682352941176472,0.2619047619047619,0.40476190476190477,0.0
大村,5,予選,2,4570,前田聖文,36,愛知,56,A1,6.7,50.0,6.31,46.94,57,34.34,62,43.93,雨,西,2,1,7.08,1,差し,2,0.16,1.50.9,0.12520833333333334,0.13262962962962963,0.5,0.2692307692307692,0.0
大村,5,予選,3,4695,尾崎雄二,39,長崎,55,A2,5.09,29.52,5.03,28.77,74,30.64,22,37.43,雨,西,2,1,7.14,2,差し,3,0.15,1.52.7,0.17099999999999999,0.17334821428571429,0.13333333333333333,0.4,0.6
大村,5,予選,4,4728,山口　亮,37,東京,54,B1,4.71,28.43,5.33,44.44,15,24.38,16,32.37,雨,西,2,1,7.2,4,差し,4,0.15,1.55.4,0.19864864864864865,0.19018957345971566,0.16,0.36,0.0
大村,5,予選,5,4513,河野真也,35,福岡,53,A2,5.79,38.17,4.96,25.0,24,25.15,44,32.95,雨,西,2,1,7.14,6,差し,5,0.2,.  .,0.18085714285714286,0.16733590733590734,0.15789473684210525,0.21052631578947367,0.0
大村,5,予選,6,3584,佐々木英,52,広島,54,B1,4.78,29.81,4.44,26.47,32,48.0,74,31.79,雨,西,2,1,7.11,5,差し,6,0.21,.  .,0.21387096774193548,0.1776233183856502,0.0,0.17647058823529413,0.0
大村,6,予選,1,4740,齋藤達希,33,静岡,53,B1,4.15,19.61,4.12,17.65,20,36.87,65,32.56,雨,南西,2,1,7.08,2,差し,1,0.11,1.52.4,0.16071428571428573,0.18827906976744185,0.10526315789473684,0.21052631578947367,0.0
大村,6,予選,2,4703,森永　隆,37,山口,51,A1,6.71,48.33,5.91,37.78,60,38.29,27,28.4,雨,南西,2,1,7.13,1,差し,2,0.12,1.51.6,0.13749999999999998,0.13787755102040816,0.26666666666666666,0.4,0.0
大村,6,予選,3,4304,藤崎小百,41,福岡,46,B2,6.36,52.83,8.82,81.82,64,31.4,50,32.48,雨,南西,2,1,7.1,4,差し,3,0.19,1.55.1,0.14307692307692307,0.1344943820224719,0.0,0.36363636363636365,0.5909090909090909
大村,6,予選,4,3800,牧　宏次,51,東京,53,A1,6.0,41.3,5.28,28.0,61,29.65,53,34.94,雨,南西,2,1,7.1,3,差し,4,0.13,1.53.9,0.13266666666666665,0.15770833333333334,0.0,0.26666666666666666,0.0
大村,6,予選,5,4632,長尾京志,36,福岡,52,B1,4.69,25.71,4.9,20.0,33,29.24,11,26.59,雨,南西,2,1,7.1,5,差し,5,0.21,.  .,0.16102564102564104,0.1859433962264151,0.05263157894736842,0.2631578947368421,0.0
大村,6,予選,6,4822,百武　翔,32,佐賀,52,A2,5.48,33.9,5.72,36.59,31,35.67,37,34.88,雨,南西,2,1,7.07,6,差し,6,0.24,.  .,0.20289473684210527,0.17986956521739128,0.0,0.16666666666666666,0.0
大村,7,予選,1,3771,折下寛法,51,東京,51,A2,5.54,35.11,5.05,21.05,51,31.98,12,29.09,雨,南西,3,2,7.03,1,逃げ,1,0.11,1.50.8,0.13230769230769232,0.13243654822335024,0.05263157894736842,0.3157894736842105,0.0
大村,7,予選,2,3964,宮地博士,46,長崎,55,B1,4.11,15.79,4.46,23.01,14,33.72,23,32.75,雨,南西,3,2,7.0,3,逃げ,2,0.15,1.53.4,0.18394736842105264,0.20365482233502535,0.5555555555555556,0.2777777777777778,0.0
大村,7,予選,3,4450,平高奈菜,37,香川,47,A1,7.29,57.36,6.21,34.48,44,31.88,40,35.84,雨,南西,3,2,6.98,5,逃げ,3,0.15,.  .,0.15833333333333335,0.15342205323193916,0.2777777777777778,0.3888888888888889,0.3333333333333333
大村,7,予選,4,4094,中島真二,43,福岡,53,B1,4.33,20.83,4.07,17.24,66,37.71,68,40.0,雨,南西,3,2,6.94,4,逃げ,4,0.21,1.54.4,0.19516129032258064,0.1927222222222222,0.06666666666666667,0.3333333333333333,0.0
大村,7,予選,5,4323,山田佑樹,38,岡山,59,A2,5.46,40.37,4.5,31.25,38,34.68,20,34.3,雨,南西,3,2,7.09,6,逃げ,5,0.27,.  .,0.1705,0.15842342342342344,0.0,0.5833333333333334,0.0
大村,7,予選,6,4994,山本梨菜,27,佐賀,45,B1,5.73,30.91,6.22,52.17,47,42.42,48,33.53,雨,南西,3,2,6.93,2,逃げ,6,0.23,1.52.8,0.21,0.18955555555555556,0.0,0.5454545454545454,0.0
大村,8,予選,1,3975,小野寺智,48,香川,53,A2,5.0,29.41,4.89,22.22,52,39.64,55,22.09,雨,北西,1,1,6.96,1,逃げ,1,0.06,1.51.0,0.12428571428571429,0.14767025089605737,0.21052631578947367,0.15789473684210525,0.0
大村,8,予選,2,4429,豊田泰洋,39,広島,59,B1,4.15,16.24,0.0,0.0,41,33.14,63,33.14,雨,北西,1,1,7.1,3,逃げ,2,0.14,1.54.6,0.1541860465116279,0.1677391304347826,0.42857142857142855,0.2857142857142857,0.0
大村,8,予選,3,4748,渡邉雄朗,38,東京,54,A1,6.45,45.31,5.71,57.14,71,34.29,35,24.68,雨,北西,1,1,7.03,2,逃げ,3,0.06,1.53.0,0.1263265306122449,0.1391695501730104,0.07894736842105263,0.34210526315789475,0.5263157894736842
大村,8,予選,4,3741,松尾基成,50,福岡,57,B1,4.4,23.0,4.42,21.52,12,24.7,19,29.27,雨,北西,1,1,7.02,6,逃げ,4,0.09,.  .,0.17257142857142857,0.1825118483412322,0.023809523809523808,0.2619047619047619,0.0
大村,8,予選,5,3300,川崎智幸,57,岡山,54,A2,5.99,42.25,6.34,47.37,11,38.95,43,35.47,雨,北西,1,1,7.06,5,逃げ,5,0.11,.  .,0.126875,0.13508474576271187,0.12,0.36,0.0
大村,8,予選,6,3642,大塚浩二,53,静岡,53,B1,4.34,22.22,0.0,0.0,58,25.45,58,34.12,雨,北西,1,1,7.01,4,逃げ,6,0.08,1.55.3,0.20777777777777778,0.1790625,0.07407407407407407,0.25925925925925924,0.0
大村,9,予選特賞,1,4513,河野真也,35,福岡,53,A2,5.79,38.17,4.96,25.0,24,25.15,44,32.95,曇り,西,1,1,7.02,5,まくり差し,1,0.24,.  .,0.1682608695652174,0.16733590733590734,0.041666666666666664,0.16666666666666666,0.0
大村,9,予選特賞,2,3550,都築正治,53,愛知,56,B1,4.94,33.33,5.13,37.74,76,31.4,71,31.58,曇り,西,1,1,7.03,3,まくり差し,2,0.23,1.54.4,0.15961538461538463,0.155,0.3548387096774194,0.41935483870967744,0.0
大村,9,予選特賞,3,4059,入澤友治,46,東京,54,A2,5.32,39.83,6.38,57.14,19,27.22,31,30.99,曇り,西,1,1,7.06,6,まくり差し,3,0.31,.  .,0.1655,0.14756302521008402,0.10256410256410256,0.4358974358974359,0.5897435897435898
大村,9,予選特賞,4,4816,村松修二,34,広島,55,A2,5.93,45.71,7.07,60.0,21,37.28,34,23.64,曇り,西,1,1,7.06,2,まくり差し,4,0.21,1.52.4,0.1517241379310345,0.14495049504950497,0.09375,0.3125,0.0
大村,9,予選特賞,5,5014,梶山涼斗,27,佐賀,51,B1,5.19,28.87,3.53,13.33,46,27.61,66,40.23,曇り,西,1,1,7.0,4,まくり差し,5,0.11,1.56.1,0.14405405405405405,0.1309004739336493,0.09375,0.375,0.0
大村,9,予選特賞,6,4776,竹田和哉,31,香川,52,A1,6.27,43.01,6.92,52.0,30,31.4,30,33.33,曇り,西,1,1,7.02,1,まくり差し,6,0.15,1.50.9,0.193,0.16012875536480686,0.029411764705882353,0.20588235294117646,0.0
唐津,1,朝１戦予選,1,3618,海野ゆか,51,広島,44,A1,5.67,37.4,7.1,57.14,29,36.54,8,50.0,雨,南,6,6,6.79,1,逃げ,1,0.18,1.51.8,0.1563934426229508,0.16698884758364313,0.0,0.038461538461538464,0.0
唐津,1,朝１戦予選,2,5251,沼田七華,22,福井,55,B1,2.69,6.15,3.38,12.5,42,44.26,53,0.0,雨,南,6,6,6.78,5,逃げ,3,0.4,1.57.1,0.20705882352941177,0.19203296703296704,0.36,0.44,0.0
唐津,1,朝１戦予選,3,4730,土屋実沙,36,静岡,47,B1,4.81,23.29,2.0,0.0,56,34.88,58,0.0,雨,南,6,6,6.74,2,逃げ,2,0.36,1.52.8,0.16605263157894737,0.182,0.0625,0.53125,0.53125
唐津,1,朝１戦予選,4,4419,原加央理,37,埼玉,46,B1,4.94,32.18,5.3,30.0,31,37.7,28,20.0,雨,南,6,6,6.8,4,逃げ,4,0.15,1.55.6,0.14266666666666666,0.15402366863905326,0.06451612903225806,0.5161290322580645,0.0
唐津,1,朝１戦予選,5,5370,日隈　茜,23,福岡,48,B2,1.14,0.0,0.0,0.0,51,40.56,14,60.0,雨,南,6,6,6.74,6,逃げ,6,0.25,2.00.1,0.22384615384615386,0.239811320754717,0.03225806451612903,0.4838709677419355,0.0
唐津,1,朝１戦予選,6,5195,北村寧々,23,長崎,44,B1,4.08,17.72,3.67,0.0,67,42.11,16,40.0,雨,南,6,6,6.75,3,逃げ,5,0.21,1.53.8,0.16333333333333333,0.15376404494382023,0.04,0.24,0.0
唐津,2,モー２ング予,1,4611,今井美亜,34,福井,48,A2,6.06,44.12,4.65,30.0,66,33.87,2,18.18,雨,南西,4,4,6.73,1,逃げ,1,0.19,1.50.1,0.12682926829268293,0.14391509433962266,0.0,0.20833333333333334,0.0
唐津,2,モー２ング予,2,3999,大瀧明日,45,愛知,45,A1,6.28,43.56,6.65,55.0,65,24.63,50,0.0,雨,南西,4,4,6.72,3,逃げ,2,0.19,1.53.3,0.1640625,0.1653125,0.4117647058823529,0.4117647058823529,0.0
唐津,2,モー２ング予,3,4764,小池礼乃,34,福岡,47,B1,5.12,32.88,5.56,38.89,23,37.4,54,0.0,雨,南西,4,4,6.71,2,逃げ,3,0.22,1.52.0,0.1664516129032258,0.1687820512820513,0.029411764705882353,0.35294117647058826,0.5
唐津,2,モー２ング予,4,3802,森岡まき,51,岡山,48,B1,4.53,29.33,6.37,50.0,34,25.35,23,40.0,雨,南西,4,4,6.72,4,逃げ,4,0.2,1.55.9,0.14866666666666667,0.16281879194630874,0.0967741935483871,0.45161290322580644,0.0
唐津,2,モー２ング予,5,5291,三嶌ここ,23,香川,52,B1,1.84,1.94,1.33,0.0,26,32.37,59,0.0,雨,南西,4,4,6.73,5,逃げ,5,0.18,1.56.6,0.1915,0.2256,0.02857142857142857,0.2,0.0
唐津,2,モー２ング予,6,5391,出穂和鼓,17,山口,53,B2,1.16,0.0,0.0,0.0,25,34.07,6,50.0,雨,南西,4,4,6.72,6,逃げ,6,0.2,2.00.4,0.21424242424242426,0.2119230769230769,0.029411764705882353,0.38235294117647056,0.0
唐津,3,３ライズ戦予,1,4347,魚谷香織,39,福岡,46,A2,6.47,45.16,5.77,38.71,22,38.97,13,45.45,雨,南西,5,5,6.74,1,逃げ,1,0.17,1.50.5,0.13930232558139535,0.15093023255813953,0.0,0.1935483870967742,0.0
唐津,3,３ライズ戦予,2,5248,本田　愛,23,静岡,49,B1,3.96,24.29,0.0,0.0,27,27.56,52,0.0,雨,南西,5,5,6.81,3,逃げ,2,0.2,1.53.9,0.15851851851851853,0.17846153846153845,0.2222222222222222,0.3333333333333333,0.0
唐津,3,３ライズ戦予,3,3474,松瀬弘美,54,静岡,47,A2,5.15,30.34,0.0,0.0,50,30.0,60,0.0,雨,南西,5,5,6.83,4,逃げ,3,0.2,1.53.9,0.14806451612903226,0.16666666666666666,0.07142857142857142,0.4642857142857143,0.6071428571428571
唐津,3,３ライズ戦予,4,4938,小芦るり,27,佐賀,49,B1,5.8,33.96,6.3,44.16,39,29.1,1,50.0,雨,南西,5,5,6.73,2,逃げ,4,0.26,1.53.0,0.18342105263157893,0.18046511627906978,0.09375,0.28125,0.0
唐津,3,３ライズ戦予,5,5164,森田梨湖,25,福岡,49,B2,3.2,9.76,1.76,0.0,30,25.18,15,11.11,雨,南西,5,5,6.79,6,逃げ,5,0.31,1.58.3,0.24571428571428572,0.23114583333333336,0.11538461538461539,0.2692307692307692,0.0
唐津,3,３ライズ戦予,6,5295,田上　凜,22,大阪,46,B1,2.19,2.78,2.0,0.0,43,49.21,25,30.0,雨,南西,5,5,6.76,5,逃げ,6,0.32,1.57.1,0.19725490196078432,0.2047802197802198,0.0,0.2413793103448276,0.0
唐津,4,おは４戦予選,1,4387,平山智加,39,香川,46,A1,6.69,50.93,5.93,37.93,16,35.38,11,44.44,雨,南西,4,4,6.73,1,逃げ,1,0.12,1.49.5,0.1562264150943396,0.15586956521739131,0.0,0.125,0.0
唐津,4,おは４戦予選,2,5165,小林愛実,24,岡山,49,B1,3.96,20.0,2.86,9.52,15,30.65,10,30.0,雨,南西,4,4,6.79,3,逃げ,2,0.13,1.53.1,0.19804878048780492,0.18150214592274677,0.15789473684210525,0.3684210526315789,0.0
唐津,4,おは４戦予選,3,5003,来田衣織,28,兵庫,50,B1,4.49,25.49,4.73,31.82,54,30.43,48,0.0,雨,南西,4,4,6.72,5,逃げ,3,0.11,1.57.2,0.18000000000000002,0.1893782383419689,0.045454545454545456,0.4090909090909091,0.5
唐津,4,おは４戦予選,4,4590,渡邉優美,32,福岡,49,A1,6.99,52.53,8.3,80.0,40,30.28,55,0.0,雨,南西,4,4,6.74,2,逃げ,4,0.12,1.50.3,0.14558823529411766,0.14144736842105263,0.047619047619047616,0.23809523809523808,0.0
唐津,4,おは４戦予選,5,5389,恵良琴美,17,福岡,44,B2,1.02,0.0,1.17,0.0,63,24.0,5,20.0,雨,南西,4,4,6.8,6,逃げ,6,0.16,1.59.7,0.1575,0.19160714285714286,0.0,0.14285714285714285,0.0
唐津,4,おは４戦予選,6,5218,山田理央,24,香川,47,A2,5.5,31.15,5.07,33.33,69,28.37,57,0.0,雨,南西,4,4,6.68,4,逃げ,5,0.15,1.53.3,0.1925,0.14973214285714284,0.0,0.1875,0.0
唐津,5,予選特賞Ｂ,1,5118,野田なづ,24,佐賀,45,B2,4.28,24.14,4.3,19.42,11,25.18,32,40.0,雨,南,5,5,6.79,1,逃げ,1,0.22,1.50.9,0.1709090909090909,0.19714285714285715,0.0,0.07692307692307693,0.0
唐津,5,予選特賞Ｂ,2,5129,山口真喜,28,長崎,48,A2,5.87,41.18,3.4,10.0,44,30.15,29,60.0,雨,南,5,5,6.83,3,逃げ,2,0.26,1.54.2,0.1802272727272727,0.17334728033472804,0.2894736842105263,0.3157894736842105,0.0
唐津,5,予選特賞Ｂ,3,4680,後藤美翼,35,東京,46,B1,5.18,32.26,6.68,50.0,41,52.63,18,54.55,雨,南,5,5,6.78,4,逃げ,3,0.26,1.54.6,0.194,0.20408839779005525,0.058823529411764705,0.38235294117647056,0.6176470588235294
唐津,5,予選特賞Ｂ,4,4844,村上奈穂,32,広島,50,B1,3.79,19.05,2.83,4.35,14,17.92,12,22.22,雨,南,5,5,6.8,5,逃げ,4,0.19,1.56.0,0.16545454545454547,0.19192307692307692,0.08333333333333333,0.4444444444444444,0.0
唐津,5,予選特賞Ｂ,5,4773,中川りな,31,福岡,49,A2,5.86,42.02,6.39,52.63,46,34.07,22,85.71,雨,南,5,5,6.75,2,逃げ,5,0.18,1.52.1,0.1655813953488372,0.17285211267605635,0.027777777777777776,0.2222222222222222,0.0
唐津,5,予選特賞Ｂ,6,5370,日隈　茜,23,福岡,48,B2,1.14,0.0,0.0,0.0,51,40.56,14,60.0,雨,南,5,5,6.73,6,逃げ,6,0.16,1.58.9,0.24702702702702703,0.239811320754717,0.05405405405405406,0.2972972972972973,0.0
唐津,6,予選,1,5251,沼田七華,22,福井,55,B1,2.69,6.15,3.38,12.5,42,44.26,53,0.0,曇り,南西,5,5,6.77,3,差し,1,0.09,1.54.3,0.176,0.19203296703296704,0.07142857142857142,0.25,0.0
唐津,6,予選,2,3435,寺田千恵,55,岡山,45,A1,6.93,52.99,6.44,40.63,60,47.54,17,40.0,曇り,南西,5,5,6.73,1,差し,2,0.11,1.50.4,0.143,0.14961389961389962,0.7222222222222222,0.2037037037037037,0.0
唐津,6,予選,3,5194,大久保佑,23,埼玉,45,B1,4.41,23.68,0.0,0.0,19,42.65,4,0.0,曇り,南西,5,5,6.87,5,差し,3,0.14,1.56.7,0.16153846153846155,0.16420814479638007,0.2727272727272727,0.38636363636363635,0.45454545454545453
唐津,6,予選,4,4373,若狭奈美,36,岡山,45,A2,5.87,37.61,5.49,17.95,18,37.31,31,33.33,曇り,南西,5,5,6.78,2,差し,4,0.17,1.52.5,0.15742857142857142,0.1812844036697248,0.0975609756097561,0.5121951219512195,0.0
唐津,6,予選,5,5391,出穂和鼓,17,山口,53,B2,1.16,0.0,0.0,0.0,25,34.07,6,50.0,曇り,南西,5,5,6.81,6,差し,6,0.16,2.00.2,0.21111111111111114,0.2119230769230769,0.15,0.45,0.0
唐津,6,予選,6,4909,薮内瑞希,29,岡山,44,B1,4.9,31.65,4.86,19.44,64,34.53,30,22.22,曇り,南西,5,5,6.82,4,差し,5,0.15,1.55.2,0.17629629629629628,0.160990099009901,0.09302325581395349,0.2558139534883721,0.0
唐津,7,予選,1,5164,森田梨湖,25,福岡,49,B2,3.2,9.76,1.76,0.0,30,25.18,15,11.11,曇り,南,6,6,6.79,4,まくり,1,0.36,1.56.1,0.20153846153846156,0.23114583333333336,0.027777777777777776,0.19444444444444445,0.0
唐津,7,予選,2,4243,西村　歩,39,大阪,48,B1,5.37,32.77,6.35,40.54,47,46.15,24,50.0,曇り,南,6,6,6.79,1,まくり,2,0.22,1.50.6,0.15028571428571427,0.1610599078341014,0.66,0.2,0.0
唐津,7,予選,3,4408,仁科さや,39,長崎,47,B2,0.0,0.0,0.0,0.0,38,30.89,26,20.0,曇り,南,6,6,6.78,2,まくり,3,0.33,1.52.9,,,0.20588235294117646,0.5882352941176471,0.5294117647058824
唐津,7,予選,4,4546,浜田亜理,37,埼玉,47,A1,6.8,49.17,7.55,58.06,70,36.5,27,50.0,曇り,南,6,6,6.78,3,まくり,4,0.29,1.53.7,0.135,0.14794223826714803,0.21212121212121213,0.5151515151515151,0.0
唐津,7,予選,5,5342,原村百那,23,山口,46,B2,1.44,1.3,1.11,0.0,28,31.16,51,0.0,曇り,南,6,6,6.75,5,まくり,6,0.29,1.57.2,0.1951111111111111,0.1992307692307692,0.28125,0.4375,0.0
唐津,7,予選,6,3802,森岡まき,51,岡山,48,B1,4.53,29.33,6.37,50.0,34,25.35,23,40.0,曇り,南,6,6,6.79,6,まくり,5,0.24,1.58.1,0.18555555555555556,0.16281879194630874,0.15384615384615385,0.5,0.0
唐津,8,予選,1,4730,土屋実沙,36,静岡,47,B1,4.81,23.29,2.0,0.0,56,34.88,58,0.0,曇り,南,5,5,6.78,3,まくり差し,1,0.27,1.54.3,0.16888888888888887,0.182,0.2727272727272727,0.45454545454545453,0.0
唐津,8,予選,2,5295,田上　凜,22,大阪,46,B1,2.19,2.78,2.0,0.0,43,49.21,25,30.0,曇り,南,5,5,6.77,5,まくり差し,2,0.31,1.57.4,0.25666666666666665,0.2047802197802198,0.4444444444444444,0.4,0.0
唐津,8,予選,3,3845,中谷朋子,48,兵庫,45,A1,6.24,44.44,6.18,36.36,12,37.23,19,45.45,曇り,南,5,5,6.81,1,まくり差し,3,0.21,1.50.9,0.18,0.18790697674418605,0.09523809523809523,0.6190476190476191,0.5
唐津,8,予選,4,5291,三嶌ここ,23,香川,52,B1,1.84,1.94,1.33,0.0,26,32.37,59,0.0,曇り,南,5,5,6.81,4,まくり差し,5,0.29,1.56.6,0.2427659574468085,0.2256,0.06382978723404255,0.5319148936170213,0.0
唐津,8,予選,5,5013,山下夏鈴,27,三重,44,A2,4.78,28.57,5.7,48.15,68,37.5,47,44.44,曇り,南,5,5,6.81,2,まくり差し,4,0.18,1.52.2,0.15642857142857144,0.15760162601626018,0.025,0.375,0.0
唐津,8,予選,6,5389,恵良琴美,17,福岡,44,B2,1.02,0.0,1.17,0.0,63,24.0,5,20.0,曇り,南,5,5,6.8,6,まくり差し,6,0.37,1.59.4,0.20525000000000002,0.19160714285714286,0.05,0.4,0.0
唐津,9,予選,1,4714,喜多須杏,34,徳島,49,B1,5.0,28.57,5.9,45.0,49,30.43,49,0.0,曇り,南,5,5,6.75,1,逃げ,1,0.2,1.50.7,0.1663888888888889,0.18535714285714286,0.0,0.4,0.0
唐津,9,予選,2,4733,赤井　睦,35,徳島,47,A2,5.11,36.56,6.23,50.0,45,21.62,56,0.0,曇り,南,5,5,6.75,6,逃げ,2,0.21,1.57.2,0.14846153846153845,0.15107843137254903,0.23684210526315788,0.42105263157894735,0.0
唐津,9,予選,3,5192,中尾優香,23,福岡,50,B2,3.57,17.65,3.0,11.11,33,47.69,9,0.0,曇り,南,5,5,6.83,3,逃げ,3,0.19,1.55.3,0.18736842105263157,0.17919354838709675,0.15384615384615385,0.5128205128205128,0.5384615384615384
