日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-11-28,唐津,1,朝１戦予選,1,4640,山ノ内雅,32,福岡,52,A2,5.9,42.02,5.82,35.71,47,43.59,59,34.38,晴,西,1,1,6.77,4,まくり,1,0.13,1.54.6,0.13142857142857145,0.13783269961977188,0.2564102564102564,0.4358974358974359,0.0
2023-11-28,唐津,1,朝１戦予選,2,3553,平池仁志,51,香川,53,B1,4.44,21.62,4.67,27.27,22,30.36,51,32.05,晴,西,1,1,6.82,5,まくり,2,0.17,1.56.5,0.19135135135135134,0.17764423076923078,0.05714285714285714,0.2857142857142857,0.5428571428571428
2023-11-28,唐津,1,朝１戦予選,3,4355,小川広大,39,福岡,58,B1,3.97,19.15,4.16,21.82,63,26.67,62,26.45,晴,西,1,1,6.86,2,まくり,3,0.18,1.51.8,0.18228571428571427,0.1808955223880597,0.13157894736842105,0.2631578947368421,0.0
2023-11-28,唐津,1,朝１戦予選,4,5069,山崎小葉,23,群馬,44,B1,4.46,27.78,4.07,17.24,27,58.7,34,28.85,晴,西,1,1,6.72,1,まくり,4,0.09,1.49.8,0.129,0.14719745222929936,0.0,0.2857142857142857,0.0
2023-11-28,唐津,1,朝１戦予選,5,4691,水原　慎,40,徳島,50,B1,4.15,18.81,4.03,22.86,51,14.29,32,35.85,晴,西,1,1,6.79,3,まくり,5,0.31,1.53.4,0.17421052631578948,0.1710958904109589,0.06060606060606061,0.21212121212121213,0.0
2023-11-28,唐津,1,朝１戦予選,6,4720,西澤日花,29,長崎,44,B1,4.37,23.33,5.55,45.0,36,35.19,66,32.05,晴,西,1,1,6.77,6,まくり,6,0.29,1.57.6,0.17476190476190476,0.1737878787878788,0.0,0.23333333333333334,0.0
2023-11-28,唐津,2,モー２ング予,1,4195,前川守嗣,41,福岡,53,A2,4.62,28.57,5.67,40.3,68,17.07,77,32.69,晴,北西,2,2,6.75,2,まくり差し,1,0.1,1.50.0,0.14829268292682926,0.13975369458128079,0.041666666666666664,0.5416666666666666,0.0
2023-11-28,唐津,2,モー２ング予,2,4403,木下大將,38,福岡,52,A2,6.43,45.67,6.63,44.44,44,46.3,68,33.54,晴,北西,2,2,6.7,4,まくり差し,2,0.11,1.52.0,0.13930232558139535,0.15127413127413128,0.14814814814814814,0.3333333333333333,0.5925925925925926
2023-11-28,唐津,2,モー２ング予,3,4508,野間大樹,35,大阪,50,B1,5.37,31.87,3.5,0.0,55,11.9,61,30.82,晴,北西,2,2,6.74,1,まくり差し,3,0.16,1.48.6,0.17222222222222225,0.17005747126436782,0.0,0.1724137931034483,0.0
2023-11-28,唐津,2,モー２ング予,4,4224,大橋栄里,41,福岡,49,B1,4.77,29.07,4.2,30.0,70,26.92,42,35.67,晴,北西,2,2,6.72,6,まくり差し,4,0.22,1.56.5,0.2,0.19662857142857146,0.0,0.34615384615384615,0.0
2023-11-28,唐津,2,モー２ング予,5,4567,上村慎太,35,山口,50,B1,3.96,16.3,4.25,6.25,24,40.0,88,36.71,晴,北西,2,2,6.7,3,まくり差し,5,0.25,1.51.8,0.25242424242424244,0.21372972972972973,0.0,0.23076923076923078,0.0
2023-11-28,唐津,2,モー２ング予,6,5195,北村寧々,22,長崎,44,B1,4.28,21.18,0.89,0.0,20,34.04,63,36.25,晴,北西,2,2,6.75,5,まくり差し,6,0.24,1.54.7,0.18866666666666668,0.17753768844221104,0.0,0.10526315789473684,0.0
2023-11-28,唐津,3,３ライズ戦予,1,4294,古賀繁輝,37,佐賀,55,A1,6.91,48.33,7.11,52.82,40,35.71,31,39.62,晴,北西,2,2,6.76,1,逃げ,1,0.18,1.49.0,0.15261904761904763,0.1556132075471698,0.14285714285714285,0.42857142857142855,0.0
