日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-03-08,大村,1,一般,1,5056,西岡成美,26,徳島,45,A2,5.91,36.04,6.04,44.44,69,34.31,57,29.75,晴,西,2,1,6.94,1,逃げ,1,0.13,1.48.9,西岡成美,32.0,21.0,5.0,2.0,0.133125,20.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.1414903846153846,0.65625,0.15625,0.0625,0.625,0.0,0.0,0.0,0.0,0.125,0.03125,0.0625
2023-03-08,大村,1,一般,2,5195,北村寧々,21,長崎,44,B1,2.72,6.1,1.88,3.85,68,24.8,39,41.18,晴,西,2,1,6.96,3,逃げ,2,0.2,1.51.9,北村寧々,17.0,1.0,2.0,1.0,0.1852941176470588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.2010857142857142,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,大村,1,一般,3,3778,安達美帆,47,埼玉,48,B1,4.18,16.0,4.56,33.33,12,34.65,25,31.36,晴,西,2,1,6.94,5,逃げ,3,0.21,.  .,安達美帆,23.0,0.0,4.0,3.0,0.2034782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083760683760683,0.0,0.17391304347826086,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,大村,1,一般,4,4714,喜多須杏,32,徳島,49,B1,4.18,21.05,0.0,0.0,73,29.6,14,37.39,晴,西,2,1,6.97,4,逃げ,4,0.26,1.52.2,喜多須杏奈,21.0,0.0,4.0,4.0,0.1980952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1968918918918919,0.0,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,大村,1,一般,5,4400,加藤奈月,34,福井,55,B1,4.43,20.99,4.86,28.57,38,38.64,29,40.0,晴,西,2,1,6.99,2,逃げ,5,0.26,1.50.7,加藤奈月,38.0,0.0,5.0,3.0,0.2068421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2035204081632653,0.0,0.13157894736842105,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,大村,1,一般,6,5272,松田真実,21,愛知,53,B2,1.29,0.0,0.0,0.0,46,31.58,31,34.71,晴,西,2,1,6.93,6,逃げ,6,0.24,.  .,松田真実,30.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,大村,2,一般,1,4259,真庭明志,39,長崎,53,A2,5.86,41.58,5.86,39.71,48,38.35,16,27.97,晴,南西,3,2,6.95,4,まくり,1,0.22,1.53.4,真庭明志,59.0,44.0,9.0,6.0,0.1425423728813559,44.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,0.1572463768115942,0.7457627118644068,0.15254237288135594,0.1016949152542373,0.7457627118644068,0.0,0.0,0.0,0.0,0.0847457627118644,0.06779661016949153,0.05084745762711865
2023-03-08,大村,2,一般,2,5177,松井貫太,26,福岡,52,B1,2.57,4.2,2.09,3.45,66,33.58,59,19.67,晴,南西,3,2,6.94,6,まくり,3,0.32,.  .,松井貫太,16.0,3.0,0.0,4.0,0.200625,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1941333333333333,0.1875,0.0,0.25,0.0,0.375,0.125,0.0,0.0625,0.0,0.0,0.0
2023-03-08,大村,2,一般,3,5131,江藤敦宏,23,福岡,51,B1,2.79,5.81,2.0,0.0,22,43.9,48,30.28,晴,南西,3,2,6.89,2,まくり,4,0.11,1.51.9,江藤敦宏,36.0,0.0,1.0,7.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824120603015075,0.0,0.027777777777777776,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,大村,2,一般,4,5138,村本大成,22,福岡,53,B1,2.59,6.85,1.61,2.63,65,34.06,27,42.86,晴,南西,3,2,6.97,5,まくり,5,0.13,.  .,村本大成,27.0,1.0,0.0,2.0,0.1781481481481481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1891411042944785,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0
2023-03-08,大村,2,一般,5,4355,小川広大,39,福岡,58,B1,4.05,15.63,3.64,11.32,44,37.98,77,31.03,晴,南西,3,2,6.93,3,まくり,6,0.16,1.52.5,小川広大,37.0,1.0,1.0,4.0,0.1902702702702702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898672566371681,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0
2023-03-08,大村,2,一般,6,4193,郷原章平,41,福岡,52,A2,5.55,31.93,5.1,38.71,79,29.17,71,35.65,晴,南西,3,2,6.9,1,まくり,2,0.12,1.49.5,郷原章平,37.0,2.0,1.0,8.0,0.171081081081081,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1546415094339622,0.05405405405405406,0.02702702702702703,0.21621621621621623,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0
2023-03-08,大村,3,一般,1,4450,平高奈菜,35,香川,48,A1,6.52,44.19,4.59,11.76,31,38.35,76,28.93,晴,南西,2,1,6.89,1,逃げ,1,0.29,1.49.0,平高奈菜,62.0,47.0,6.0,3.0,0.1338709677419355,47.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,2.0,0.0,0.1448880597014925,0.7580645161290323,0.0967741935483871,0.04838709677419355,0.7580645161290323,0.0,0.0,0.0,0.0,0.04838709677419355,0.14516129032258066,0.03225806451612903
2023-03-08,大村,3,一般,2,4408,仁科さや,37,長崎,47,B1,4.87,32.86,5.13,33.71,67,27.13,78,26.32,晴,南西,2,1,6.94,5,逃げ,2,0.22,.  .,仁科さやか,32.0,2.0,13.0,7.0,0.1609375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.1771604938271604,0.0625,0.40625,0.21875,0.0,0.5625,0.03125,0.0,0.0,0.0,0.0,0.0
2023-03-08,大村,3,一般,3,3932,池田浩美,46,静岡,50,A2,5.91,45.19,4.77,34.62,39,32.56,21,40.35,晴,南西,2,1,6.9,2,逃げ,3,0.23,1.50.8,池田浩美,44.0,9.0,12.0,6.0,0.1793181818181818,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1719658119658119,0.20454545454545456,0.2727272727272727,0.13636363636363635,0.0,0.0,0.022727272727272728,0.18181818181818182,0.0,0.0,0.0,0.0
2023-03-08,大村,3,一般,4,4443,津田裕絵,36,山口,52,B1,5.01,30.26,5.45,32.5,33,35.77,28,30.83,晴,南西,2,1,6.99,3,逃げ,4,0.26,1.51.7,津田裕絵,38.0,3.0,10.0,7.0,0.1678947368421052,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1823660714285714,0.07894736842105263,0.2631578947368421,0.18421052631578946,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
2023-03-08,大村,3,一般,5,4878,西岡育未,28,徳島,47,B1,5.1,25.27,4.0,30.0,54,26.23,49,29.31,晴,南西,2,1,6.95,4,逃げ,5,0.24,1.52.8,西岡育未,35.0,1.0,2.0,11.0,0.1888571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1917961165048543,0.02857142857142857,0.05714285714285714,0.3142857142857143,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
2023-03-08,大村,3,一般,6,5265,大廣咲季,23,香川,47,B2,1.49,2.44,0.0,0.0,40,21.95,50,27.83,晴,南西,2,1,6.98,6,逃げ,6,0.22,.  .,大廣咲季,31.0,0.0,0.0,1.0,0.1896774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1874468085106383,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,大村,4,一般,1,4948,木場悠介,30,長崎,52,A2,5.73,37.9,5.48,37.66,29,37.88,18,30.17,曇り,南,1,1,6.91,1,逃げ,1,0.11,1.48.8,木場悠介,45.0,22.0,8.0,9.0,0.138,21.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,9.0,0.0,0.1510629921259842,0.4888888888888889,0.17777777777777778,0.2,0.4666666666666667,0.0,0.0,0.0,0.0,0.15555555555555556,0.08888888888888889,0.2
2023-03-08,大村,4,一般,2,3777,樋口　亮,47,長崎,52,A2,5.5,37.84,5.93,41.14,64,25.95,80,29.2,曇り,南,1,1,6.88,4,逃げ,2,0.09,1.52.6,樋口亮,39.0,4.0,12.0,6.0,0.171025641025641,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.178,0.10256410256410256,0.3076923076923077,0.15384615384615385,0.0,0.6410256410256411,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
2023-03-08,大村,4,一般,3,4495,森晋太郎,35,福岡,54,A2,4.65,28.38,4.65,35.14,57,34.92,64,41.96,曇り,南,1,1,6.88,2,逃げ,3,0.06,1.49.6,森晋太郎,32.0,5.0,6.0,8.0,0.1521875,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1454696132596685,0.15625,0.1875,0.25,0.0,0.0,0.03125,0.09375,0.0,0.0,0.0,0.0
2023-03-08,大村,4,一般,4,5012,加倉侑征,25,福岡,51,B1,4.08,21.15,4.1,23.81,55,36.03,72,29.75,曇り,南,1,1,6.9,5,逃げ,4,0.16,.  .,加倉侑征,24.0,0.0,0.0,5.0,0.15875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1670714285714285,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
