日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2022-02-18,大村,1,予選,1,4969,町田洸希,30,長崎,53,B1,4.13,19.81,4.34,24.37,55,35.81,72,24.82,晴,南東,2,1,6.86,3,差し,1,0.02,1.50.5,町田洸希,21,8,5,4,0.1528571428571428,7,0,0,0,1,0,5,6,1,0,0.1969999999999999,0.38095238095238093,0.23809523809523808,0.19047619047619047,0.3333333333333333,0.0,0.0,0.0,0.0,0.23809523809523808,0.2857142857142857,0.047619047619047616
2022-02-18,大村,1,予選,2,4684,楠原翔太,31,福岡,54,B1,5.33,35.19,5.76,47.06,14,24.8,58,33.56,晴,南東,2,1,6.86,1,差し,2,0.02,1.48.9,楠原翔太,42,6,14,11,0.1473809523809524,0,3,3,0,0,0,0,0,0,25,0.1516666666666666,0.14285714285714285,0.3333333333333333,0.2619047619047619,0.0,0.5952380952380952,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0
2022-02-18,大村,1,予選,3,4059,入澤友治,42,東京,54,B1,5.1,37.37,0.0,0.0,75,24.81,40,33.79,晴,南東,2,1,6.92,5,差し,3,0.08,.  .,入澤友治,44,7,7,5,0.1329545454545454,0,0,3,4,0,0,0,0,0,0,0.1558849557522124,0.1590909090909091,0.1590909090909091,0.11363636363636363,0.0,0.0,0.0,0.06818181818181818,0.09090909090909091,0.0,0.0,0.0
2022-02-18,大村,1,予選,5,3698,小巻良至,49,埼玉,53,B1,3.1,3.28,4.18,18.18,63,43.17,73,24.79,晴,南東,2,1,6.96,4,差し,4,0.03,1.52.4,小巻良至,26,0,1,4,0.1907692307692307,0,0,0,0,0,0,0,0,0,0,0.19,0.0,0.038461538461538464,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,大村,1,予選,6,3352,小川晃司,53,福岡,50,B1,4.15,15.53,4.61,27.78,40,36.43,66,25.18,晴,南東,2,1,6.93,2,差し,6,0.08,1.50.3,小川晃司,109,2,16,22,0.1419266055045871,0,1,0,1,0,0,0,0,0,0,0.1414207650273224,0.01834862385321101,0.14678899082568808,0.2018348623853211,0.0,0.0,0.009174311926605505,0.0,0.009174311926605505,0.0,0.0,0.0
2022-02-18,大村,2,予選,1,3444,香月大介,52,福岡,53,B1,4.27,26.17,3.97,23.53,48,31.54,56,35.46,晴,南,2,1,6.77,1,逃げ,1,0.08,1.57.0,香月大介,26,8,4,2,0.1757692307692308,8,0,0,0,0,0,2,7,4,0,0.1609090909090909,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693,0.2692307692307692,0.15384615384615385
2022-02-18,大村,2,予選,2,4747,山戸信二,36,長崎,53,B1,4.0,16.46,4.34,22.14,58,26.95,33,34.27,晴,南,2,1,6.85,4,逃げ,2,0.27,2.08.5,山戸信二,25,1,5,7,0.1684,0,1,0,0,0,0,0,0,0,14,0.1816666666666666,0.04,0.2,0.28,0.0,0.56,0.04,0.0,0.0,0.0,0.0,0.0
2022-02-18,大村,2,予選,3,4855,江頭賢太,26,長崎,55,B1,4.98,33.33,4.67,27.63,46,26.53,18,26.24,晴,南,2,1,6.95,3,逃げ,3,0.34,2.04.6,江頭賢太,26,4,1,6,0.1796153846153846,0,0,2,2,0,0,0,0,0,0,0.1716107382550335,0.15384615384615385,0.038461538461538464,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0
2022-02-18,大村,2,予選,4,3858,織田　猛,48,佐賀,53,B1,3.84,20.41,3.78,13.79,57,41.78,30,41.43,晴,南,2,1,6.9,2,逃げ,4,0.11,2.01.6,織田猛,27,2,4,2,0.1462962962962963,0,0,2,0,0,0,0,0,0,0,0.1799382716049382,0.07407407407407407,0.14814814814814814,0.07407407407407407,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0
2022-02-18,大村,2,予選,5,5223,森清友翔,20,福岡,54,B2,1.21,0.0,0.0,0.0,15,23.24,19,43.05,晴,南,2,1,6.87,5,逃げ,6,0.12,.  .,森清友翔,15,0,0,0,0.1813333333333333,0,0,0,0,0,0,0,0,0,0,0.1892682926829268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
