日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-09-04,唐津,1,朝１戦一般,1,4578,藤山雅弘,34,大阪,53,A2,5.82,47.92,7.36,72.73,65,0.0,85,23.53,晴,北,2,2,6.97,4,まくり,1,0.22,1.56.8,0.152051282051282,0.1815196078431372,23,39,8,4,22,0,0,0,0,5,6,4,0.5897435897435898,0.20512820512820512,0.10256410256410256,0.5641025641025641,0.0,0.0,0.0,0.0,0.1282051282051282,0.15384615384615385,0.10256410256410256
2023-09-04,唐津,1,朝１戦一般,2,3614,谷　勝幸,50,広島,55,B1,4.2,22.73,4.44,23.53,41,50.0,89,32.0,晴,北,2,2,6.95,6,まくり,2,0.27,1.57.7,0.1855555555555555,0.1811618257261411,2,45,10,10,0,24,2,0,0,0,0,0,0.044444444444444446,0.2222222222222222,0.2222222222222222,0.0,0.5333333333333333,0.044444444444444446,0.0,0.0,0.0,0.0,0.0
2023-09-04,唐津,1,朝１戦一般,3,4668,楠本晃嗣,38,福岡,51,B2,3.75,11.48,3.26,15.79,11,20.0,34,26.5,晴,北,2,2,6.95,5,まくり,3,0.23,1.57.3,0.207,0.1798387096774193,0,10,1,3,0,0,0,0,0,0,0,0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,唐津,1,朝１戦一般,4,3224,栗山繁洋,58,佐賀,53,B1,4.46,27.94,4.51,25.68,40,40.0,81,43.1,晴,北,2,2,6.93,1,まくり,4,0.15,1.52.1,0.1644444444444444,0.181,2,27,2,3,0,0,0,2,0,0,0,0,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0
2023-09-04,唐津,1,朝１戦一般,5,4355,小川広大,39,福岡,57,B1,3.74,12.82,4.36,23.4,32,18.18,40,30.7,晴,北,2,2,7.09,2,まくり,5,0.19,1.53.2,0.1815384615384615,0.184131455399061,1,39,0,8,0,0,0,0,1,0,0,0,0.02564102564102564,0.0,0.20512820512820512,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0
2023-09-04,唐津,1,朝１戦一般,6,5025,粟田　祥,28,徳島,57,B2,3.03,12.31,3.22,11.11,28,60.0,47,30.51,晴,北,2,2,6.91,3,まくり,6,0.19,1.55.0,0.1860869565217391,0.1846575342465753,0,23,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,唐津,2,モー２ング一,1,4294,古賀繁輝,37,佐賀,54,A1,6.17,39.02,7.19,54.4,62,0.0,54,47.5,晴,北,4,4,7.0,1,逃げ,1,0.16,1.52.3,0.1683783783783783,0.1628415300546448,20,37,6,7,19,0,0,0,0,5,7,4,0.5405405405405406,0.16216216216216217,0.1891891891891892,0.5135135135135135,0.0,0.0,0.0,0.0,0.13513513513513514,0.1891891891891892,0.10810810810810811
2023-09-04,唐津,2,モー２ング一,2,4112,大久保信,43,佐賀,52,A2,5.66,38.64,5.55,35.48,37,10.0,53,33.9,晴,北,4,4,6.94,2,逃げ,2,0.15,1.53.1,0.1728301886792453,0.1801766784452297,11,53,18,9,0,28,8,1,0,0,0,0,0.20754716981132076,0.33962264150943394,0.16981132075471697,0.0,0.5283018867924528,0.1509433962264151,0.018867924528301886,0.0,0.0,0.0,0.0
2023-09-04,唐津,2,モー２ング一,3,3814,金子貴志,47,福井,51,B1,5.47,33.88,5.62,37.93,34,40.0,58,35.04,晴,北,4,4,6.99,3,逃げ,3,0.15,1.55.1,0.1711538461538461,0.1733082706766917,6,52,10,15,0,0,1,0,5,0,0,0,0.11538461538461539,0.19230769230769232,0.28846153846153844,0.0,0.0,0.019230769230769232,0.0,0.09615384615384616,0.0,0.0,0.0
2023-09-04,唐津,2,モー２ング一,4,3544,豊田訓靖,54,静岡,52,B1,3.98,18.18,0.0,0.0,60,0.0,56,35.4,晴,北,4,4,6.99,5,逃げ,4,0.14,1.58.0,0.2153333333333333,0.1920496894409938,1,30,4,3,0,0,1,0,0,0,0,0,0.03333333333333333,0.13333333333333333,0.1,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
