日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-12-21,福岡,1,一般,1,4463,三苫晃幸,37,福岡,55,A2,6.49,51.15,5.91,38.98,35,27.83,124,31.58,雪,北,4,4,6.82,1,逃げ,1,0.12,1.50.4,0.12693548387096773,0.14446808510638298,0.21052631578947367,0.47368421052631576,0.0
2023-12-21,福岡,1,一般,2,5258,仲本　舜,18,福岡,51,B2,3.77,21.43,1.92,5.56,56,30.49,133,37.74,雪,北,4,4,6.9,3,逃げ,2,0.11,1.51.6,0.18142857142857144,0.17979310344827587,0.08823529411764706,0.3235294117647059,0.5
2023-12-21,福岡,1,一般,3,3998,冨成謙児,44,佐賀,52,B1,4.53,27.45,5.11,33.96,73,33.33,106,30.43,雪,北,4,4,6.87,2,逃げ,3,0.16,1.51.1,0.14925,0.1569603524229075,0.10810810810810811,0.2702702702702703,0.0
2023-12-21,福岡,1,一般,4,4520,高倉孝太,36,福井,49,B1,4.93,25.77,5.73,45.45,74,30.41,120,39.38,雪,北,4,4,6.8,4,逃げ,4,0.18,1.53.4,0.17714285714285716,0.18277227722772277,0.0,0.2727272727272727,0.0
2023-12-21,福岡,1,一般,5,5303,土井歩夢,20,福岡,53,B2,2.52,3.41,2.36,0.0,66,37.13,160,35.44,雪,北,4,4,6.78,6,逃げ,5,0.18,.  .,0.19696969696969696,0.18016528925619835,0.05714285714285714,0.2,0.0
2023-12-21,福岡,1,一般,6,5249,三木晴斗,21,徳島,55,B1,2.21,1.59,1.78,5.56,45,30.04,172,32.7,雪,北,4,4,6.81,5,逃げ,6,0.17,.  .,0.176986301369863,0.17637037037037037,0.0,0.23333333333333334,0.0
2023-12-21,福岡,2,一般,1,4226,村田浩司,41,山口,55,B1,4.01,22.43,3.95,20.63,26,33.04,121,33.12,雪,北,5,5,6.84,6,まくり,1,0.25,.  .,0.17620689655172414,0.16282926829268293,0.041666666666666664,0.5,0.0
2023-12-21,福岡,2,一般,2,4533,峰重侑治,35,岡山,51,B1,5.55,38.14,4.61,27.27,54,25.81,117,40.49,雪,北,5,5,6.82,4,まくり,2,0.25,1.52.5,0.16842105263157894,0.16973913043478261,0.15384615384615385,0.2692307692307692,0.6153846153846154
2023-12-21,福岡,2,一般,3,3600,玄馬　徹,53,岡山,52,B1,3.71,19.39,3.65,16.67,16,32.65,145,40.0,雪,北,5,5,6.94,5,まくり,3,0.23,.  .,0.2018421052631579,0.21204878048780487,0.0,0.2,0.0
2023-12-21,福岡,2,一般,4,4388,是澤孝宏,38,滋賀,51,A2,6.5,50.0,6.2,46.67,38,20.16,116,34.36,雪,北,5,5,6.87,1,まくり,4,0.14,1.49.5,0.15361702127659574,0.15648275862068967,0.0,0.38461538461538464,0.0
