日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-09-10,大村,1,一般,1,5195,北村寧々,22,長崎,45,B1,3.96,20.51,3.67,14.68,71,31.91,67,33.33,晴,東,1,1,6.94,1,逃げ,1,0.04,1.50.8,0.16208333333333333,0.16094059405940592,0.1111111111111111,0.4444444444444444,0.0
2024-09-10,大村,1,一般,2,4791,黒澤めぐ,34,東京,47,B1,5.12,34.86,0.0,0.0,59,26.19,74,38.78,晴,東,1,1,6.97,3,逃げ,2,0.11,1.53.4,0.17382978723404255,0.16450819672131148,0.14285714285714285,0.21428571428571427,0.5714285714285714
2024-09-10,大村,1,一般,3,4014,片岡恵里,44,山口,48,B1,5.42,35.05,5.13,37.5,74,8.33,39,31.91,晴,東,1,1,6.98,2,逃げ,3,0.16,1.52.6,0.18379310344827587,0.19092307692307692,0.0,0.16666666666666666,0.0
2024-09-10,大村,1,一般,4,4804,高田ひか,30,三重,48,A2,6.45,50.0,0.0,0.0,37,31.82,72,37.14,晴,東,1,1,6.94,4,逃げ,4,0.18,1.55.4,0.21761904761904763,0.19387323943661972,0.06060606060606061,0.21212121212121213,0.0
2024-09-10,大村,1,一般,5,3175,渡辺千草,60,東京,48,B1,5.27,34.62,5.6,35.0,28,41.3,45,51.11,晴,東,1,1,6.98,5,逃げ,5,0.19,.  .,0.1948148148148148,0.1972159090909091,0.0,0.20689655172413793,0.0
2024-09-10,大村,1,一般,6,4924,中北　涼,31,長崎,48,B1,4.37,20.0,4.3,20.61,54,36.36,15,31.37,晴,東,1,1,7.01,6,逃げ,6,0.26,.  .,0.2040909090909091,0.15965714285714286,0.0,0.18181818181818182,0.0
2024-09-10,大村,2,一般,1,3474,松瀬弘美,54,静岡,46,B1,5.37,35.92,5.61,36.11,18,42.5,58,43.75,晴,東,2,1,6.93,3,差し,1,0.14,1.53.0,0.17424242424242425,0.17034653465346536,0.17857142857142858,0.32142857142857145,0.0
2024-09-10,大村,2,一般,2,4987,島倉　都,27,群馬,49,B1,3.85,22.73,3.72,11.11,48,27.91,62,38.89,晴,東,2,1,6.96,2,差し,2,0.14,1.51.5,0.19448275862068964,0.1762091503267974,0.08108108108108109,0.24324324324324326,0.4594594594594595
2024-09-10,大村,2,一般,3,4536,喜井つか,34,岡山,46,A1,6.36,43.93,4.5,10.0,30,34.15,59,21.21,晴,東,2,1,6.96,4,差し,3,0.06,1.53.6,0.16314285714285715,0.16340807174887892,0.0,0.42105263157894735,0.0
2024-09-10,大村,2,一般,4,5129,山口真喜,27,長崎,46,B1,5.2,27.62,5.13,29.91,35,22.22,32,28.89,晴,東,2,1,6.99,1,差し,4,0.09,1.50.7,0.15735294117647058,0.18754464285714284,0.02564102564102564,0.23076923076923078,0.0
2024-09-10,大村,2,一般,5,4845,前田紗希,31,埼玉,46,A2,6.42,49.48,6.15,50.0,69,37.5,22,36.96,晴,東,2,1,6.92,5,差し,5,0.12,.  .,0.1611111111111111,0.15635897435897436,0.02631578947368421,0.15789473684210525,0.0
2024-09-10,大村,2,一般,6,5335,森　陽多,19,長崎,46,B2,1.94,5.38,2.18,7.14,19,26.67,53,47.92,晴,東,2,1,6.93,6,差し,6,0.16,.  .,0.21129032258064515,0.20364238410596028,0.0,0.2,0.0
2024-09-10,大村,3,一般,1,4720,西澤日花,30,長崎,44,B1,5.22,29.21,5.31,35.21,55,33.33,57,25.0,晴,南東,1,1,6.96,3,まくり,1,0.09,1.53.5,0.19107142857142856,0.1848888888888889,0.375,0.44642857142857145,0.0
2024-09-10,大村,3,一般,2,3528,笠野友紀,53,愛知,48,B1,4.19,18.67,4.0,25.0,67,22.22,14,37.04,晴,南東,1,1,6.97,4,まくり,2,0.12,1.54.9,0.21633333333333335,0.21011976047904193,0.06818181818181818,0.6136363636363636,0.4318181818181818
2024-09-10,大村,3,一般,3,5250,嶋田有里,22,長崎,46,B1,2.55,6.15,1.69,0.0,43,50.0,55,12.12,晴,南東,1,1,6.94,5,まくり,3,0.11,.  .,0.22733333333333333,0.20309677419354838,0.09090909090909091,0.4090909090909091,0.0
2024-09-10,大村,3,一般,4,4289,落合直子,39,大阪,45,A2,6.14,46.96,5.9,42.86,34,40.43,48,35.0,晴,南東,1,1,6.96,1,まくり,4,0.03,1.50.3,0.1630232558139535,0.13856603773584905,0.07692307692307693,0.5384615384615384,0.0
2024-09-10,大村,3,一般,5,4525,真子奈津,36,福岡,45,A2,5.19,33.72,3.19,6.25,21,38.78,18,50.0,晴,南東,1,1,6.91,2,まくり,5,0.08,1.52.6,0.1571875,0.14913705583756345,0.07317073170731707,0.36585365853658536,0.0
2024-09-10,大村,3,一般,6,5231,寺田空詩,20,山口,45,B1,4.01,19.18,3.52,18.52,25,26.67,27,38.3,晴,南東,1,1,6.93,6,まくり,6,0.17,.  .,0.23351351351351352,0.212089552238806,0.0,0.23684210526315788,0.0
