日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-01-05,大村,1,一般,1,3773,津留浩一,49,長崎,55,B1,4.85,30.59,5.04,31.31,57,25.58,25,37.04,晴,東,2,1,6.84,1,逃げ,1,0.16,1.49.5,0.16551724137931034,0.17701923076923076,0.1891891891891892,0.4864864864864865,0.0
2024-01-05,大村,1,一般,2,4004,山本浩輔,45,長崎,54,B1,4.53,23.96,5.29,33.33,47,32.35,17,39.86,晴,東,2,1,6.82,5,逃げ,2,0.25,.  .,0.16717948717948716,0.16675213675213676,0.09090909090909091,0.3333333333333333,0.5151515151515151
2024-01-05,大村,1,一般,3,3752,宇土泰就,52,福岡,55,B1,3.94,20.25,5.27,27.27,68,23.66,29,32.14,晴,東,2,1,6.89,6,逃げ,3,0.2,.  .,0.16973684210526316,0.17960526315789474,0.10810810810810811,0.2702702702702703,0.0
2024-01-05,大村,1,一般,4,5011,高木圭大,26,長崎,53,B1,3.76,14.63,3.76,13.79,65,32.85,13,32.09,晴,東,2,1,6.93,2,逃げ,4,0.16,1.50.9,0.1535135135135135,0.1606930693069307,0.0,0.2647058823529412,0.0
2024-01-05,大村,1,一般,5,4315,山崎昂介,39,長崎,53,B1,4.92,29.29,5.85,38.71,74,45.59,22,29.37,晴,東,2,1,6.81,3,逃げ,5,0.18,1.51.3,0.1845945945945946,0.1809230769230769,0.05714285714285714,0.22857142857142856,0.0
2024-01-05,大村,1,一般,6,4603,谷川将太,35,長崎,53,B1,4.66,25.81,5.15,33.1,26,25.19,57,27.5,晴,東,2,1,6.82,4,逃げ,6,0.14,1.52.6,0.15647058823529414,0.14948356807511737,0.0,0.2413793103448276,0.0
2024-01-05,大村,2,一般,1,5208,屋良龍紀,26,長崎,53,B1,3.03,9.38,2.36,4.95,44,27.86,44,30.71,晴,東,2,1,6.87,2,まくり,1,0.11,1.50.9,0.14125000000000001,0.17774358974358975,0.041666666666666664,0.4583333333333333,0.0
2024-01-05,大村,2,一般,2,4248,岡本　大,41,長崎,54,B1,4.35,20.45,4.93,31.16,22,29.32,72,32.12,晴,東,2,1,6.91,3,まくり,2,0.09,1.51.5,0.15894736842105264,0.16404545454545455,0.11538461538461539,0.2692307692307692,0.6153846153846154
2024-01-05,大村,2,一般,3,4981,牧山敦也,27,佐賀,52,B1,5.07,28.42,3.56,22.22,27,24.43,14,16.54,晴,東,2,1,6.98,5,まくり,3,0.11,.  .,0.1413888888888889,0.1542436974789916,0.0,0.16666666666666666,0.0
2024-01-05,大村,2,一般,4,5086,本村　大,24,長崎,53,B1,5.08,28.75,4.74,25.0,67,42.42,46,34.19,晴,東,2,1,6.8,1,まくり,4,0.05,1.47.7,0.14516129032258066,0.15291666666666667,0.0,0.3333333333333333,0.0
2024-01-05,大村,2,一般,5,4213,重富伸也,39,長崎,54,B1,4.43,28.0,4.55,23.14,71,29.37,34,31.43,晴,東,2,1,6.79,4,まくり,5,0.08,1.52.3,0.1716326530612245,0.1770403587443946,0.0,0.23076923076923078,0.0
2024-01-05,大村,2,一般,6,5195,北村寧々,22,長崎,44,B1,4.19,22.08,2.9,9.52,17,45.65,37,37.21,晴,東,2,1,6.91,6,まくり,6,0.09,.  .,0.195,0.17919597989949748,0.0,0.05,0.0
2024-01-05,大村,3,一般,1,5124,上瀧絢也,27,佐賀,53,B1,3.88,17.58,2.63,6.25,63,28.67,18,33.33,晴,東,2,1,6.85,1,逃げ,1,0.06,1.49.8,0.15,0.16201970443349753,0.0,0.3333333333333333,0.0
2024-01-05,大村,3,一般,2,3906,飯山晃三,46,長崎,59,B1,4.39,26.42,5.2,35.84,41,38.85,24,22.46,晴,東,2,1,6.91,4,逃げ,2,0.16,1.52.6,0.1623529411764706,0.17748091603053434,0.0,0.6666666666666666,0.3333333333333333
2024-01-05,大村,3,一般,3,4705,吉川勇作,35,長崎,54,B1,4.15,23.53,4.39,25.49,70,36.36,41,36.17,晴,東,2,1,6.92,3,逃げ,3,0.14,1.52.5,0.14,0.1608675799086758,0.3333333333333333,0.0,0.0
2024-01-05,大村,3,一般,4,4088,野田祥子,43,長崎,46,B1,3.41,16.0,4.49,30.85,13,16.26,70,33.09,晴,東,2,1,6.86,6,逃げ,4,0.17,.  .,0.20192307692307693,0.1959880239520958,0.0,0.5,0.0
2024-01-05,大村,3,一般,5,4241,大串重幸,38,長崎,52,B1,4.78,23.46,5.2,32.77,72,24.39,32,30.0,晴,東,2,1,6.89,5,逃げ,5,0.1,.  .,0.17102564102564102,0.18098039215686276,0.0,0.0,0.0
2024-01-05,大村,3,一般,6,4259,真庭明志,39,長崎,53,A2,5.83,40.57,6.02,42.02,12,29.93,73,34.51,晴,東,2,1,6.91,2,逃げ,6,0.04,1.50.2,0.15615384615384614,0.1536101083032491,0.0,0.0,0.0
2024-01-05,大村,4,一般,1,5048,眞鳥康太,29,長崎,56,B1,5.05,31.76,4.63,23.14,28,31.39,58,33.1,晴,東,2,1,6.86,2,差し,1,0.21,1.50.3,0.15733333333333333,0.17930555555555558,0.46938775510204084,0.42857142857142855,0.0
2024-01-05,大村,4,一般,2,4393,田中孝明,37,福岡,58,B2,3.05,3.33,4.65,16.13,31,22.96,40,38.69,晴,東,2,1,6.91,1,差し,2,0.23,1.49.5,0.169375,0.18285714285714286,0.022222222222222223,0.6,0.4888888888888889
2024-01-05,大村,4,一般,3,4638,小林遼太,33,福岡,55,B1,4.88,32.58,4.04,26.09,24,25.19,53,29.58,晴,東,2,1,6.9,6,差し,3,0.27,.  .,0.1802857142857143,0.18906542056074765,0.08333333333333333,0.3611111111111111,0.0
2024-01-05,大村,4,一般,4,4924,中北　涼,31,長崎,47,B2,4.35,17.31,4.19,20.66,76,47.73,39,33.33,晴,東,2,1,6.87,5,差し,4,0.15,.  .,0.14875,0.1666216216216216,0.08333333333333333,0.5555555555555556,0.0
2024-01-05,大村,4,一般,5,3527,中嶋誠一,52,長崎,50,A2,5.07,31.86,5.96,41.4,32,48.87,20,40.0,晴,東,2,1,7.0,4,差し,5,0.24,1.53.2,0.17638888888888887,0.15588039867109635,0.12121212121212122,0.48484848484848486,0.0
2024-01-05,大村,4,一般,6,4096,石橋道友,42,長崎,53,A1,6.74,49.0,6.92,55.49,21,38.64,56,40.0,晴,東,2,1,6.8,3,差し,6,0.19,1.51.5,0.14485714285714288,0.1385531914893617,0.0,0.16666666666666666,0.0
2024-01-05,大村,5,一般,1,5219,森口和紀,23,福岡,53,B1,3.78,18.68,2.27,6.06,66,31.34,54,34.15,晴,東,2,1,6.84,3,まくり,1,0.23,1.52.0,0.175,0.1651829268292683,0.17647058823529413,0.35294117647058826,0.0
2024-01-05,大村,5,一般,2,3964,宮地博士,44,長崎,55,B1,4.39,21.33,4.02,17.09,58,23.31,15,34.48,晴,東,2,1,6.9,2,まくり,2,0.18,1.50.3,0.2041666666666667,0.19830097087378643,0.06451612903225806,0.5483870967741935,0.6451612903225806
2024-01-05,大村,5,一般,3,5227,川原愛未,21,福岡,51,B2,1.92,0.0,3.22,22.22,64,26.81,52,31.25,晴,東,2,1,6.89,6,まくり,3,0.17,.  .,0.2,0.21042016806722688,0.07142857142857142,0.5714285714285714,0.0
2024-01-05,大村,5,一般,4,3501,川上昇平,54,長崎,55,B1,4.92,25.3,5.38,33.85,50,30.22,12,36.62,晴,東,2,1,6.87,1,まくり,4,0.11,1.49.9,0.13566666666666669,0.15407582938388625,0.0,0.20689655172413793,0.0
