レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
大村,3,一般,1,4213,重富伸也,40,長崎,53,B1,4.17,23.46,4.64,24.77,73,40.96,39,40.23,晴,南西,1,1,6.91,6,まくり,1,0.16,.  .,0.20461538461538462,0.17824074074074073,0.3793103448275862,0.4482758620689655,0.0
大村,3,一般,2,4057,松井賢治,45,兵庫,51,A2,5.94,43.8,5.42,33.33,30,40.74,18,39.51,晴,南西,1,1,6.94,2,まくり,2,0.17,1.50.2,0.14416666666666667,0.1612313432835821,0.0851063829787234,0.6170212765957447,0.44680851063829785
大村,3,一般,3,3550,都築正治,53,愛知,55,B1,5.11,32.06,4.86,31.82,38,30.23,54,27.06,晴,南西,1,1,6.86,1,まくり,3,0.16,1.48.6,0.16906976744186047,0.15942084942084941,0.08695652173913043,0.43478260869565216,0.0
大村,3,一般,4,3653,品川賢次,51,群馬,56,B1,3.42,8.7,0.0,0.0,56,30.49,59,32.94,晴,南西,1,1,6.92,5,まくり,4,0.28,.  .,0.17454545454545453,0.18773399014778325,0.125,0.475,0.0
大村,3,一般,5,4417,服部　剛,37,静岡,54,B1,5.03,26.09,5.3,40.0,46,25.58,49,34.88,晴,南西,1,1,6.86,4,まくり,5,0.21,1.52.1,0.20600000000000002,0.19840764331210192,0.11363636363636363,0.3181818181818182,0.0
大村,3,一般,6,4347,魚谷香織,39,福岡,46,A1,6.03,43.68,6.42,41.67,11,41.18,75,30.59,晴,南西,1,1,6.85,3,まくり,6,0.15,1.50.9,0.13655172413793104,0.15102439024390243,0.0,0.2972972972972973,0.0
大村,4,一般,1,4575,戸塚邦好,36,東京,51,A2,5.51,38.46,4.56,33.33,22,45.24,51,39.29,晴,東,1,1,6.85,3,まくり差し,1,0.06,1.50.4,0.13,0.1313978494623656,0.4444444444444444,0.3333333333333333,0.0
大村,4,一般,2,3800,牧　宏次,50,東京,53,B1,6.34,43.84,5.2,26.67,24,24.1,14,36.14,晴,東,1,1,6.87,4,まくり差し,2,0.23,1.52.5,0.15212121212121213,0.16232804232804232,0.0,0.42857142857142855,0.7142857142857143
大村,4,一般,3,3796,長野道臣,51,静岡,54,A2,5.5,39.82,6.05,45.0,67,22.99,19,31.76,晴,東,1,1,6.84,6,まくり差し,3,0.31,.  .,0.1606,0.17326164874551972,0.0,0.375,0.0
大村,4,一般,4,4346,前田健太,39,福岡,56,B1,4.07,25.0,5.05,29.31,62,44.71,16,36.14,晴,東,1,1,6.89,1,まくり差し,4,0.01,1.49.3,0.1605,0.15421940928270042,0.0,0.42857142857142855,0.0
大村,4,一般,5,3708,岡部貴司,50,岡山,56,B1,5.13,30.36,4.93,29.27,50,21.69,48,34.48,晴,東,1,1,6.88,2,まくり差し,5,0.0,1.49.8,0.16857142857142857,0.15983739837398375,0.0,0.0,0.0
大村,4,一般,6,5192,中尾優香,23,福岡,48,B1,3.11,7.41,2.5,6.82,40,24.39,34,22.62,晴,東,1,1,6.85,5,まくり差し,6,0.01,.  .,0.16838709677419353,0.16487179487179487,0.0,0.5,0.0
大村,5,一般,2,4853,前原　哉,29,岡山,45,B1,4.85,27.68,2.22,0.0,13,39.24,62,38.82,晴,東,1,1,6.85,1,差し,2,0.13,1.55.4,0.18272727272727274,0.19431623931623931,0.3333333333333333,0.6666666666666666,0.0
大村,5,一般,3,4902,山川雄大,31,兵庫,52,B1,4.6,26.67,5.11,36.84,53,46.99,12,27.38,晴,東,1,1,6.79,5,差し,3,0.2,.  .,0.1802272727272727,0.16692946058091288,0.2,0.4,0.4
大村,5,一般,4,3757,畑　和宏,53,広島,52,B1,4.98,22.47,5.14,22.73,71,35.71,58,33.72,晴,東,1,1,6.88,4,差し,4,0.19,2.05.1,0.15,0.16268156424581007,0.0,0.2,0.0
大村,5,一般,5,4530,小野生奈,36,福岡,45,A1,6.24,39.47,4.57,28.57,20,34.52,53,40.7,晴,東,1,1,6.81,2,差し,5,0.14,1.58.2,0.14,0.1454857142857143,0.25,0.5,0.0
大村,5,一般,6,4875,大塚康雅,30,東京,51,B1,4.63,24.42,5.45,30.0,58,23.81,71,28.24,晴,東,1,1,6.92,3,差し,6,0.2,2.01.9,0.1896551724137931,0.1660185185185185,0.0,0.25,0.0
大村,6,一般,1,3212,亀本勇樹,62,広島,59,B1,4.49,26.15,5.22,29.63,39,31.33,29,40.96,晴,東,1,1,6.89,2,差し,1,0.13,1.50.1,0.15,0.17323699421965316,0.0,0.0,0.0
大村,6,一般,2,3934,鋤柄貴俊,47,愛知,53,B1,5.6,31.48,5.97,41.38,65,35.8,22,43.02,晴,東,1,1,6.92,4,差し,3,0.13,1.52.8,0.15822222222222224,0.15486381322957196,0.52,0.3333333333333333,0.0
大村,6,一般,3,3159,江口晃生,59,群馬,54,A1,6.97,55.17,0.0,0.0,29,37.65,66,40.23,晴,東,1,1,6.85,1,差し,2,0.13,1.48.8,0.15870967741935485,0.15252252252252252,0.1509433962264151,0.4716981132075472,0.37735849056603776
大村,6,一般,4,4156,浜野孝志,43,三重,57,A2,5.14,33.33,5.21,28.57,19,27.06,15,34.94,晴,東,1,1,6.88,3,差し,4,0.11,1.51.0,0.14697674418604653,0.1542379182156134,0.2127659574468085,0.2978723404255319,0.0
大村,6,一般,5,3290,倉谷和信,61,大阪,55,B1,4.6,22.86,0.0,0.0,25,27.16,38,32.94,晴,東,1,1,6.93,5,差し,5,0.18,.  .,0.1763157894736842,0.178125,0.27906976744186046,0.37209302325581395,0.0
大村,6,一般,6,5335,森　陽多,19,長崎,47,B2,2.08,5.13,2.24,8.11,32,51.76,67,38.67,晴,東,1,1,6.81,6,差し,6,0.12,.  .,0.2049074074074074,0.19822222222222222,0.17307692307692307,0.5,0.0
大村,7,一般,1,3964,宮地博士,45,長崎,54,B1,4.06,16.25,4.17,19.42,68,38.1,60,29.07,晴,東,1,1,6.83,1,逃げ,1,0.12,1.49.4,0.1686206896551724,0.19353773584905662,0.20454545454545456,0.45454545454545453,0.0
大村,7,一般,2,3976,内田　圭,47,山口,54,B1,4.02,23.53,3.15,18.52,17,40.23,32,33.33,晴,東,1,1,6.95,3,逃げ,2,0.1,1.51.4,0.1672972972972973,0.17421052631578948,0.3,0.4,0.0
大村,7,一般,3,4904,松本一毅,30,大阪,52,A2,5.61,35.92,0.0,0.0,31,30.68,52,35.71,晴,東,1,1,6.84,2,逃げ,3,0.12,1.50.1,0.16702702702702701,0.16402542372881357,0.09090909090909091,0.2727272727272727,0.5454545454545454
大村,7,一般,4,4213,重富伸也,40,長崎,53,B1,4.17,23.46,4.64,24.77,73,40.96,39,40.23,晴,東,1,1,6.9,6,逃げ,4,0.28,.  .,0.1885294117647059,0.17824074074074073,0.0,0.4166666666666667,0.0
大村,7,一般,5,4638,小林遼太,34,福岡,54,B1,4.6,24.75,3.72,16.0,36,33.33,61,39.02,晴,東,1,1,6.81,4,逃げ,5,0.22,1.53.1,0.203,0.18649122807017546,0.0,0.5384615384615384,0.0
大村,7,一般,6,3606,川北浩貴,52,滋賀,52,A1,5.55,33.04,6.89,53.57,49,23.38,46,33.33,晴,東,1,1,6.85,5,逃げ,6,0.19,.  .,0.18564102564102564,0.15344569288389512,0.0,0.0,0.0
大村,8,一般,1,4594,谷川祐一,42,滋賀,51,A1,6.6,47.41,6.66,51.43,70,38.96,68,36.23,晴,東,1,1,6.91,1,逃げ,1,0.19,1.49.7,0.13036363636363638,0.13943548387096774,0.0,0.3,0.0
大村,8,一般,2,4417,服部　剛,37,静岡,54,B1,5.03,26.09,5.3,40.0,46,25.58,49,34.88,晴,東,1,1,6.86,2,逃げ,2,0.24,1.50.8,0.20600000000000002,0.19840764331210192,0.5151515151515151,0.36363636363636365,0.0
大村,8,一般,3,5138,村本大成,24,福岡,53,B1,3.03,9.68,2.35,7.69,35,23.75,26,36.05,晴,東,1,1,6.92,5,逃げ,3,0.22,.  .,0.16799999999999998,0.16648,0.13636363636363635,0.6363636363636364,0.5
大村,8,一般,4,4844,村上奈穂,31,広島,49,B1,4.41,19.18,4.16,24.0,63,23.46,45,44.0,晴,東,1,1,6.88,3,逃げ,4,0.2,1.52.2,0.18041666666666667,0.2,0.1111111111111111,0.48148148148148145,0.0
大村,8,一般,5,4346,前田健太,39,福岡,56,B1,4.07,25.0,5.05,29.31,62,44.71,16,36.14,晴,東,1,1,6.91,6,逃げ,5,0.17,.  .,0.15372093023255815,0.15421940928270042,0.16666666666666666,0.20833333333333334,0.0
大村,8,一般,6,5183,中野孝二,25,三重,54,B1,3.98,20.0,4.4,20.0,72,42.86,25,24.44,晴,東,1,1,6.9,4,逃げ,6,0.16,1.53.1,0.17346153846153844,0.17492063492063492,0.045454545454545456,0.18181818181818182,0.0
大村,9,一般特選,1,4463,三苫晃幸,38,福岡,54,A2,5.79,39.81,5.85,41.51,16,30.12,33,28.74,晴,南東,1,1,6.84,2,まくり,1,0.15,1.51.0,0.14228070175438595,0.14570370370370372,0.043478260869565216,0.2608695652173913,0.0
大村,9,一般特選,2,3708,岡部貴司,50,岡山,56,B1,5.13,30.36,4.93,29.27,50,21.69,48,34.48,晴,南東,1,1,6.88,4,まくり,2,0.12,1.52.7,0.154,0.15983739837398375,0.23076923076923078,0.3076923076923077,0.0
大村,9,一般特選,3,4875,大塚康雅,30,東京,51,B1,4.63,24.42,5.45,30.0,58,23.81,71,28.24,晴,南東,1,1,6.9,3,まくり,3,0.13,1.52.2,0.16891891891891891,0.1660185185185185,0.0,0.37142857142857144,0.6
大村,9,一般特選,4,5198,奥村明日,22,福岡,44,B1,4.22,19.12,2.87,6.67,23,38.1,41,29.41,晴,南東,1,1,6.81,5,まくり,4,0.17,.  .,0.19166666666666668,0.18461956521739128,0.038461538461538464,0.2692307692307692,0.0
大村,9,一般特選,5,3550,都築正治,53,愛知,55,B1,5.11,32.06,4.86,31.82,38,30.23,54,27.06,晴,南東,1,1,6.84,1,まくり,5,0.1,1.48.8,0.1519047619047619,0.15942084942084941,0.034482758620689655,0.2413793103448276,0.0
大村,9,一般特選,6,4782,浜崎準也,37,岡山,52,A2,5.13,33.65,4.24,23.81,34,37.35,20,32.93,晴,南東,1,1,6.79,6,まくり,6,0.18,.  .,0.17394736842105263,0.15767932489451475,0.0,0.13333333333333333,0.0
福岡,1,カタメン１予,1,4856,豊田健士,28,三重,53,A1,6.89,50.83,8.5,70.0,75,26.75,138,44.16,晴,南,1,2,6.78,1,逃げ,1,0.11,1.50.1,0.13492307692307692,0.14394265232974912,0.03571428571428571,0.35714285714285715,0.0
福岡,1,カタメン１予,2,5086,本村　大,25,長崎,52,B1,4.51,32.56,6.22,44.44,72,31.11,113,32.89,晴,南,1,2,6.81,3,逃げ,2,0.15,1.52.5,0.184375,0.16367816091954024,0.6428571428571429,0.21428571428571427,0.0
福岡,1,カタメン１予,3,5238,笹木香吾,25,山口,55,B1,3.5,17.5,3.7,20.0,47,30.27,132,25.52,晴,南,1,2,6.82,2,逃げ,3,0.12,1.51.8,0.22000000000000003,0.1731219512195122,0.12,0.56,0.56
福岡,1,カタメン１予,4,5246,楠将太郎,22,埼玉,52,B1,4.71,25.27,0.0,0.0,40,36.84,169,30.46,晴,南,1,2,6.84,4,逃げ,4,0.14,1.52.8,0.15259259259259259,0.1776875,0.21739130434782608,0.30434782608695654,0.0
福岡,1,カタメン１予,5,5249,三木晴斗,22,徳島,54,B1,4.23,23.33,1.84,4.0,71,37.5,118,26.67,晴,南,1,2,6.79,5,逃げ,5,0.15,.  .,0.17714285714285716,0.1632596685082873,0.125,0.4166666666666667,0.0
福岡,1,カタメン１予,6,5177,松井貫太,28,福岡,51,B1,3.38,12.36,2.75,5.22,12,28.19,171,22.96,晴,南,1,2,6.79,6,逃げ,6,0.19,.  .,0.2062962962962963,0.17942857142857144,0.05555555555555555,0.3333333333333333,0.0
福岡,2,予選,1,5273,山下拓巳,23,兵庫,52,B1,3.2,9.09,0.0,0.0,31,38.32,170,36.23,晴,東,2,2,6.78,3,まくり差し,1,0.23,1.54.1,0.19875,0.1821472392638037,0.15384615384615385,0.34615384615384615,0.0
福岡,2,予選,2,5141,大澤風葵,23,群馬,52,A2,7.19,62.5,7.9,70.0,54,29.49,156,31.54,晴,東,2,2,6.84,4,まくり差し,2,0.26,1.54.8,0.1348780487804878,0.12261061946902656,0.40625,0.375,0.0
福岡,2,予選,3,5023,久永祥平,29,東京,52,A2,5.3,34.96,3.65,17.65,74,36.26,126,28.78,晴,東,2,2,6.8,5,まくり差し,5,0.13,.  .,0.14425531914893616,0.15720472440944883,0.05405405405405406,0.35135135135135137,0.5945945945945946
福岡,2,予選,4,5029,中　亮太,27,福岡,54,A1,5.66,40.54,4.91,30.67,11,27.46,103,35.29,晴,東,2,2,6.76,6,まくり差し,4,0.16,.  .,0.11540540540540542,0.11780392156862744,0.07894736842105263,0.42105263157894735,0.0
福岡,2,予選,5,5061,中村駿平,27,愛知,52,B1,3.58,15.79,5.75,50.0,26,35.2,166,37.66,晴,東,2,2,6.79,1,まくり差し,6,0.06,1.50.9,0.17055555555555554,0.17434782608695654,0.2,0.3,0.0
福岡,2,予選,6,5039,倉田茂将,26,愛知,55,B1,5.36,37.65,0.0,0.0,34,34.16,153,31.21,晴,東,2,2,6.84,2,まくり差し,3,0.17,1.52.4,0.16130434782608696,0.16121052631578947,0.06896551724137931,0.2413793103448276,0.0
福岡,3,カタメン３予,1,5229,吉川晴人,21,滋賀,54,B1,4.76,30.89,0.0,0.0,58,34.15,117,34.23,晴,東,2,2,6.78,2,まくり差し,1,0.23,1.51.0,0.1678125,0.16677685950413224,0.038461538461538464,0.38461538461538464,0.0
福岡,3,カタメン３予,2,5307,富永夏哉,21,佐賀,49,B1,3.53,17.19,0.0,0.0,69,27.12,124,39.47,晴,東,2,2,6.79,5,まくり差し,2,0.26,.  .,0.162,0.182972972972973,0.3125,0.4375,0.0
福岡,3,カタメン３予,3,5028,原田才一,28,福岡,51,A1,6.99,57.47,6.53,50.0,66,40.76,106,37.76,晴,東,2,2,6.66,1,まくり差し,3,0.19,1.50.0,0.15,0.14869198312236287,0.10810810810810811,0.3783783783783784,0.5675675675675675
福岡,3,カタメン３予,4,5261,岡　暢祐,26,長崎,53,B1,2.67,10.26,1.83,4.17,62,20.31,149,34.44,晴,東,2,2,6.78,4,まくり差し,4,0.16,1.54.1,0.19386363636363635,0.19376344086021505,0.1111111111111111,0.3055555555555556,0.0
福岡,3,カタメン３予,5,5328,井上慧人,20,福岡,53,B2,2.0,0.0,1.74,0.0,53,31.88,163,40.94,晴,東,2,2,6.85,6,まくり差し,6,0.15,.  .,0.18574468085106383,0.1811184210526316,0.10344827586206896,0.3103448275862069,0.0
福岡,3,カタメン３予,6,5092,篠原晟弥,23,福岡,51,B1,5.19,31.76,5.77,40.59,16,34.84,173,30.28,晴,東,2,2,6.74,3,まくり差し,5,0.1,1.51.5,0.14297297297297298,0.14980099502487562,0.0,0.35294117647058826,0.0
福岡,4,予選,1,5252,荒木颯斗,22,愛知,53,B1,4.49,22.55,0.0,0.0,55,30.23,146,40.27,晴,東,3,3,6.76,1,逃げ,1,0.11,1.49.1,0.1382608695652174,0.16375,0.0,0.038461538461538464,0.0
福岡,4,予選,2,5112,砂長知輝,25,埼玉,52,A1,6.1,39.08,4.19,31.25,56,18.02,172,38.3,晴,東,3,3,6.76,6,逃げ,2,0.21,.  .,0.15714285714285714,0.1579497907949791,0.3333333333333333,0.4583333333333333,0.0
福岡,4,予選,3,5267,石本裕武,24,大阪,52,A2,5.66,34.21,5.35,41.18,21,31.25,134,25.78,晴,東,3,3,6.84,2,逃げ,3,0.15,1.51.0,0.13166666666666668,0.13060869565217392,0.03125,0.5,0.5625
福岡,4,予選,4,5197,中野仁照,23,愛知,53,A2,6.78,50.46,3.92,25.0,27,32.64,109,31.29,晴,東,3,3,6.77,3,逃げ,4,0.15,1.52.7,0.11838709677419354,0.14418367346938776,0.0,0.53125,0.0
福岡,4,予選,5,5089,前田　翔,24,愛知,51,A1,6.11,39.56,0.0,0.0,68,28.68,161,32.61,晴,東,3,3,6.85,4,逃げ,5,0.17,1.53.6,0.1716666666666667,0.1504564315352697,0.037037037037037035,0.48148148148148145,0.0
福岡,4,予選,6,5303,土井歩夢,21,福岡,52,B1,4.88,26.19,3.1,4.08,33,26.0,143,31.58,晴,東,3,3,6.83,5,逃げ,6,0.14,.  .,0.1943478260869565,0.1734426229508197,0.04,0.28,0.0
福岡,5,予選,1,5142,常住　蓮,23,佐賀,51,A1,6.68,47.57,5.8,44.07,20,33.88,135,33.79,晴,東,3,3,6.83,1,逃げ,1,0.16,1.50.4,0.1583076923076923,0.16185053380782918,0.0,0.2857142857142857,0.0
福岡,5,予選,2,5005,石田貴洋,28,埼玉,52,A2,5.84,40.83,4.0,0.0,22,37.91,155,27.59,晴,東,3,3,6.84,3,逃げ,2,0.17,1.53.0,0.14125000000000001,0.12460714285714286,0.35,0.475,0.0
福岡,5,予選,3,5025,粟田　祥,29,徳島,58,B2,4.0,23.46,0.0,0.0,28,37.8,140,29.25,晴,東,3,3,6.86,4,逃げ,3,0.16,1.54.3,0.1432,0.15660000000000002,0.15384615384615385,0.46153846153846156,0.46153846153846156
福岡,5,予選,4,5111,三村岳人,25,岡山,52,A2,5.63,37.19,0.0,0.0,29,37.19,152,38.19,晴,東,3,3,6.77,2,逃げ,4,0.27,1.51.2,0.1295744680851064,0.14059288537549408,0.10256410256410256,0.46153846153846156,0.0
福岡,5,予選,5,5086,本村　大,25,長崎,52,B1,4.51,32.56,6.22,44.44,72,31.11,113,32.89,晴,東,3,3,6.79,5,逃げ,5,0.35,.  .,0.1912,0.16367816091954024,0.05,0.25,0.0
福岡,5,予選,6,5311,小林京平,26,山口,51,B2,2.14,4.29,1.67,0.0,14,35.0,139,38.41,晴,東,3,3,6.76,6,逃げ,6,0.36,.  .,0.1733,0.1707262569832402,0.0,0.4,0.0
福岡,6,予選,1,5106,山崎　祥,25,山口,51,A2,5.28,36.89,5.36,28.0,46,31.52,151,32.45,晴,東,3,3,6.81,1,逃げ,1,0.26,1.49.6,0.18447368421052632,0.177351598173516,0.027777777777777776,0.3055555555555556,0.0
福岡,6,予選,2,5217,藤原碧生,24,岡山,53,A1,6.66,52.94,2.63,0.0,50,30.54,111,34.07,晴,東,3,3,6.8,4,逃げ,2,0.29,1.53.3,0.16095238095238096,0.14836653386454185,0.3548387096774194,0.3870967741935484,0.0
福岡,6,予選,3,5125,高井雄基,28,愛知,52,A2,5.74,35.2,0.0,0.0,41,32.53,168,40.43,晴,東,3,3,6.88,2,逃げ,4,0.19,1.51.3,0.14525000000000002,0.1615948275862069,0.05405405405405406,0.5405405405405406,0.5945945945945946
福岡,6,予選,4,5039,倉田茂将,26,愛知,55,B1,5.36,37.65,0.0,0.0,34,34.16,153,31.21,晴,東,3,3,6.86,6,逃げ,3,0.24,.  .,0.14416666666666667,0.16121052631578947,0.08823529411764706,0.29411764705882354,0.0
福岡,6,予選,5,5238,笹木香吾,25,山口,55,B1,3.5,17.5,3.7,20.0,47,30.27,132,25.52,晴,東,3,3,6.82,3,逃げ,5,0.16,1.52.8,0.18,0.1731219512195122,0.03125,0.28125,0.0
福岡,6,予選,6,5292,佐藤右京,23,東京,59,B1,2.45,5.19,0.0,0.0,25,37.71,154,31.13,晴,東,3,3,6.8,5,逃げ,6,0.14,.  .,0.2267391304347826,0.21456140350877193,0.0,0.22857142857142856,0.0
福岡,7,予選,1,5161,登玉隼百,25,兵庫,53,A2,5.82,47.57,0.0,0.0,57,30.53,120,36.71,晴,北東,2,2,6.81,1,逃げ,1,0.17,1.50.4,0.14256410256410257,0.13690582959641256,0.0,0.20689655172413793,0.0
福岡,7,予選,2,5261,岡　暢祐,26,長崎,53,B1,2.67,10.26,1.83,4.17,62,20.31,149,34.44,晴,北東,2,2,6.81,6,逃げ,2,0.19,.  .,0.174,0.19376344086021505,0.1111111111111111,0.4074074074074074,0.0
福岡,7,予選,3,5273,山下拓巳,23,兵庫,52,B1,3.2,9.09,0.0,0.0,31,38.32,170,36.23,晴,北東,2,2,6.81,2,逃げ,3,0.15,1.51.6,0.1576923076923077,0.1821472392638037,0.03125,0.46875,0.5625
福岡,7,予選,4,5249,三木晴斗,22,徳島,54,B1,4.23,23.33,1.84,4.0,71,37.5,118,26.67,晴,北東,2,2,6.82,4,逃げ,4,0.22,1.54.6,0.1625,0.1632596685082873,0.03125,0.21875,0.0
福岡,7,予選,5,5228,若林樹蘭,22,東京,53,A2,5.93,38.89,5.3,30.0,17,37.68,102,31.65,晴,北東,2,2,6.88,4,逃げ,5,0.17,1.54.6,0.13333333333333333,0.14463054187192118,0.0,0.16666666666666666,0.0
福岡,7,予選,6,5051,松本純平,29,埼玉,56,A1,6.84,52.87,6.61,56.52,43,31.95,107,36.99,晴,北東,2,2,6.77,3,逃げ,6,0.21,1.53.7,0.18472222222222223,0.15338709677419354,0.0,0.2,0.0
福岡,8,予選,1,5075,中島秀治,28,滋賀,53,A1,6.82,53.66,6.18,45.45,39,23.24,127,37.91,晴,東,3,3,6.8,1,逃げ,1,0.14,1.50.6,0.15287878787878786,0.16231270358306188,0.0,0.05555555555555555,0.0
福岡,8,予選,2,5061,中村駿平,27,愛知,52,B1,3.58,15.79,5.75,50.0,26,35.2,166,37.66,晴,東,3,3,6.8,4,逃げ,2,0.21,1.54.8,0.16428571428571428,0.17434782608695654,0.40540540540540543,0.2702702702702703,0.0
福岡,8,予選,3,5177,松井貫太,28,福岡,51,B1,3.38,12.36,2.75,5.22,12,28.19,171,22.96,晴,東,3,3,6.78,6,逃げ,3,0.15,.  .,0.18888888888888888,0.17942857142857144,0.05714285714285714,0.34285714285714286,0.5428571428571428
福岡,8,予選,4,5267,石本裕武,24,大阪,52,A2,5.66,34.21,5.35,41.18,21,31.25,134,25.78,晴,東,3,3,6.82,5,逃げ,4,0.15,.  .,0.12558823529411764,0.13060869565217392,0.08108108108108109,0.43243243243243246,0.0
福岡,8,予選,5,4934,佐々木翔,28,大阪,55,A1,5.95,43.3,6.66,50.0,42,25.21,129,42.33,晴,東,3,3,6.78,2,逃げ,5,0.14,1.51.7,0.16999999999999998,0.16207843137254901,0.02702702702702703,0.1891891891891892,0.0
福岡,8,予選,6,5131,江藤敦宏,25,福岡,52,B2,3.67,15.07,3.01,8.64,35,32.76,123,36.08,晴,東,3,3,6.79,3,逃げ,6,0.14,1.54.1,0.19499999999999998,0.1755,0.10256410256410256,0.3076923076923077,0.0
福岡,9,予選特賞,1,4958,溝口海義,29,福岡,56,A1,6.3,40.87,4.63,22.22,63,24.22,122,27.97,晴,東,4,4,6.74,3,まくり差し,1,0.22,1.53.7,0.13903225806451613,0.14295373665480426,0.14285714285714285,0.14285714285714285,0.0
福岡,9,予選特賞,2,5111,三村岳人,25,岡山,52,A2,5.63,37.19,0.0,0.0,29,37.19,152,38.19,晴,東,4,4,6.75,5,まくり差し,2,0.23,.  .,0.14756756756756756,0.14059288537549408,0.7592592592592593,0.18518518518518517,0.0
福岡,9,予選特賞,3,5037,田頭虎親,26,香川,52,A1,6.17,42.86,6.67,55.56,15,28.49,159,44.3,晴,東,4,4,6.78,2,まくり差し,3,0.19,1.52.8,0.15,0.15561338289962826,0.24489795918367346,0.40816326530612246,0.4897959183673469
福岡,9,予選特賞,4,5303,土井歩夢,21,福岡,52,B1,4.88,26.19,3.1,4.08,33,26.0,143,31.58,晴,東,4,4,6.82,6,まくり差し,4,0.19,.  .,0.18615384615384614,0.1734426229508197,0.125,0.675,0.0
福岡,9,予選特賞,5,5246,楠将太郎,22,埼玉,52,B1,4.71,25.27,0.0,0.0,40,36.84,169,30.46,晴,東,4,4,6.84,1,まくり差し,5,0.16,1.51.0,0.1886206896551724,0.1776875,0.14285714285714285,0.47619047619047616,0.0
福岡,9,予選特賞,6,5328,井上慧人,20,福岡,53,B2,2.0,0.0,1.74,0.0,53,31.88,163,40.94,晴,東,4,4,6.85,4,まくり差し,6,0.14,1.55.9,0.18592592592592594,0.1811184210526316,0.08888888888888889,0.3111111111111111,0.0
