日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-06-02,唐津,1,朝１戦予選,1,3746,岡瀬正人,49,岡山,53,A2,5.71,33.87,5.39,25.0,41,37.91,81,30.61,曇り,北,3,3,6.7,1,逃げ,1,0.06,1.49.3,0.1569491525423728,0.1693225806451612,39,59,6,7,38,0,0,1,0,2,12,4,0.6610169491525424,0.1016949152542373,0.11864406779661017,0.6440677966101694,0.0,0.0,0.01694915254237288,0.0,0.03389830508474576,0.2033898305084746,0.06779661016949153
2024-06-02,唐津,1,朝１戦予選,2,3793,高橋真吾,51,埼玉,58,B1,4.58,24.32,0.0,0.0,42,37.21,50,26.0,曇り,北,3,3,6.77,3,逃げ,2,0.03,1.52.5,0.1648275862068965,0.1657647058823529,1,29,7,7,0,18,1,0,0,0,0,0,0.034482758620689655,0.2413793103448276,0.2413793103448276,0.0,0.6206896551724138,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
2024-06-02,唐津,1,朝１戦予選,3,4552,杉山勝匡,35,佐賀,52,B1,4.19,25.56,4.36,26.95,44,38.69,87,27.08,曇り,北,3,3,6.67,2,逃げ,3,0.01,1.50.9,0.1383870967741935,0.1575742574257425,5,31,2,3,0,0,1,4,0,0,0,0,0.16129032258064516,0.06451612903225806,0.0967741935483871,0.0,0.0,0.03225806451612903,0.12903225806451613,0.0,0.0,0.0,0.0
2024-06-02,唐津,1,朝１戦予選,5,4151,下河誉史,41,福岡,53,B1,5.91,35.0,4.31,23.08,56,33.33,37,30.23,曇り,北,3,3,6.72,4,逃げ,5,0.04,1.52.6,0.2021875,0.2001587301587301,2,32,4,5,0,0,0,1,1,0,0,0,0.0625,0.125,0.15625,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0
2024-06-02,唐津,1,朝１戦予選,6,5275,松田淳平,22,三重,53,B1,3.34,10.98,0.0,0.0,25,28.65,71,32.14,曇り,北,3,3,6.74,5,逃げ,6,0.08,1.54.9,0.1469736842105263,0.1622448979591836,2,76,3,7,0,0,0,0,2,0,0,0,0.02631578947368421,0.039473684210526314,0.09210526315789473,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0
2024-06-02,唐津,2,モー２ング予,1,4583,古田祐貴,34,香川,52,A2,5.9,38.46,5.33,36.36,12,35.16,75,24.53,曇り,北,3,3,6.75,3,差し,1,0.17,1.53.2,0.1348148148148148,0.1379359430604982,25,54,16,7,25,0,0,0,0,9,7,10,0.46296296296296297,0.2962962962962963,0.12962962962962962,0.46296296296296297,0.0,0.0,0.0,0.0,0.16666666666666666,0.12962962962962962,0.18518518518518517
2024-06-02,唐津,2,モー２ング予,2,4057,松井賢治,45,兵庫,52,A2,5.48,31.82,5.98,44.19,35,22.67,36,26.67,曇り,北,3,3,6.74,1,差し,2,0.17,1.50.2,0.1480434782608695,0.1548863636363636,9,46,8,13,0,25,3,6,0,0,0,0,0.1956521739130435,0.17391304347826086,0.2826086956521739,0.0,0.5434782608695652,0.06521739130434782,0.13043478260869565,0.0,0.0,0.0,0.0
2024-06-02,唐津,2,モー２ング予,3,4272,大場広孝,42,福岡,57,B1,5.01,31.68,5.11,23.21,59,34.02,57,40.38,曇り,北,3,3,6.68,2,差し,3,0.19,1.51.8,0.1346341463414634,0.1554243542435424,4,41,10,7,0,0,0,2,1,0,0,0,0.0975609756097561,0.24390243902439024,0.17073170731707318,0.0,0.0,0.0,0.04878048780487805,0.024390243902439025,0.0,0.0,0.0
2024-06-02,唐津,2,モー２ング予,4,4565,西村豪洋,36,愛知,53,B1,4.79,31.11,4.35,17.39,34,38.07,66,28.89,曇り,北,3,3,6.77,4,差し,4,0.16,1.53.6,0.1606896551724138,0.1724705882352941,0,29,4,8,0,0,0,0,0,0,0,0,0.0,0.13793103448275862,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02,唐津,2,モー２ング予,5,3284,渡邊伸太,56,佐賀,54,B1,4.92,30.26,5.54,34.59,54,23.43,39,45.83,曇り,北,3,3,6.76,5,差し,5,0.26,1.54.3,0.1893548387096774,0.1951595744680851,2,31,1,6,0,0,0,0,2,0,0,0,0.06451612903225806,0.03225806451612903,0.1935483870967742,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0
