日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2022-12-02,福岡,1,予選,1,4754,松尾　充,34,三重,51,A2,5.68,37.61,5.39,33.33,53,39.33,104,31.4,晴,北,4,4,6.78,1,逃げ,1,0.15,1.49.0,松尾充,45,31,3,2,0.1511111111111111,26,0,0,0,5,0,1,4,8,0,0.1556451612903225,0.6888888888888889,0.06666666666666667,0.044444444444444446,0.5777777777777777,0.0,0.0,0.0,0.0,0.022222222222222223,0.08888888888888889,0.17777777777777778
2022-12-02,福岡,1,予選,2,4416,三宅健太,36,広島,57,B1,5.06,27.16,3.5,16.67,37,34.0,156,30.86,晴,北,4,4,6.7,3,逃げ,2,0.15,1.51.9,三宅健太,37,6,10,6,0.1518918918918919,0,2,3,0,1,0,0,0,0,17,0.1656807511737089,0.16216216216216217,0.2702702702702703,0.16216216216216217,0.0,0.4594594594594595,0.05405405405405406,0.08108108108108109,0.0,0.0,0.0,0.0
2022-12-02,福岡,1,予選,3,4195,前川守嗣,40,福岡,57,B1,6.01,44.71,5.2,28.79,35,34.78,147,28.75,晴,北,4,4,6.78,2,逃げ,3,0.14,1.50.7,前川守嗣,37,4,10,5,0.1356756756756756,0,0,2,1,1,0,0,0,0,0,0.1549090909090909,0.10810810810810811,0.2702702702702703,0.13513513513513514,0.0,0.0,0.0,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0
2022-12-02,福岡,1,予選,4,4248,岡本　大,40,長崎,55,B1,4.76,24.44,4.89,30.65,34,42.17,149,43.82,晴,北,4,4,6.76,6,逃げ,4,0.16,.  .,岡本大,36,3,5,7,0.17,0,0,0,2,1,0,0,0,0,0,0.1719742489270386,0.08333333333333333,0.1388888888888889,0.19444444444444445,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0
2022-12-02,福岡,1,予選,5,4514,上條嘉嗣,32,大阪,53,A2,6.38,47.47,6.05,50.0,63,47.25,145,29.67,晴,北,4,4,6.73,5,逃げ,5,0.18,.  .,上條嘉嗣,36,1,10,9,0.1738888888888888,0,0,1,0,0,0,0,0,0,0,0.1776171875,0.027777777777777776,0.2777777777777778,0.25,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0
2022-12-02,福岡,1,予選,6,4737,竹井貴史,31,福岡,53,B1,6.74,49.43,6.9,59.04,18,39.47,146,41.57,晴,北,4,4,6.72,4,逃げ,6,0.17,1.53.7,竹井貴史,24,1,3,6,0.1325,0,0,0,1,0,0,0,0,0,0,0.1605095541401273,0.041666666666666664,0.125,0.25,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0
2022-12-02,福岡,2,予選,1,4761,山田晃大,32,滋賀,54,B1,4.99,35.37,0.0,0.0,66,36.73,160,37.93,晴,北,5,5,6.77,1,逃げ,1,0.17,1.49.9,山田晃大,28,12,6,8,0.1610714285714285,11,0,0,0,1,0,4,9,1,0,0.1689325842696629,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.39285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.32142857142857145,0.03571428571428571
2022-12-02,福岡,2,予選,2,4171,榎　幸司,40,長崎,53,A1,6.46,45.0,5.67,38.6,16,40.7,128,20.73,晴,北,5,5,6.81,3,逃げ,2,0.19,1.52.5,榎幸司,44,9,20,5,0.1468181818181818,0,4,4,0,1,0,0,0,0,21,0.1723790322580645,0.20454545454545456,0.45454545454545453,0.11363636363636363,0.0,0.4772727272727273,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
2022-12-02,福岡,2,予選,3,4834,浜本裕己,35,大阪,51,B1,4.49,27.27,4.4,10.0,68,48.05,163,39.77,晴,北,5,5,6.77,4,逃げ,3,0.21,1.53.6,浜本裕己,44,4,12,9,0.1577272727272727,1,0,0,2,1,0,0,0,0,0,0.1569037656903765,0.09090909090909091,0.2727272727272727,0.20454545454545456,0.022727272727272728,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0
2022-12-02,福岡,2,予選,4,4592,小林孝弘,41,山口,51,B1,3.95,18.92,4.2,22.73,73,41.67,152,38.2,晴,北,5,5,6.71,5,逃げ,5,0.22,.  .,小林孝弘,37,3,3,9,0.1708108108108108,0,0,0,3,0,0,0,0,0,0,0.1654893617021276,0.08108108108108109,0.08108108108108109,0.24324324324324326,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0
