日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-01-21,大村,1,予選,1,4164,岩永節也,41,長崎,53,B1,3.96,14.49,4.03,20.37,69,34.9,14,18.25,晴,北東,3,2,6.82,2,抜き,1,0.13,1.51.0,0.1542105263157895,0.1823529411764706,6,19,1,6,6,0,0,0,0,5,5,2,0.3157894736842105,0.05263157894736842,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.10526315789473684
2024-01-21,大村,1,予選,2,3949,今出晋二,47,岡山,57,B2,3.33,9.09,4.84,25.0,44,27.33,36,28.29,晴,北東,3,2,6.83,3,抜き,2,0.11,1.52.8,0.1436,0.1752985074626865,1,25,4,3,0,14,1,0,0,0,0,0,0.04,0.16,0.12,0.0,0.56,0.04,0.0,0.0,0.0,0.0,0.0
2024-01-21,大村,1,予選,3,4047,吉永浩則,43,大阪,55,B1,4.38,25.77,4.13,21.88,18,35.37,75,35.46,晴,北東,3,2,6.88,1,抜き,3,0.17,1.50.8,0.1418918918918918,0.1612631578947368,2,37,6,8,0,0,0,0,1,0,0,0,0.05405405405405406,0.16216216216216217,0.21621621621621623,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0
2024-01-21,大村,1,予選,4,4226,村田浩司,41,山口,55,B1,3.86,21.3,4.27,26.92,30,23.08,62,39.87,晴,北東,3,2,6.86,5,抜き,4,0.19,.  .,0.1613953488372093,0.1619111111111111,4,43,5,4,0,0,2,0,2,0,0,0,0.09302325581395349,0.11627906976744186,0.09302325581395349,0.0,0.0,0.046511627906976744,0.0,0.046511627906976744,0.0,0.0,0.0
2024-01-21,大村,1,予選,5,3044,三宅爾士,63,福井,57,B1,4.55,17.65,3.89,11.11,45,42.18,45,40.0,晴,北東,3,2,6.91,4,抜き,5,0.22,1.53.8,0.1570588235294117,0.1784293193717277,0,34,4,4,0,0,0,0,0,0,0,0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,大村,1,予選,6,4747,山戸信二,38,長崎,50,B1,3.49,11.9,4.38,21.28,46,25.34,20,38.78,晴,北東,3,2,6.85,6,抜き,6,0.24,.  .,0.1651612903225806,0.1581632653061224,0,31,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,大村,2,予選,1,4520,高倉孝太,36,福井,48,B1,4.71,22.35,5.07,31.03,19,54.79,30,34.72,晴,北東,3,2,6.83,2,まくり差し,1,0.15,1.51.6,0.1856666666666666,0.1806382978723404,9,30,8,7,8,0,0,0,0,9,7,4,0.3,0.26666666666666666,0.23333333333333334,0.26666666666666666,0.0,0.0,0.0,0.0,0.3,0.23333333333333334,0.13333333333333333
2024-01-21,大村,2,予選,2,4274,長畑友輔,41,東京,52,B1,4.61,30.65,0.0,0.0,16,28.28,66,19.44,晴,北東,3,2,6.91,5,まくり差し,2,0.18,.  .,0.1883333333333333,0.1697716894977169,4,36,5,6,0,13,3,0,0,0,0,0,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.0,0.3611111111111111,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
2024-01-21,大村,2,予選,3,4365,盛本真輔,38,兵庫,51,B1,4.99,28.57,3.71,14.29,62,32.43,26,24.43,晴,北東,3,2,6.85,1,まくり差し,4,0.19,1.50.6,0.1897619047619047,0.19,4,42,11,10,0,0,1,2,0,0,0,0,0.09523809523809523,0.2619047619047619,0.23809523809523808,0.0,0.0,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0,0.0
2024-01-21,大村,2,予選,4,4817,渡邉　翼,32,山口,49,B1,6.02,45.0,4.7,22.73,47,32.24,25,37.5,晴,北東,3,2,6.87,4,まくり差し,5,0.16,1.53.9,0.15075,0.1458695652173912,3,40,12,7,0,0,0,1,1,0,0,0,0.075,0.3,0.175,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0
