日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2025-05-21,大村,1,予選,1,5250,嶋田有里,22,長崎,45,B1,2.53,6.12,2.12,3.53,56,36.11,58,32.23,雨,北東,3,2,6.97,4,まくり差し,1,0.25,1.54.6,0.258,0.2166906474820144,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2025-05-21,大村,1,予選,2,3528,笠野友紀,54,愛知,47,B1,3.52,10.34,4.71,23.53,23,36.15,16,31.46,雨,北東,3,2,6.93,5,まくり差し,2,0.26,.  .,0.221875,0.2165269461077844,2.0,32.0,4.0,10.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.3125,0.0,0.5,0.03125,0.0,0.0,0.0,0.0,0.0
2025-05-21,大村,1,予選,3,4909,薮内瑞希,29,岡山,44,B1,5.19,34.26,6.05,35.0,68,33.66,21,35.82,雨,北東,3,2,6.94,1,まくり差し,3,0.23,1.50.3,0.1605,0.1592452830188679,3.0,40.0,10.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.075,0.25,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
2025-05-21,大村,1,予選,4,5296,永田　楽,22,愛知,45,B1,3.23,15.53,1.4,0.0,75,33.94,20,33.18,雨,北東,3,2,6.94,2,まくり差し,4,0.36,1.52.3,0.2062068965517241,0.2076585365853658,4.0,58.0,6.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.0,0.0,0.0
2025-05-21,大村,1,予選,5,5367,赤松咲香,23,徳島,49,B2,1.2,0.0,1.0,0.0,54,31.58,52,32.54,雨,北東,3,2,6.96,6,まくり差し,5,0.38,.  .,0.196551724137931,0.1920481927710843,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,大村,1,予選,6,4844,村上奈穂,32,広島,49,B1,4.04,20.51,4.32,20.59,30,32.87,14,40.95,雨,北東,3,2,6.93,3,まくり差し,6,0.38,1.54.3,0.2369230769230769,0.1873809523809524,0.0,26.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,大村,2,予選,1,4924,中北　涼,32,長崎,48,B1,4.55,20.0,4.26,20.0,13,30.96,40,34.58,雨,北東,1,1,6.95,2,まくり,1,0.24,2.00.0,0.16,0.1836567164179104,4.0,18.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.3888888888888889,0.3333333333333333,0.0
2025-05-21,大村,2,予選,2,5117,冨名腰桃,25,福岡,48,B2,3.7,18.6,4.26,30.43,53,38.5,36,35.78,雨,北東,1,1,6.98,3,まくり,2,0.19,2.02.3,0.2506666666666666,0.214074074074074,0.0,15.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,大村,2,予選,3,5317,長尾萌加,24,岡山,45,B1,3.32,6.52,0.0,0.0,52,40.76,44,33.66,雨,北東,1,1,6.95,1,まくり,3,0.13,1.56.5,0.239375,0.21125,0.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,大村,2,予選,4,5123,福山恵里,29,山口,48,B1,3.98,18.89,0.0,0.0,65,32.67,62,41.9,雨,北東,1,1,7.0,4,まくり,4,0.07,2.07.9,0.1879310344827586,0.1750310559006211,0.0,29.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
