ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2024-11-11,ä€ãT,1,ó\ëI,1,4739,íÜë∫çWï¸,33,çÅêÏ,50,A1,6.46,41.67,6.73,48.78,21,38.46,16,44.58,ê∞,êº,1,1,6.73,1,ì¶Ç∞,1,0.09,1.49.6,0.1563934426229508,0.148972602739726,44.0,61.0,6.0,1.0,42.0,0.0,0.0,0.0,0.0,3.0,12.0,2.0,0.7213114754098361,0.09836065573770492,0.01639344262295082,0.6885245901639344,0.0,0.0,0.0,0.0,0.04918032786885246,0.19672131147540983,0.03278688524590164
2024-11-11,ä€ãT,1,ó\ëI,2,4688,âià‰ïVñÁ,31,ìåãû,54,A1,6.43,42.86,0.0,0.0,63,31.43,5,41.67,ê∞,êº,1,1,6.74,4,ì¶Ç∞,2,0.11,1.52.9,0.1481818181818182,0.1356716417910447,10.0,44.0,12.0,8.0,0.0,20.0,6.0,3.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.2727272727272727,0.18181818181818182,0.0,0.45454545454545453,0.13636363636363635,0.06818181818181818,0.0,0.0,0.0,0.0
2024-11-11,ä€ãT,1,ó\ëI,3,4446,òaìcåìï„,37,ï∫å…,52,A1,6.87,54.03,7.0,58.33,61,34.21,34,41.67,ê∞,êº,1,1,6.62,2,ì¶Ç∞,3,0.14,1.50.5,0.136,0.1500354609929078,9.0,50.0,15.0,10.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.18,0.3,0.2,0.0,0.0,0.02,0.08,0.06,0.0,0.0,0.0
2024-11-11,ä€ãT,1,ó\ëI,4,4292,ñÉê∂êTâÓ,39,çLìá,52,A1,6.48,47.47,6.37,44.23,48,35.9,54,38.55,ê∞,êº,1,1,6.79,3,ì¶Ç∞,4,0.15,1.52.0,0.121,0.1350980392156862,9.0,40.0,9.0,13.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.225,0.225,0.325,0.0,0.0,0.025,0.1,0.075,0.0,0.0,0.0
2024-11-11,ä€ãT,1,ó\ëI,5,4824,èºà‰ç^ñÌ,31,éOèd,52,A1,6.63,46.02,0.0,0.0,8,40.0,51,48.72,ê∞,êº,1,1,6.82,6,ì¶Ç∞,5,0.14,1.54.0,0.1362162162162162,0.1428782287822878,2.0,37.0,11.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05405405405405406,0.2972972972972973,0.24324324324324326,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0
2024-11-11,ä€ãT,1,ó\ëI,6,4166,ãgìcägòY,42,â™éR,53,A1,7.81,59.82,6.96,30.43,57,43.75,31,37.21,ê∞,êº,1,1,6.79,5,ì¶Ç∞,6,0.16,1.53.8,0.1177272727272727,0.1188339222614841,1.0,44.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022727272727272728,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0
2024-11-11,ä€ãT,2,ó\ëI,1,3952,íÜ‡Vòaéu,48,çÈã ,54,A1,6.93,45.45,6.65,54.9,13,44.83,40,28.95,ê∞,êº,1,1,6.74,1,ì¶Ç∞,1,0.13,1.49.2,0.1390769230769231,0.1335632183908046,48.0,65.0,7.0,3.0,43.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,0.7384615384615385,0.1076923076923077,0.046153846153846156,0.6615384615384615,0.0,0.0,0.0,0.0,0.09230769230769231,0.07692307692307693,0.046153846153846156
2024-11-11,ä€ãT,2,ó\ëI,2,4075,íÜñÏéüòY,43,ìåãû,55,A1,6.57,47.06,0.0,0.0,11,37.5,10,37.5,ê∞,êº,1,1,6.82,2,ì¶Ç∞,2,0.11,1.50.1,0.1397619047619047,0.1388888888888889,7.0,42.0,10.0,8.0,0.0,24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.23809523809523808,0.19047619047619047,0.0,0.5714285714285714,0.11904761904761904,0.023809523809523808,0.0,0.0,0.0,0.0
2024-11-11,ä€ãT,2,ó\ëI,3,4295,è¨ç‚èÆç∆,38,ï∫å…,53,A1,6.93,57.66,7.47,62.79,14,26.92,3,35.06,ê∞,êº,1,1,6.78,3,ì¶Ç∞,3,0.11,1.51.1,0.1329787234042553,0.1445519713261648,8.0,47.0,15.0,11.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.1702127659574468,0.3191489361702128,0.23404255319148937,0.0,0.0,0.0,0.0851063829787234,0.06382978723404255,0.0,0.0,0.0
2024-11-11,ä€ãT,2,ó\ëI,4,4459,ï–â™âÎóT,38,çÅêÏ,52,A1,7.03,40.78,7.86,62.31,3,25.0,62,32.91,ê∞,êº,1,1,6.87,5,ì¶Ç∞,4,0.09,1.53.2,0.0968421052631579,0.1223983739837398,7.0,38.0,12.0,6.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.18421052631578946,0.3157894736842105,0.15789473684210525,0.0,0.0,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.0,0.0,0.0
