日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2025-01-23,大村,1,一般,1,4705,吉川勇作,36,長崎,54,B1,4.12,26.32,4.28,25.34,31,31.5,50,35.19,晴,北西,1,1,6.92,1,逃げ,1,0.2,1.48.9,0.1293333333333333,0.146243654822335,0.14285714285714285,0.32142857142857145,0.10714285714285714,0.10714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,0.32142857142857145,0.07142857142857142
2025-01-23,大村,1,一般,2,5232,樅山拓馬,27,愛知,53,B1,3.59,15.69,0.0,0.0,58,28.79,59,36.22,晴,北西,1,1,6.9,2,逃げ,2,0.16,1.49.0,0.1484615384615384,0.1392631578947368,0.07692307692307693,0.15384615384615385,0.19230769230769232,0.0,0.6153846153846154,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
2025-01-23,大村,1,一般,3,4779,伊倉　光,39,東京,53,B1,4.25,16.84,0.0,0.0,59,25.6,24,32.31,晴,北西,1,1,6.9,5,逃げ,3,0.18,.  .,0.1402777777777777,0.1428125,0.0,0.14814814814814814,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,大村,1,一般,4,4603,谷川将太,37,長崎,52,B1,4.91,30.1,5.35,33.97,25,29.63,46,37.21,晴,北西,1,1,6.88,4,逃げ,4,0.17,1.52.5,0.1608571428571428,0.1456164383561644,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0
2025-01-23,大村,1,一般,5,4416,三宅健太,38,広島,53,B1,4.8,23.53,4.21,14.75,50,29.41,12,29.03,晴,北西,1,1,6.89,3,逃げ,5,0.17,1.51.1,0.1981578947368421,0.1801904761904762,0.0,0.11538461538461539,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,大村,1,一般,6,3501,川上昇平,55,長崎,54,B1,4.07,22.62,5.41,35.14,74,27.13,35,25.2,晴,北西,1,1,6.97,6,逃げ,6,0.13,.  .,0.1541935483870967,0.1460096153846153,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,大村,2,一般,1,4498,宮本夏樹,37,長崎,54,B1,4.72,29.79,6.11,43.98,14,24.63,57,31.62,晴,北西,1,1,6.82,1,逃げ,1,0.17,1.48.6,0.1586111111111111,0.1552232142857143,0.14285714285714285,0.14285714285714285,0.17857142857142858,0.10714285714285714,0.0,0.0,0.0,0.0,0.17857142857142858,0.35714285714285715,0.25
2025-01-23,大村,2,一般,2,5143,常盤海心,23,徳島,53,B1,4.12,18.6,2.92,4.0,46,26.72,26,32.81,晴,北西,1,1,6.94,3,逃げ,2,0.22,1.51.8,0.21125,0.2146540880503144,0.08823529411764706,0.08823529411764706,0.11764705882352941,0.0,0.5,0.08823529411764706,0.0,0.0,0.0,0.0,0.0
2025-01-23,大村,2,一般,3,3572,安田政彦,53,兵庫,52,B1,5.32,33.33,6.76,51.72,38,32.56,14,38.89,晴,北西,1,1,6.89,4,逃げ,3,0.2,1.53.0,0.1896,0.1931343283582089,0.0,0.09375,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,大村,2,一般,4,4375,照屋厚仁,40,兵庫,53,A2,5.78,42.4,5.97,40.0,76,33.83,71,30.22,晴,北西,1,1,6.89,5,逃げ,4,0.16,.  .,0.1408695652173913,0.1608518518518518,0.029411764705882353,0.08823529411764706,0.20588235294117646,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0
2025-01-23,大村,2,一般,5,4339,平瀬城啓,40,福井,53,B1,4.12,21.43,4.17,17.24,37,28.68,21,36.0,晴,北西,1,1,6.91,6,逃げ,5,0.17,.  .,0.1952777777777777,0.1832828282828282,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0
2025-01-23,大村,2,一般,6,3992,関口智久,46,埼玉,55,A2,5.55,39.77,4.23,19.23,75,34.38,74,34.4,晴,北西,1,1,6.89,2,逃げ,6,0.16,1.50.8,0.1403571428571428,0.1453125,0.0,0.20833333333333334,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,大村,3,一般,1,4241,大串重幸,40,長崎,52,A2,5.92,44.12,5.5,37.85,44,26.83,25,25.78,晴,北西,1,1,6.92,1,逃げ,1,0.13,1.49.8,0.1435135135135135,0.1581696428571428,0.3898305084745763,0.288135593220339,0.15254237288135594,0.3559322033898305,0.0,0.0,0.0,0.0,0.1694915254237288,0.22033898305084745,0.11864406779661017
2025-01-23,大村,3,一般,2,4163,山崎裕司,43,広島,52,B1,5.3,30.43,6.42,53.85,73,36.22,62,42.28,晴,北西,1,1,6.85,2,逃げ,2,0.14,1.50.5,0.1658823529411764,0.1651764705882352,0.1,0.3,0.22,0.0,0.46,0.06,0.02,0.0,0.0,0.0,0.0
2025-01-23,大村,3,一般,3,5186,遠藤圭吾,24,東京,54,B1,4.95,32.97,6.7,50.0,39,30.47,72,29.2,晴,北西,1,1,6.97,6,逃げ,3,0.14,.  .,0.1907692307692307,0.1695876288659793,0.08163265306122448,0.1836734693877551,0.2653061224489796,0.0,0.0,0.0,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0
2025-01-23,大村,3,一般,4,4593,小坂宗司,44,大阪,52,A2,6.13,47.78,6.18,45.45,63,21.54,45,36.22,晴,北西,1,1,6.96,3,逃げ,4,0.21,1.52.2,0.1519444444444444,0.1474137931034483,0.14285714285714285,0.16666666666666666,0.19047619047619047,0.0,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0
2025-01-23,大村,3,一般,5,4089,妹尾忠幸,44,岡山,55,A1,6.84,51.47,7.03,57.89,27,49.23,29,37.8,晴,北西,1,1,6.95,5,逃げ,5,0.18,.  .,0.1487234042553191,0.1475081967213115,0.10638297872340426,0.1276595744680851,0.10638297872340426,0.0,0.0,0.02127659574468085,0.0,0.0851063829787234,0.0,0.0,0.0
2025-01-23,大村,3,一般,6,4164,岩永節也,42,長崎,52,B1,4.3,17.54,4.19,20.93,34,30.77,60,31.62,晴,北西,1,1,6.87,4,逃げ,6,0.19,1.53.1,0.1735294117647059,0.1793577981651376,0.0,0.09523809523809523,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,大村,4,一般,1,3703,鳥飼　眞,51,福岡,50,A2,5.86,38.95,5.7,40.0,40,24.19,16,31.85,晴,北西,1,1,6.88,1,逃げ,1,0.13,1.49.5,0.1620689655172414,0.1634895833333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-01-23,大村,4,一般,2,4037,別府正幸,46,埼玉,52,B1,5.03,34.58,5.35,39.13,67,28.79,54,29.69,晴,北西,1,1,6.92,5,逃げ,2,0.19,.  .,0.1609756097560975,0.1710612244897959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,大村,4,一般,3,4619,伏田裕隆,41,東京,52,B1,4.27,21.43,2.5,0.0,53,41.86,22,37.4,晴,北西,1,1,6.91,4,逃げ,3,0.19,1.52.8,0.1967857142857142,0.1894535519125683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,大村,4,一般,4,4428,有賀達也,39,埼玉,53,A1,6.5,52.1,7.5,56.25,19,29.23,41,30.58,晴,北西,1,1,6.89,2,逃げ,4,0.21,1.50.4,0.1285714285714286,0.1351004016064257,0.5797101449275363,0.17391304347826086,0.11594202898550725,0.5652173913043478,0.0,0.0,0.0,0.0,0.08695652173913043,0.14492753623188406,0.15942028985507245
2025-01-23,大村,4,一般,5,5324,畑田希咲,21,兵庫,49,B2,1.41,0.0,2.0,0.0,17,33.59,33,30.65,晴,北西,1,1,6.9,6,逃げ,6,0.35,.  .,0.1914814814814814,0.2145061728395061,0.2222222222222222,0.25925925925925924,0.18518518518518517,0.018518518518518517,0.2777777777777778,0.1111111111111111,0.09259259259259259,0.0,0.0,0.0,0.0
2025-01-23,大村,4,一般,6,3743,林　美憲,50,徳島,52,A1,7.04,52.89,7.12,56.06,32,46.4,23,30.3,晴,北西,1,1,6.86,3,逃げ,5,0.25,1.52.0,0.1683783783783783,0.1428518518518518,0.21739130434782608,0.17391304347826086,0.13043478260869565,0.021739130434782608,0.0,0.043478260869565216,0.10869565217391304,0.021739130434782608,0.0,0.0,0.0
2025-01-23,大村,5,一般,1,3988,古川誠之,46,愛知,55,A2,5.56,36.57,6.71,51.61,60,42.4,40,33.86,晴,南西,1,1,6.9,4,まくり差し,1,0.11,1.52.6,0.1452830188679245,0.1464259927797834,0.358974358974359,0.28205128205128205,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.10256410256410256,0.0,0.0,0.0,0.0
2025-01-23,大村,5,一般,2,3775,泉　啓文,50,岡山,59,B1,5.01,30.08,4.05,18.18,45,40.0,52,33.33,晴,南西,1,1,6.9,5,まくり差し,2,0.17,.  .,0.1895121951219512,0.1783402489626556,0.1956521739130435,0.32608695652173914,0.15217391304347827,0.06521739130434782,0.0,0.06521739130434782,0.043478260869565216,0.0,0.0,0.0,0.0
