日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-01-14,唐津,1,朝１戦予選,1,4515,藤田浩人,36,佐賀,54,A2,5.62,36.27,5.63,36.79,18,26.14,93,37.29,雨,北,2,2,6.93,1,逃げ,1,0.13,1.50.9,藤田浩人,39,31,3,3,0.1397435897435897,30,0,0,0,1,0,2,4,2,0,0.1657676348547718,0.7948717948717948,0.07692307692307693,0.07692307692307693,0.7692307692307693,0.0,0.0,0.0,0.0,0.05128205128205128,0.10256410256410256,0.05128205128205128
2023-01-14,唐津,1,朝１戦予選,2,3507,藤井　徹,51,大阪,51,B1,4.42,21.74,5.53,29.41,32,33.0,47,30.77,雨,北,2,2,6.95,2,逃げ,2,0.11,1.52.2,藤井徹,41,2,8,13,0.1692682926829268,0,2,0,0,0,0,0,0,0,27,0.1886363636363636,0.04878048780487805,0.1951219512195122,0.3170731707317073,0.0,0.6585365853658537,0.04878048780487805,0.0,0.0,0.0,0.0,0.0
2023-01-14,唐津,1,朝１戦予選,3,4636,赤池修平,32,徳島,52,B1,3.05,16.28,3.97,21.21,58,37.5,92,28.82,雨,北,2,2,6.99,4,逃げ,3,0.14,1.54.9,赤池修平,33,2,6,5,0.1812121212121212,0,0,2,0,0,0,0,0,0,0,0.1851461988304093,0.06060606060606061,0.18181818181818182,0.15151515151515152,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0
2023-01-14,唐津,1,朝１戦予選,4,5138,村本大成,22,福岡,53,B1,2.64,7.5,1.64,1.82,34,22.99,65,30.94,雨,北,2,2,6.91,5,逃げ,4,0.1,1.55.7,村本大成,27,1,0,2,0.1811111111111111,0,0,1,0,0,0,0,0,0,0,0.1910691823899371,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0
2023-01-14,唐津,1,朝１戦予選,5,4138,中井俊祐,42,大阪,51,B1,4.6,29.55,1.4,0.0,15,38.83,45,36.42,雨,北,2,2,6.92,6,逃げ,5,0.15,1.57.2,中井俊祐,31,3,4,3,0.1316129032258064,0,0,1,0,2,0,0,0,0,0,0.1513432835820895,0.0967741935483871,0.12903225806451613,0.0967741935483871,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0
2023-01-14,唐津,1,朝１戦予選,6,4822,百武　翔,30,佐賀,51,B1,5.32,35.35,5.37,31.03,48,27.27,44,28.02,雨,北,2,2,6.88,3,逃げ,6,0.21,1.52.9,百武翔,35,0,5,7,0.2142857142857142,0,0,0,0,0,0,0,0,0,0,0.1854629629629629,0.0,0.14285714285714285,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14,唐津,2,モー２ング予,1,4096,石橋道友,41,長崎,54,A1,6.72,47.96,6.96,57.14,60,32.08,91,34.81,雨,北,2,2,6.81,1,逃げ,1,0.16,1.49.4,石橋道友,55,44,4,4,0.1570909090909091,43,0,0,0,1,0,6,3,2,0,0.1484753363228699,0.8,0.07272727272727272,0.07272727272727272,0.7818181818181819,0.0,0.0,0.0,0.0,0.10909090909090909,0.05454545454545454,0.03636363636363636
2023-01-14,唐津,2,モー２ング予,2,4790,柳内敬太,33,兵庫,50,A2,5.84,43.4,4.6,30.0,57,19.77,90,33.86,雨,北,2,2,6.87,5,逃げ,2,0.14,1.56.7,柳内敬太,41,5,7,12,0.1565853658536585,0,4,0,1,0,0,0,0,0,22,0.1622727272727273,0.12195121951219512,0.17073170731707318,0.2926829268292683,0.0,0.5365853658536586,0.0975609756097561,0.0,0.024390243902439025,0.0,0.0,0.0
2023-01-14,唐津,2,モー２ング予,3,5162,松尾怜実,23,福岡,47,B1,2.98,6.67,1.69,0.0,67,32.26,59,30.34,雨,北,2,2,6.84,4,逃げ,3,0.2,1.55.0,松尾怜実,12,1,0,0,0.1983333333333333,0,0,0,1,0,0,0,0,0,0,0.1979020979020979,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
2023-01-14,唐津,2,モー２ング予,4,3295,濱村芳宏,56,徳島,53,B1,3.88,16.33,4.36,27.27,56,47.83,86,39.55,雨,北,2,2,6.89,2,逃げ,4,0.09,1.51.5,濱村芳宏,23,1,4,4,0.1473913043478261,0,0,0,1,0,0,0,0,0,0,0.1598013245033112,0.043478260869565216,0.17391304347826086,0.17391304347826086,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
