レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
江戸川,5,予選,3,5266,石田勇斗,24,愛知,53,B1,2.93,13.41,2.18,4.44,66,40.51,60,36.11,曇り,北東,6,5,6.81,6,逃げ,3,0.42,.  .,0.17916666666666667,0.16828025477707007,0.03571428571428571,0.10714285714285714,0.0
江戸川,5,予選,4,5051,松本純平,29,埼玉,55,A1,6.57,47.17,4.6,40.0,51,44.16,12,26.32,曇り,北東,6,5,6.77,2,逃げ,4,0.18,1.54.7,0.15609756097560976,0.150546875,0.14285714285714285,0.21428571428571427,0.0
江戸川,5,予選,5,5289,佃　來紀,23,大阪,51,B1,3.58,9.0,0.0,0.0,43,30.67,39,28.0,曇り,北東,6,5,6.9,5,逃げ,5,0.15,.  .,0.18025,0.18096446700507612,0.06666666666666667,0.26666666666666666,0.6
江戸川,5,予選,6,5047,國分将太,30,東京,54,B1,5.24,34.55,5.97,41.94,68,28.21,70,29.87,曇り,北東,6,5,6.77,4,逃げ,6,0.11,1.58.0,0.19166666666666668,0.16393939393939394,0.058823529411764705,0.11764705882352941,0.0
江戸川,6,予選,1,5214,田中宏典,25,佐賀,54,B1,3.6,12.5,1.0,0.0,28,34.67,69,30.34,曇り,北東,6,15,6.91,2,抜き,1,0.23,1.57.3,0.21055555555555555,0.20177033492822968,0.0,0.15384615384615385,0.0
江戸川,6,予選,2,5247,大森　翼,22,兵庫,52,B1,2.8,7.78,0.0,0.0,41,34.18,11,32.89,曇り,北東,6,15,6.84,5,抜き,2,0.24,.  .,0.24181818181818182,0.20888888888888887,0.0,0.25,0.0
江戸川,6,予選,3,5228,若林樹蘭,22,東京,52,A2,6.07,41.49,5.61,38.71,46,20.78,61,33.33,曇り,北東,6,15,7.0,1,抜き,3,0.21,1.55.9,0.13578947368421054,0.14022346368715086,0.0,0.13333333333333333,0.0
江戸川,6,予選,4,5028,原田才一,27,福岡,51,A1,6.61,48.54,4.0,10.53,55,27.4,25,28.95,曇り,北東,6,15,6.86,3,抜き,4,0.23,1.58.5,0.15552631578947368,0.15391836734693878,0.5757575757575758,0.21212121212121213,0.0
江戸川,6,予選,5,5280,廣瀬　凜,21,滋賀,50,B1,3.95,15.69,0.0,0.0,50,26.92,27,29.87,曇り,北東,6,15,6.96,4,抜き,5,0.31,1.59.5,0.2253846153846154,0.2360544217687075,0.08823529411764706,0.4411764705882353,0.5294117647058824
江戸川,6,予選,6,5329,金子龍斗,20,兵庫,49,B1,3.29,8.86,4.7,30.0,47,33.33,58,29.11,曇り,北東,6,15,7.01,6,抜き,6,0.34,.  .,0.16842105263157894,0.1733812949640288,0.0,0.38235294117647056,0.0
江戸川,7,予選,1,5249,三木晴斗,22,徳島,55,B1,3.84,16.13,0.0,0.0,32,36.71,21,44.93,曇り,北東,6,15,6.93,2,まくり差し,1,0.07,1.57.6,0.168,0.16807228915662653,0.029411764705882353,0.23529411764705882,0.0
江戸川,7,予選,2,5142,常住　蓮,23,佐賀,52,A1,6.33,45.6,0.0,0.0,54,37.04,46,30.26,曇り,北東,6,15,6.91,3,まくり差し,2,0.09,1.58.5,0.18145833333333336,0.16342960288808667,0.0,0.28125,0.0
江戸川,7,予選,4,5279,石渡翔一,21,東京,52,B1,5.19,31.43,4.78,30.85,34,48.1,20,21.33,曇り,北東,6,15,6.96,1,まくり差し,4,0.01,1.56.0,0.14285714285714285,0.14161137440758292,0.0,0.2571428571428571,0.0
江戸川,7,予選,5,5323,香川陽太,21,滋賀,57,B1,2.89,10.13,0.0,0.0,53,30.0,43,35.06,曇り,北東,6,15,6.91,5,まくり差し,5,0.15,.  .,0.17346153846153844,0.17619354838709678,0.4,0.375,0.0
江戸川,7,予選,6,5290,坂本一真,23,東京,54,B2,1.85,3.26,2.07,3.45,10,33.33,19,21.62,曇り,北東,6,15,6.89,4,まくり差し,6,0.12,2.00.0,0.18144927536231883,0.17135869565217393,0.16666666666666666,0.4523809523809524,0.5238095238095238
江戸川,8,予選,1,5136,濱野斗馬,24,香川,52,A1,6.25,42.98,5.77,46.15,36,44.16,36,47.3,曇り,北東,5,15,6.96,1,逃げ,1,0.24,1.55.6,0.10344827586206896,0.11441860465116278,0.13157894736842105,0.47368421052631576,0.0
江戸川,8,予選,2,5292,佐藤右京,22,東京,58,B1,2.65,6.76,3.09,11.76,71,33.33,14,25.64,曇り,北東,5,15,6.91,5,逃げ,2,0.45,.  .,0.2088888888888889,0.21975155279503109,0.0,0.47058823529411764,0.0
江戸川,8,予選,3,5223,森清友翔,23,福岡,55,B1,3.74,18.03,2.71,14.29,64,34.18,54,29.85,曇り,北東,5,15,7.07,2,逃げ,3,0.27,1.57.3,0.20392857142857143,0.18999999999999997,0.02631578947368421,0.3157894736842105,0.0
江戸川,8,予選,4,5073,上原健次,29,福岡,56,B1,4.01,15.96,4.25,12.5,48,34.18,62,33.75,曇り,北東,5,15,6.84,4,逃げ,4,0.38,1.59.4,0.16805555555555554,0.16377551020408165,0.0,0.4166666666666667,0.0
江戸川,8,予選,5,5259,野田昇吾,31,埼玉,57,B1,2.16,3.16,2.3,6.0,19,32.05,17,30.67,曇り,北東,5,15,6.97,6,逃げ,5,0.43,.  .,0.17166666666666666,0.1753448275862069,0.4074074074074074,0.2222222222222222,0.0
江戸川,8,予選,6,5075,中島秀治,28,滋賀,53,A1,6.94,56.85,5.95,34.15,12,44.16,63,22.08,曇り,北東,5,15,6.91,3,逃げ,6,0.41,1.57.5,0.14600000000000002,0.15983164983164982,0.037037037037037035,0.2222222222222222,0.6666666666666666
江戸川,9,予選特賞,1,5197,中野仁照,22,愛知,52,A2,6.59,50.0,3.96,21.74,56,36.84,31,34.21,曇り,北東,6,15,6.9,1,逃げ,1,0.27,1.55.4,0.15464285714285714,0.14158536585365852,0.0,0.21875,0.0
江戸川,9,予選特賞,2,5143,常盤海心,23,徳島,53,B1,3.35,10.98,0.0,0.0,49,33.77,65,38.96,曇り,北東,6,15,6.96,6,逃げ,2,0.41,.  .,0.2009677419354839,0.2067549668874172,0.03571428571428571,0.17857142857142858,0.0
江戸川,9,予選特賞,3,5135,仲　航太,24,東京,54,B1,4.84,23.4,4.33,23.08,52,33.75,37,24.36,曇り,北東,6,15,7.0,2,逃げ,3,0.28,1.57.4,0.17323529411764707,0.17994219653179191,0.0,0.10714285714285714,0.0
江戸川,9,予選特賞,4,5271,杉山太陽,23,福岡,52,B1,2.77,10.26,0.0,0.0,27,32.47,50,31.08,曇り,北東,6,15,6.88,3,逃げ,4,0.29,1.59.3,0.14909090909090908,0.16763157894736844,0.0,0.06666666666666667,0.0
江戸川,9,予選特賞,5,5299,西丸敦基,22,香川,52,B1,3.66,14.56,0.0,0.0,60,42.47,32,34.94,曇り,北東,6,15,6.95,4,逃げ,5,0.29,2.00.2,0.18096774193548387,0.18869565217391304,0.7407407407407407,0.2037037037037037,0.0
江戸川,9,予選特賞,6,5125,高井雄基,28,愛知,52,A2,5.24,29.41,4.9,20.0,17,25.0,41,24.24,曇り,北東,6,15,7.02,5,逃げ,6,0.27,.  .,0.17466666666666666,0.1586046511627907,0.225,0.425,0.425
