日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-04-04,唐津,1,朝１戦予選,1,3439,大平誉史,54,大阪,51,A2,5.55,40.71,6.42,43.86,62,36.76,48,23.53,雨,北東,5,5,6.79,4,抜き,1,0.19,1.55.2,0.1452,0.15373076923076923,0.18421052631578946,0.34210526315789475,0.0
2024-04-04,唐津,1,朝１戦予選,2,5193,米丸乃絵,22,福岡,47,B1,5.89,41.57,3.14,7.14,68,25.19,32,11.11,雨,北東,5,5,6.73,2,抜き,3,0.25,1.51.2,0.17666666666666667,0.17028985507246377,0.11764705882352941,0.29411764705882354,0.5882352941176471
2024-04-04,唐津,1,朝１戦予選,3,4936,戸敷晃美,27,福岡,46,B1,5.18,35.16,5.78,44.44,30,40.41,77,40.0,雨,北東,5,5,6.7,5,抜き,2,0.23,1.56.6,0.17875,0.1755,0.08108108108108109,0.1891891891891892,0.0
2024-04-04,唐津,1,朝１戦予選,4,3617,竹田広樹,50,佐賀,54,B1,4.19,23.44,4.15,26.17,12,36.81,45,31.25,雨,北東,5,5,6.82,6,抜き,4,0.18,1.58.3,0.2017857142857143,0.1951875,0.027777777777777776,0.25,0.0
2024-04-04,唐津,1,朝１戦予選,5,4056,小西英輝,45,福井,53,B1,4.0,18.33,5.21,36.84,11,30.77,46,64.71,雨,北東,5,5,6.83,1,抜き,5,0.12,1.50.8,0.15461538461538463,0.15306122448979592,0.03125,0.25,0.0
2024-04-04,唐津,1,朝１戦予選,6,3516,吉原聖人,56,広島,52,B1,4.31,18.31,4.72,27.78,54,25.76,31,29.41,雨,北東,5,5,6.91,3,抜き,6,0.18,1.53.8,0.21791666666666668,0.19688524590163933,0.0,0.25806451612903225,0.0
2024-04-04,唐津,2,モー２ング予,1,4711,前出達吉,34,福井,52,A2,5.23,34.95,4.82,36.36,58,23.85,81,50.0,雨,北東,4,4,6.81,2,まくり,1,0.2,1.51.7,0.1282051282051282,0.14470588235294118,0.07142857142857142,0.39285714285714285,0.0
2024-04-04,唐津,2,モー２ング予,2,4505,島田賢人,35,埼玉,58,A1,6.92,53.85,6.95,55.0,18,37.96,49,17.65,雨,北東,4,4,6.78,6,まくり,2,0.22,1.57.7,0.138,0.14702290076335878,0.09090909090909091,0.24242424242424243,0.5757575757575758
2024-04-04,唐津,2,モー２ング予,3,4396,大田直弥,37,山口,53,B1,4.95,28.7,5.38,32.73,34,39.44,51,40.0,雨,北東,4,4,6.8,3,まくり,3,0.24,1.52.1,0.16163265306122448,0.18228782287822878,0.0,0.2702702702702703,0.0
2024-04-04,唐津,2,モー２ング予,4,4846,佐藤駿介,30,山口,51,B1,4.59,26.88,3.46,7.69,52,35.0,78,29.41,雨,北東,4,4,6.85,1,まくり,4,0.09,1.49.9,0.16135135135135134,0.16123287671232878,0.029411764705882353,0.2647058823529412,0.0
