ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2024-05-08,ëÂë∫,1,ó\ëI,1,4248,â™ñ{Å@ëÂ,41,í∑çË,55,B1,3.77,11.29,4.86,30.43,21,36.45,69,33.33,ì‹ÇË,ñk,5,4,6.85,1,ì¶Ç∞,1,0.06,1.50.4,0.1208333333333333,0.1658585858585858,9.0,24.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,0.375,0.125,0.25,0.375,0.0,0.0,0.0,0.0,0.20833333333333334,0.125,0.20833333333333334
2024-05-08,ëÂë∫,1,ó\ëI,2,5276,ëÂìáó≤îT,22,ïüâ™,50,B1,4.41,13.56,2.56,0.0,33,33.18,68,30.99,ì‹ÇË,ñk,5,4,6.83,5,ì¶Ç∞,2,0.24,.  .,0.155,0.1721511627906976,0.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,ëÂë∫,1,ó\ëI,3,3501,êÏè„è∏ïΩ,54,í∑çË,54,B1,4.34,23.91,5.38,33.83,19,50.68,18,32.57,ì‹ÇË,ñk,5,4,6.81,3,ì¶Ç∞,3,0.13,1.53.2,0.1613157894736842,0.1484688995215311,1.0,38.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.15789473684210525,0.2894736842105263,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0
2024-05-08,ëÂë∫,1,ó\ëI,4,5195,ñkë∫îJÅX,22,í∑çË,44,B1,4.41,22.34,3.53,12.63,62,34.09,27,37.5,ì‹ÇË,ñk,5,4,6.85,6,ì¶Ç∞,4,0.18,.  .,0.1558620689655172,0.1683505154639175,2.0,29.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.2413793103448276,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0
2024-05-08,ëÂë∫,1,ó\ëI,5,5048,·¡íπçNëæ,29,í∑çË,55,B1,4.77,28.04,4.67,25.0,20,33.18,73,33.93,ì‹ÇË,ñk,5,4,6.87,2,ì¶Ç∞,5,0.09,1.52.2,0.201875,0.1742180094786729,1.0,32.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.15625,0.25,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0
2024-05-08,ëÂë∫,1,ó\ëI,6,5240,çÇã¥ó¥é°,23,ïüâ™,55,B1,2.87,13.04,1.94,0.0,63,32.57,40,35.78,ì‹ÇË,ñk,5,4,6.81,4,ì¶Ç∞,6,0.07,1.54.3,0.1822222222222222,0.1774074074074074,0.0,54.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,ëÂë∫,2,ó\ëI,1,4919,ãgìc„ƒåÂ,33,í∑çË,53,A2,5.34,36.63,5.02,28.74,36,33.48,25,37.44,ì‹ÇË,ñk,5,4,6.81,2,ç∑Çµ,1,0.13,1.51.2,0.1443333333333333,0.160251256281407,20.0,30.0,4.0,4.0,19.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.6333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.23333333333333334,0.03333333333333333
2024-05-08,ëÂë∫,2,ó\ëI,2,5055,·¡íπèÕëæ,28,í∑çË,53,B1,5.4,33.93,4.49,24.34,76,47.58,58,34.67,ì‹ÇË,ñk,5,4,6.78,1,ç∑Çµ,2,0.16,1.49.2,0.1569230769230769,0.1549339207048458,4.0,39.0,13.0,4.0,0.0,26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.3333333333333333,0.10256410256410256,0.0,0.6666666666666666,0.07692307692307693,0.02564102564102564,0.0,0.0,0.0,0.0
2024-05-08,ëÂë∫,2,ó\ëI,3,3964,ã{ínîéém,45,í∑çË,54,B1,4.16,13.83,4.17,18.25,70,35.0,48,32.56,ì‹ÇË,ñk,5,4,6.81,5,ç∑Çµ,3,0.19,.  .,0.2037142857142857,0.1942079207920792,1.0,35.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02857142857142857,0.2,0.17142857142857143,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
2024-05-08,ëÂë∫,2,ó\ëI,4,3752,âFìyë◊èA,52,ïüâ™,55,B1,4.33,24.53,5.19,30.95,11,29.59,15,39.09,ì‹ÇË,ñk,5,4,6.82,6,ç∑Çµ,4,0.17,.  .,0.1755263157894736,0.176095238095238,5.0,38.0,3.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.13157894736842105,0.07894736842105263,0.13157894736842105,0.0,0.0,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.0,0.0,0.0
