日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2021-02-23,大村,1,一般,1,5011,高木圭大,23,長崎,52,B1,3.26,11.25,2.5,7.14,71,33.12,66,38.41,晴,北西,3,2,6.91,2,差し,1,0.15,1.50.6,高木圭大,18,4,3,2,0.2,4,0,0,0,0,0,4,2,5,0,0.1700520833333333,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2777777777777778
2021-02-23,大村,1,一般,2,3858,織田　猛,47,佐賀,53,B1,3.93,14.93,4.25,21.92,44,28.08,31,26.52,晴,北西,3,2,6.85,4,差し,2,0.19,1.52.5,織田猛,26,4,4,4,0.1807692307692307,1,1,2,0,0,0,0,0,0,11,0.164968152866242,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.4230769230769231,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0
2021-02-23,大村,1,一般,3,4656,大崎　翔,33,兵庫,55,B1,4.85,28.33,4.11,22.22,39,32.7,39,33.54,晴,北西,3,2,6.92,1,差し,3,0.21,1.48.8,大崎翔,40,4,12,6,0.1555,0,1,2,1,0,0,0,0,0,0,0.1504524886877828,0.1,0.3,0.15,0.0,0.0,0.025,0.05,0.025,0.0,0.0,0.0
2021-02-23,大村,1,一般,4,3164,森脇　徹,60,山口,52,B1,3.33,11.11,0.0,0.0,51,23.31,65,31.16,晴,北西,3,2,6.86,3,差し,4,0.26,1.52.1,森脇徹,18,0,2,4,0.2061111111111111,0,0,0,0,0,0,0,0,0,0,0.1894174757281553,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,大村,1,一般,5,3370,坪内　実,54,大阪,55,B1,4.33,22.73,2.31,0.0,69,29.68,12,26.53,晴,北西,3,2,6.85,5,差し,5,0.28,.  .,坪内実,35,0,0,5,0.2022857142857143,0,0,0,0,0,0,0,0,0,0,0.1834170854271356,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,大村,1,一般,6,5032,谷口知優,23,香川,52,B1,3.18,12.09,2.02,2.0,40,24.67,25,39.35,晴,北西,3,2,6.89,6,差し,6,0.29,.  .,谷口知優,34,0,0,2,0.1655882352941176,0,0,0,0,0,0,0,0,0,0,0.1762944162436548,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,大村,2,一般,1,3878,胡本悟志,43,山口,51,B1,4.33,22.47,4.04,16.0,35,33.33,16,30.92,晴,北西,3,2,6.81,3,抜き,1,0.26,1.51.7,胡本悟志,26,6,10,2,0.1761538461538461,6,0,0,0,0,0,10,6,3,0,0.1718932038834951,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.38461538461538464,0.23076923076923078,0.11538461538461539
2021-02-23,大村,2,一般,2,3926,大古場貴,45,佐賀,51,B2,2.87,4.35,3.64,10.71,41,19.7,49,40.65,晴,北西,3,2,6.98,5,抜き,2,0.23,.  .,大古場貴,16,0,1,2,0.191875,0,0,0,0,0,0,0,0,0,12,0.2108791208791209,0.0,0.0625,0.125,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,大村,2,一般,3,3523,寳田亮治,52,福岡,53,B2,4.35,20.24,4.83,33.33,75,50.0,57,27.78,晴,北西,3,2,6.89,2,抜き,3,0.19,1.50.3,寳田亮治,19,1,2,2,0.1884210526315789,0,0,1,0,0,0,0,0,0,0,0.1766115702479339,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
2021-02-23,大村,2,一般,4,4919,吉田翔悟,30,長崎,52,B1,4.94,32.38,4.43,24.57,70,39.61,51,30.0,晴,北西,3,2,6.88,4,抜き,4,0.05,1.53.5,吉田翔悟,41,3,8,7,0.1456097560975609,0,0,2,0,1,0,0,0,0,0,0.1481566820276497,0.07317073170731707,0.1951219512195122,0.17073170731707318,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0
