日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-12-12,唐津,1,朝１戦予選,1,4263,武重雄介,40,山口,56,A2,5.67,41.05,5.0,40.0,31,31.82,54,31.48,晴,無風,0,0,6.85,1,逃げ,1,0.1,1.49.1,0.1551063829787234,0.16563063063063063,0.12903225806451613,0.41935483870967744,0.0
2024-12-12,唐津,1,朝１戦予選,2,4822,百武　翔,31,佐賀,51,B1,5.43,31.31,4.84,26.67,21,12.28,53,31.28,晴,無風,0,0,6.82,2,逃げ,2,0.16,1.50.5,0.17,0.18308943089430893,0.07407407407407407,0.2962962962962963,0.6666666666666666
2024-12-12,唐津,1,朝１戦予選,3,3176,長谷川巌,60,山口,52,B1,4.69,27.72,4.73,24.19,23,37.5,42,29.24,晴,無風,0,0,6.91,6,逃げ,3,0.14,1.54.1,0.1713888888888889,0.17614718614718614,0.0,0.17857142857142858,0.0
2024-12-12,唐津,1,朝１戦予選,4,3726,桂林　寛,53,福岡,54,B1,4.84,32.94,4.98,30.0,22,40.82,33,35.76,晴,無風,0,0,6.9,4,逃げ,4,0.19,1.53.8,0.168,0.16048076923076923,0.10344827586206896,0.1724137931034483,0.0
2024-12-12,唐津,1,朝１戦予選,5,3583,齋藤智裕,51,埼玉,59,B1,3.28,10.26,1.14,0.0,51,40.68,46,42.94,晴,無風,0,0,6.88,5,逃げ,5,0.18,1.54.0,0.15608695652173912,0.16649253731343283,0.0,0.18518518518518517,0.0
2024-12-12,唐津,1,朝１戦予選,6,4864,小川日紀,35,福岡,53,B1,4.25,19.19,3.75,18.75,56,34.85,72,30.11,晴,無風,0,0,6.86,3,逃げ,6,0.17,1.52.9,0.14928571428571427,0.1510204081632653,0.0,0.21739130434782608,0.0
2024-12-12,唐津,2,モー２ング予,1,4513,河野真也,35,福岡,52,A2,5.61,36.0,5.04,33.33,50,33.85,50,27.84,曇り,南西,2,2,6.8,1,逃げ,1,0.23,1.49.6,0.16452380952380952,0.1601930501930502,0.15384615384615385,0.3076923076923077,0.0
2024-12-12,唐津,2,モー２ング予,2,4377,濱本優一,40,大阪,49,A2,5.62,39.05,6.74,47.37,49,26.79,48,23.21,曇り,南西,2,2,6.92,5,逃げ,2,0.24,1.55.1,0.17128205128205126,0.17442748091603055,0.08333333333333333,0.25,0.5
2024-12-12,唐津,2,モー２ング予,3,4081,樋口範政,45,愛知,57,B1,4.46,28.44,0.0,0.0,36,29.41,65,26.79,曇り,南西,2,2,6.86,3,逃げ,3,0.33,1.53.1,0.16093023255813954,0.1797033898305085,0.0,0.5,0.0
2024-12-12,唐津,2,モー２ング予,4,5104,山田　丈,26,福岡,52,B2,5.03,30.0,4.29,25.0,45,17.54,32,39.33,曇り,南西,2,2,6.86,2,逃げ,4,0.32,1.51.5,0.13608695652173913,0.1727710843373494,0.02857142857142857,0.22857142857142856,0.0
2024-12-12,唐津,2,モー２ング予,5,4200,早川尚人,42,大阪,55,B1,4.4,19.0,3.94,22.22,34,23.53,57,36.57,曇り,南西,2,2,6.8,4,逃げ,5,0.35,1.53.9,0.1676190476190476,0.17024193548387095,0.029411764705882353,0.20588235294117646,0.0
2024-12-12,唐津,2,モー２ング予,6,4106,坂井康嗣,45,佐賀,51,B1,4.05,18.75,4.86,31.87,69,21.21,49,33.71,曇り,南西,2,2,6.76,6,逃げ,6,0.39,1.58.3,0.21214285714285716,0.20236559139784946,0.0,0.2962962962962963,0.0
2024-12-12,唐津,3,３ライズ戦予,1,3966,作間　章,45,東京,55,A2,6.44,46.67,5.45,31.82,65,22.45,88,34.73,晴,西,1,1,6.79,2,まくり差し,1,0.15,1.51.7,0.16444444444444445,0.17388157894736841,0.38596491228070173,0.43859649122807015,0.0
2024-12-12,唐津,3,３ライズ戦予,2,5176,石倉拓美,31,山口,55,B2,3.25,16.67,1.89,0.0,43,53.57,87,38.07,晴,西,1,1,6.83,6,まくり差し,2,0.16,1.56.6,0.16,0.13799999999999998,0.08163265306122448,0.5918367346938775,0.46938775510204084
2024-12-12,唐津,3,３ライズ戦予,3,4983,前田篤哉,28,愛知,52,A1,6.83,55.05,7.03,60.0,55,21.05,82,40.8,晴,西,1,1,6.8,1,まくり差し,3,0.13,1.49.7,0.1754,0.1690714285714286,0.0851063829787234,0.425531914893617,0.0
