日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-08-10,大村,1,予選,1,3906,飯山晃三,45,長崎,59,B1,4.73,26.72,5.31,36.87,28,48.39,25,36.96,曇り,南西,5,4,7.12,2,まくり,1,0.13,1.53.6,0.1489189189189189,0.1776515151515151,15,37,14,1,15,0,0,0,0,8,4,8,0.40540540540540543,0.3783783783783784,0.02702702702702703,0.40540540540540543,0.0,0.0,0.0,0.0,0.21621621621621623,0.10810810810810811,0.21621621621621623
2023-08-10,大村,1,予選,2,4202,浮田圭浩,41,岡山,54,B1,4.41,23.96,3.75,15.0,71,29.41,60,20.69,曇り,南西,5,4,7.08,3,まくり,2,0.17,1.55.4,0.1862222222222222,0.1854732510288065,5,45,9,6,0,16,4,1,0,0,0,0,0.1111111111111111,0.2,0.13333333333333333,0.0,0.35555555555555557,0.08888888888888889,0.022222222222222223,0.0,0.0,0.0,0.0
2023-08-10,大村,1,予選,3,3773,津留浩一,49,長崎,55,B1,4.21,25.58,5.09,29.9,19,64.52,55,47.06,曇り,南西,5,4,6.97,1,まくり,3,0.08,1.51.6,0.1690625,0.1749444444444444,2,32,5,7,0,0,1,1,0,0,0,0,0.0625,0.15625,0.21875,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0
2023-08-10,大村,1,予選,4,4747,山戸信二,38,長崎,52,B1,4.25,23.66,4.43,23.33,47,25.0,61,41.18,曇り,南西,5,4,7.12,5,まくり,4,0.21,.  .,0.1454838709677419,0.1603571428571428,3,31,5,4,0,0,0,3,0,0,0,0,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0
2023-08-10,大村,1,予選,5,4046,谷村啓司,43,福岡,54,B1,3.77,14.29,4.62,28.57,30,14.81,19,30.23,曇り,南西,5,4,7.07,4,まくり,5,0.21,1.56.0,0.1920588235294117,0.1842613636363636,0,34,2,6,0,0,0,0,0,0,0,0,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10,大村,1,予選,6,5270,小玉啓太,22,佐賀,53,B2,1.62,0.0,1.46,0.0,46,21.21,33,9.38,曇り,南西,5,4,7.14,6,まくり,6,0.16,.  .,0.2198,0.2083505154639175,0,50,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10,大村,2,予選,1,3742,宮地秀祈,49,福岡,51,B1,5.1,27.08,4.61,33.33,70,25.81,75,36.36,曇り,南,4,3,7.12,3,まくり,1,0.1,1.53.5,0.176,0.1862612612612612,14,30,9,4,13,0,0,0,0,4,5,5,0.4666666666666667,0.3,0.13333333333333333,0.43333333333333335,0.0,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.16666666666666666
2023-08-10,大村,2,予選,2,4164,岩永節也,41,長崎,51,B2,3.75,10.71,4.08,23.81,38,17.86,18,27.78,曇り,南,4,3,7.14,6,まくり,2,0.09,.  .,0.1757692307692308,0.1895588235294117,2,26,3,5,0,14,1,0,0,0,0,0,0.07692307692307693,0.11538461538461539,0.19230769230769232,0.0,0.5384615384615384,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
2023-08-10,大村,2,予選,3,3151,落合敬一,59,長崎,53,A2,5.58,35.53,4.71,23.45,74,33.33,66,21.95,曇り,南,4,3,7.15,2,まくり,3,0.07,1.53.2,0.15125,0.1716853932584269,5,32,10,4,0,0,1,2,1,0,0,0,0.15625,0.3125,0.125,0.0,0.0,0.03125,0.0625,0.03125,0.0,0.0,0.0
2023-08-10,大村,2,予選,4,5048,眞鳥康太,29,長崎,55,B1,5.4,32.29,4.55,22.14,29,17.86,28,29.03,曇り,南,4,3,7.12,5,まくり,4,0.11,.  .,0.2016666666666666,0.1932323232323232,1,36,3,9,0,0,1,0,0,0,0,0,0.027777777777777776,0.08333333333333333,0.25,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
2023-08-10,大村,2,予選,5,5261,岡　暢祐,25,長崎,51,B2,1.62,2.22,1.38,0.0,36,54.05,43,23.08,曇り,南,4,3,7.09,4,まくり,6,0.03,1.55.9,0.1978571428571428,0.2086206896551724,1,28,0,2,0,0,0,1,0,0,0,0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0
2023-08-10,大村,2,予選,6,4299,中島浩哉,40,長崎,55,B1,4.38,17.11,4.59,20.16,44,31.25,65,44.12,曇り,南,4,3,7.15,1,まくり,5,0.02,1.51.4,0.1703703703703703,0.1595031055900621,1,27,1,4,0,0,0,0,1,0,0,0,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0
