日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2025-06-15,唐津,1,朝１戦,1,3848,川上聡介,47,愛知,56,A2,5.51,33.87,4.76,23.53,44,28.57,12,33.85,曇り,南,5,5,6.81,3,まくり差し,1,0.22,1.54.3,川上聡介,46.0,29.0,2.0,9.0,0.1484782608695652,29.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,0.1439215686274509,0.6304347826086957,0.043478260869565216,0.1956521739130435,0.6304347826086957,0.0,0.0,0.0,0.0,0.08695652173913043,0.13043478260869565,0.10869565217391304
2025-06-15,唐津,1,朝１戦,2,3976,内田　圭,48,山口,53,B1,3.47,23.53,4.74,37.04,41,43.28,42,29.82,曇り,南,5,5,6.85,5,まくり差し,2,0.32,1.56.5,内田圭,31.0,1.0,8.0,4.0,0.1661290322580645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.1682236842105263,0.03225806451612903,0.25806451612903225,0.12903225806451613,0.0,0.5483870967741935,0.0,0.03225806451612903,0.0,0.0,0.0,0.0
2025-06-15,唐津,1,朝１戦,3,4358,松本庸平,40,三重,50,B1,4.59,31.19,0.0,0.0,60,44.09,53,28.57,曇り,南,5,5,6.79,6,まくり差し,3,0.31,1.58.3,松本庸平,44.0,7.0,8.0,9.0,0.1940909090909091,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.211,0.1590909090909091,0.18181818181818182,0.20454545454545456,0.0,0.0,0.022727272727272728,0.09090909090909091,0.0,0.0,0.0,0.0
2025-06-15,唐津,1,朝１戦,4,4179,広次　修,42,山口,52,B1,5.67,40.54,5.76,30.43,11,27.14,48,19.64,曇り,南,5,5,6.79,1,まくり差し,4,0.21,1.50.2,広次修,36.0,0.0,9.0,4.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1535242290748898,0.0,0.25,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-15,唐津,1,朝１戦,5,4665,加藤啓太,41,愛知,53,B1,4.03,15.73,5.0,20.83,46,40.91,40,34.29,曇り,南,5,5,6.76,4,まくり差し,5,0.18,1.55.3,加藤啓太,26.0,0.0,1.0,4.0,0.1757692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1811764705882353,0.0,0.038461538461538464,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-15,唐津,1,朝１戦,6,3572,安田政彦,53,兵庫,54,B1,5.89,43.86,5.52,39.13,34,29.35,45,41.38,曇り,南,5,5,6.79,2,まくり差し,6,0.17,1.53.1,安田政彦,30.0,0.0,4.0,4.0,0.2243333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944827586206896,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-15,唐津,2,モー２ング戦,1,4142,平野和明,44,愛知,53,A2,5.46,26.32,4.86,28.57,21,29.7,39,32.76,晴,南,5,5,6.86,1,逃げ,1,0.15,1.51.5,平野和明,53.0,31.0,11.0,6.0,0.1669811320754717,31.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,10.0,0.0,0.18375,0.5849056603773585,0.20754716981132076,0.11320754716981132,0.5849056603773585,0.0,0.0,0.0,0.0,0.11320754716981132,0.09433962264150944,0.18867924528301888
2025-06-15,唐津,2,モー２ング戦,2,3915,繁野谷圭,51,大阪,52,A2,5.3,32.48,5.23,30.77,23,42.27,32,24.24,晴,南,5,5,6.82,3,逃げ,2,0.15,1.54.3,繁野谷圭介,48.0,10.0,10.0,6.0,0.190625,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.1801556420233463,0.20833333333333334,0.20833333333333334,0.125,0.020833333333333332,0.5,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0
2025-06-15,唐津,2,モー２ング戦,3,5177,松井貫太,29,福岡,51,B1,3.38,12.09,3.4,12.5,68,34.17,25,12.5,晴,南,5,5,6.82,4,逃げ,3,0.21,1.56.1,松井貫太,41.0,0.0,5.0,6.0,0.1956097560975609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1945918367346938,0.0,0.12195121951219512,0.14634146341463414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-15,唐津,2,モー２ング戦,4,5214,田中宏典,25,佐賀,54,B1,4.85,26.14,3.06,11.59,19,36.51,57,47.83,晴,南,5,5,6.82,2,逃げ,4,0.12,1.52.9,田中宏典,39.0,1.0,6.0,8.0,0.1817948717948718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1951674641148325,0.02564102564102564,0.15384615384615385,0.20512820512820512,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0
