日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-01-01,大村,1,予選,1,3501,川上昇平,54,長崎,55,B1,4.92,25.3,5.38,33.85,50,30.22,12,36.62,晴,北,3,2,6.89,1,逃げ,1,0.08,1.49.7,0.16470588235294117,0.1546829268292683,0.20512820512820512,0.46153846153846156,0.0
2024-01-01,大村,1,予選,2,5129,山口真喜,26,長崎,46,B1,4.78,31.18,4.29,19.47,46,23.7,61,27.27,晴,北,3,2,6.83,5,逃げ,2,0.13,.  .,0.21833333333333335,0.22131313131313132,0.08823529411764706,0.3235294117647059,0.5294117647058824
2024-01-01,大村,1,予選,3,4299,中島浩哉,41,長崎,56,B1,4.5,25.64,4.91,24.82,59,28.57,49,27.91,晴,北,3,2,6.87,2,逃げ,3,0.08,1.50.1,0.15533333333333335,0.14758241758241758,0.10526315789473684,0.2631578947368421,0.0
2024-01-01,大村,1,予選,4,4855,江頭賢太,27,長崎,54,B2,3.8,17.5,3.86,19.57,18,36.3,67,30.88,晴,北,3,2,6.83,6,逃げ,4,0.21,.  .,0.16666666666666666,0.1857777777777778,0.0,0.2647058823529412,0.0
2024-01-01,大村,1,予選,5,4393,田中孝明,37,福岡,58,B2,3.05,3.33,4.65,16.13,31,22.96,45,40.91,晴,北,3,2,6.86,4,逃げ,5,0.09,1.51.6,0.19333333333333333,0.18500000000000003,0.05555555555555555,0.2222222222222222,0.0
2024-01-01,大村,1,予選,6,3773,津留浩一,49,長崎,55,B1,4.85,30.59,5.04,31.31,57,25.58,25,37.04,晴,北,3,2,6.77,3,逃げ,6,0.11,1.51.3,0.18758620689655173,0.1781683168316832,0.0,0.23333333333333334,0.0
2024-01-01,大村,2,予選,1,4315,山崎昂介,39,長崎,53,B1,4.92,29.29,5.85,38.71,74,45.59,22,29.37,晴,北東,3,2,6.79,1,逃げ,1,0.24,1.48.3,0.19122448979591836,0.1812549019607843,0.041666666666666664,0.4583333333333333,0.0
2024-01-01,大村,2,予選,2,4603,谷川将太,35,長崎,53,B1,4.66,25.81,5.15,33.1,26,25.19,57,27.5,晴,北東,3,2,6.83,3,逃げ,2,0.21,1.51.1,0.15405405405405406,0.15019323671497584,0.14814814814814814,0.25925925925925924,0.5925925925925926
2024-01-01,大村,2,予選,3,5048,眞鳥康太,29,長崎,56,B1,5.05,31.76,4.63,23.14,28,31.39,58,33.1,晴,北東,3,2,6.87,5,逃げ,3,0.19,.  .,0.16605263157894737,0.18071428571428572,0.0,0.16666666666666666,0.0
2024-01-01,大村,2,予選,4,5219,森口和紀,23,福岡,53,B1,3.78,18.68,2.27,6.06,66,31.34,54,34.15,晴,北東,3,2,6.85,4,逃げ,4,0.16,1.52.7,0.17729729729729732,0.16555555555555557,0.0,0.34615384615384615,0.0
2024-01-01,大村,2,予選,5,4241,大串重幸,38,長崎,52,B1,4.78,23.46,5.2,32.77,72,24.39,32,30.0,晴,北東,3,2,6.84,2,逃げ,5,0.17,1.50.6,0.17256410256410257,0.18187192118226603,0.0,0.23076923076923078,0.0
2024-01-01,大村,2,予選,6,4705,吉川勇作,35,長崎,54,B1,4.15,23.53,4.39,25.49,70,36.36,41,36.17,晴,北東,3,2,6.84,6,逃げ,6,0.19,.  .,0.2075,0.16,0.0,0.047619047619047616,0.0
2024-01-01,大村,3,予選,1,3752,宇土泰就,52,福岡,55,B1,3.94,20.25,5.27,27.27,68,23.66,29,32.14,晴,北,1,1,6.84,1,逃げ,1,0.08,1.48.5,0.193,0.1811842105263158,0.0,0.3333333333333333,0.0
2024-01-01,大村,3,予選,2,4352,下條雄太,37,長崎,52,A2,7.15,54.41,7.27,57.63,39,41.91,19,30.88,晴,北,1,1,6.84,2,逃げ,2,0.05,1.49.4,0.12914285714285714,0.13161904761904764,0.0,0.6666666666666666,0.3333333333333333
2024-01-01,大村,3,予選,3,4498,宮本夏樹,36,長崎,54,B1,5.21,31.48,5.88,41.9,53,25.0,11,27.82,晴,北,1,1,6.8,5,逃げ,3,0.09,.  .,0.13071428571428573,0.15767441860465117,0.3333333333333333,0.0,0.0
2024-01-01,大村,3,予選,4,4924,中北　涼,31,長崎,47,B2,4.35,17.31,4.19,20.66,76,47.73,39,33.33,晴,北,1,1,6.82,3,逃げ,4,0.12,1.51.7,0.15,0.16815068493150687,0.0,0.5,0.0
