日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2024-04-03,芦屋,1,サンライズＶ,1,3885,久田　武,50,愛知,54,A2,5.3,32.32,0.0,0.0,28,29.44,40,33.02,雨,東,3,3,6.77,2,差し,1,0.21,1.51.1,0.1425,0.1592405063291139,23.0,44.0,13.0,4.0,21.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,0.5227272727272727,0.29545454545454547,0.09090909090909091,0.4772727272727273,0.0,0.0,0.0,0.0,0.11363636363636363,0.1590909090909091,0.13636363636363635
2024-04-03,芦屋,1,サンライズＶ,2,4177,萬　正嗣,41,群馬,58,B1,4.63,29.76,5.2,30.0,64,37.39,75,38.36,雨,東,3,3,6.8,1,差し,2,0.16,1.49.9,0.1834375,0.1705945945945945,3.0,32.0,5.0,5.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.09375,0.15625,0.15625,0.0,0.5,0.03125,0.0625,0.0,0.0,0.0,0.0
2024-04-03,芦屋,1,サンライズＶ,3,3544,豊田訓靖,55,静岡,54,B1,3.99,21.25,3.6,13.33,18,32.43,61,40.95,雨,東,3,3,6.87,5,差し,3,0.2,.  .,0.1715625,0.1867878787878787,1.0,32.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03125,0.125,0.15625,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0
2024-04-03,芦屋,1,サンライズＶ,4,3519,冨田秀幸,55,愛知,52,B1,4.48,22.99,0.0,0.0,17,32.59,19,31.67,雨,東,3,3,6.85,6,差し,4,0.33,.  .,0.1677777777777777,0.1569950738916256,1.0,36.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.1388888888888889,0.25,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0
2024-04-03,芦屋,1,サンライズＶ,5,3284,渡邊伸太,56,佐賀,54,B1,4.93,30.0,5.56,34.29,50,28.72,41,32.74,雨,東,3,3,6.87,4,差し,5,0.22,1.54.0,0.2058064516129032,0.1954726368159204,2.0,31.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.22580645161290322,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0
2024-04-03,芦屋,1,サンライズＶ,6,5006,久保原秀,27,群馬,54,B1,3.85,15.74,0.0,0.0,20,47.33,18,38.08,雨,東,3,3,6.82,3,差し,6,0.19,1.52.8,0.1576923076923077,0.1745497630331753,0.0,26.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,芦屋,2,サンライズＷ,1,4114,深澤達徳,43,東京,54,A2,5.85,35.35,5.72,33.33,58,31.22,64,27.32,雨,東,3,3,6.74,3,抜き,1,0.27,1.52.2,0.1678947368421052,0.178068669527897,18.0,38.0,11.0,3.0,15.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,0.47368421052631576,0.2894736842105263,0.07894736842105263,0.39473684210526316,0.0,0.0,0.0,0.0,0.10526315789473684,0.3157894736842105,0.07894736842105263
2024-04-03,芦屋,2,サンライズＷ,2,4892,柴田直哉,33,福岡,52,B1,4.85,28.85,4.47,19.15,6,37.13,38,37.5,雨,東,3,3,6.75,1,抜き,2,0.29,1.48.8,0.1821052631578947,0.1943925233644859,4.0,38.0,8.0,8.0,0.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.21052631578947367,0.0,0.5,0.07894736842105263,0.02631578947368421,0.0,0.0,0.0,0.0
2024-04-03,芦屋,2,サンライズＷ,3,5083,柳瀬幹太,25,山口,53,B1,4.65,25.32,2.83,0.0,13,28.65,34,34.07,雨,東,3,3,6.81,6,抜き,3,0.25,.  .,0.1525806451612903,0.1546666666666666,1.0,31.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03225806451612903,0.22580645161290322,0.0967741935483871,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0
2024-04-03,芦屋,2,サンライズＷ,4,3333,丸尾義孝,55,徳島,53,A1,6.03,42.34,6.61,46.34,15,30.14,17,31.02,雨,東,3,3,6.84,4,抜き,4,0.34,1.53.6,0.1365853658536585,0.1397727272727272,8.0,41.0,11.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.1951219512195122,0.2682926829268293,0.17073170731707318,0.0,0.0,0.0,0.14634146341463414,0.024390243902439025,0.0,0.0,0.0
2024-04-03,芦屋,2,サンライズＷ,5,4508,野間大樹,35,大阪,51,B1,5.67,35.71,3.53,10.53,1,32.0,16,32.42,雨,東,3,3,6.78,2,抜き,5,0.35,1.50.3,0.1853125,0.174875,2.0,32.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.15625,0.25,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0
2024-04-03,芦屋,2,サンライズＷ,6,3769,佐竹恒彦,50,滋賀,52,B1,4.93,23.96,6.89,44.44,24,42.48,21,33.04,雨,東,3,3,6.83,5,抜き,6,0.35,.  .,0.1917857142857142,0.171043956043956,0.0,28.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,芦屋,3,サンライズＸ,1,4015,前野竜一,44,山口,59,A2,5.8,36.36,7.09,56.0,46,30.05,47,40.65,雨,東,3,3,6.82,4,まくり差し,1,0.26,1.53.1,0.1645098039215686,0.1723529411764706,32.0,51.0,9.0,3.0,29.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,0.6274509803921569,0.17647058823529413,0.058823529411764705,0.5686274509803921,0.0,0.0,0.0,0.0,0.0784313725490196,0.1568627450980392,0.09803921568627451
2024-04-03,芦屋,3,サンライズＸ,2,3517,高橋　勲,56,東京,56,B1,5.28,30.49,0.0,0.0,19,49.19,43,30.56,雨,東,3,3,6.77,5,まくり差し,2,0.26,.  .,0.1393333333333333,0.163314606741573,3.0,30.0,6.0,8.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,0.26666666666666666,0.0,0.6,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
2024-04-03,芦屋,3,サンライズＸ,3,4351,里岡右貴,38,福岡,54,A1,6.29,42.22,6.95,52.13,48,30.43,69,39.3,雨,東,3,3,6.83,6,まくり差し,3,0.27,.  .,0.132,0.1332743362831858,8.0,35.0,8.0,9.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.22857142857142856,0.22857142857142856,0.2571428571428571,0.0,0.0,0.02857142857142857,0.02857142857142857,0.11428571428571428,0.0,0.0,0.0
2024-04-03,芦屋,3,サンライズＸ,4,3564,桑原　啓,54,福岡,53,B1,4.19,23.19,4.22,24.0,12,40.16,13,29.95,雨,東,3,3,6.8,2,まくり差し,4,0.09,1.50.6,0.1634482758620689,0.1625609756097561,1.0,29.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,芦屋,3,サンライズＸ,5,3747,國崎良春,48,福岡,53,A2,5.96,44.35,4.67,31.15,37,30.7,54,35.94,雨,東,3,3,6.78,1,まくり差し,5,0.05,1.49.4,0.1569444444444444,0.1623628691983122,1.0,36.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.19444444444444445,0.2222222222222222,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0
2024-04-03,芦屋,3,サンライズＸ,6,4231,鈴木裕隆,40,愛知,57,B1,4.72,24.24,3.88,5.88,25,41.44,20,32.74,雨,東,3,3,6.82,3,まくり差し,6,0.08,1.52.1,0.1929411764705882,0.1805737704918033,1.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0
2024-04-03,芦屋,4,サンライズＹ,1,4118,宇佐見淳,43,愛知,53,A1,6.1,39.6,6.89,44.44,14,48.96,45,35.16,雨,東,2,2,6.76,1,逃げ,1,0.1,1.48.6,0.1152307692307692,0.1365527950310558,45.0,65.0,7.0,8.0,44.0,0.0,0.0,0.0,0.0,4.0,5.0,10.0,0.6923076923076923,0.1076923076923077,0.12307692307692308,0.676923076923077,0.0,0.0,0.0,0.0,0.06153846153846154,0.07692307692307693,0.15384615384615385
2024-04-03,芦屋,4,サンライズＹ,2,4753,森　照夫,35,福岡,58,B2,4.73,26.79,4.91,34.33,45,31.48,51,35.96,雨,東,2,2,6.84,3,逃げ,2,0.19,1.52.9,0.15,0.1733093525179856,4.0,21.0,3.0,4.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.14285714285714285,0.19047619047619047,0.0,0.5714285714285714,0.0,0.19047619047619047,0.0,0.0,0.0,0.0
2024-04-03,芦屋,4,サンライズＹ,3,3445,加藤高史,54,埼玉,53,A2,4.93,26.25,4.77,27.27,10,37.55,63,36.2,雨,東,2,2,6.83,4,逃げ,3,0.15,1.53.3,0.1824242424242424,0.185,4.0,33.0,5.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.15151515151515152,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
2024-04-03,芦屋,4,サンライズＹ,4,5029,中　亮太,26,福岡,53,A2,6.9,57.96,6.41,48.76,30,32.61,68,43.3,雨,東,2,2,6.75,2,逃げ,4,0.13,1.50.3,0.1149999999999999,0.1226190476190476,10.0,44.0,14.0,5.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.22727272727272727,0.3181818181818182,0.11363636363636363,0.0,0.0,0.022727272727272728,0.13636363636363635,0.045454545454545456,0.0,0.0,0.0
2024-04-03,芦屋,4,サンライズＹ,5,4167,片岡秀樹,41,徳島,55,B1,4.04,22.22,0.0,0.0,36,33.48,50,32.88,雨,東,2,2,6.84,5,逃げ,5,0.27,.  .,0.17,0.1538095238095238,1.0,31.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03225806451612903,0.12903225806451613,0.16129032258064516,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0
2024-04-03,芦屋,4,サンライズＹ,6,5271,杉山太陽,22,福岡,52,B2,2.24,7.04,1.36,0.0,8,30.96,28,35.53,雨,東,2,2,6.81,6,逃げ,6,0.13,.  .,0.2221428571428571,0.1966666666666666,0.0,56.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,芦屋,5,サンライズＺ,1,4743,木村仁紀,31,滋賀,55,A1,6.58,47.18,6.73,63.64,5,45.23,46,32.72,雨,無風,0,1,6.79,1,逃げ,1,0.09,1.49.6,0.1363461538461538,0.14796875,43.0,52.0,7.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.8269230769230769,0.1346153846153846,0.0,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.07692307692307693
