日付,レース場,レース番号,レース種別,艇番,登録番号,選手名_x,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,選手名_y,出走数,勝利回数,2着回数,3着回数,平均ST,逃げ,差し,まくり,まくり差し,抜き,恵まれ,差され,まくられ,まくり差され,逃し,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2022-08-31,唐津,1,朝１戦予選,1,4264,長尾章平,37,山口,54,A2,5.8,40.44,5.16,37.84,22,0.0,39,48.98,晴,南,3,3,6.86,1,逃げ,1,0.12,1.51.5,長尾章平,58.0,37.0,12.0,3.0,0.1484482758620689,32.0,0.0,0.0,0.0,5.0,0.0,8.0,2.0,9.0,0.0,0.1637102473498233,0.6379310344827587,0.20689655172413793,0.05172413793103448,0.5517241379310345,0.0,0.0,0.0,0.0,0.13793103448275862,0.034482758620689655,0.15517241379310345
2022-08-31,唐津,1,朝１戦予選,2,4007,榮田将彦,43,山口,48,B1,5.11,35.29,5.24,35.14,54,0.0,57,26.97,晴,南,3,3,6.75,2,逃げ,2,0.14,1.52.6,榮田将彦,31.0,5.0,2.0,11.0,0.1380645161290322,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.1273821989528795,0.16129032258064516,0.06451612903225806,0.3548387096774194,0.0,0.4838709677419355,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,0.0
2022-08-31,唐津,1,朝１戦予選,3,3974,深山祐二,45,佐賀,53,B1,4.1,25.96,4.31,23.08,37,0.0,80,20.0,晴,南,3,3,6.81,4,逃げ,3,0.17,1.54.8,深山祐二,34.0,0.0,6.0,7.0,0.1494117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1631413612565445,0.0,0.17647058823529413,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,唐津,1,朝１戦予選,4,3869,井芹大志,46,福岡,54,B1,4.77,28.44,4.35,23.08,49,0.0,46,35.23,晴,南,3,3,6.88,6,逃げ,4,0.09,1.57.6,井芹大志,32.0,2.0,7.0,4.0,0.18,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1768181818181818,0.0625,0.21875,0.125,0.0,0.0,0.03125,0.0,0.03125,0.0,0.0,0.0
2022-08-31,唐津,1,朝１戦予選,5,3928,林　恵祐,46,福岡,60,B1,3.93,21.9,4.0,18.6,34,0.0,85,36.36,晴,南,3,3,6.9,5,逃げ,5,0.1,1.55.2,林恵祐,36.0,0.0,3.0,2.0,0.1758333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821989528795811,0.0,0.08333333333333333,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,唐津,1,朝１戦予選,6,4946,船越健吾,30,香川,52,B1,4.53,26.44,3.69,12.5,43,0.0,51,45.45,晴,南,3,3,6.85,3,逃げ,6,0.0,1.54.2,船越健吾,27.0,0.0,1.0,6.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622916666666666,0.0,0.037037037037037035,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,唐津,2,モー２ング予,1,3684,清水攻二,48,山口,54,A2,5.61,37.37,5.39,36.84,14,0.0,32,32.29,晴,南,4,4,6.81,1,逃げ,1,0.11,1.51.1,清水攻二,43.0,23.0,11.0,4.0,0.1583720930232558,21.0,0.0,0.0,0.0,2.0,0.0,3.0,10.0,5.0,0.0,0.1962790697674418,0.5348837209302325,0.2558139534883721,0.09302325581395349,0.4883720930232558,0.0,0.0,0.0,0.0,0.06976744186046512,0.23255813953488372,0.11627906976744186
2022-08-31,唐津,2,モー２ング予,2,3920,正木聖賢,47,広島,52,A1,6.97,59.87,6.62,54.55,50,0.0,33,30.43,晴,南,4,4,6.83,2,逃げ,2,0.13,1.52.6,正木聖賢,52.0,13.0,19.0,7.0,0.1461538461538461,1.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.1504333333333333,0.25,0.36538461538461536,0.1346153846153846,0.019230769230769232,0.5769230769230769,0.15384615384615385,0.057692307692307696,0.0,0.0,0.0,0.0
2022-08-31,唐津,2,モー２ング予,3,3921,川村正輝,47,福井,51,B1,4.86,30.16,5.76,52.38,17,0.0,44,28.89,晴,南,4,4,6.82,3,逃げ,3,0.14,1.53.7,川村正輝,35.0,3.0,10.0,8.0,0.1745714285714285,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1788127853881278,0.08571428571428572,0.2857142857142857,0.22857142857142856,0.0,0.0,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.0
2022-08-31,唐津,2,モー２ング予,4,4106,坂井康嗣,42,佐賀,51,B1,4.75,31.0,5.68,40.41,48,0.0,47,33.33,晴,南,4,4,6.92,5,逃げ,4,0.21,1.57.2,坂井康嗣,32.0,4.0,4.0,5.0,0.1878125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1874619289340101,0.125,0.125,0.15625,0.03125,0.0,0.03125,0.03125,0.03125,0.0,0.0,0.0
