日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2025-01-24,大村,1,一般,1,4603,谷川将太,37,長崎,52,B1,4.91,30.1,5.35,33.97,25,29.63,46,37.21,晴,南,2,1,6.9,1,逃げ,1,0.14,1.49.4,0.14696969696969697,0.1450228310502283,0.14285714285714285,0.42857142857142855,0.0
2025-01-24,大村,1,一般,2,4081,樋口範政,45,愛知,57,B1,4.06,22.12,0.0,0.0,49,32.48,11,29.77,晴,南,2,1,6.92,2,逃げ,2,0.15,1.51.2,0.170625,0.1823430962343096,0.07692307692307693,0.34615384615384615,0.6153846153846154
2025-01-24,大村,1,一般,3,3775,泉　啓文,50,岡山,59,B1,5.01,30.08,4.05,18.18,45,40.0,52,33.33,晴,南,2,1,6.98,4,逃げ,3,0.16,1.52.9,0.16777777777777778,0.17864197530864198,0.0,0.21428571428571427,0.0
2025-01-24,大村,1,一般,4,5195,北村寧々,23,長崎,44,B1,4.34,24.05,3.9,19.05,70,35.2,70,39.13,晴,南,2,1,6.96,5,逃げ,4,0.24,.  .,0.15586206896551727,0.15142857142857144,0.1111111111111111,0.2222222222222222,0.0
2025-01-24,大村,1,一般,5,5143,常盤海心,23,徳島,53,B1,4.12,18.6,2.92,4.0,46,26.72,26,32.81,晴,南,2,1,6.93,3,逃げ,5,0.21,1.52.9,0.18321428571428572,0.21544303797468353,0.0,0.19230769230769232,0.0
2025-01-24,大村,1,一般,6,3501,川上昇平,55,長崎,54,B1,4.07,22.62,5.41,35.14,74,27.13,35,25.2,晴,南,2,1,6.91,6,逃げ,6,0.17,.  .,0.1534375,0.1461352657004831,0.0,0.19047619047619047,0.0
2025-01-24,大村,2,一般,1,4164,岩永節也,42,長崎,52,B1,4.3,17.54,4.19,20.93,34,30.77,60,31.62,晴,南西,2,1,6.87,1,逃げ,1,0.25,1.49.3,0.13499999999999998,0.17642201834862387,0.14285714285714285,0.32142857142857145,0.0
2025-01-24,大村,2,一般,2,5018,竹下大樹,25,福岡,55,A2,5.94,39.82,6.73,53.33,35,19.83,65,35.66,晴,南西,2,1,6.94,5,逃げ,2,0.22,.  .,0.15391304347826087,0.16505791505791506,0.08823529411764706,0.20588235294117646,0.5
2025-01-24,大村,2,一般,3,4619,伏田裕隆,41,東京,52,B1,4.27,21.43,2.5,0.0,53,41.86,22,37.4,晴,南西,2,1,6.95,6,逃げ,3,0.46,.  .,0.19655172413793104,0.18945652173913044,0.0,0.4375,0.0
2025-01-24,大村,2,一般,4,4163,山崎裕司,43,広島,52,B1,5.3,30.43,6.42,53.85,73,36.22,62,42.28,晴,南西,2,1,6.85,3,逃げ,4,0.28,1.52.3,0.16823529411764704,0.16450980392156864,0.029411764705882353,0.29411764705882354,0.0
2025-01-24,大村,2,一般,5,4679,植田太一,35,福岡,59,A2,5.82,46.75,5.83,37.5,36,38.64,69,30.3,晴,南西,2,1,6.92,2,逃げ,5,0.27,1.50.6,0.16078947368421054,0.16370731707317074,0.03225806451612903,0.12903225806451613,0.0
2025-01-24,大村,2,一般,6,3507,藤井　徹,53,大阪,52,B1,4.59,26.58,2.83,0.0,15,26.77,15,27.69,晴,南西,2,1,6.92,4,逃げ,6,0.25,1.53.5,0.19793103448275862,0.17870786516853931,0.0,0.3333333333333333,0.0
2025-01-24,大村,3,一般,1,5250,嶋田有里,22,長崎,47,B1,2.58,7.46,1.86,1.2,52,39.2,39,33.85,晴,南西,1,1,6.94,4,まくり,1,0.13,1.54.3,0.33,0.19335766423357667,0.39655172413793105,0.43103448275862066,0.0
2025-01-24,大村,3,一般,2,3992,関口智久,46,埼玉,55,A2,5.55,39.77,4.23,19.23,75,34.38,74,34.4,晴,南西,1,1,6.97,1,まくり,2,0.14,1.49.9,0.155625,0.14651041666666667,0.1,0.52,0.46
2025-01-24,大村,3,一般,3,4883,岡部大輝,29,東京,53,A2,6.04,45.1,5.8,30.0,54,34.11,37,34.35,晴,南西,1,1,6.98,2,まくり,3,0.12,1.51.4,0.1217241379310345,0.14457627118644067,0.08163265306122448,0.4489795918367347,0.0
2025-01-24,大村,3,一般,4,3692,竹腰正樹,53,福井,53,B1,4.44,25.0,5.04,35.71,13,37.3,32,33.59,晴,南西,1,1,6.96,5,まくり,4,0.14,.  .,0.16371428571428573,0.1606046511627907,0.12195121951219512,0.36585365853658536,0.0
