ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,èüóòâÒêî,èoëñêî,2íÖâÒêî,3íÖâÒêî,ì¶Ç∞,ì¶Çµ,ç∑Çµ,Ç‹Ç≠ÇË,Ç‹Ç≠ÇËç∑Çµ,ç∑Ç≥ÇÍ,Ç‹Ç≠ÇÁÇÍ,Ç‹Ç≠ÇËç∑Ç≥ÇÍ,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2023-12-27,ëÂë∫,1,ó\ëI,1,4077,ïiìcíºé˜,45,ìåãû,51,B1,4.49,23.42,4.27,18.18,71,30.6,20,42.15,ê∞,ìÏêº,1,1,6.85,2,ç∑Çµ,1,0.14,1.50.1,0.1726190476190476,0.1786153846153846,17.0,42.0,13.0,6.0,14.0,0.0,0.0,0.0,0.0,11.0,5.0,7.0,0.40476190476190477,0.30952380952380953,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.2619047619047619,0.11904761904761904,0.16666666666666666
2023-12-27,ëÂë∫,1,ó\ëI,2,4091,çrìcë◊ñæ,43,çÈã ,55,B1,4.8,33.66,0.0,0.0,53,25.0,58,33.58,ê∞,ìÏêº,1,1,6.91,1,ç∑Çµ,2,0.17,1.49.2,0.1627027027027027,0.1699999999999999,5.0,37.0,9.0,6.0,0.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.24324324324324326,0.16216216216216217,0.0,0.40540540540540543,0.08108108108108109,0.05405405405405406,0.0,0.0,0.0,0.0
2023-12-27,ëÂë∫,1,ó\ëI,3,4892,éƒìcíºç∆,33,ïüâ™,51,B1,4.65,26.92,5.69,33.33,74,46.83,54,34.51,ê∞,ìÏêº,1,1,6.85,4,ç∑Çµ,3,0.16,1.51.8,0.1804651162790697,0.1817543859649122,6.0,43.0,7.0,9.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.13953488372093023,0.16279069767441862,0.20930232558139536,0.0,0.0,0.0,0.046511627906976744,0.09302325581395349,0.0,0.0,0.0
2023-12-27,ëÂë∫,1,ó\ëI,4,5244,çïìcÅ@çÑ,23,ïüâ™,52,B2,1.99,3.8,1.57,0.0,47,33.59,75,35.65,ê∞,ìÏêº,1,1,6.84,5,ç∑Çµ,4,0.18,.  .,0.1734375,0.1664670658682635,0.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-27,ëÂë∫,1,ó\ëI,5,5299,êºä€ì÷äÓ,21,çÅêÏ,53,B2,2.25,3.53,2.2,0.0,27,26.02,48,31.34,ê∞,ìÏêº,1,1,6.87,6,ç∑Çµ,5,0.19,.  .,0.2206060606060606,0.2247524752475247,1.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0
2023-12-27,ëÂë∫,1,ó\ëI,6,4728,éRå˚Å@ó∫,36,ìåãû,54,B1,4.44,24.14,3.57,14.29,68,22.13,46,33.33,ê∞,ìÏêº,1,1,6.98,3,ç∑Çµ,6,0.18,1.51.3,0.2038235294117647,0.1848623853211009,0.0,34.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-27,ëÂë∫,2,ó\ëI,1,3992,ä÷å˚íqãv,45,çÈã ,55,B1,4.42,26.0,4.5,20.0,44,28.79,62,42.64,ê∞,ñ≥ïó,0,1,6.9,1,ì¶Ç∞,1,0.11,1.48.7,0.1599999999999999,0.1573109243697479,9.0,17.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.5294117647058824,0.29411764705882354,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.17647058823529413
2023-12-27,ëÂë∫,2,ó\ëI,2,5023,ãvâièÀïΩ,28,ìåãû,51,B1,4.74,26.21,5.33,33.33,37,29.69,32,30.53,ê∞,ñ≥ïó,0,1,6.83,2,ì¶Ç∞,2,0.1,1.49.4,0.161875,0.1696296296296296,2.0,32.0,6.0,9.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1875,0.28125,0.0,0.4375,0.0625,0.0,0.0,0.0,0.0,0.0
2023-12-27,ëÂë∫,2,ó\ëI,3,3748,è¨çïó≥å·,48,çÈã ,54,B1,3.74,15.0,3.67,11.11,69,36.57,73,35.34,ê∞,ñ≥ïó,0,1,6.92,5,ì¶Ç∞,3,0.1,.  .,0.1483783783783784,0.1554594594594594,2.0,37.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05405405405405406,0.08108108108108109,0.10810810810810811,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0
2023-12-27,ëÂë∫,2,ó\ëI,4,4660,âFìcêÏêM,32,ìåãû,53,B1,3.36,10.99,2.17,0.0,49,32.82,36,31.58,ê∞,ñ≥ïó,0,1,6.9,3,ì¶Ç∞,4,0.12,1.50.6,0.1941666666666666,0.1999033816425121,0.0,36.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
