日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,勝利回数,出走数,2着回数,3着回数,逃げ,逃し,差し,まくり,まくり差し,差され,まくられ,まくり差され,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2025-04-11,大村,1,一般,1,4840,鈴木秀茉,33,静岡,52,B1,4.67,24.39,0.0,0.0,13,31.43,22,38.89,晴,北,4,3,6.89,1,逃げ,1,0.08,1.50.3,0.1510344827586207,0.1762135922330097,11,29,6,4,7,0,0,0,0,5,6,4,0.3793103448275862,0.20689655172413793,0.13793103448275862,0.2413793103448276,0.0,0.0,0.0,0.0,0.1724137931034483,0.20689655172413793,0.13793103448275862
2025-04-11,大村,1,一般,2,3863,海老澤泰,50,東京,57,B1,5.19,31.91,4.14,28.57,63,22.49,23,32.78,晴,北,4,3,6.92,4,逃げ,2,0.12,1.54.8,0.1497368421052631,0.1636244541484716,4,38,8,6,0,22,0,3,0,0,0,0,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.0,0.5789473684210527,0.0,0.07894736842105263,0.0,0.0,0.0,0.0
2025-04-11,大村,1,一般,3,3224,栗山繁洋,59,佐賀,53,B1,3.98,24.47,4.88,36.36,59,23.26,14,39.89,晴,北,4,3,6.92,2,逃げ,3,0.11,1.52.1,0.1544444444444444,0.1728870292887029,5,45,14,7,0,0,0,4,1,0,0,0,0.1111111111111111,0.3111111111111111,0.15555555555555556,0.0,0.0,0.0,0.08888888888888889,0.022222222222222223,0.0,0.0,0.0
2025-04-11,大村,1,一般,4,5301,岩下巧斗,22,群馬,52,B1,3.0,4.76,0.0,0.0,19,27.53,55,23.76,晴,北,4,3,6.92,3,逃げ,4,0.15,1.53.5,0.1866666666666666,0.1830941704035874,2,54,3,12,0,0,1,1,0,0,0,0,0.037037037037037035,0.05555555555555555,0.2222222222222222,0.0,0.0,0.018518518518518517,0.018518518518518517,0.0,0.0,0.0,0.0
2025-04-11,大村,1,一般,5,5382,山下心一,20,福岡,51,B2,1.44,0.0,0.0,0.0,36,38.98,38,40.0,晴,北,4,3,6.95,5,逃げ,6,0.12,.  .,0.1861111111111111,0.2057627118644067,0,18,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,大村,1,一般,6,4865,立具敬司,35,大阪,53,B1,4.55,25.68,4.31,23.08,46,26.74,63,31.49,晴,北,4,3,6.96,6,逃げ,5,0.17,.  .,0.185,0.1739490445859872,0,22,1,3,0,0,0,0,0,0,0,0,0.0,0.045454545454545456,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,大村,2,一般,1,4978,山田和佐,30,広島,54,B1,4.07,21.05,4.33,12.5,52,40.45,49,31.28,晴,北,3,2,6.81,1,逃げ,1,0.23,1.49.7,0.1533333333333333,0.1715527950310559,7,18,5,1,6,0,0,0,0,1,4,4,0.3888888888888889,0.2777777777777778,0.05555555555555555,0.3333333333333333,0.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.2222222222222222
2025-04-11,大村,2,一般,2,3718,伊達正利,50,静岡,56,B1,4.15,19.77,4.5,22.73,73,33.52,24,33.9,晴,北,3,2,6.88,6,逃げ,2,0.27,.  .,0.19625,0.1890217391304348,2,32,7,10,0,18,2,0,0,0,0,0,0.0625,0.21875,0.3125,0.0,0.5625,0.0625,0.0,0.0,0.0,0.0,0.0
2025-04-11,大村,2,一般,3,4202,浮田圭浩,42,岡山,55,B1,4.74,29.0,3.85,18.52,58,24.28,59,35.56,晴,北,3,2,6.88,2,逃げ,3,0.21,1.50.9,0.185,0.185,1,50,11,10,0,0,0,0,1,0,0,0,0.02,0.22,0.2,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
2025-04-11,大村,2,一般,4,4902,山川雄大,32,兵庫,52,B1,5.07,32.61,4.82,32.14,50,29.07,31,31.11,晴,北,3,2,6.84,5,逃げ,4,0.21,.  .,0.1656756756756756,0.1701333333333333,2,37,6,8,0,0,0,2,0,0,0,0,0.05405405405405406,0.16216216216216217,0.21621621621621623,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0
2025-04-11,大村,2,一般,5,4104,木下陽介,45,東京,57,B1,4.16,25.37,5.16,36.84,21,37.99,56,30.11,晴,北,3,2,6.84,3,逃げ,5,0.18,1.52.8,0.1365384615384615,0.1554375,2,26,3,3,0,0,1,0,1,0,0,0,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0
2025-04-11,大村,2,一般,6,4234,野相弘司,41,福岡,59,B1,4.9,27.66,5.07,29.27,34,30.9,41,36.16,晴,北,3,2,6.89,4,逃げ,6,0.24,1.54.2,0.1797142857142857,0.1670506912442396,0,35,2,5,0,0,0,0,0,0,0,0,0.0,0.05714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-11,大村,3,一般,1,4969,町田洸希,33,長崎,52,B1,4.34,19.18,4.84,30.83,24,24.43,25,29.38,晴,北,4,3,6.85,2,差し,1,0.25,1.50.4,0.1729629629629629,0.1707462686567164,10,27,7,4,9,0,0,0,0,8,5,3,0.37037037037037035,0.25925925925925924,0.14814814814814814,0.3333333333333333,0.0,0.0,0.0,0.0,0.2962962962962963,0.18518518518518517,0.1111111111111111
2025-04-11,大村,3,一般,2,4989,石原　翼,27,静岡,53,A2,6.04,45.19,6.22,44.44,69,46.67,44,31.87,晴,北,4,3,6.79,1,差し,2,0.13,1.49.8,0.1238461538461538,0.1410752688172043,4,26,9,5,0,19,3,1,0,0,0,0,0.15384615384615385,0.34615384615384615,0.19230769230769232,0.0,0.7307692307692307,0.11538461538461539,0.038461538461538464,0.0,0.0,0.0,0.0
2025-04-11,大村,3,一般,3,3587,武田信一,52,徳島,62,B2,4.57,26.47,2.95,18.18,41,31.49,58,32.58,晴,北,4,3,6.9,6,差し,3,0.16,.  .,0.1806666666666666,0.1681981981981982,1,15,2,0,0,0,0,1,0,0,0,0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
