日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-08-01,唐津,1,ほぼ女子予選,1,5148,松本　怜,30,福岡,45,B1,4.9,27.27,4.05,15.79,38,30.6,54,34.04,晴,南西,2,2,6.65,3,まくり差し,1,0.26,2.06.0,0.20695652173913043,0.21252808988764044,0.10526315789473684,0.4473684210526316,0.0
2024-08-01,唐津,1,ほぼ女子予選,4,3778,安達美帆,48,埼玉,47,B1,3.97,16.67,3.8,25.0,65,31.53,39,37.63,晴,南西,2,2,6.71,1,まくり差し,4,0.17,1.59.9,0.19466666666666665,0.2064406779661017,0.125,0.21875,0.59375
2024-08-01,唐津,1,ほぼ女子予選,5,4098,赤澤文香,42,岡山,49,B1,4.75,26.14,5.84,44.74,68,27.23,75,30.77,晴,南西,2,2,6.73,2,まくり差し,5,0.19,2.03.0,0.20777777777777778,0.19107954545454547,0.0,0.15625,0.0
2024-08-01,唐津,1,ほぼ女子予選,6,4519,清水沙樹,37,東京,51,B1,4.85,29.47,2.75,0.0,56,31.58,33,32.0,晴,南西,2,2,6.69,4,まくり差し,6,0.13,2.09.9,0.17096774193548386,0.1544059405940594,0.05555555555555555,0.25,0.0
2024-08-01,唐津,2,ほぼ女子予選,1,4304,藤崎小百,41,福岡,46,B2,0.0,0.0,5.2,33.33,24,39.65,32,30.11,晴,南西,2,2,6.68,1,逃げ,1,0.22,1.51.2,,,0.0,0.1935483870967742,0.0
2024-08-01,唐津,2,ほぼ女子予選,2,5198,奥村明日,22,福岡,45,B1,4.42,21.59,3.31,20.69,45,28.11,88,35.48,晴,南西,2,2,6.61,4,逃げ,2,0.28,1.54.4,0.18585365853658536,0.18979899497487437,0.0,0.2222222222222222,0.0
2024-08-01,唐津,2,ほぼ女子予選,3,4873,蒲原健太,30,佐賀,52,B1,4.64,23.3,4.57,21.74,44,36.9,34,25.26,晴,南西,2,2,6.61,2,逃げ,3,0.19,1.52.8,0.2018421052631579,0.22046783625730995,0.17857142857142858,0.32142857142857145,0.0
2024-08-01,唐津,2,ほぼ女子予選,4,4372,原田佑実,36,大阪,47,B1,5.7,42.68,8.1,60.0,18,40.91,63,38.78,晴,南西,2,2,6.71,3,逃げ,4,0.12,1.53.2,0.18076923076923077,0.1724203821656051,0.05405405405405406,0.2702702702702703,0.5405405405405406
2024-08-01,唐津,2,ほぼ女子予選,5,5277,井上未都,22,福岡,47,B1,3.26,13.68,2.56,10.26,27,37.21,84,23.26,晴,南西,2,2,6.64,6,逃げ,5,0.14,1.56.9,0.18695652173913044,0.20698717948717948,0.0,0.38461538461538464,0.0
2024-08-01,唐津,2,ほぼ女子予選,6,5326,三嶌さら,20,香川,47,B2,1.73,0.93,1.17,0.0,21,30.93,70,33.33,晴,南西,2,2,6.62,5,逃げ,6,0.11,1.55.2,0.17881720430107526,0.18063829787234043,0.024390243902439025,0.24390243902439024,0.0
2024-08-01,唐津,3,ほぼ女子予選,1,5241,門田　栞,24,香川,49,B1,4.02,23.02,0.0,0.0,30,40.08,74,27.55,晴,北西,1,1,6.56,1,逃げ,1,0.29,1.49.4,0.16473684210526315,0.1838695652173913,0.025,0.2,0.0
2024-08-01,唐津,3,ほぼ女子予選,2,3551,藤田美代,52,福岡,46,B1,4.72,25.0,4.78,28.57,29,38.57,35,25.0,晴,北西,1,1,6.59,5,逃げ,2,0.29,1.56.0,0.18424242424242424,0.18710227272727273,0.0,0.17391304347826086,0.0
2024-08-01,唐津,3,ほぼ女子予選,3,4347,魚谷香織,39,福岡,44,A1,6.57,44.76,5.94,38.71,25,27.95,71,27.78,晴,北西,1,1,6.63,2,逃げ,3,0.25,1.51.6,0.1618421052631579,0.1472093023255814,0.3728813559322034,0.4576271186440678,0.0
2024-08-01,唐津,3,ほぼ女子予選,4,5151,山下奈緒,29,大阪,48,B2,4.11,17.78,1.78,0.0,70,28.37,50,19.05,晴,北西,1,1,6.68,4,逃げ,4,0.31,1.54.3,0.24392857142857144,0.24337931034482757,0.043478260869565216,0.6304347826086957,0.45652173913043476
2024-08-01,唐津,3,ほぼ女子予選,5,3680,森林　太,51,長崎,54,B1,4.33,24.79,4.25,20.45,61,30.28,55,31.96,晴,北西,1,1,6.72,3,逃げ,5,0.32,1.53.6,0.2072972972972973,0.2089423076923077,0.09302325581395349,0.3488372093023256,0.0
2024-08-01,唐津,3,ほぼ女子予選,6,5295,田上　凜,22,大阪,46,B2,1.95,2.0,0.0,0.0,22,33.33,66,27.66,晴,北西,1,1,6.62,6,逃げ,6,0.44,1.58.2,0.18588785046728973,0.19852380952380952,0.07142857142857142,0.5476190476190477,0.0
2024-08-01,唐津,4,ほぼ女子予選,1,5017,澤田尚也,25,滋賀,52,A2,6.43,44.83,6.68,57.5,50,33.88,56,17.86,晴,西,2,2,6.6,1,逃げ,1,0.27,1.50.9,0.128974358974359,0.12855670103092784,0.07317073170731707,0.4146341463414634,0.0
2024-08-01,唐津,4,ほぼ女子予選,2,5153,佐藤ほの,28,東京,46,B1,3.3,6.58,3.09,13.64,60,34.25,65,26.14,晴,西,2,2,6.7,5,逃げ,2,0.18,1.56.7,0.17103448275862068,0.17170588235294118,0.0,0.28205128205128205,0.0
2024-08-01,唐津,4,ほぼ女子予選,3,3435,寺田千恵,55,岡山,46,A1,6.49,45.8,6.84,46.88,53,29.96,38,32.22,晴,西,2,2,6.69,3,逃げ,3,0.15,1.54.2,0.15893617021276596,0.15874538745387454,0.2,0.4,0.0
2024-08-01,唐津,4,ほぼ女子予選,4,5227,川原愛未,22,福岡,51,B1,3.04,11.54,1.5,4.17,33,35.0,42,30.68,晴,西,2,2,6.71,4,逃げ,4,0.33,1.55.9,0.22392857142857145,0.2047761194029851,0.1111111111111111,0.5555555555555556,0.7777777777777778
2024-08-01,唐津,4,ほぼ女子予選,5,5019,柴田百恵,24,静岡,44,B1,4.83,25.49,0.0,0.0,17,35.09,82,35.48,晴,西,2,2,6.69,2,逃げ,5,0.18,1.52.8,0.19088235294117648,0.18980392156862744,0.2222222222222222,0.5555555555555556,0.0
2024-08-01,唐津,4,ほぼ女子予選,6,5358,増本杏珠,18,福岡,48,B2,1.25,0.0,0.0,0.0,28,38.46,41,28.87,晴,西,2,2,6.81,6,逃げ,6,0.24,1.56.9,0.23583333333333334,0.2403448275862069,0.0,0.1111111111111111,0.0
2024-08-01,唐津,5,予選特賞Ｂ,1,3994,小野　桜,45,滋賀,46,B1,6.07,40.68,5.71,28.57,67,38.36,51,34.83,晴,西,2,2,6.68,1,逃げ,1,0.25,1.51.3,0.195,0.19222222222222224,0.0,0.125,0.0
2024-08-01,唐津,5,予選特賞Ｂ,1,3994,小野　桜,45,滋賀,46,B1,6.07,40.68,5.71,28.57,67,38.36,51,34.83,晴,西,2,2,6.68,1,逃げ,1,0.25,1.51.3,0.23891891891891892,0.20785,0.0,0.2,0.0
2024-08-01,唐津,5,予選特賞Ｂ,2,3802,森岡まき,50,岡山,48,B1,4.39,26.56,6.27,53.33,51,37.05,40,24.32,晴,西,2,2,6.76,3,逃げ,2,0.2,1.54.2,0.19608695652173913,0.1737121212121212,0.5,0.25,0.0
2024-08-01,唐津,5,予選特賞Ｂ,3,4484,稲生夏季,34,東京,49,B1,3.99,15.19,4.62,23.08,35,24.15,45,26.14,晴,西,2,2,6.74,5,逃げ,3,0.18,1.55.0,0.1903225806451613,0.18558139534883722,0.0,0.46153846153846156,0.6923076923076923
2024-08-01,唐津,5,予選特賞Ｂ,4,4730,土屋実沙,35,静岡,47,A2,5.8,36.72,0.0,0.0,37,34.2,53,39.56,晴,西,2,2,6.73,6,逃げ,4,0.15,1.58.4,0.17,0.17154545454545456,0.0,0.2857142857142857,0.0
