日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2023-11-25,大村,1,一般,1,5129,山口真喜,26,長崎,47,B2,4.59,28.81,4.24,19.27,35,25.0,12,43.43,晴,南,2,1,6.89,4,抜き,1,0.18,1.51.5,0.23375,0.22477777777777777,0.2631578947368421,0.42105263157894735,0.0
2023-11-25,大村,1,一般,2,3286,坂東　満,55,静岡,53,B1,3.81,17.89,0.0,0.0,58,21.43,40,42.99,晴,南,2,1,6.9,5,抜き,2,0.16,.  .,0.162,0.16508571428571428,0.058823529411764705,0.29411764705882354,0.5294117647058824
2023-11-25,大村,1,一般,3,5055,眞鳥章太,27,長崎,53,B1,4.48,19.32,4.56,25.34,46,21.98,32,30.19,晴,南,2,1,6.87,2,抜き,3,0.15,1.50.6,0.17078947368421052,0.15805194805194805,0.13157894736842105,0.2631578947368421,0.0
2023-11-25,大村,1,一般,4,4550,石岡将太,35,群馬,57,B1,4.38,19.12,6.0,33.33,15,35.58,66,18.18,晴,南,2,1,6.86,1,抜き,4,0.21,1.48.6,0.147,0.15045714285714287,0.0,0.29411764705882354,0.0
2023-11-25,大村,1,一般,5,4619,伏田裕隆,40,東京,52,B1,4.73,32.69,6.2,40.0,53,25.81,61,28.3,晴,南,2,1,6.76,6,抜き,5,0.22,.  .,0.21521739130434783,0.20165289256198346,0.06060606060606061,0.21212121212121213,0.0
2023-11-25,大村,1,一般,6,3857,阿波勝哉,50,東京,55,B1,4.51,14.75,0.0,0.0,13,18.28,72,32.41,晴,南,2,1,6.92,3,抜き,6,0.18,1.51.2,0.19647619047619047,0.19778443113772456,0.0,0.23333333333333334,0.0
2023-11-25,大村,2,一般,1,4834,浜本裕己,36,大阪,51,B1,4.94,31.25,0.0,0.0,68,18.28,26,26.04,晴,南,2,1,6.91,2,差し,1,0.11,1.49.9,0.16285714285714284,0.1591044776119403,0.04,0.52,0.0
2023-11-25,大村,2,一般,2,3992,関口智久,44,埼玉,55,B1,4.32,25.0,0.0,0.0,30,22.73,41,38.38,晴,南,2,1,6.93,1,差し,2,0.11,1.48.5,0.155,0.14965517241379309,0.14285714285714285,0.32142857142857145,0.6071428571428571
2023-11-25,大村,2,一般,3,3889,須藤隆雄,48,群馬,56,B1,4.18,23.71,0.0,0.0,12,34.95,76,19.54,晴,南,2,1,6.96,6,差し,3,0.07,.  .,0.17411764705882352,0.16418848167539266,0.0,0.1724137931034483,0.0
2023-11-25,大村,2,一般,4,3660,長谷川親,54,香川,58,B1,3.57,12.75,4.38,25.0,33,33.33,58,35.19,晴,南,2,1,6.88,5,差し,4,0.07,.  .,0.16236842105263158,0.17014423076923077,0.0,0.3333333333333333,0.0
2023-11-25,大村,2,一般,5,4919,吉田翔悟,32,長崎,52,B1,5.83,40.0,5.28,31.92,28,33.01,68,27.88,晴,南,2,1,6.85,3,差し,5,0.08,1.51.2,0.15828571428571428,0.16058479532163744,0.0,0.23076923076923078,0.0
2023-11-25,大村,2,一般,6,3801,五反田忍,49,大阪,50,B1,4.67,33.33,0.0,0.0,23,36.45,29,31.78,晴,南,2,1,6.87,4,差し,6,0.08,1.52.1,0.20083333333333334,0.18575163398692812,0.0,0.1,0.0
2023-11-25,大村,3,一般,1,3304,烏野賢太,55,徳島,51,A2,5.85,42.11,5.89,39.62,52,34.86,54,37.78,晴,南,2,1,6.9,1,逃げ,1,0.16,1.47.5,0.16137931034482758,0.16256317689530686,0.25,0.375,0.0
2023-11-25,大村,3,一般,2,5086,本村　大,24,長崎,52,B1,5.55,34.67,4.62,23.08,51,40.78,43,30.1,晴,南,2,1,6.78,6,逃げ,2,0.18,.  .,0.13875,0.1546583850931677,0.0,0.2727272727272727,0.45454545454545453
2023-11-25,大村,3,一般,3,4113,木村浩士,43,群馬,55,B1,4.42,26.55,5.3,27.27,41,36.54,39,29.63,晴,南,2,1,6.83,2,逃げ,3,0.17,1.48.5,0.18893617021276599,0.18042145593869732,0.16666666666666666,0.0,0.0
2023-11-25,大村,3,一般,4,3474,松瀬弘美,53,静岡,46,B1,4.96,29.29,6.12,42.31,36,33.64,22,21.0,晴,南,2,1,6.83,3,逃げ,4,0.11,1.50.5,0.1546875,0.17829145728643217,0.3333333333333333,0.3333333333333333,0.0
2023-11-25,大村,3,一般,5,5208,屋良龍紀,26,長崎,52,B1,2.46,4.82,2.11,3.57,75,43.81,19,29.63,晴,南,2,1,6.88,4,逃げ,5,0.11,1.50.9,0.17900000000000002,0.17983516483516485,0.14285714285714285,0.2857142857142857,0.0
2023-11-25,大村,3,一般,6,4105,松下直也,44,兵庫,52,A2,5.62,40.29,4.98,23.81,27,24.24,52,28.3,晴,南,2,1,6.87,5,逃げ,6,0.11,.  .,0.20325581395348838,0.17483018867924527,0.0,0.2857142857142857,0.0
2023-11-25,大村,4,一般,1,4540,相原利章,36,東京,52,A2,6.19,42.22,5.34,34.38,21,35.24,56,40.0,晴,南,2,1,6.79,3,まくり,1,0.12,1.49.7,0.09203389830508474,0.11722772277227723,0.43478260869565216,0.45652173913043476,0.0
