日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2着率,3着率,逃げ率,逃し率,差し率,まくり率,まくり差し率,差され率,まくられ率,まくり差され率
2023-05-01,唐津,1,予選,1,4678,水野望美,34,愛知,46,A2,4.88,31.78,4.57,28.57,41,19.5,42,62.96,晴,南西,2,2,6.68,1,逃げ,1,0.14,1.49.5,0.1427027027027027,0.1564150943396226,0.3333333333333333,0.2777777777777778,0.1388888888888889,0.2777777777777778,0.0,0.027777777777777776,0.0,0.0,0.2777777777777778,0.1111111111111111,0.1388888888888889
2023-05-01,唐津,1,予選,2,5188,武井莉里,22,兵庫,44,B1,3.8,16.85,2.13,0.0,55,35.8,43,51.43,晴,南西,2,2,6.64,2,逃げ,2,0.2,1.51.5,0.1993333333333333,0.1967539267015706,0.027777777777777776,0.19444444444444445,0.16666666666666666,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,唐津,1,予選,3,4548,篠木亜衣,34,三重,50,B1,4.06,20.78,0.0,0.0,63,27.38,38,18.75,晴,南西,2,2,6.76,5,逃げ,3,0.23,1.54.5,0.1804,0.2122058823529411,0.16666666666666666,0.16666666666666666,0.1388888888888889,0.0,0.0,0.0,0.08333333333333333,0.05555555555555555,0.0,0.0,0.0
2023-05-01,唐津,1,予選,4,5227,川原愛未,20,福岡,49,B2,1.8,1.56,1.0,0.0,54,34.27,45,45.71,晴,南西,2,2,6.71,6,逃げ,4,0.19,1.56.8,0.20875,0.2035668789808917,0.03125,0.125,0.15625,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0
2023-05-01,唐津,1,予選,5,5198,奥村明日,21,福岡,45,B1,2.6,8.42,1.56,0.0,51,30.41,88,38.46,晴,南西,2,2,6.64,4,逃げ,5,0.29,1.53.0,0.2085416666666666,0.2083516483516483,0.05714285714285714,0.02857142857142857,0.2,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0
2023-05-01,唐津,1,予選,6,4275,菅野はや,40,広島,51,B1,4.39,25.81,6.11,51.85,35,33.14,67,22.73,晴,南西,2,2,6.68,3,逃げ,6,0.34,1.52.8,0.19375,0.1676142131979695,0.0,0.07142857142857142,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,唐津,2,予選,1,4243,西村　歩,37,大阪,47,B2,4.71,29.9,5.45,40.0,62,33.33,81,34.78,晴,西,2,2,6.7,1,逃げ,1,0.19,1.49.0,0.15125,0.1854716981132075,0.125,0.25,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.5,0.041666666666666664
2023-05-01,唐津,2,予選,2,4746,大豆生蒼,28,埼玉,49,A2,5.79,38.46,5.64,36.36,39,31.11,46,29.73,晴,西,2,2,6.71,3,逃げ,2,0.2,1.52.5,0.1684615384615384,0.1619767441860465,0.1,0.2,0.23333333333333334,0.0,0.43333333333333335,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
2023-05-01,唐津,2,予選,3,4765,野田部宏,32,福岡,52,B1,4.24,23.53,3.09,9.09,14,30.25,89,37.04,晴,西,2,2,6.75,2,逃げ,3,0.16,1.51.6,0.0972413793103448,0.1248407643312102,0.0,0.18518518518518517,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,唐津,2,予選,4,5193,米丸乃絵,21,福岡,47,B1,3.26,11.88,3.0,10.0,68,24.83,86,28.0,晴,西,2,2,6.68,5,逃げ,4,0.23,1.53.9,0.1986046511627907,0.2030687830687831,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
