日付,レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム,平均ST,全体平均ST,1着率,2-3着率,逃し率
2024-04-16,福岡,1,カタメン１予,1,4208,三浦永理,41,静岡,47,A1,7.11,53.64,5.52,33.33,37,56.76,140,12.9,曇り,北,1,2,6.89,1,逃げ,1,0.13,1.49.9,0.15863636363636366,0.1598062015503876,0.1891891891891892,0.35135135135135137,0.0
2024-04-16,福岡,1,カタメン１予,2,4936,戸敷晃美,27,福岡,47,B1,5.18,34.69,6.24,44.83,42,4.0,101,51.52,曇り,北,1,2,6.93,2,逃げ,2,0.14,1.51.6,0.15392857142857144,0.17472222222222222,0.12121212121212122,0.2727272727272727,0.6060606060606061
2024-04-16,福岡,1,カタメン１予,3,5192,中尾優香,22,福岡,49,B1,3.28,14.43,2.29,8.33,63,28.57,116,25.0,曇り,北,1,2,6.97,4,逃げ,3,0.15,1.54.1,0.18514285714285716,0.16133004926108374,0.08571428571428572,0.2,0.0
2024-04-16,福岡,1,カタメン１予,4,4947,間庭菜摘,31,福岡,48,B1,4.63,20.83,5.14,27.03,26,17.39,158,45.95,曇り,北,1,2,6.92,3,逃げ,4,0.18,1.52.6,0.19774193548387095,0.1902463054187192,0.02857142857142857,0.2571428571428571,0.0
2024-04-16,福岡,1,カタメン１予,5,5264,登みひ果,24,兵庫,45,B1,2.33,6.67,1.13,0.0,33,27.03,171,12.5,曇り,北,1,2,6.95,5,逃げ,5,0.21,.  .,0.19346938775510206,0.19436241610738256,0.03225806451612903,0.22580645161290322,0.0
2024-04-16,福岡,1,カタメン１予,6,5335,森　陽多,19,長崎,47,B2,1.33,0.0,0.0,0.0,62,7.69,144,22.22,曇り,北,1,2,6.96,6,逃げ,6,0.37,.  .,0.25285714285714284,0.23757575757575758,0.0,0.26666666666666666,0.0
2024-04-16,福岡,2,予選,1,5163,清水愛海,24,山口,47,B1,5.56,35.62,3.0,0.0,24,20.0,165,50.0,曇り,北,2,2,6.87,1,逃げ,1,0.06,1.50.0,0.179375,0.17938888888888888,0.06896551724137931,0.3793103448275862,0.0
2024-04-16,福岡,2,予選,2,5205,刑部亜里,26,静岡,48,A2,5.63,39.33,4.47,31.58,46,12.12,123,45.16,曇り,北,2,2,6.9,3,逃げ,2,0.06,1.53.7,0.18171428571428572,0.16774193548387095,0.08823529411764706,0.23529411764705882,0.5588235294117647
2024-04-16,福岡,2,予選,3,4627,藤原菜希,37,東京,48,A1,6.44,49.07,5.33,25.0,28,46.81,159,50.0,曇り,北,2,2,6.93,2,逃げ,3,0.06,1.51.7,0.1326829268292683,0.13191056910569107,0.0,0.2894736842105263,0.0
2024-04-16,福岡,2,予選,4,5164,森田梨湖,24,福岡,49,B2,1.66,0.0,2.27,6.82,59,14.71,170,45.45,曇り,北,2,2,6.98,6,逃げ,4,0.27,.  .,0.22846153846153847,0.22976608187134503,0.02857142857142857,0.2857142857142857,0.0
2024-04-16,福岡,2,予選,5,5254,羽田妃希,21,愛知,46,B2,2.39,6.45,1.5,0.0,54,19.23,126,20.0,曇り,北,2,2,6.98,4,逃げ,5,0.33,1.55.4,0.19576923076923075,0.1949586776859504,0.0,0.20588235294117646,0.0
2024-04-16,福岡,2,予選,6,5334,樫葉新心,19,徳島,46,B2,1.38,0.0,0.0,0.0,27,36.73,156,44.0,曇り,北,2,2,6.93,5,逃げ,6,0.25,.  .,0.24750000000000003,0.2427536231884058,0.0,0.08695652173913043,0.0
2024-04-16,福岡,3,カタメン３予,1,5193,米丸乃絵,22,福岡,46,B1,5.84,41.67,3.16,16.0,14,25.0,102,17.65,曇り,北,2,2,6.92,1,逃げ,1,0.08,1.49.8,0.2,0.16673170731707318,0.5192307692307693,0.38461538461538464,0.0
2024-04-16,福岡,3,カタメン３予,2,5200,筒井美琴,22,福岡,49,B2,1.66,2.63,1.73,0.0,53,19.05,173,50.0,曇り,北,2,2,6.89,5,逃げ,2,0.16,.  .,0.19421052631578947,0.2001904761904762,0.046511627906976744,0.6511627906976745,0.4883720930232558
2024-04-16,福岡,3,カタメン３予,3,4961,西橋奈未,27,福井,47,A1,6.9,52.13,7.27,68.18,50,29.17,111,31.43,曇り,北,2,2,6.9,2,逃げ,3,0.09,1.51.4,0.1553125,0.14806763285024155,0.10256410256410256,0.38461538461538464,0.0
2024-04-16,福岡,3,カタメン３予,4,5281,井上遥妃,21,徳島,47,B1,3.36,7.22,0.0,0.0,21,44.44,106,33.33,曇り,北,2,2,6.91,3,逃げ,4,0.19,1.53.5,0.16944444444444443,0.16285714285714284,0.1,0.575,0.0
