レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,予選,2,4489,岩川仁士,53,58,晴,北西,3,2,6.89,01,差し,2,0.19,1.49.1
大村,1,予選,5,3775,泉啓文,50,52,晴,北西,3,2,6.83,02,差し,5,0.16,1.50.0
大村,1,予選,1,3755,吉村和也,19,25,晴,北西,3,2,6.83,03,差し,1,0.25,1.51.5
大村,1,予選,6,5027,重冨勇哉,22,71,晴,北西,3,2,6.89,04,差し,6,0.18,1.53.1
大村,1,予選,4,3411,池上隆行,32,40,晴,北西,3,2,6.89,05,差し,4,0.14,.  .
大村,1,予選,3,3948,大町利克,41,74,晴,北西,3,2,6.91,06,差し,3,0.22,.  .
大村,2,予選,1,2958,井川正人,74,27,晴,北西,3,2,6.92,01,逃げ,1,0.09,1.49.3
大村,2,予選,2,4661,中島昂章,62,55,晴,北西,3,2,6.81,02,逃げ,2,0.18,1.49.7
大村,2,予選,3,3559,水長照雄,76,11,晴,北西,3,2,6.82,03,逃げ,3,0.14,1.51.8
大村,2,予選,4,4638,小林遼太,13,24,晴,北西,3,2,6.84,04,逃げ,4,0.21,1.52.2
大村,2,予選,6,4498,宮本夏樹,31,18,晴,北西,3,2,6.79,05,逃げ,6,0.16,.  .
大村,2,予選,5,3224,栗山繁洋,35,15,晴,北西,3,2,6.87,06,逃げ,5,0.13,.  .
大村,3,予選,4,4798,浜先真範,66,19,晴,北西,2,1,6.88,01,差し,4,0.15,1.58.2
大村,3,予選,2,3273,石田豪,40,73,晴,北西,2,1,6.88,02,差し,2,0.13,2.02.0
大村,3,予選,3,5018,竹下大樹,33,49,晴,北西,2,1,6.87,03,差し,3,0.14,2.04.6
大村,3,予選,6,3930,岸本隆,28,60,晴,北西,2,1,6.90,04,差し,6,0.25,2.06.8
大村,3,予選,1,3153,前川竜次,44,41,晴,北西,2,1,6.88,05,差し,1,0.12,.  .
大村,4,予選,1,4603,谷川将太,59,12,晴,北西,2,1,6.80,01,逃げ,1,0.16,1.48.7
大村,4,予選,2,3338,出本正博,20,26,晴,北西,2,1,6.85,02,逃げ,2,0.16,1.49.8
大村,4,予選,3,4436,渋谷明憲,34,56,晴,北西,2,1,6.81,03,逃げ,3,0.17,1.50.6
大村,4,予選,5,4179,広次修,65,72,晴,北西,2,1,6.85,04,逃げ,5,0.21,1.52.1
大村,4,予選,4,3508,久富政弘,21,75,晴,北西,2,1,6.93,05,逃げ,4,0.21,.  .
大村,4,予選,6,5101,表健太,48,21,晴,北西,2,1,6.85,06,逃げ,6,0.31,.  .
大村,5,予選,1,3777,樋口亮,60,37,晴,北西,2,1,6.80,01,逃げ,1,0.09,1.48.5
大村,5,予選,4,4485,楠原正剛,38,69,晴,北西,2,1,6.90,02,逃げ,5,0.05,1.50.5
大村,5,予選,2,4023,柴田友和,64,46,晴,北西,2,1,6.87,03,逃げ,2,0.08,1.52.1
大村,5,予選,6,3211,北川敏弘,55,35,晴,北西,2,1,6.94,04,逃げ,3,0.21,1.52.5
大村,5,予選,3,3755,吉村和也,19,25,晴,北西,2,1,6.87,05,逃げ,4,0.14,.  .
大村,5,予選,5,4060,島田一生,16,13,晴,北西,2,1,6.92,06,逃げ,6,0.07,.  .
大村,6,予選,1,4292,麻生慎介,25,36,晴,北西,1,1,6.84,01,逃げ,1,0.17,1.48.5
大村,6,予選,4,4713,白神優,12,54,晴,北西,1,1,6.88,02,逃げ,4,0.17,1.49.9
大村,6,予選,2,3559,水長照雄,76,11,晴,北西,1,1,6.84,03,逃げ,2,0.19,1.51.5
大村,6,予選,5,2903,山崎毅,27,57,晴,北西,1,1,6.94,04,逃げ,5,0.27,1.53.4
大村,6,予選,3,3411,池上隆行,32,40,晴,北西,1,1,6.93,05,逃げ,3,0.22,.  .
大村,6,予選,6,4739,中村晃朋,72,33,晴,北西,1,1,6.87,06,逃げ,6,0.29,.  .
大村,7,予選,3,4239,竹田辰也,29,47,晴,北西,1,1,6.88,01,まくり差し,3,0.16,1.48.4
大村,7,予選,1,4553,坪口竜也,24,53,晴,北西,1,1,6.90,02,まくり差し,1,0.23,1.50.3
大村,7,予選,2,2958,井川正人,74,27,晴,北西,1,1,6.99,03,まくり差し,2,0.25,1.51.9
大村,7,予選,4,4489,岩川仁士,53,58,晴,北西,1,1,6.95,04,まくり差し,4,0.18,1.52.8
大村,7,予選,6,4821,妻鳥晋也,54,14,晴,北西,1,1,6.90,05,まくり差し,6,0.21,.  .
大村,7,予選,5,3338,出本正博,20,26,晴,北西,1,1,6.89,06,まくり差し,5,0.18,.  .
大村,8,予選,1,3297,藤丸光一,56,43,晴,北西,1,1,6.85,01,逃げ,1,0.17,1.48.4
大村,8,予選,2,3775,泉啓文,50,52,晴,北西,1,1,6.85,02,逃げ,5,0.16,1.50.4
大村,8,予選,3,3224,栗山繁洋,35,15,晴,北西,1,1,6.88,03,逃げ,2,0.14,1.51.5
大村,8,予選,4,3430,角浜修,36,67,晴,北西,1,1,6.85,04,逃げ,3,0.17,1.51.5
大村,8,予選,6,3522,長溝一生,47,28,晴,北西,1,1,6.90,05,逃げ,6,0.16,.  .
大村,8,予選,5,3933,山地正樹,63,45,晴,北西,1,1,6.81,06,逃げ,4,0.16,.  .
大村,9,予選特賞,1,4436,渋谷明憲,34,56,晴,北西,1,1,6.81,01,逃げ,1,0.21,1.47.6
大村,9,予選特賞,6,3499,市川哲也,75,44,晴,北西,1,1,6.89,02,逃げ,3,0.25,1.50.3
大村,9,予選特賞,3,4980,佐々木完太,39,39,晴,北西,1,1,6.85,03,逃げ,5,0.27,1.51.5
大村,9,予選特賞,4,3211,北川敏弘,55,35,晴,北西,1,1,6.87,04,逃げ,2,0.21,1.52.0
大村,9,予選特賞,2,4638,小林遼太,13,24,晴,北西,1,1,6.83,05,逃げ,4,0.29,.  .
