レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
唐津,1,朝１戦,2,3538,菊池峰晴,68,46,曇り,南,3,3,6.74,01,差し,2,0.18,1.49.9
唐津,1,朝１戦,1,4259,真庭明志,12,43,曇り,南,3,3,6.78,02,差し,1,0.11,1.50.5
唐津,1,朝１戦,5,4556,竹井奈美,54,27,曇り,南,3,3,6.83,03,差し,5,0.13,1.52.3
唐津,1,朝１戦,3,5124,上瀧絢也,67,47,曇り,南,3,3,6.77,04,差し,3,0.15,1.53.4
唐津,1,朝１戦,6,5281,井上遥妃,44,42,曇り,南,3,3,6.82,05,差し,6,0.14,1.55.2
唐津,1,朝１戦,4,5335,森陽多,27,32,曇り,南,3,3,6.72,06,差し,4,0.13,1.56.6
唐津,2,モー２ング戦,3,4116,川田正人,22,41,曇り,南,3,3,6.78,01,差し,3,0.16,1.49.4
唐津,2,モー２ング戦,1,3158,島川光男,14,30,曇り,南,3,3,6.76,02,差し,1,0.14,1.50.4
唐津,2,モー２ング戦,5,4106,坂井康嗣,37,17,曇り,南,3,3,6.78,03,差し,5,0.19,1.53.2
唐津,2,モー２ング戦,4,4464,山下友貴,33,26,曇り,南,3,3,6.76,04,差し,4,0.21,1.53.5
唐津,2,モー２ング戦,2,5220,青木蓮,50,35,曇り,南,3,3,6.78,05,差し,2,0.09,1.53.8
唐津,2,モー２ング戦,6,5131,江藤敦宏,58,33,曇り,南,3,3,6.74,06,差し,6,0.21,1.57.1
唐津,3,３ライズ戦,4,4553,坪口竜也,24,21,曇り,南,3,3,6.75,01,まくり差し,4,0.12,1.50.6
唐津,3,３ライズ戦,1,4466,南佑典,61,19,曇り,南,3,3,6.75,02,まくり差し,1,0.09,1.51.5
唐津,3,３ライズ戦,6,3615,横田茂,15,31,曇り,南,3,3,6.74,03,まくり差し,6,0.18,1.54.1
唐津,3,３ライズ戦,5,5270,小玉啓太,36,39,曇り,南,3,3,6.75,04,まくり差し,5,0.24,1.54.6
唐津,3,３ライズ戦,3,5155,内山七海,45,6,曇り,南,3,3,6.77,05,まくり差し,3,0.14,1.56.0
唐津,3,３ライズ戦,2,5259,野田昇吾,30,9,曇り,南,3,3,6.78,06,まくり差し,2,0.14,1.57.0
唐津,4,おは４戦,5,4966,田川大貴,28,13,曇り,南,2,2,6.89,01,まくり差し,5,0.07,1.49.6
唐津,4,おは４戦,4,3842,星野太郎,38,14,曇り,南,2,2,6.86,02,まくり差し,4,0.16,1.51.7
唐津,4,おは４戦,6,3212,亀本勇樹,19,12,曇り,南,2,2,6.91,03,まくり差し,6,0.15,1.52.7
唐津,4,おは４戦,3,4300,加藤綾,49,38,曇り,南,2,2,6.74,04,まくり差し,3,0.37,1.54.1
唐津,4,おは４戦,2,4515,藤田浩人,59,36,曇り,南,2,2,6.79,05,まくり差し,2,0.23,1.55.5
唐津,4,おは４戦,1,5332,村松遥輝,32,29,曇り,南,2,2,6.80,06,まくり差し,1,0.21,1.59.3
唐津,5,レッツ５特賞,5,4581,吉村誠,70,45,曇り,西,1,1,6.78,01,まくり差し,5,0.16,1.48.6
唐津,5,レッツ５特賞,1,3703,鳥飼眞,48,11,曇り,西,1,1,6.70,02,まくり差し,1,0.10,1.50.9
唐津,5,レッツ５特賞,3,3621,天野晶夫,23,4,曇り,西,1,1,6.75,03,まくり差し,3,0.11,1.52.2
唐津,5,レッツ５特賞,2,4339,平瀬城啓,42,24,曇り,西,1,1,6.79,04,まくり差し,2,0.11,1.52.6
唐津,5,レッツ５特賞,6,4383,竹田吉行,52,44,曇り,西,1,1,6.78,05,まくり差し,6,0.18,1.54.0
唐津,5,レッツ５特賞,4,3538,菊池峰晴,68,46,曇り,西,1,1,6.79,06,まくり差し,4,0.15,1.55.0
唐津,6,予選,2,4556,竹井奈美,54,27,曇り,無風,0,0,6.78,01,差し,2,0.07,1.47.7
唐津,6,予選,3,3994,小野桜,56,28,曇り,無風,0,0,6.76,02,差し,3,0.05,1.49.7
唐津,6,予選,4,5109,川崎智稔,63,37,曇り,無風,0,0,6.80,03,差し,4,0.01,1.51.7
唐津,6,予選,6,4584,村岡賢人,40,34,曇り,無風,0,0,6.80,04,差し,6,0.12,1.52.3
唐津,6,予選,5,5276,大島隆乃介,13,3,曇り,無風,0,0,6.80,05,差し,5,0.02,1.52.7
唐津,6,予選,1,4106,坂井康嗣,37,17,曇り,無風,0,0,6.82,06,差し,1,0.21,1.56.6
唐津,7,予選,1,4744,伊藤玲奈,17,25,曇り,西,1,1,6.77,01,逃げ,1,0.04,1.49.4
唐津,7,予選,4,4259,真庭明志,12,43,曇り,西,1,1,6.81,02,逃げ,4,0.12,1.50.5
唐津,7,予選,5,3934,鋤柄貴俊,57,40,曇り,西,1,1,6.81,03,逃げ,5,0.15,1.52.5
唐津,7,予選,6,4513,河野真也,65,20,曇り,西,1,1,6.75,04,逃げ,6,0.15,1.53.0
唐津,7,予選,3,5270,小玉啓太,36,39,曇り,西,1,1,6.75,05,逃げ,3,0.16,1.55.0
唐津,7,予選,2,3701,大西隆洋,53,7,曇り,西,1,1,6.88,06,逃げ,2,0.07,1.57.0
唐津,8,８っぴータイ,1,3680,森林太,18,23,曇り,北,1,1,6.74,01,逃げ,1,0.07,1.49.8
唐津,8,８っぴータイ,4,4288,永田啓二,66,16,曇り,北,1,1,6.80,02,逃げ,4,0.05,1.51.4
唐津,8,８っぴータイ,2,3212,亀本勇樹,19,12,曇り,北,1,1,6.77,03,逃げ,2,0.06,1.52.5
唐津,8,８っぴータイ,5,5259,野田昇吾,30,9,曇り,北,1,1,6.79,04,逃げ,5,0.09,1.54.1
唐津,8,８っぴータイ,3,5131,江藤敦宏,58,33,曇り,北,1,1,6.69,05,逃げ,3,0.08,1.54.8
唐津,8,８っぴータイ,6,5335,森陽多,27,32,曇り,北,1,1,6.83,06,逃げ,6,0.05,1.55.9
唐津,9,予選,1,3860,松本浩貴,21,15,曇り,北,3,3,6.81,01,逃げ,1,0.06,1.49.9
唐津,9,予選,3,4961,西橋奈未,35,10,曇り,北,3,3,6.78,02,逃げ,3,0.12,1.50.7
唐津,9,予選,4,3703,鳥飼眞,48,11,曇り,北,3,3,6.78,03,逃げ,4,0.24,1.52.4
唐津,9,予選,2,5332,村松遥輝,32,29,曇り,北,3,3,6.85,04,逃げ,2,0.08,1.53.8
唐津,9,予選,6,5124,上瀧絢也,67,47,曇り,北,3,3,6.82,05,逃げ,6,0.25,1.55.9
唐津,9,予選,5,5155,内山七海,45,6,曇り,北,3,3,6.82,06,逃げ,5,0.26,1.57.7
唐津,10,予選特賞,2,4553,坪口竜也,24,21,曇り,北,3,3,6.90,01,差し,2,0.05,1.50.2
唐津,10,予選特賞,3,5015,高橋竜矢,51,8,曇り,北,3,3,6.80,02,差し,3,0.06,1.50.7
