レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
若松,1,予選,4,4556,竹井奈美,46,55,曇り,北東,3,3,6.99,01,差し,4,0.19,1.58.6
若松,1,予選,1,3589,西村勝,55,62,曇り,北東,3,3,6.93,02,差し,1,0.24,1.59.6
若松,1,予選,5,3642,大塚浩二,16,44,曇り,北東,3,3,6.96,03,差し,5,0.25,2.05.3
若松,1,予選,6,5078,山川波乙,23,12,曇り,北東,3,3,6.93,04,差し,6,0.29,2.08.2
若松,2,予選,1,4994,山本梨菜,27,39,曇り,北東,4,4,6.95,01,逃げ,1,0.21,1.50.5
若松,2,予選,6,3684,清水攻二,14,29,曇り,北東,4,4,6.88,02,逃げ,6,0.28,1.51.7
若松,2,予選,3,4288,永田啓二,12,11,曇り,北東,4,4,6.94,03,逃げ,3,0.22,1.52.7
若松,2,予選,4,4247,齊藤優,60,52,曇り,北東,4,4,6.93,04,逃げ,4,0.26,1.53.3
若松,2,予選,5,3631,田添康介,52,75,曇り,北東,4,4,6.85,05,逃げ,5,0.28,.  .
若松,2,予選,2,5194,大久保佑香,4,35,曇り,北東,4,4,6.88,06,逃げ,2,0.21,.  .
若松,3,予選,1,3251,平石和男,11,17,曇り,北東,3,3,6.95,01,逃げ,1,0.18,1.49.5
若松,3,予選,2,4431,石塚裕介,24,43,曇り,北東,3,3,6.89,02,逃げ,2,0.18,1.51.7
若松,3,予選,5,3627,井上恵一,5,30,曇り,北東,3,3,6.95,03,逃げ,4,0.19,1.53.1
若松,3,予選,4,4969,町田洸希,42,36,曇り,北東,3,3,6.92,04,逃げ,5,0.19,1.54.0
若松,3,予選,3,4936,戸敷晃美,39,47,曇り,北東,3,3,6.83,05,逃げ,3,0.21,.  .
若松,3,予選,6,3300,川崎智幸,40,24,曇り,北東,3,3,6.98,06,逃げ,6,0.24,.  .
若松,4,予選,1,4754,松尾充,38,50,曇り,北,1,1,6.89,01,逃げ,1,0.13,1.56.9
若松,4,予選,3,3501,川上昇平,33,14,曇り,北,1,1,6.94,02,逃げ,3,0.16,1.59.5
若松,4,予選,5,4219,本岡勝利,59,46,曇り,北,1,1,6.95,03,逃げ,5,0.11,2.01.7
若松,4,予選,4,4548,篠木亜衣花,25,71,曇り,北,1,1,6.92,04,逃げ,4,0.13,2.09.7
若松,5,進入固定戦隊,1,4013,中島孝平,3,40,曇り,北,1,1,6.83,01,逃げ,1,0.04,1.49.2
若松,5,進入固定戦隊,4,5005,石田貴洋,62,21,曇り,北,1,1,6.80,02,逃げ,4,0.04,1.50.0
若松,5,進入固定戦隊,3,4694,高田綾,47,60,曇り,北,1,1,6.77,03,逃げ,3,0.07,1.51.3
若松,5,進入固定戦隊,6,5125,高井雄基,8,45,曇り,北,1,1,6.79,04,逃げ,6,0.09,1.51.7
若松,5,進入固定戦隊,5,4557,松尾光広,31,54,曇り,北,1,1,6.81,05,逃げ,5,0.05,.  .
若松,5,進入固定戦隊,2,4857,加藤翔馬,9,31,曇り,北,1,1,6.85,06,逃げ,2,0.13,.  .
若松,6,予選,1,3747,國崎良春,45,53,曇り,北,1,1,6.77,01,逃げ,1,0.19,1.50.0
若松,6,予選,2,3642,大塚浩二,16,44,曇り,北,1,1,6.85,02,逃げ,2,0.20,1.50.9
若松,6,予選,6,4528,黒井達矢,28,51,曇り,北,1,1,6.78,03,逃げ,6,0.17,1.52.5
