レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
唐津,1,朝１戦一般,1,4089,妹尾忠幸,26,35,曇り,北,3,3,6.79,01,逃げ,1,0.20,1.49.5
唐津,1,朝１戦一般,4,4697,國弘翔平,37,46,曇り,北,3,3,6.77,02,逃げ,4,0.15,1.51.1
唐津,1,朝１戦一般,3,4991,宗行治哉,63,65,曇り,北,3,3,6.85,03,逃げ,2,0.28,1.52.3
唐津,1,朝１戦一般,6,3273,石田豪,44,41,曇り,北,3,3,6.82,04,逃げ,6,0.19,1.53.5
唐津,1,朝１戦一般,5,4485,楠原正剛,47,59,曇り,北,3,3,6.78,05,逃げ,5,0.17,1.53.9
唐津,1,朝１戦一般,2,5179,藤本元輝,15,31,曇り,北,3,3,6.85,06,逃げ,3,0.29,1.56.6
唐津,2,モー２ング一,3,4674,池田剛規,62,39,曇り,北,4,4,6.74,01,まくり,3,0.19,1.48.6
唐津,2,モー２ング一,4,3226,浦田信義,32,90,曇り,北,4,4,6.77,02,まくり,4,0.18,1.50.0
唐津,2,モー２ング一,1,4323,山田佑樹,61,37,曇り,北,4,4,6.82,03,まくり,1,0.16,1.52.0
唐津,2,モー２ング一,2,4798,浜先真範,56,43,曇り,北,4,4,6.75,04,まくり,2,0.18,1.52.5
唐津,2,モー２ング一,5,4834,浜本裕己,60,57,曇り,北,4,4,6.81,05,まくり,5,0.22,1.52.7
唐津,2,モー２ング一,6,4299,中島浩哉,17,53,曇り,北,4,4,6.79,06,まくり,6,0.18,1.56.0
唐津,3,一般,1,4330,奈須啓太,40,58,曇り,北,4,4,6.85,01,逃げ,1,0.11,1.49.0
唐津,3,一般,3,3443,森秋光,25,78,曇り,北,4,4,6.83,02,逃げ,3,0.17,1.50.2
唐津,3,一般,2,4151,下河誉史,20,77,曇り,北,4,4,6.79,03,逃げ,2,0.18,1.51.5
唐津,3,一般,4,4489,岩川仁士,51,83,曇り,北,4,4,6.79,04,逃げ,4,0.26,1.51.8
唐津,3,一般,5,3284,渡邊伸太郎,42,56,曇り,北,4,4,6.81,05,逃げ,5,0.33,1.55.1
唐津,3,一般,6,5206,梅原祥平,57,94,曇り,北,4,4,6.83,06,逃げ,6,0.32,1.55.4
