レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
福岡,1,予選,2,3968,茶谷信次,74,140,曇り,南,1,2,6.84,01,差し,2,0.08,1.48.1
福岡,1,予選,1,4948,木場悠介,24,168,曇り,南,1,2,6.86,02,差し,1,0.10,1.50.6
福岡,1,予選,3,4106,坂井康嗣,29,153,曇り,南,1,2,6.92,03,差し,3,0.14,1.52.6
福岡,1,予選,4,5218,山田理央,13,160,曇り,南,1,2,6.90,04,差し,4,0.09,1.53.7
福岡,1,予選,6,5276,大島隆乃介,18,104,曇り,南,1,2,6.85,05,差し,6,0.27,.  .
福岡,1,予選,5,5265,大廣咲季,54,170,曇り,南,1,2,6.84,06,差し,5,0.14,.  .
福岡,2,予選,2,5040,木村颯,36,135,曇り,東,2,2,6.82,01,まくり差し,3,0.12,1.49.0
福岡,2,予選,4,3362,間嶋仁志,17,139,曇り,東,2,2,6.89,02,まくり差し,2,0.20,1.50.6
福岡,2,予選,3,4164,岩永節也,37,131,曇り,東,2,2,6.81,03,まくり差し,4,0.16,1.52.0
福岡,2,予選,6,5241,門田栞,56,130,曇り,東,2,2,6.75,04,まくり差し,6,0.20,1.52.9
福岡,2,予選,5,5213,湯淺紀香,63,167,曇り,東,2,2,6.84,05,まくり差し,5,0.16,.  .
福岡,2,予選,1,5032,谷口知優,49,166,曇り,東,2,2,6.81,06,まくり差し,1,0.38,.  .
福岡,3,予選,3,5037,田頭虎親,73,111,曇り,南,1,2,6.81,01,まくり,3,0.11,1.49.0
福岡,3,予選,1,4946,船越健吾,70,158,曇り,南,1,2,6.83,02,まくり,1,0.12,1.50.6
福岡,3,予選,2,3908,重成一人,45,128,曇り,南,1,2,6.85,03,まくり,2,0.15,1.52.3
福岡,3,予選,4,3567,吉岡誠,11,112,曇り,南,1,2,6.90,04,まくり,4,0.11,1.54.2
福岡,3,予選,5,4781,西舘果里,16,154,曇り,南,1,2,6.87,05,まくり,5,0.15,.  .
福岡,3,予選,6,5244,黒田剛,38,124,曇り,南,1,2,6.82,06,まくり,6,0.13,.  .
福岡,4,予選,1,4388,是澤孝宏,55,159,曇り,北,2,2,6.87,01,逃げ,1,0.17,1.48.8
福岡,4,予選,2,3581,加木郁,61,110,曇り,北,2,2,6.91,02,逃げ,2,0.18,1.49.9
福岡,4,予選,5,3965,北中元樹,27,102,曇り,北,2,2,6.98,03,逃げ,5,0.05,1.52.2
福岡,4,予選,3,4592,小林孝弘,71,143,曇り,北,2,2,6.87,04,逃げ,3,0.12,1.53.2
福岡,4,予選,4,3553,平池仁志,44,122,曇り,北,2,2,6.92,05,逃げ,4,0.08,.  .
福岡,4,予選,6,3670,古澤信二,59,165,曇り,北,2,2,6.86,06,逃げ,6,0.12,.  .
福岡,5,予選,1,4843,深尾巴恵,21,101,晴,北,2,2,6.81,01,逃げ,1,0.17,1.49.2
福岡,5,予選,3,5092,篠原晟弥,40,162,晴,北,2,2,6.81,02,逃げ,3,0.24,1.50.9
福岡,5,予選,2,4513,河野真也,39,163,晴,北,2,2,6.82,03,逃げ,2,0.27,1.51.7
福岡,5,予選,4,3975,小野寺智洋,60,106,晴,北,2,2,6.85,04,逃げ,4,0.25,1.51.9
福岡,5,予選,5,5261,岡暢祐,53,147,晴,北,2,2,6.82,05,逃げ,5,0.33,.  .
福岡,5,予選,6,5265,大廣咲季,54,170,晴,北,2,2,6.86,06,逃げ,6,0.31,.  .
福岡,6,予選,2,5043,中村日向,30,125,曇り,北西,3,3,6.87,01,抜き,2,0.06,1.48.1
福岡,6,予選,3,3773,津留浩一郎,19,141,曇り,北西,3,3,6.84,02,抜き,3,0.09,1.49.9
福岡,6,予選,1,3968,茶谷信次,74,140,曇り,北西,3,3,6.80,03,抜き,1,0.15,1.51.7
福岡,6,予選,4,5209,小野京平,57,114,曇り,北西,3,3,6.88,04,抜き,4,0.17,1.53.8
福岡,6,予選,5,3478,嶋田貴支,69,136,曇り,北西,3,3,6.93,05,抜き,5,0.16,.  .
福岡,6,予選,6,5240,高橋龍治,47,169,曇り,北西,3,3,6.92,06,抜き,6,0.14,.  .
福岡,7,予選,3,4776,竹田和哉,25,116,曇り,北西,3,3,6.87,01,まくり,3,0.08,1.50.1
福岡,7,予選,1,4940,白石有美,48,121,曇り,北西,3,3,6.85,02,まくり,1,0.01,1.51.0
福岡,7,予選,2,3722,西村秀樹,35,138,曇り,北西,3,3,6.86,03,まくり,2,0.07,1.53.0
福岡,7,予選,6,5213,湯淺紀香,63,167,曇り,北西,3,3,6.88,04,まくり,5,0.07,1.53.9
福岡,7,予選,5,5276,大島隆乃介,18,104,曇り,北西,3,3,6.89,05,まくり,6,0.22,.  .
福岡,7,予選,4,5237,永松良教,65,171,曇り,北西,3,3,6.90,06,まくり,4,0.08,.  .
福岡,8,予選,2,4594,谷川祐一,23,156,曇り,北西,2,2,6.88,01,まくり,2,0.10,1.50.0
福岡,8,予選,4,4948,木場悠介,24,168,曇り,北西,2,2,6.85,02,まくり,4,0.17,1.50.6
福岡,8,予選,1,3553,平池仁志,44,122,曇り,北西,2,2,6.87,03,まくり,1,0.22,1.52.0
福岡,8,予選,3,5032,谷口知優,49,166,曇り,北西,2,2,6.89,04,まくり,3,0.11,1.52.2
福岡,8,予選,6,4781,西舘果里,16,154,曇り,北西,2,2,6.86,05,まくり,6,0.18,.  .
福岡,8,予選,5,5223,森清友翔,28,108,曇り,北西,2,2,6.94,06,まくり,5,0.23,.  .
福岡,9,予選特賞,1,4106,坂井康嗣,29,153,曇り,北西,2,2,6.87,01,逃げ,1,0.17,1.50.0
福岡,9,予選特賞,3,4388,是澤孝宏,55,159,曇り,北西,2,2,6.88,02,逃げ,3,0.13,1.51.5
福岡,9,予選特賞,2,3567,吉岡誠,11,112,曇り,北西,2,2,6.91,03,逃げ,2,0.13,1.52.9
福岡,9,予選特賞,4,5152,丸山祐也,34,146,曇り,北西,2,2,6.86,04,逃げ,4,0.17,1.53.3
福岡,9,予選特賞,5,5208,屋良龍紀,64,142,曇り,北西,2,2,6.91,05,逃げ,5,0.16,.  .
福岡,9,予選特賞,6,5261,岡暢祐,53,147,曇り,北西,2,2,6.84,06,逃げ,6,0.18,.  .
福岡,10,予選特賞,1,3362,間嶋仁志,17,139,曇り,北西,2,2,6.95,01,逃げ,1,0.11,1.49.4
福岡,10,予選特賞,2,3965,北中元樹,27,102,曇り,北西,2,2,6.95,02,逃げ,2,0.07,1.50.3
福岡,10,予選特賞,3,3478,嶋田貴支,69,136,曇り,北西,2,2,6.93,03,逃げ,3,0.08,1.51.3
福岡,10,予選特賞,4,4946,船越健吾,70,158,曇り,北西,2,2,6.90,04,逃げ,4,0.11,1.52.7
福岡,10,予選特賞,5,3975,小野寺智洋,60,106,曇り,北西,2,2,6.83,05,逃げ,5,0.15,.  .
福岡,10,予選特賞,6,5218,山田理央,13,160,曇り,北西,2,2,6.92,06,逃げ,6,0.16,.  .
福岡,11,予選特選,1,3908,重成一人,45,128,曇り,北,1,2,6.87,01,逃げ,1,0.07,1.48.5
福岡,11,予選特選,2,5092,篠原晟弥,40,162,曇り,北,1,2,6.82,02,逃げ,2,0.07,1.50.6
福岡,11,予選特選,3,3784,中島友和,52,115,曇り,北,1,2,6.88,03,逃げ,3,0.15,1.52.0
福岡,11,予選特選,4,3581,加木郁,61,110,曇り,北,1,2,6.87,04,逃げ,4,0.15,1.53.1
福岡,11,予選特選,5,3773,津留浩一郎,19,141,曇り,北,1,2,6.93,05,逃げ,5,0.20,.  .
福岡,11,予選特選,6,5040,木村颯,36,135,曇り,北,1,2,6.91,06,逃げ,6,0.21,.  .
福岡,12,福岡選抜,1,4776,竹田和哉,25,116,曇り,北西,2,2,6.83,01,逃げ,1,0.08,1.48.1
福岡,12,福岡選抜,3,5043,中村日向,30,125,曇り,北西,2,2,6.81,02,逃げ,3,0.11,1.49.3
福岡,12,福岡選抜,5,4513,河野真也,39,163,曇り,北西,2,2,6.80,03,逃げ,5,0.17,1.49.9
福岡,12,福岡選抜,4,4592,小林孝弘,71,143,曇り,北西,2,2,6.81,04,逃げ,4,0.16,1.51.3
福岡,12,福岡選抜,2,4894,原村拓也,14,148,曇り,北西,2,2,6.89,05,逃げ,2,0.12,.  .
福岡,12,福岡選抜,6,4164,岩永節也,37,131,曇り,北西,2,2,6.83,06,逃げ,6,0.21,.  .
芦屋,1,サンライズＶ,1,4486,野村誠,11,15,晴,南,1,1,6.79,01,逃げ,1,0.09,1.47.6
芦屋,1,サンライズＶ,3,4060,島田一生,23,45,晴,南,1,1,6.80,02,逃げ,3,0.16,1.49.5
芦屋,1,サンライズＶ,6,5116,金子七海,58,69,晴,南,1,1,6.78,03,逃げ,6,0.23,1.50.9
芦屋,1,サンライズＶ,2,4813,宮内直哉,29,58,晴,南,1,1,6.84,04,逃げ,2,0.21,1.51.9
芦屋,1,サンライズＶ,5,4525,真子奈津実,21,47,晴,南,1,1,6.73,05,逃げ,5,0.17,.  .
芦屋,1,サンライズＶ,4,4641,磯村匠,3,57,晴,南,1,1,6.75,06,逃げ,4,0.17,.  .
芦屋,2,サンライズＷ,1,4872,山下流心,51,52,曇り,南,1,1,6.78,01,逃げ,1,0.11,1.48.1
芦屋,2,サンライズＷ,2,4400,加藤奈月,1,56,曇り,南,1,1,6.76,02,逃げ,2,0.09,1.48.8
