レース場,レース番号,レース種別,天候,風向,風速(m),波高(cm),決まり手,着順,艇番,登録番号,選手名,モーター,ボート,展示タイム,進入,スタートタイミング,レースタイム
芦屋,11,準優勝戦,晴,南,4,4,逃げ,04,6,4000,松本博昭,44,39,6.86,6,0.24,1.52.4
芦屋,11,準優勝戦,晴,南,4,4,逃げ,05,4,3928,林恵祐,3,68,6.96,4,0.17,.  .
芦屋,11,準優勝戦,晴,南,4,4,逃げ,06,3,4278,藤岡俊介,1,25,6.86,3,0.13,.  .
芦屋,12,準優勝戦,晴,南西,4,4,逃げ,01,1,3737,上平真二,18,20,6.94,1,0.12,1.47.3
芦屋,12,準優勝戦,晴,南西,4,4,逃げ,02,4,4292,麻生慎介,55,54,6.91,4,0.11,1.48.5
芦屋,12,準優勝戦,晴,南西,4,4,逃げ,03,5,4067,永井源,39,47,6.88,5,0.13,1.50.6
芦屋,12,準優勝戦,晴,南西,4,4,逃げ,04,3,3783,瓜生正義,19,63,6.89,3,0.18,1.52.6
芦屋,12,準優勝戦,晴,南西,4,4,逃げ,05,2,4096,石橋道友,22,13,6.89,2,0.12,.  .
芦屋,12,準優勝戦,晴,南西,4,4,逃げ,06,6,4373,若狭奈美子,45,70,6.91,6,0.16,.  .
若松,1,一般戦,晴,西,3,3,逃げ,01,1,4614,石倉洋行,35,44,6.76,1,0.06,1.50.4
若松,1,一般戦,晴,西,3,3,逃げ,02,2,3602,奥平拓也,34,22,6.90,3,0.13,1.53.0
若松,1,一般戦,晴,西,3,3,逃げ,03,4,3297,藤丸光一,43,55,6.78,2,0.05,1.54.8
若松,1,一般戦,晴,西,3,3,逃げ,04,5,4106,坂井康嗣,3,35,6.85,5,0.29,1.56.3
若松,1,一般戦,晴,西,3,3,逃げ,05,3,3820,樫葉次郎,2,68,6.86,4,0.22,.  .
若松,1,一般戦,晴,西,3,3,逃げ,06,6,3989,熊本英一,4,47,6.82,6,0.32,.  .
若松,2,一般戦,晴,南西,3,3,まくり差し,01,4,4363,大野芳顕,24,71,6.81,4,0.16,1.52.1
若松,2,一般戦,晴,南西,3,3,まくり差し,02,2,4439,近藤友宝,30,42,6.82,2,0.15,1.53.4
若松,2,一般戦,晴,南西,3,3,まくり差し,03,5,4033,伊藤将吉,47,41,6.78,5,0.18,1.55.2
若松,2,一般戦,晴,南西,3,3,まくり差し,04,3,4383,竹田吉行,56,62,6.81,3,0.16,1.55.6
若松,2,一般戦,晴,南西,3,3,まくり差し,05,1,3680,森林太,41,48,6.83,1,0.23,.  .
若松,2,一般戦,晴,南西,3,3,まくり差し,06,6,4333,村田友也,48,70,6.94,6,0.22,.  .
若松,3,一般戦,晴,南西,4,4,逃げ,01,1,4273,佐藤旭,8,32,6.82,1,0.04,1.50.9
若松,3,一般戦,晴,南西,4,4,逃げ,02,5,4494,河合佑樹,7,67,6.80,5,0.14,1.51.4
若松,3,一般戦,晴,南西,4,4,逃げ,03,2,3535,渡修平,53,51,6.82,2,0.13,1.54.9
若松,3,一般戦,晴,南西,4,4,逃げ,04,6,3631,田添康介,45,60,6.83,6,0.14,1.55.3
若松,3,一般戦,晴,南西,4,4,逃げ,05,3,4189,川上剛,32,12,6.77,3,0.09,.  .
若松,3,一般戦,晴,南西,4,4,逃げ,06,4,3606,川北浩貴,13,46,6.83,4,0.11,.  .
若松,4,一般戦,晴,南西,3,3,まくり差し,01,5,4073,大橋純一郎,40,52,6.81,5,0.15,1.51.0
若松,4,一般戦,晴,南西,3,3,まくり差し,02,4,4256,渡辺浩司,15,43,6.79,4,0.11,1.52.2
若松,4,一般戦,晴,南西,3,3,まくり差し,03,1,3805,高橋英之,16,56,6.82,1,0.21,1.54.5
若松,4,一般戦,晴,南西,3,3,まくり差し,04,2,4648,木村亮太,18,26,6.82,2,0.16,1.56.2
若松,4,一般戦,晴,南西,3,3,まくり差し,05,3,3976,内田圭,58,69,6.82,3,0.24,.  .
若松,4,一般戦,晴,南西,3,3,まくり差し,06,6,5351,齊藤廉,11,36,6.78,6,0.22,.  .
若松,5,進入固定戦隊,晴,南西,3,3,逃げ,01,1,3942,寺田祥,51,19,6.83,1,0.19,1.51.7
若松,5,進入固定戦隊,晴,南西,3,3,逃げ,02,3,4394,永嶋裕一,25,17,6.78,3,0.22,1.52.9
若松,5,進入固定戦隊,晴,南西,3,3,逃げ,03,4,4831,羽野直也,6,33,6.82,4,0.19,1.53.9
若松,5,進入固定戦隊,晴,南西,3,3,逃げ,04,2,4811,向井田佑紀,22,13,6.78,2,0.21,1.55.0
若松,5,進入固定戦隊,晴,南西,3,3,逃げ,05,6,5271,杉山太陽,14,53,6.85,6,0.26,.  .
若松,5,進入固定戦隊,晴,南西,3,3,逃げ,06,5,4271,川崎公靖,42,18,6.87,5,0.28,.  .
若松,6,一般戦,晴,南西,3,3,まくり,01,4,4102,益田啓司,46,11,6.84,4,0.12,1.51.8
若松,6,一般戦,晴,南西,3,3,まくり,02,3,3838,伊藤啓三,28,58,6.83,3,0.19,1.53.0
若松,6,一般戦,晴,南西,3,3,まくり,03,2,3297,藤丸光一,43,55,6.84,2,0.22,1.54.6
若松,6,一般戦,晴,南西,3,3,まくり,04,1,4564,山本景士郎,60,16,6.82,1,0.19,1.55.5
若松,6,一般戦,晴,南西,3,3,まくり,05,5,4051,清水敦揮,50,61,6.86,5,0.18,.  .
若松,6,一般戦,晴,南西,3,3,まくり,06,6,5338,香月大輝,23,34,6.84,6,0.22,.  .
若松,7,一般戦,晴,南西,3,3,逃げ,01,1,5018,竹下大樹,26,75,6.79,1,0.15,1.49.6
若松,7,一般戦,晴,南西,3,3,逃げ,02,4,4361,柳生泰二,59,37,6.83,3,0.16,1.52.3
若松,7,一般戦,晴,南西,3,3,逃げ,03,5,4424,松尾昂明,20,72,6.81,4,0.19,1.53.4
若松,7,一般戦,晴,南西,3,3,逃げ,04,6,3896,上田洋平,10,63,6.84,5,0.26,1.54.0
若松,7,一般戦,晴,南西,3,3,逃げ,05,3,4635,峰重力也,54,40,6.87,2,0.17,.  .
若松,8,準優進出戦,晴,南西,2,2,まくり差し,01,5,3805,高橋英之,16,56,6.87,5,0.14,1.50.7
若松,8,準優進出戦,晴,南西,2,2,まくり差し,02,1,4256,渡辺浩司,15,43,6.84,1,0.15,1.51.7
若松,8,準優進出戦,晴,南西,2,2,まくり差し,03,2,3606,川北浩貴,13,46,6.84,2,0.19,1.53.9
若松,8,準優進出戦,晴,南西,2,2,まくり差し,04,4,4383,竹田吉行,56,62,6.88,4,0.18,1.55.4
若松,8,準優進出戦,晴,南西,2,2,まくり差し,05,3,4363,大野芳顕,24,71,6.85,3,0.18,.  .
若松,8,準優進出戦,晴,南西,2,2,まくり差し,06,6,4273,佐藤旭,8,32,6.90,6,0.27,.  .
若松,9,準優進出戦,晴,南,2,2,逃げ,01,1,4831,羽野直也,6,33,6.89,1,0.12,1.50.0
若松,9,準優進出戦,晴,南,2,2,逃げ,02,2,4494,河合佑樹,7,67,6.88,2,0.12,1.51.8
若松,9,準優進出戦,晴,南,2,2,逃げ,03,4,4189,川上剛,32,12,6.86,4,0.11,1.54.0
若松,9,準優進出戦,晴,南,2,2,逃げ,04,3,4033,伊藤将吉,47,41,6.85,3,0.09,1.54.8
若松,9,準優進出戦,晴,南,2,2,逃げ,05,5,4648,木村亮太,18,26,6.90,5,0.12,.  .
若松,9,準優進出戦,晴,南,2,2,逃げ,06,6,4811,向井田佑紀,22,13,6.91,6,0.12,.  .
若松,10,準優進出戦,晴,南東,2,2,逃げ,01,1,4051,清水敦揮,50,61,6.95,1,0.11,1.50.4
若松,10,準優進出戦,晴,南東,2,2,逃げ,02,2,4102,益田啓司,46,11,6.93,2,0.14,1.52.6
若松,10,準優進出戦,晴,南東,2,2,逃げ,03,4,5018,竹下大樹,26,75,6.84,4,0.16,1.55.6
若松,10,準優進出戦,晴,南東,2,2,逃げ,04,5,4439,近藤友宝,30,42,6.93,6,0.06,1.56.5
若松,10,準優進出戦,晴,南東,2,2,逃げ,05,6,3680,森林太,41,48,6.94,5,0.14,.  .
若松,10,準優進出戦,晴,南東,2,2,逃げ,06,3,3942,寺田祥,51,19,6.85,3,0.18,.  .
若松,11,準優進出戦,晴,南,1,1,逃げ,01,1,4544,松田大志郎,39,31,6.90,1,0.09,1.52.9
若松,11,準優進出戦,晴,南,1,1,逃げ,02,3,4073,大橋純一郎,40,52,6.88,3,0.15,1.55.2
若松,11,準優進出戦,晴,南,1,1,逃げ,03,4,3838,伊藤啓三,28,58,6.92,4,0.13,1.57.4
若松,11,準優進出戦,晴,南,1,1,逃げ,04,6,4564,山本景士郎,60,16,6.87,6,0.19,2.00.5
若松,11,準優進出戦,晴,南,1,1,逃げ,05,2,4361,柳生泰二,59,37,6.90,2,0.17,.  .
若松,12,一般戦,晴,南西,1,1,逃げ,01,1,4424,松尾昂明,20,72,6.86,1,0.19,1.51.8
若松,12,一般戦,晴,南西,1,1,逃げ,02,2,4271,川崎公靖,42,18,6.93,2,0.18,1.53.6
若松,12,一般戦,晴,南西,1,1,逃げ,03,3,4106,坂井康嗣,3,35,6.90,3,0.28,1.54.5
若松,12,一般戦,晴,南西,1,1,逃げ,04,4,3535,渡修平,53,51,6.86,4,0.14,1.56.2
若松,12,一般戦,晴,南西,1,1,逃げ,05,6,5012,加倉侑征,17,39,6.87,5,0.18,.  .
若松,12,一般戦,晴,南西,1,1,逃げ,06,5,4635,峰重力也,54,40,6.94,6,0.12,.  .
宮島,1,一般戦,晴,南,3,3,まくり差し,01,5,4123,細川裕子,58,30,6.63,5,0.11,1.49.4
宮島,1,一般戦,晴,南,3,3,まくり差し,02,4,4738,清埜翔子,51,38,6.64,4,0.20,1.51.2
宮島,1,一般戦,晴,南,3,3,まくり差し,03,1,4117,廣中智紗衣,57,60,6.63,1,0.16,1.52.9
宮島,1,一般戦,晴,南,3,3,まくり差し,04,3,5019,柴田百恵,60,66,6.65,3,0.17,1.54.6
宮島,1,一般戦,晴,南,3,3,まくり差し,05,2,5281,井上遥妃,76,20,6.59,2,0.17,1.55.0
宮島,1,一般戦,晴,南,3,3,まくり差し,06,6,5194,大久保佑香,79,26,6.62,6,0.11,1.58.0
宮島,2,一般戦,晴,南西,4,4,差し,01,2,4208,三浦永理,20,76,6.60,2,0.09,1.49.7
宮島,2,一般戦,晴,南西,4,4,差し,02,1,3999,大瀧明日香,68,53,6.62,1,0.06,1.51.2
宮島,2,一般戦,晴,南西,4,4,差し,03,3,4927,関野文,28,34,6.63,3,0.10,1.52.4
宮島,2,一般戦,晴,南西,4,4,差し,04,4,3845,中谷朋子,29,63,6.66,4,0.12,1.53.8
宮島,2,一般戦,晴,南西,4,4,差し,05,5,4884,勝浦真帆,15,13,6.62,5,0.11,1.54.7
宮島,2,一般戦,晴,南西,4,4,差し,06,6,5204,宇恵有香,66,27,6.63,6,0.11,1.55.0
宮島,3,一般戦,晴,南,5,5,まくり差し,01,3,5231,寺田空詩,75,24,6.63,3,0.15,1.49.7
宮島,3,一般戦,晴,南,5,5,まくり差し,02,1,4590,渡邉優美,77,61,6.62,1,0.11,1.51.7
宮島,3,一般戦,晴,南,5,5,まくり差し,03,4,3618,海野ゆかり,62,19,6.65,4,0.13,1.53.4
宮島,3,一般戦,晴,南,5,5,まくり差し,04,2,4313,西村美智子,21,35,6.64,2,0.21,1.54.7
宮島,3,一般戦,晴,南,5,5,まくり差し,05,5,5205,刑部亜里紗,34,73,6.59,5,0.14,1.55.3
宮島,4,一般戦,晴,南西,5,5,まくり,01,5,4909,薮内瑞希,16,70,6.61,5,0.09,1.51.7
宮島,4,一般戦,晴,南西,5,5,まくり,02,6,5203,神里琴音,74,31,6.66,6,0.12,1.52.8
宮島,4,一般戦,晴,南西,5,5,まくり,03,2,4183,宇野弥生,54,55,6.60,2,0.23,1.54.5
宮島,4,一般戦,晴,南西,5,5,まくり,04,4,4546,浜田亜理沙,56,57,6.66,4,0.24,1.55.6
宮島,4,一般戦,晴,南西,5,5,まくり,05,3,4746,大豆生田蒼,61,59,6.62,3,0.30,1.56.8
宮島,4,一般戦,晴,南西,5,5,まくり,06,1,4714,喜多須杏奈,27,64,6.64,1,0.27,2.00.0
宮島,5,一般戦,晴,南西,5,5,逃げ,01,1,4011,堀之内紀代子,23,75,6.58,1,0.10,1.50.9
宮島,5,一般戦,晴,南西,5,5,逃げ,02,4,4117,廣中智紗衣,57,60,6.61,4,0.15,1.51.8
宮島,5,一般戦,晴,南西,5,5,逃げ,03,3,4974,安井瑞紀,59,39,6.58,3,0.11,1.54.2
宮島,5,一般戦,晴,南西,5,5,逃げ,04,5,4611,今井美亜,31,14,6.63,5,0.12,1.55.7
宮島,5,一般戦,晴,南西,5,5,逃げ,05,2,4045,佐々木裕美,65,50,6.61,2,0.11,1.56.2
宮島,5,一般戦,晴,南西,5,5,逃げ,06,6,5281,井上遥妃,76,20,6.61,6,0.16,1.56.9
宮島,6,一般戦,晴,南西,6,6,逃げ,01,1,3435,寺田千恵,35,11,6.60,1,0.04,1.50.8
宮島,6,一般戦,晴,南西,6,6,逃げ,02,4,3999,大瀧明日香,68,53,6.64,4,0.12,1.52.4
宮島,6,一般戦,晴,南西,6,6,逃げ,03,5,5019,柴田百恵,60,66,6.61,5,0.07,1.53.2
宮島,6,一般戦,晴,南西,6,6,逃げ,04,2,5194,大久保佑香,79,26,6.64,2,0.05,1.53.8
宮島,6,一般戦,晴,南西,6,6,逃げ,05,6,5146,野田彩加,70,12,6.62,6,0.09,1.55.0
宮島,6,一般戦,晴,南西,6,6,逃げ,06,3,5204,宇恵有香,66,27,6.60,3,0.06,1.55.8
宮島,7,一般戦,晴,南,5,5,逃げ,01,1,4387,平山智加,17,71,6.65,1,0.10,1.50.0
宮島,7,一般戦,晴,南,5,5,逃げ,02,3,4884,勝浦真帆,15,13,6.60,3,0.09,1.51.5
宮島,7,一般戦,晴,南,5,5,逃げ,03,4,4590,渡邉優美,77,61,6.62,4,0.15,1.52.7
宮島,7,一般戦,晴,南,5,5,逃げ,04,6,5231,寺田空詩,75,24,6.63,6,0.16,1.55.3
宮島,7,一般戦,晴,南,5,5,逃げ,05,2,4738,清埜翔子,51,38,6.66,2,0.08,1.56.2
宮島,7,一般戦,晴,南,5,5,逃げ,06,5,4927,関野文,28,34,6.66,5,0.16,2.02.1
宮島,8,一般戦,晴,南西,6,6,逃げ,01,1,3845,中谷朋子,29,63,6.65,1,0.22,1.51.3
宮島,8,一般戦,晴,南西,6,6,逃げ,02,4,4746,大豆生田蒼,61,59,6.68,4,0.16,1.52.0
宮島,8,一般戦,晴,南西,6,6,逃げ,03,5,4714,喜多須杏奈,27,64,6.66,5,0.21,1.54.5
宮島,8,一般戦,晴,南西,6,6,逃げ,04,6,5045,平川香織,13,72,6.67,6,0.19,1.55.9
宮島,8,一般戦,晴,南西,6,6,逃げ,05,2,3618,海野ゆかり,62,19,6.73,2,0.26,1.57.3
宮島,8,一般戦,晴,南西,6,6,逃げ,06,3,4878,西岡育未,71,68,6.68,3,0.22,1.58.5
宮島,9,一般戦,晴,南西,7,7,逃げ,01,1,4546,浜田亜理沙,56,57,6.65,1,0.05,1.51.0
宮島,9,一般戦,晴,南西,7,7,逃げ,02,5,4208,三浦永理,20,76,6.62,5,0.10,1.52.4
宮島,9,一般戦,晴,南西,7,7,逃げ,03,4,4183,宇野弥生,54,55,6.65,4,0.07,1.53.4
宮島,9,一般戦,晴,南西,7,7,逃げ,04,6,4974,安井瑞紀,59,39,6.58,6,0.20,1.54.7
宮島,9,一般戦,晴,南西,7,7,逃げ,05,2,4123,細川裕子,58,30,6.62,2,0.09,1.56.0
宮島,9,一般戦,晴,南西,7,7,逃げ,06,3,4399,松本晶恵,19,51,6.68,3,0.10,1.59.1
宮島,10,準優勝戦,晴,南西,5,5,逃げ,01,1,4961,西橋奈未,64,23,6.60,1,0.09,1.49.2
宮島,10,準優勝戦,晴,南西,5,5,逃げ,02,3,3611,岩崎芳美,11,32,6.64,3,0.13,1.50.8
宮島,10,準優勝戦,晴,南西,5,5,逃げ,03,4,4347,魚谷香織,38,58,6.62,4,0.04,1.52.4
宮島,10,準優勝戦,晴,南西,5,5,逃げ,04,2,4627,藤原菜希,25,78,6.63,2,0.10,1.54.3
宮島,10,準優勝戦,晴,南西,5,5,逃げ,05,6,4289,落合直子,53,22,6.58,6,0.07,1.56.6
宮島,10,準優勝戦,晴,南西,5,5,逃げ,06,5,3188,日高逸子,18,56,6.63,5,0.11,1.59.6
宮島,11,準優勝戦,晴,南西,5,5,恵まれ,01,6,4190,長嶋万記,80,21,6.65,6,0.08,1.54.7
宮島,11,準優勝戦,晴,南西,5,5,恵まれ,02,1,4963,實森美祐,33,16,6.61,1,0.04,1.59.4
宮島,12,準優勝戦,晴,南西,6,6,逃げ,01,1,4482,守屋美穂,73,62,6.58,1,0.08,1.49.0
宮島,12,準優勝戦,晴,南西,6,6,逃げ,02,2,4450,平高奈菜,39,52,6.65,2,0.13,1.51.1
宮島,12,準優勝戦,晴,南西,6,6,逃げ,03,6,4502,遠藤エミ,67,17,6.67,6,0.21,1.52.7
宮島,12,準優勝戦,晴,南西,6,6,逃げ,04,3,4478,櫻本あゆみ,78,15,6.65,3,0.20,1.53.9
宮島,12,準優勝戦,晴,南西,6,6,逃げ,05,4,4443,津田裕絵,69,67,6.66,4,0.19,1.54.2
宮島,12,準優勝戦,晴,南西,6,6,逃げ,06,5,4433,川野芽唯,24,18,6.66,5,0.25,1.56.1
児島,1,朝得ガァ～コ,晴,南,3,3,逃げ,01,1,4305,金子拓矢,45,57,6.79,1,0.11,1.49.6
児島,1,朝得ガァ～コ,晴,南,3,3,逃げ,02,3,5207,高山敬悟,41,44,6.76,3,0.15,1.50.3
児島,1,朝得ガァ～コ,晴,南,3,3,逃げ,03,2,4274,長畑友輔,59,42,6.79,2,0.16,1.51.8
児島,1,朝得ガァ～コ,晴,南,3,3,逃げ,04,5,4252,松下哲也,37,11,6.82,5,0.12,1.52.0
児島,1,朝得ガァ～コ,晴,南,3,3,逃げ,05,4,5114,小林孝彰,35,28,6.80,4,0.17,.  .
児島,1,朝得ガァ～コ,晴,南,3,3,逃げ,06,6,4557,松尾光広,16,35,6.81,6,0.18,.  .
児島,2,予選,晴,南,2,3,逃げ,01,1,4054,福嶋智之,50,67,6.73,1,0.17,1.50.2
児島,2,予選,晴,南,2,3,逃げ,02,2,4669,井上茂,44,30,6.83,2,0.27,1.51.6
児島,2,予選,晴,南,2,3,逃げ,03,3,4951,新田洋一,24,20,6.78,3,0.19,1.52.9
児島,2,予選,晴,南,2,3,逃げ,04,5,5280,廣瀬凜,63,27,6.81,5,0.18,1.53.1
児島,2,予選,晴,南,2,3,逃げ,05,6,5025,粟田祥,54,64,6.87,6,0.16,.  .
児島,2,予選,晴,南,2,3,逃げ,06,4,4560,庄司樹良々,17,26,6.83,4,0.18,.  .
児島,3,予選,晴,南,2,3,逃げ,01,1,3615,横田茂,20,15,6.80,1,0.10,1.49.3
児島,3,予選,晴,南,2,3,逃げ,02,6,4002,古結宏,46,58,6.84,4,0.11,1.50.1
児島,3,予選,晴,南,2,3,逃げ,03,2,5102,原田雄次,21,48,6.88,2,0.12,1.52.3
児島,3,予選,晴,南,2,3,逃げ,04,3,4672,守屋大地,32,23,6.77,3,0.16,1.53.7
児島,3,予選,晴,南,2,3,逃げ,05,4,4863,三浦裕貴,61,17,6.85,5,0.15,.  .
児島,3,予選,晴,南,2,3,逃げ,06,5,5249,三木晴斗,40,74,6.86,6,0.23,.  .
児島,4,コジマだ４っ,晴,南,2,3,逃げ,01,1,4684,楠原翔太,66,22,6.80,1,0.15,1.57.3
児島,4,コジマだ４っ,晴,南,2,3,逃げ,02,4,4600,井内将太郎,57,31,6.82,4,0.14,2.00.2
児島,4,コジマだ４っ,晴,南,2,3,逃げ,03,5,4066,東本勝利,27,62,6.83,5,0.17,2.02.3
児島,4,コジマだ４っ,晴,南,2,3,逃げ,04,6,5284,嘉手苅徹哉,28,29,6.75,6,0.19,2.04.9
児島,5,日替艇食戦,晴,南,3,3,抜き,01,2,4824,松井洪弥,58,56,6.81,2,0.15,1.49.4
児島,5,日替艇食戦,晴,南,3,3,抜き,02,4,4697,國弘翔平,19,38,6.70,4,0.13,1.51.1
