レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
唐津,1,朝１戦予選,1,4584,村岡賢人,54,88,曇り,南西,2,2,6.66,01,逃げ,1,0.14,1.47.5
唐津,1,朝１戦予選,3,4919,吉田翔悟,43,40,曇り,南西,2,2,6.64,02,逃げ,3,0.17,1.49.3
唐津,1,朝１戦予選,4,3989,熊本英一,22,79,曇り,南西,2,2,6.65,03,逃げ,4,0.12,1.50.0
唐津,1,朝１戦予選,2,4735,角山雄哉,11,52,曇り,南西,2,2,6.63,04,逃げ,2,0.15,1.50.6
唐津,1,朝１戦予選,5,3491,富永茂,21,91,曇り,南西,2,2,6.71,05,逃げ,5,0.09,1.53.2
唐津,1,朝１戦予選,6,4968,宮崎光基,13,89,曇り,南西,2,2,6.68,06,逃げ,6,0.10,1.56.4
唐津,2,モー２ング予,2,4719,上條暢嵩,12,39,曇り,南西,3,3,6.70,01,差し,2,0.17,1.48.1
唐津,2,モー２ング予,4,3784,中島友和,42,63,曇り,南西,3,3,6.75,02,差し,4,0.09,1.49.5
唐津,2,モー２ング予,5,4143,浦田晃嗣,17,87,曇り,南西,3,3,6.66,03,差し,5,0.11,1.50.0
唐津,2,モー２ング予,1,4966,田川大貴,56,81,曇り,南西,3,3,6.65,04,差し,1,0.17,1.50.8
唐津,2,モー２ング予,3,4423,坂口貴彦,64,83,曇り,南西,3,3,6.76,05,差し,3,0.17,1.51.6
唐津,2,モー２ング予,6,4390,松本弓雄,27,69,曇り,南西,3,3,6.71,06,差し,6,0.17,1.53.6
唐津,3,３ライズ戦予,1,3304,烏野賢太,51,75,曇り,南西,3,3,6.68,01,逃げ,1,0.15,1.47.6
唐津,3,３ライズ戦予,3,4013,中島孝平,67,53,曇り,南西,3,3,6.69,02,逃げ,3,0.18,1.48.6
唐津,3,３ライズ戦予,2,3224,栗山繁洋,41,90,曇り,南西,3,3,6.73,03,逃げ,2,0.21,1.50.8
唐津,3,３ライズ戦予,6,4006,小野勇作,49,31,曇り,南西,3,3,6.68,04,逃げ,6,0.18,1.52.2
唐津,3,３ライズ戦予,5,4749,山口貢輝,26,42,曇り,南西,3,3,6.73,05,逃げ,5,0.20,1.53.0
唐津,3,３ライズ戦予,4,4747,山戸信二,14,95,曇り,南西,3,3,6.67,06,逃げ,4,0.19,1.54.1
唐津,4,おは４戦予選,1,4790,柳内敬太,18,54,曇り,南,2,2,6.69,01,逃げ,1,0.08,1.46.9
唐津,4,おは４戦予選,6,3557,太田和美,65,57,曇り,南,2,2,6.66,02,逃げ,6,0.20,1.48.7
