レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,予,3,4705,吉川勇作,35,63,雨,無風,0,0,6.96,01,まくり差し,3,0.12,1.49.6
大村,1,予,1,4664,東口晃,74,54,雨,無風,0,0,6.96,02,まくり差し,1,0.12,1.51.0
大村,1,予,6,3283,窪田好弘,34,35,雨,無風,0,0,7.00,03,まくり差し,5,0.16,1.53.5
大村,1,予,2,3521,今村賢二郎,13,70,雨,無風,0,0,7.05,04,まくり差し,2,0.14,1.54.7
大村,1,予,4,4970,井町泰,22,38,雨,無風,0,0,7.06,05,まくり差し,4,0.12,.  .
大村,1,予,5,5104,山田丈,15,43,雨,無風,0,0,6.97,06,まくり差し,6,0.17,.  .
大村,2,予,4,4325,新出浩司,16,32,雨,西,1,1,7.02,01,まくり差し,4,0.18,1.50.7
大村,2,予,5,4486,野村誠,59,36,雨,西,1,1,6.96,02,まくり差し,5,0.20,1.51.7
大村,2,予,1,4803,飯田庄吾,11,56,雨,西,1,1,6.96,03,まくり差し,1,0.18,1.51.7
大村,2,予,3,4396,大田直弥,58,34,雨,西,1,1,7.00,04,まくり差し,3,0.27,1.53.7
大村,2,予,6,4700,金子和之,68,14,雨,西,1,1,6.97,05,まくり差し,6,0.25,.  .
大村,2,予,2,3843,上之晃弘,19,13,雨,西,1,1,7.02,06,まくり差し,2,0.21,.  .
大村,3,予,3,4692,酒井俊弘,23,25,雨,無風,0,0,6.94,01,差し,4,0.13,1.50.5
大村,3,予,2,3436,柏野幸二,76,64,雨,無風,0,0,6.97,02,差し,2,0.07,1.51.2
大村,3,予,1,3535,渡修平,69,20,雨,無風,0,0,6.96,03,差し,1,0.11,1.53.3
大村,3,予,4,4555,富永大一,71,55,雨,無風,0,0,6.91,04,差し,5,0.16,1.53.6
大村,3,予,5,5055,眞鳥章太,30,46,雨,無風,0,0,7.00,05,差し,6,0.12,.  .
大村,3,予,6,3488,柳田英明,21,76,雨,無風,0,0,6.98,06,差し,3,0.03,.  .
大村,4,予,3,3562,山下和彦,20,51,雨,無風,0,0,6.90,01,差し,3,0.14,1.48.8
大村,4,予,1,3339,泉具巳,17,45,雨,無風,0,0,6.92,02,差し,1,0.11,1.50.3
大村,4,予,4,4199,北川潤二,27,47,雨,無風,0,0,6.89,03,差し,4,0.16,1.51.3
大村,4,予,5,4293,鈴木智啓,26,71,雨,無風,0,0,7.03,04,差し,5,0.16,1.51.6
大村,4,予,2,4610,佐藤大佑,64,49,雨,無風,0,0,6.91,05,差し,2,0.13,.  .
大村,4,予,6,4506,稗田聖也,61,48,雨,無風,0,0,6.96,06,差し,6,0.15,.  .
大村,5,予,3,4174,赤坂俊輔,62,68,雨,無風,0,0,6.90,01,まくり差し,3,0.22,1.49.7
大村,5,予,1,3907,村越篤,18,44,雨,無風,0,0,6.96,02,まくり差し,1,0.25,1.51.2
大村,5,予,2,4457,神田達也,29,58,雨,無風,0,0,6.99,03,まくり差し,2,0.29,1.53.0
大村,5,予,5,3619,長谷川充,31,26,雨,無風,0,0,6.99,04,まくり差し,5,0.27,1.53.2
大村,5,予,4,4625,渡邊裕貴,12,11,雨,無風,0,0,6.91,05,まくり差し,4,0.16,.  .
大村,5,予,6,4836,大谷健太,66,53,雨,無風,0,0,6.97,06,まくり差し,6,0.25,.  .
大村,6,夜ガチ戦予選,3,4072,森永淳,72,40,雨,無風,0,0,6.92,01,まくり,4,0.08,1.49.6
大村,6,夜ガチ戦予選,6,4474,渡辺崇,28,17,雨,無風,0,0,6.97,02,まくり,6,0.21,1.52.2
大村,6,夜ガチ戦予選,2,4970,井町泰,22,38,雨,無風,0,0,7.00,03,まくり,3,0.11,1.55.0
大村,6,夜ガチ戦予選,4,3471,赤峰和也,75,65,雨,無風,0,0,6.98,04,まくり,2,0.31,1.58.0
大村,6,夜ガチ戦予選,5,4284,山本良一,25,33,雨,無風,0,0,7.04,05,まくり,5,0.21,.  .
大村,6,夜ガチ戦予選,1,4486,野村誠,59,36,雨,無風,0,0,6.90,06,まくり,1,0.22,.  .
大村,7,夜ドキ戦予選,2,4816,村松修二,36,21,雨,無風,0,0,6.89,01,まくり,2,0.15,1.49.6
大村,7,夜ドキ戦予選,1,4106,坂井康嗣,33,23,雨,無風,0,0,6.98,02,まくり,1,0.27,1.51.5
大村,7,夜ドキ戦予選,3,3912,川原正明,67,75,雨,無風,0,0,6.96,03,まくり,3,0.27,1.52.9
大村,7,夜ドキ戦予選,4,3535,渡修平,69,20,雨,無風,0,0,7.02,04,まくり,4,0.30,1.55.0
大村,7,夜ドキ戦予選,5,4803,飯田庄吾,11,56,雨,無風,0,0,7.01,05,まくり,5,0.25,.  .
大村,7,夜ドキ戦予選,6,5104,山田丈,15,43,雨,無風,0,0,7.02,06,まくり,6,0.23,.  .
大村,8,予,1,3427,大賀広幸,65,66,雨,無風,0,0,6.93,01,逃げ,1,0.13,1.48.6
大村,8,予,2,4521,小池公生,63,19,雨,無風,0,0,6.88,02,逃げ,2,0.12,1.50.2
大村,8,予,4,4162,竹本太樹,60,31,雨,無風,0,0,6.98,03,逃げ,4,0.17,1.52.5
大村,8,予,3,3339,泉具巳,17,45,雨,無風,0,0,6.96,04,逃げ,3,0.15,1.53.9
大村,8,予,6,4038,田中健太郎,32,50,雨,無風,0,0,7.03,05,逃げ,6,0.19,.  .
大村,8,予,5,4705,吉川勇作,35,63,雨,無風,0,0,6.95,06,逃げ,5,0.21,.  .
大村,9,予選特選,1,3944,山口裕二,73,22,雨,南,1,1,7.01,01,逃げ,1,0.19,1.49.5
大村,9,予選特選,4,4293,鈴木智啓,26,71,雨,南,1,1,7.02,02,逃げ,4,0.16,1.50.0
大村,9,予選特選,2,3488,柳田英明,21,76,雨,南,1,1,6.98,03,逃げ,2,0.18,1.52.4
大村,9,予選特選,3,3907,村越篤,18,44,雨,南,1,1,6.97,04,逃げ,3,0.19,1.53.3
大村,9,予選特選,5,3975,小野寺智洋,70,74,雨,南,1,1,6.93,05,逃げ,5,0.18,.  .
大村,9,予選特選,6,4555,富永大一,71,55,雨,南,1,1,6.91,06,逃げ,6,0.21,.  .
大村,10,予選特選,1,3562,山下和彦,20,51,曇り,南,1,1,6.93,01,逃げ,1,0.16,1.48.8
大村,10,予選特選,4,3912,川原正明,67,75,曇り,南,1,1,6.97,02,逃げ,4,0.20,1.50.6
大村,10,予選特選,5,4174,赤坂俊輔,62,68,曇り,南,1,1,6.92,03,逃げ,5,0.23,1.52.1
大村,10,予選特選,2,3233,小畑実成,14,59,曇り,南,1,1,7.00,04,逃げ,2,0.17,1.52.8
大村,10,予選特選,3,3843,上之晃弘,19,13,曇り,南,1,1,7.02,05,逃げ,3,0.19,.  .
大村,10,予選特選,6,4692,酒井俊弘,23,25,曇り,南,1,1,6.87,06,逃げ,6,0.19,.  .
大村,11,一般特賞,1,3436,柏野幸二,76,64,雨,無風,0,0,6.91,01,逃げ,1,0.12,1.48.4
大村,11,一般特賞,6,4816,村松修二,36,21,雨,無風,0,0,6.90,02,逃げ,5,0.21,1.50.2
大村,11,一般特賞,3,4199,北川潤二,27,47,雨,無風,0,0,6.89,03,逃げ,3,0.17,1.51.9
大村,11,一般特賞,2,4038,田中健太郎,32,50,雨,無風,0,0,7.03,04,逃げ,2,0.11,1.53.6
大村,11,一般特賞,4,4474,渡辺崇,28,17,雨,無風,0,0,6.97,05,逃げ,4,0.25,.  .
大村,11,一般特賞,5,4396,大田直弥,58,34,雨,無風,0,0,7.00,06,逃げ,6,0.25,.  .
大村,12,一般特賞,5,4072,森永淳,72,40,曇り,東,1,1,6.94,01,まくり差し,5,0.15,1.47.9
大村,12,一般特賞,1,4521,小池公生,63,19,曇り,東,1,1,6.88,02,まくり差し,1,0.28,1.48.6
大村,12,一般特賞,3,4625,渡邊裕貴,12,11,曇り,東,1,1,6.94,03,まくり差し,3,0.22,1.50.9
大村,12,一般特賞,4,3944,山口裕二,73,22,曇り,東,1,1,7.01,04,まくり差し,4,0.16,1.52.8
大村,12,一般特賞,2,3427,大賀広幸,65,66,曇り,東,1,1,6.94,05,まくり差し,2,0.21,.  .
大村,12,一般特賞,6,4610,佐藤大佑,64,49,曇り,東,1,1,6.93,06,まくり差し,6,0.14,.  .
唐津,1,予,4,4129,宇野博之,25,55,曇り,南,2,2,6.73,01,まくり差し,4,0.21,1.50.1
唐津,1,予,5,3352,小川晃司,60,56,曇り,南,2,2,6.79,02,まくり差し,6,0.12,1.51.4
唐津,1,予,3,3498,白石浩二,34,64,曇り,南,2,2,6.71,03,まくり差し,3,0.12,1.52.6
唐津,1,予,6,3303,渡辺豊,44,72,曇り,南,2,2,6.73,04,まくり差し,5,0.16,1.52.8
