レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
福岡,1,カタメン１一,3,5319,近藤颯斗,47,153,曇り,北,2,2,6.83,01,まくり,3,0.12,1.50.5
福岡,1,カタメン１一,5,4521,小池公生,37,118,曇り,北,2,2,6.89,02,まくり,5,0.11,1.52.4
福岡,1,カタメン１一,1,3955,眞田英二,28,168,曇り,北,2,2,6.92,03,まくり,1,0.12,1.54.2
福岡,1,カタメン１一,2,4327,加藤翔,16,117,曇り,北,2,2,6.84,04,まくり,2,0.12,1.54.6
福岡,1,カタメン１一,4,4784,向井田真紀,55,102,曇り,北,2,2,6.86,05,まくり,4,0.17,.  .
福岡,1,カタメン１一,6,5367,赤松咲香,66,170,曇り,北,2,2,6.89,06,まくり,6,0.13,.  .
福岡,2,一般戦,1,4526,池田雄祐,14,157,曇り,北,2,2,6.81,01,逃げ,1,0.09,1.50.8
福岡,2,一般戦,4,4875,大塚康雅,61,167,曇り,北,2,2,6.86,02,逃げ,4,0.11,1.52.7
福岡,2,一般戦,5,4988,牟田奨太,53,110,曇り,北,2,2,6.94,03,逃げ,5,0.09,1.54.8
福岡,2,一般戦,6,5270,小玉啓太,62,144,曇り,北,2,2,6.88,04,逃げ,6,0.19,1.56.3
福岡,2,一般戦,3,5175,島崎丈一朗,32,131,曇り,北,2,2,6.92,05,逃げ,3,0.18,.  .
福岡,2,一般戦,2,4011,堀之内紀代子,57,160,曇り,北,2,2,6.86,06,逃げ,2,0.10,.  .
福岡,3,カタメン３一,1,3574,大神康司,44,111,曇り,北,2,2,6.95,01,逃げ,1,0.09,1.51.5
福岡,3,カタメン３一,6,3687,花田和明,65,171,曇り,北,2,2,6.88,02,逃げ,3,0.19,1.52.2
福岡,3,カタメン３一,2,3070,山室展弘,12,141,曇り,北,2,2,6.85,03,逃げ,2,0.12,1.54.2
福岡,3,カタメン３一,3,4536,喜井つかさ,15,142,曇り,北,2,2,6.93,04,逃げ,4,0.14,1.55.9
福岡,3,カタメン３一,5,4592,小林孝弘,69,156,曇り,北,2,2,6.92,05,逃げ,6,0.15,.  .
福岡,3,カタメン３一,4,4952,吉武真也,19,159,曇り,北,2,2,6.84,06,逃げ,5,0.13,.  .
福岡,4,一般戦,2,3563,堤昇,58,106,曇り,北,1,2,6.85,01,差し,2,0.07,1.51.0
福岡,4,一般戦,1,3987,後藤正宗,24,127,曇り,北,1,2,6.89,02,差し,1,0.09,1.52.1
福岡,4,一般戦,3,4007,榮田将彦,34,169,曇り,北,1,2,6.90,03,差し,3,0.02,1.53.8
福岡,4,一般戦,5,4822,百武翔,75,123,曇り,北,1,2,6.86,04,差し,5,0.10,1.54.2
福岡,4,一般戦,4,4813,宮内直哉,67,155,曇り,北,1,2,6.86,05,差し,4,0.09,.  .
福岡,4,一般戦,6,3747,國崎良春,51,145,曇り,北,1,2,6.88,06,差し,6,0.17,.  .
福岡,5,一般戦,1,4530,小野生奈,30,125,雨,北,1,2,6.80,01,逃げ,1,0.05,1.50.0
福岡,5,一般戦,3,3974,深山祐二,56,103,雨,北,1,2,6.93,02,逃げ,3,0.16,1.52.0
福岡,5,一般戦,2,4336,松田竜馬,71,147,雨,北,1,2,6.89,03,逃げ,2,0.09,1.53.4
福岡,5,一般戦,6,3641,一瀬明,48,146,雨,北,1,2,6.91,04,逃げ,6,0.18,1.54.2
福岡,5,一般戦,5,3863,海老澤泰行,23,104,雨,北,1,2,6.88,05,逃げ,5,0.18,.  .
福岡,5,一般戦,4,4839,四宮与寛,29,107,雨,北,1,2,6.85,06,逃げ,4,0.12,.  .
福岡,6,一般戦,1,3813,佐藤大介,50,152,雨,北,1,2,6.96,01,逃げ,1,0.13,1.51.0
福岡,6,一般戦,2,3211,北川敏弘,20,119,雨,北,1,2,6.93,02,逃げ,2,0.13,1.52.9
福岡,6,一般戦,4,4988,牟田奨太,53,110,雨,北,1,2,6.97,03,逃げ,4,0.08,1.54.0
福岡,6,一般戦,6,4089,妹尾忠幸,70,148,雨,北,1,2,6.94,04,逃げ,6,0.20,1.55.0
福岡,6,一般戦,3,4327,加藤翔,16,117,雨,北,1,2,6.88,05,逃げ,3,0.13,.  .
福岡,6,一般戦,5,5175,島崎丈一朗,32,131,雨,北,1,2,6.95,06,逃げ,5,0.22,.  .
福岡,7,一般戦,1,4433,川野芽唯,36,172,曇り,北,1,2,6.88,01,逃げ,1,0.13,1.49.4
福岡,7,一般戦,2,3470,新田芳美,73,139,曇り,北,1,2,6.88,02,逃げ,2,0.14,1.52.7
福岡,7,一般戦,3,4011,堀之内紀代子,57,160,曇り,北,1,2,6.79,03,逃げ,3,0.12,1.53.2
福岡,7,一般戦,4,4536,喜井つかさ,15,142,曇り,北,1,2,6.90,04,逃げ,4,0.19,1.54.3
福岡,7,一般戦,6,4479,矢野真梨菜,60,129,曇り,北,1,2,6.87,05,逃げ,6,0.31,.  .
福岡,7,一般戦,5,5367,赤松咲香,66,170,曇り,北,1,2,6.93,06,逃げ,5,0.24,.  .
福岡,8,一般戦,1,4822,百武翔,75,123,曇り,北,1,2,6.91,01,逃げ,1,0.07,1.51.4
福岡,8,一般戦,4,4007,榮田将彦,34,169,曇り,北,1,2,6.86,02,逃げ,4,0.11,1.52.5
福岡,8,一般戦,6,5319,近藤颯斗,47,153,曇り,北,1,2,6.90,03,逃げ,6,0.07,1.53.9
福岡,8,一般戦,5,5240,高橋龍治,41,143,曇り,北,1,2,6.90,04,逃げ,5,0.06,1.55.3
福岡,8,一般戦,2,5270,小玉啓太,62,144,曇り,北,1,2,6.88,05,逃げ,2,0.13,.  .
福岡,8,一般戦,3,4952,吉武真也,19,159,曇り,北,1,2,6.86,06,逃げ,3,0.07,.  .
福岡,9,ペラ坊特選,1,3434,松尾宣邦,35,164,曇り,北,1,2,6.93,01,逃げ,1,0.07,1.50.8
福岡,9,ペラ坊特選,3,3641,一瀬明,48,146,曇り,北,1,2,6.93,02,逃げ,3,0.06,1.52.1
福岡,9,ペラ坊特選,2,4592,小林孝弘,69,156,曇り,北,1,2,6.95,03,逃げ,2,0.03,1.53.7
福岡,9,ペラ坊特選,6,4875,大塚康雅,61,167,曇り,北,1,2,6.88,04,逃げ,6,0.18,1.54.2
福岡,9,ペラ坊特選,5,4813,宮内直哉,67,155,曇り,北,1,2,6.89,05,逃げ,5,0.15,.  .
福岡,9,ペラ坊特選,4,3955,眞田英二,28,168,曇り,北,1,2,7.02,06,逃げ,4,0.15,.  .
福岡,10,選抜戦,1,4521,小池公生,37,118,曇り,北,1,2,6.89,01,逃げ,1,0.02,1.50.8
福岡,10,選抜戦,3,3987,後藤正宗,24,127,曇り,北,1,2,6.95,02,逃げ,4,0.15,1.52.0
福岡,10,選抜戦,2,3813,佐藤大介,50,152,曇り,北,1,2,6.97,03,逃げ,2,0.09,1.53.0
福岡,10,選抜戦,5,3070,山室展弘,12,141,曇り,北,1,2,6.91,04,逃げ,3,0.13,1.53.4
福岡,10,選抜戦,4,4336,松田竜馬,71,147,曇り,北,1,2,6.96,05,逃げ,5,0.23,.  .
福岡,10,選抜戦,6,4526,池田雄祐,14,157,曇り,北,1,2,6.86,06,逃げ,6,0.22,.  .
福岡,11,選抜戦,1,4089,妹尾忠幸,70,148,雨,北東,1,2,6.92,01,逃げ,1,0.09,1.50.0
福岡,11,選抜戦,2,4530,小野生奈,30,125,雨,北東,1,2,6.81,02,逃げ,2,0.14,1.50.9
福岡,11,選抜戦,5,4433,川野芽唯,36,172,雨,北東,1,2,6.92,03,逃げ,6,0.16,1.52.9
福岡,11,選抜戦,4,3563,堤昇,58,106,雨,北東,1,2,6.89,04,逃げ,4,0.19,1.53.6
福岡,11,選抜戦,3,4839,四宮与寛,29,107,雨,北東,1,2,6.93,05,逃げ,5,0.16,.  .
福岡,11,選抜戦,6,3574,大神康司,44,111,雨,北東,1,2,6.93,06,逃げ,3,0.19,.  .
福岡,12,優勝戦,1,4256,渡辺浩司,33,158,曇り,北西,1,2,6.83,01,逃げ,1,0.10,1.49.9
福岡,12,優勝戦,4,3436,柏野幸二,11,132,曇り,北西,1,2,6.87,02,逃げ,4,0.12,1.51.6
福岡,12,優勝戦,5,4000,松本博昭,72,105,曇り,北西,1,2,6.86,03,逃げ,5,0.17,1.52.1
