レース場,レース番号,レース種別,天候,風向,風速(m),波高(cm),決まり手,着順,艇番,登録番号,選手名,モーター,ボート,展示タイム,進入,スタートタイミング,レースタイム
大村,7,一般,晴,北西,1,1,まくり差し,01,3,4086,寺本重宣,47,22,6.86,3,0.11,1.48.7
大村,7,一般,晴,北西,1,1,まくり差し,02,1,5219,森口和紀,40,16,6.88,1,0.12,1.50.0
大村,7,一般,晴,北西,1,1,まくり差し,03,4,4790,柳内敬太,15,59,6.94,4,0.09,1.51.4
大村,7,一般,晴,北西,1,1,まくり差し,04,2,5008,羽野諒,34,21,6.90,2,0.14,1.53.1
大村,7,一般,晴,北西,1,1,まくり差し,05,5,4281,大澤大夢,45,40,6.93,5,0.12,.  .
大村,7,一般,晴,北西,1,1,まくり差し,06,6,4881,檀将太,63,17,6.84,6,0.24,.  .
大村,8,一般,晴,西,1,1,まくり,01,3,4561,藤山翔大,74,35,6.74,3,0.12,1.49.8
大村,8,一般,晴,西,1,1,まくり,02,6,4009,小林一樹,76,28,6.87,6,0.06,1.50.9
大村,8,一般,晴,西,1,1,まくり,03,2,4393,田中孝明,55,75,6.91,2,0.11,1.52.9
大村,8,一般,晴,西,1,1,まくり,04,4,5208,屋良龍紀,54,18,6.98,4,0.06,1.55.1
大村,8,一般,晴,西,1,1,まくり,05,5,3895,堀本裕也,12,52,6.89,5,0.07,.  .
大村,8,一般,晴,西,1,1,まくり,06,1,5243,三馬崇史,20,51,6.98,1,0.13,.  .
大村,9,準優勝戦,晴,南西,1,1,逃げ,01,1,4397,西村拓也,18,25,6.87,1,0.13,1.48.6
大村,9,準優勝戦,晴,南西,1,1,逃げ,02,2,4080,山崎哲司,11,38,6.86,2,0.11,1.50.5
大村,9,準優勝戦,晴,南西,1,1,逃げ,03,6,4377,濱本優一,65,48,7.02,6,0.17,1.51.5
大村,9,準優勝戦,晴,南西,1,1,逃げ,04,4,4142,平野和明,25,41,6.91,4,0.16,1.52.2
大村,9,準優勝戦,晴,南西,1,1,逃げ,05,3,5005,石田貴洋,41,45,6.95,3,0.12,.  .
大村,9,準優勝戦,晴,南西,1,1,逃げ,06,5,4782,浜崎準也,69,56,6.89,5,0.13,.  .
大村,10,準優勝戦,晴,南東,1,1,抜き,01,1,4090,中村尊,19,73,6.92,1,0.06,1.48.6
大村,10,準優勝戦,晴,南東,1,1,抜き,02,2,4084,杉山正樹,14,11,6.93,2,0.09,1.50.3
大村,10,準優勝戦,晴,南東,1,1,抜き,03,5,4934,佐々木翔斗,32,63,6.92,5,0.11,1.52.0
大村,10,準優勝戦,晴,南東,1,1,抜き,04,4,4108,吉村正明,36,44,6.94,4,0.11,1.53.3
大村,10,準優勝戦,晴,南東,1,1,抜き,05,3,4890,石川諒,61,74,6.90,3,0.09,.  .
大村,10,準優勝戦,晴,南東,1,1,抜き,06,6,4460,後藤翔之,48,31,6.90,6,0.21,.  .
大村,11,準優勝戦,晴,東,1,1,逃げ,01,1,4086,寺本重宣,47,22,6.84,1,0.04,1.48.8
大村,11,準優勝戦,晴,東,1,1,逃げ,02,5,3997,北村征嗣,50,62,6.85,5,0.14,1.49.5
大村,11,準優勝戦,晴,東,1,1,逃げ,03,3,4375,照屋厚仁,37,50,6.86,3,0.06,1.50.3
大村,11,準優勝戦,晴,東,1,1,逃げ,04,4,4985,井本昌也,70,15,6.87,4,0.12,1.52.3
大村,11,準優勝戦,晴,東,1,1,逃げ,05,2,4523,中村辰也,73,71,6.87,2,0.07,.  .
大村,11,準優勝戦,晴,東,1,1,逃げ,06,6,4118,宇佐見淳,38,19,6.91,6,0.13,.  .
大村,12,一般,晴,南東,1,1,恵まれ,01,5,4561,藤山翔大,74,35,6.68,2,0.02,1.49.2
大村,12,一般,晴,南東,1,1,恵まれ,02,3,5071,野見山拓己,33,29,6.81,4,0.09,1.50.8
大村,12,一般,晴,南東,1,1,恵まれ,03,2,4461,安田吉宏,22,30,6.88,3,0.02,1.53.5
大村,12,一般,晴,南東,1,1,恵まれ,04,6,5083,柳瀬幹太,51,49,6.85,5,0.06,1.53.7
大村,12,一般,晴,南東,1,1,恵まれ,05,4,4390,松本弓雄,21,70,6.85,6,0.09,.  .
唐津,1,朝１戦予選,晴,南西,2,2,逃げ,01,1,5174,川井萌,46,87,6.59,1,0.12,1.50.1
唐津,1,朝１戦予選,晴,南西,2,2,逃げ,02,3,4429,豊田泰洋,43,80,6.65,3,0.14,1.51.2
唐津,1,朝１戦予選,晴,南西,2,2,逃げ,03,6,5110,杉山喜一,21,39,6.61,6,0.15,1.52.6
唐津,1,朝１戦予選,晴,南西,2,2,逃げ,04,4,5242,高山弘斗,48,44,6.66,4,0.17,1.52.9
唐津,1,朝１戦予選,晴,南西,2,2,逃げ,05,5,3989,熊本英一,25,40,6.64,5,0.19,1.53.4
唐津,1,朝１戦予選,晴,南西,2,2,逃げ,06,2,3953,志道吉和,36,72,6.61,2,0.16,1.57.4
唐津,2,モー２ング予,晴,南西,1,1,差し,01,2,3907,村越篤,12,33,6.64,2,0.13,1.50.0
唐津,2,モー２ング予,晴,南西,1,1,差し,02,4,4724,吉田祐貴,62,32,6.58,4,0.14,1.51.6
唐津,2,モー２ング予,晴,南西,1,1,差し,03,3,3860,松本浩貴,34,85,6.69,3,0.18,1.53.2
唐津,2,モー２ング予,晴,南西,1,1,差し,04,1,4492,本多宏和,42,86,6.57,1,0.13,1.54.6
唐津,2,モー２ング予,晴,南西,1,1,差し,05,6,5326,三嶌さらら,45,68,6.55,6,0.19,1.55.5
唐津,2,モー２ング予,晴,南西,1,1,差し,06,5,5204,宇恵有香,66,75,6.62,5,0.13,1.56.8
唐津,3,３ライズ戦予,晴,無風,0,0,逃げ,01,1,3745,橋本年光,27,78,6.61,1,0.16,1.49.4
唐津,3,３ライズ戦予,晴,無風,0,0,逃げ,02,3,3576,白水勝也,28,69,6.66,2,0.15,1.50.9
唐津,3,３ライズ戦予,晴,無風,0,0,逃げ,03,4,5317,長尾萌加,69,43,6.62,4,0.19,1.53.2
唐津,3,３ライズ戦予,晴,無風,0,0,逃げ,04,6,3910,松下知幸,52,42,6.67,6,0.20,1.55.5
唐津,3,３ライズ戦予,晴,無風,0,0,逃げ,05,5,4574,東潤樹,54,41,6.69,5,0.17,1.55.8
唐津,3,３ライズ戦予,晴,無風,0,0,逃げ,06,2,4417,服部剛,68,36,6.58,3,0.17,2.02.5
唐津,4,おは４戦予選,晴,北,2,2,逃げ,01,1,3361,岡部浩,38,37,6.64,1,0.07,1.50.1
唐津,4,おは４戦予選,晴,北,2,2,逃げ,02,2,4511,中岡健人,59,38,6.65,2,0.11,1.50.8
唐津,4,おは４戦予選,晴,北,2,2,逃げ,03,3,4278,藤岡俊介,18,79,6.73,3,0.09,1.52.4
唐津,4,おは４戦予選,晴,北,2,2,逃げ,04,4,4437,中田元泰,60,77,6.76,4,0.12,1.52.5
唐津,4,おは４戦予選,晴,北,2,2,逃げ,05,5,4144,石塚久也,50,66,6.67,5,0.15,1.54.7
唐津,4,おは４戦予選,晴,北,2,2,逃げ,06,6,4636,赤池修平,15,81,6.72,6,0.21,1.59.0
唐津,5,予選特賞Ｂ,晴,北,3,3,逃げ,01,1,4429,豊田泰洋,43,80,6.76,1,0.11,1.50.0
唐津,5,予選特賞Ｂ,晴,北,3,3,逃げ,02,3,4702,三浦敬太,39,47,6.69,3,0.15,1.50.5
唐津,5,予選特賞Ｂ,晴,北,3,3,逃げ,03,2,4402,乙藤智史,35,71,6.68,2,0.17,1.52.8
唐津,5,予選特賞Ｂ,晴,北,3,3,逃げ,04,5,5088,高憧四季,37,88,6.65,5,0.15,1.54.1
唐津,5,予選特賞Ｂ,晴,北,3,3,逃げ,05,6,3808,秋田健太郎,47,46,6.77,6,0.19,1.55.0
唐津,5,予選特賞Ｂ,晴,北,3,3,逃げ,06,4,3888,山本英志,53,34,6.68,4,0.16,2.09.7
唐津,6,予選,晴,北,3,3,まくり,01,2,4022,待鳥雄紀,63,74,6.67,2,0.09,1.49.5
唐津,6,予選,晴,北,3,3,まくり,02,3,3900,香川素子,70,35,6.73,3,0.11,1.50.1
唐津,6,予選,晴,北,3,3,まくり,03,4,3855,大熊辰弥,11,83,6.68,4,0.15,1.52.0
唐津,6,予選,晴,北,3,3,まくり,04,6,5242,高山弘斗,48,44,6.76,6,0.14,1.53.8
唐津,6,予選,晴,北,3,3,まくり,05,1,3497,後藤浩,41,70,6.71,1,0.23,1.55.3
唐津,6,予選,晴,北,3,3,まくり,06,5,5326,三嶌さらら,45,68,6.69,5,0.16,1.55.8
唐津,7,予選,晴,北,3,3,逃げ,01,1,3989,熊本英一,25,40,6.70,1,0.14,1.49.5
唐津,7,予選,晴,北,3,3,逃げ,02,5,3811,石田章央,29,45,6.66,5,0.09,1.50.2
唐津,7,予選,晴,北,3,3,逃げ,03,4,3745,橋本年光,27,78,6.68,4,0.10,1.52.0
唐津,7,予選,晴,北,3,3,逃げ,04,2,4129,宇野博之,65,67,6.70,2,0.11,1.53.8
唐津,7,予選,晴,北,3,3,逃げ,05,6,4564,山本景士郎,51,84,6.71,6,0.13,1.54.0
唐津,7,予選,晴,北,3,3,逃げ,06,3,5204,宇恵有香,66,75,6.70,3,0.23,1.54.2
唐津,8,予選,晴,北,4,4,抜き,01,3,5142,常住蓮,30,73,6.57,3,0.15,1.48.6
唐津,8,予選,晴,北,4,4,抜き,02,1,4574,東潤樹,54,41,6.68,1,0.19,1.49.0
唐津,8,予選,晴,北,4,4,抜き,03,4,3361,岡部浩,38,37,6.74,4,0.17,1.51.2
唐津,8,予選,晴,北,4,4,抜き,04,2,5110,杉山喜一,21,39,6.67,2,0.17,1.52.5
唐津,8,予選,晴,北,4,4,抜き,05,5,4724,吉田祐貴,62,32,6.68,5,0.16,1.53.8
唐津,8,予選,晴,北,4,4,抜き,06,6,4499,滝川真由子,22,90,6.66,6,0.25,1.55.0
唐津,9,予選,晴,北,4,4,逃げ,01,1,5088,高憧四季,37,88,6.72,1,0.17,1.48.5
唐津,9,予選,晴,北,4,4,逃げ,02,2,3957,大谷直弘,64,31,6.68,2,0.27,1.51.2
唐津,9,予選,晴,北,4,4,逃げ,03,3,4492,本多宏和,42,86,6.72,3,0.20,1.52.8
唐津,9,予選,晴,北,4,4,逃げ,04,5,3459,中野和裕,58,82,6.74,5,0.26,1.53.8
唐津,9,予選,晴,北,4,4,逃げ,05,6,5317,長尾萌加,69,43,6.73,6,0.32,1.54.6
唐津,9,予選,晴,北,4,4,逃げ,06,4,3953,志道吉和,36,72,6.76,4,0.30,1.56.6
唐津,10,予選特賞Ａ,晴,北,5,5,逃げ,01,1,4402,乙藤智史,35,71,6.72,1,0.15,1.50.6
唐津,10,予選特賞Ａ,晴,北,5,5,逃げ,02,5,4691,水原慎,61,76,6.75,5,0.17,1.51.6
唐津,10,予選特賞Ａ,晴,北,5,5,逃げ,03,2,3900,香川素子,70,35,6.77,2,0.14,1.52.8
唐津,10,予選特賞Ａ,晴,北,5,5,逃げ,04,6,4417,服部剛,68,36,6.76,6,0.27,1.53.7
唐津,10,予選特賞Ａ,晴,北,5,5,逃げ,05,3,4437,中田元泰,60,77,6.71,3,0.13,1.54.5
唐津,10,予選特賞Ａ,晴,北,5,5,逃げ,06,4,5174,川井萌,46,87,6.74,4,0.19,1.56.8
唐津,11,予選特選,晴,北,4,4,差し,01,4,4022,待鳥雄紀,63,74,6.71,4,0.06,1.49.6
唐津,11,予選特選,晴,北,4,4,差し,02,5,4278,藤岡俊介,18,79,6.81,5,0.14,1.51.2
唐津,11,予選特選,晴,北,4,4,差し,03,3,4895,門間雄大,56,89,6.73,3,0.06,1.52.8
唐津,11,予選特選,晴,北,4,4,差し,04,2,3888,山本英志,53,34,6.75,2,0.11,1.53.5
唐津,11,予選特選,晴,北,4,4,差し,05,1,3576,白水勝也,28,69,6.83,1,0.15,1.53.7
唐津,11,予選特選,晴,北,4,4,差し,06,6,3860,松本浩貴,34,85,6.82,6,0.21,1.55.6
唐津,12,選抜戦（Ａ）,晴,北,4,4,逃げ,01,1,5142,常住蓮,30,73,6.70,1,0.12,1.48.3
唐津,12,選抜戦（Ａ）,晴,北,4,4,逃げ,02,2,3811,石田章央,29,45,6.74,2,0.12,1.49.8
唐津,12,選抜戦（Ａ）,晴,北,4,4,逃げ,03,4,4702,三浦敬太,39,47,6.75,4,0.14,1.51.9
唐津,12,選抜戦（Ａ）,晴,北,4,4,逃げ,04,3,3907,村越篤,12,33,6.73,3,0.11,1.53.7
唐津,12,選抜戦（Ａ）,晴,北,4,4,逃げ,05,6,4511,中岡健人,59,38,6.79,6,0.31,1.54.5
唐津,12,選抜戦（Ａ）,晴,北,4,4,逃げ,06,5,3497,後藤浩,41,70,6.71,5,0.17,1.57.0
福岡,1,カタメン１一,晴,北,2,2,逃げ,01,1,4826,井上一輝,72,158,6.82,1,0.11,1.51.0
福岡,1,カタメン１一,晴,北,2,2,逃げ,02,4,4406,幸野史明,36,102,6.85,4,0.12,1.52.1
福岡,1,カタメン１一,晴,北,2,2,逃げ,03,2,5129,山口真喜子,12,110,6.85,2,0.13,1.52.8
福岡,1,カタメン１一,晴,北,2,2,逃げ,04,3,4315,山崎昂介,14,120,6.76,3,0.08,1.54.1
福岡,1,カタメン１一,晴,北,2,2,逃げ,05,6,4293,鈴木智啓,49,164,6.92,6,0.07,.  .
福岡,1,カタメン１一,晴,北,2,2,逃げ,06,5,3647,伊藤雄二,47,151,6.91,5,0.12,.  .
福岡,2,一般,晴,北,2,2,逃げ,01,1,4346,前田健太郎,51,130,6.88,1,0.12,1.51.0
福岡,2,一般,晴,北,2,2,逃げ,02,5,4381,田路朋史,59,125,6.81,5,0.17,1.52.4
福岡,2,一般,晴,北,2,2,逃げ,03,2,4216,星栄爾,48,169,6.85,2,0.17,1.53.4
福岡,2,一般,晴,北,2,2,逃げ,04,3,4525,真子奈津実,31,136,6.84,3,0.14,1.53.6
福岡,2,一般,晴,北,2,2,逃げ,05,4,4919,吉田翔悟,61,126,6.83,4,0.17,.  .
福岡,2,一般,晴,北,2,2,逃げ,06,6,3600,玄馬徹,21,165,6.88,6,0.26,.  .
福岡,3,カタメン３一,晴,北,2,2,まくり,01,3,4497,桑原悠,71,127,6.83,3,0.11,1.51.0
福岡,3,カタメン３一,晴,北,2,2,まくり,02,5,4410,井上大輔,41,118,6.93,4,0.18,1.52.8
福岡,3,カタメン３一,晴,北,2,2,まくり,03,6,4874,池田奈津美,65,157,6.89,5,0.18,1.54.1
福岡,3,カタメン３一,晴,北,2,2,まくり,04,1,4695,尾崎雄二,32,143,6.85,1,0.15,1.54.3
福岡,3,カタメン３一,晴,北,2,2,まくり,05,4,4865,立具敬司,70,152,6.88,6,0.27,.  .
福岡,3,カタメン３一,晴,北,2,2,まくり,06,2,4662,片山雅雄,75,128,6.87,2,0.16,.  .
福岡,4,一般,晴,北,2,2,差し,01,3,4592,小林孝弘,24,155,6.88,3,0.07,1.49.5
福岡,4,一般,晴,北,2,2,差し,02,2,3696,白井友晴,26,146,6.90,2,0.16,1.51.3
福岡,4,一般,晴,北,2,2,差し,03,6,4821,妻鳥晋也,18,139,6.90,6,0.25,1.52.1
福岡,4,一般,晴,北,2,2,差し,04,4,4907,小池修平,40,141,6.87,4,0.10,1.52.7
福岡,4,一般,晴,北,2,2,差し,05,5,4428,有賀達也,34,103,6.87,5,0.17,.  .
福岡,4,一般,晴,北,2,2,差し,06,1,3568,木村光宏,20,119,6.99,1,0.22,.  .
福岡,5,一般,晴,北,2,2,逃げ,01,1,5016,宮田龍馬,29,138,6.85,1,0.04,1.49.8
福岡,5,一般,晴,北,2,2,逃げ,02,2,4137,君島秀三,52,137,6.85,2,0.07,1.51.7
福岡,5,一般,晴,北,2,2,逃げ,03,4,4324,海野康志郎,28,108,6.94,4,0.11,1.53.5
福岡,5,一般,晴,北,2,2,逃げ,04,3,4406,幸野史明,36,102,6.89,3,0.11,1.54.1
福岡,5,一般,晴,北,2,2,逃げ,05,5,4176,樋口喜彦,73,121,6.88,5,0.11,.  .
福岡,5,一般,晴,北,2,2,逃げ,06,6,5245,倉富大誠,23,142,6.87,6,0.20,.  .
福岡,6,一般,晴,北,2,2,逃げ,01,1,4931,木谷賢太,69,147,6.89,1,0.16,1.50.6
福岡,6,一般,晴,北,2,2,逃げ,02,5,4089,妹尾忠幸,55,166,6.92,5,0.15,1.51.9
福岡,6,一般,晴,北,2,2,逃げ,03,4,3642,大塚浩二,57,114,6.89,4,0.18,1.53.7
福岡,6,一般,晴,北,2,2,逃げ,04,2,3647,伊藤雄二,47,151,6.94,2,0.20,1.55.2
福岡,6,一般,晴,北,2,2,逃げ,05,6,4834,浜本裕己,19,115,6.80,6,0.16,.  .
福岡,6,一般,晴,北,2,2,逃げ,06,3,5145,島川海輝,64,135,6.84,3,0.18,.  .
福岡,7,一般,晴,北,2,2,逃げ,01,1,4998,中村かなえ,15,149,6.89,1,0.09,1.50.4
福岡,7,一般,晴,北,2,2,逃げ,02,4,4525,真子奈津実,31,136,6.85,4,0.13,1.52.6
福岡,7,一般,晴,北,2,2,逃げ,03,5,5218,山田理央,35,150,6.86,5,0.10,1.54.0
福岡,7,一般,晴,北,2,2,逃げ,04,3,4773,中川りな,50,159,6.84,3,0.25,1.55.7
福岡,7,一般,晴,北,2,2,逃げ,05,6,5129,山口真喜子,12,110,6.93,6,0.08,.  .
福岡,7,一般,晴,北,2,2,逃げ,06,2,4874,池田奈津美,65,157,6.90,2,0.15,.  .
福岡,8,一般,晴,北,2,2,逃げ,01,1,4092,岡部大輔,66,107,6.91,1,0.18,1.50.6
福岡,8,一般,晴,北,2,2,逃げ,02,5,3696,白井友晴,26,146,6.91,5,0.15,1.51.7
福岡,8,一般,晴,北,2,2,逃げ,03,3,4410,井上大輔,41,118,6.99,3,0.17,1.53.1
福岡,8,一般,晴,北,2,2,逃げ,04,2,4315,山崎昂介,14,120,6.77,2,0.16,1.53.5
福岡,8,一般,晴,北,2,2,逃げ,05,6,4184,渡邊雄一郎,16,132,6.83,6,0.16,.  .
福岡,8,一般,晴,北,2,2,逃げ,06,4,3600,玄馬徹,21,165,6.93,4,0.21,.  .
福岡,9,一般,晴,北,2,2,逃げ,01,1,4120,柘植政浩,30,116,6.89,1,0.07,1.49.7
福岡,9,一般,晴,北,2,2,逃げ,02,2,4865,立具敬司,70,152,6.92,2,0.11,1.52.1
福岡,9,一般,晴,北,2,2,逃げ,03,6,4462,夏山亮平,43,112,6.93,6,0.17,1.53.3
福岡,9,一般,晴,北,2,2,逃げ,04,5,4216,星栄爾,48,169,6.91,5,0.11,1.54.9
福岡,9,一般,晴,北,2,2,逃げ,05,3,4176,樋口喜彦,73,121,6.91,3,0.09,.  .
福岡,9,一般,晴,北,2,2,逃げ,06,4,3568,木村光宏,20,119,6.95,4,0.13,.  .
福岡,10,準優勝戦,晴,北西,3,3,逃げ,01,1,4381,田路朋史,59,125,6.83,1,0.14,1.50.6
福岡,10,準優勝戦,晴,北西,3,3,逃げ,02,3,4821,妻鳥晋也,18,139,6.94,3,0.19,1.51.9
福岡,10,準優勝戦,晴,北西,3,3,逃げ,03,5,4695,尾崎雄二,32,143,6.89,5,0.12,1.53.7
福岡,10,準優勝戦,晴,北西,3,3,逃げ,04,4,5145,島川海輝,64,135,6.91,4,0.11,1.54.9
福岡,10,準優勝戦,晴,北西,3,3,逃げ,05,6,4773,中川りな,50,159,6.85,6,0.12,.  .
福岡,10,準優勝戦,晴,北西,3,3,逃げ,06,2,5016,宮田龍馬,29,138,6.85,2,0.16,.  .
福岡,11,準優勝戦,晴,北西,2,2,逃げ,01,1,4324,海野康志郎,28,108,6.93,1,0.08,1.50.6
福岡,11,準優勝戦,晴,北西,2,2,逃げ,02,3,4428,有賀達也,34,103,6.92,3,0.03,1.51.0
福岡,11,準優勝戦,晴,北西,2,2,逃げ,03,5,4931,木谷賢太,69,147,6.98,5,0.13,1.52.6
福岡,11,準優勝戦,晴,北西,2,2,逃げ,04,2,4497,桑原悠,71,127,6.93,2,0.06,1.54.3
福岡,11,準優勝戦,晴,北西,2,2,逃げ,05,4,4293,鈴木智啓,49,164,7.00,4,0.12,.  .
福岡,11,準優勝戦,晴,北西,2,2,逃げ,06,6,4346,前田健太郎,51,130,6.97,6,0.11,.  .
福岡,12,準優勝戦,晴,北西,3,3,まくり,01,3,4184,渡邊雄一郎,16,132,6.83,3,0.08,1.49.4
福岡,12,準優勝戦,晴,北西,3,3,まくり,02,2,4907,小池修平,40,141,6.92,2,0.05,1.51.2
福岡,12,準優勝戦,晴,北西,3,3,まくり,03,5,4826,井上一輝,72,158,6.93,5,0.09,1.51.9
福岡,12,準優勝戦,晴,北西,3,3,まくり,04,4,4137,君島秀三,52,137,6.90,4,0.08,1.53.3
福岡,12,準優勝戦,晴,北西,3,3,まくり,05,1,4089,妹尾忠幸,55,166,6.97,1,0.05,.  .
福岡,12,準優勝戦,晴,北西,3,3,まくり,06,6,4919,吉田翔悟,61,126,6.88,6,0.17,.  .
下関,1,予選,晴,南,2,2,まくり,01,4,3878,胡本悟志,75,52,6.79,4,0.09,1.50.1
下関,1,予選,晴,南,2,2,まくり,02,6,3853,岩崎正哉,34,23,6.81,6,0.19,1.52.2
下関,1,予選,晴,南,2,2,まくり,03,5,3881,浦上拓也,32,71,6.84,5,0.14,1.53.8
下関,1,予選,晴,南,2,2,まくり,04,1,3212,亀本勇樹,72,26,6.83,1,0.20,1.54.5
下関,1,予選,晴,南,2,2,まくり,05,2,3922,菅沼佳昭,47,20,6.81,2,0.18,.  .
下関,1,予選,晴,南,2,2,まくり,06,3,3807,岡部哲,29,50,6.86,3,0.21,.  .
下関,2,予選,晴,南,2,2,逃げ,01,1,3906,飯山晃三,15,16,6.81,1,0.17,1.51.2
下関,2,予選,晴,南,2,2,逃げ,02,3,3992,関口智久,67,51,6.80,3,0.21,1.52.0
下関,2,予選,晴,南,2,2,逃げ,03,4,3949,今出晋二,40,48,6.83,4,0.21,1.53.2
下関,2,予選,晴,南,2,2,逃げ,04,6,3921,川村正輝,31,60,6.86,6,0.21,1.54.7
下関,2,予選,晴,南,2,2,逃げ,05,5,3430,角浜修,59,55,6.83,5,0.21,.  .
下関,2,予選,晴,南,2,2,逃げ,06,2,3392,小森信雄,38,38,6.84,2,0.27,.  .
下関,3,予選,晴,南,3,3,まくり,01,6,3362,間嶋仁志,62,63,6.89,2,0.26,1.50.5
下関,3,予選,晴,南,3,3,まくり,02,5,3617,竹田広樹,41,57,6.81,6,0.38,1.52.2
下関,3,予選,晴,南,3,3,まくり,03,1,3934,鋤柄貴俊,55,46,6.82,1,0.28,1.53.2
下関,3,予選,晴,南,3,3,まくり,04,4,3813,佐藤大介,44,17,6.91,5,0.32,1.53.5
下関,3,予選,晴,南,3,3,まくり,05,2,3503,堂原洋史,43,69,6.79,3,0.24,.  .
下関,3,予選,晴,南,3,3,まくり,06,3,3419,栗原謙治,73,30,6.88,4,0.30,.  .
下関,4,予選,晴,南,3,3,逃げ,01,1,3929,杢野誓良,61,66,6.82,1,0.15,1.49.8
下関,4,予選,晴,南,3,3,逃げ,02,4,3635,石田政吾,46,15,6.87,4,0.13,1.51.4
下関,4,予選,晴,南,3,3,逃げ,03,2,3981,今坂晃広,48,33,6.76,2,0.19,1.52.5
下関,4,予選,晴,南,3,3,逃げ,04,3,3543,福田雅一,36,42,6.85,3,0.15,1.53.5
下関,4,予選,晴,南,3,3,逃げ,05,5,3313,本吉正樹,24,28,6.84,5,0.19,.  .
下関,4,予選,晴,南,3,3,逃げ,06,6,3539,金子順一,74,21,6.91,6,0.23,.  .
