レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
宮島,1,ファーストＢ,1,4624,高田明,31,17,曇り,無風,0,1,6.72,01,逃げ,1,0.08,1.52.2
宮島,1,ファーストＢ,4,3879,中村格,59,37,曇り,無風,0,1,6.82,02,逃げ,4,0.18,1.53.9
宮島,1,ファーストＢ,6,4750,井上尚悟,24,45,曇り,無風,0,1,6.75,03,逃げ,5,0.21,1.54.8
宮島,1,ファーストＢ,5,5222,津田陸翔,39,14,曇り,無風,0,1,6.73,04,逃げ,6,0.23,1.55.4
宮島,1,ファーストＢ,2,3186,沖悟,62,46,曇り,無風,0,1,6.79,05,逃げ,2,0.19,1.57.3
宮島,1,ファーストＢ,3,4023,柴田友和,71,16,曇り,無風,0,1,6.79,06,逃げ,3,0.12,1.58.6
宮島,2,予選,4,3459,中野和裕,45,56,曇り,南西,1,1,6.75,01,まくり,4,0.15,1.52.4
宮島,2,予選,6,4842,山下昂大,42,44,曇り,南西,1,1,6.82,02,まくり,6,0.15,1.53.7
宮島,2,予選,3,4871,菊池宏志,38,63,曇り,南西,1,1,6.71,03,まくり,3,0.20,1.55.0
宮島,2,予選,1,3561,池田真治,68,61,曇り,南西,1,1,6.76,04,まくり,1,0.18,1.56.4
宮島,2,予選,2,4303,牧原崇,19,13,曇り,南西,1,1,6.77,05,まくり,2,0.16,1.57.4
宮島,2,予選,5,4708,半田尚也,49,50,曇り,南西,1,1,6.80,06,まくり,5,0.19,1.58.2
宮島,3,予選,2,4472,尾嶋一広,53,28,曇り,無風,0,1,6.71,01,差し,2,0.13,1.51.3
宮島,3,予選,1,4060,島田一生,69,35,曇り,無風,0,1,6.74,02,差し,1,0.13,1.52.8
宮島,3,予選,5,3787,天野誠,12,38,曇り,無風,0,1,6.75,03,差し,5,0.24,1.54.4
宮島,3,予選,3,4515,藤田浩人,27,51,曇り,無風,0,1,6.70,04,差し,3,0.15,1.54.5
宮島,3,予選,4,3081,岡本慎治,23,54,曇り,無風,0,1,6.79,05,差し,4,0.20,1.56.8
宮島,3,予選,6,3251,平石和男,16,30,曇り,無風,0,1,6.79,06,差し,6,0.25,1.57.7
宮島,4,予選,2,4356,長岡良也,15,32,曇り,東,1,1,6.72,01,差し,2,0.14,1.52.3
宮島,4,予選,1,5041,荒牧凪沙,33,11,曇り,東,1,1,6.71,02,差し,1,0.28,1.53.4
宮島,4,予選,3,4991,宗行治哉,48,55,曇り,東,1,1,6.77,03,差し,4,0.18,1.54.6
宮島,4,予選,6,3809,吉田光,56,49,曇り,東,1,1,6.71,04,差し,6,0.19,1.54.9
宮島,4,予選,4,4518,大須賀友,55,36,曇り,東,1,1,6.70,05,差し,3,0.17,1.56.9
宮島,4,予選,5,4653,小野達哉,29,41,曇り,東,1,1,6.76,06,差し,5,0.16,1.57.6
宮島,5,ランチ特賞,1,3903,白石健,36,34,曇り,南西,2,2,6.71,01,逃げ,1,0.15,1.50.5
宮島,5,ランチ特賞,3,4325,新出浩司,18,60,曇り,南西,2,2,6.69,02,逃げ,3,0.24,1.53.2
宮島,5,ランチ特賞,4,4865,立具敬司,54,58,曇り,南西,2,2,6.73,03,逃げ,4,0.18,1.55.9
宮島,5,ランチ特賞,5,3708,岡部貴司,13,66,曇り,南西,2,2,6.81,04,逃げ,5,0.20,1.56.6
宮島,5,ランチ特賞,2,3879,中村格,59,37,曇り,南西,2,2,6.81,05,逃げ,2,0.25,1.56.7
宮島,5,ランチ特賞,6,5061,中村駿平,61,42,曇り,南西,2,2,6.77,06,逃げ,6,0.16,2.00.3
宮島,6,予選,2,4771,下寺秀和,28,43,曇り,南西,3,3,6.72,01,差し,2,0.09,1.52.0
宮島,6,予選,1,4672,守屋大地,47,47,曇り,南西,3,3,6.71,02,差し,1,0.14,1.52.6
宮島,6,予選,3,4118,宇佐見淳,63,69,曇り,南西,3,3,6.77,03,差し,3,0.16,1.54.2
宮島,6,予選,5,4552,杉山勝匡,14,12,曇り,南西,3,3,6.71,04,差し,5,0.11,1.55.9
宮島,6,予選,6,5222,津田陸翔,39,14,曇り,南西,3,3,6.70,05,差し,6,0.12,1.57.7
宮島,6,予選,4,4871,菊池宏志,38,63,曇り,南西,3,3,6.75,06,差し,4,0.17,1.59.3
宮島,7,予選,4,4397,西村拓也,70,48,曇り,南西,3,3,6.74,01,まくり差し,3,0.09,1.50.8
宮島,7,予選,2,4060,島田一生,69,35,曇り,南西,3,3,6.71,02,まくり差し,2,0.10,1.52.9
宮島,7,予選,3,4700,金子和之,17,57,曇り,南西,3,3,6.69,03,まくり差し,4,0.14,1.54.6
宮島,7,予選,6,4000,松本博昭,25,72,曇り,南西,3,3,6.68,04,まくり差し,6,0.17,1.56.7
宮島,7,予選,1,3949,今出晋二,35,15,曇り,南西,3,3,6.72,05,まくり差し,1,0.25,1.58.0
宮島,7,予選,5,3459,中野和裕,45,56,曇り,南西,3,3,6.68,06,まくり差し,5,0.11,1.59.8
宮島,8,予選,2,3251,平石和男,16,30,晴,南西,3,3,6.74,01,まくり,2,0.18,1.51.6
宮島,8,予選,4,3933,山地正樹,65,40,晴,南西,3,3,6.74,02,まくり,4,0.18,1.53.2
