レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
唐津,1,朝１戦,4,3875,廣中良一,61,37,晴,南西,5,5,6.69,01,まくり,4,0.18,1.51.2
唐津,1,朝１戦,6,3976,内田圭,41,42,晴,南西,5,5,6.76,02,まくり,5,0.23,1.52.8
唐津,1,朝１戦,1,4043,桐本康臣,15,22,晴,南西,5,5,6.75,03,まくり,1,0.21,1.55.2
唐津,1,朝１戦,5,5398,鐘ヶ江真司,67,16,晴,南西,5,5,6.75,04,まくり,6,0.21,1.56.2
唐津,1,朝１戦,3,4956,齊藤大将,33,27,晴,南西,5,5,6.82,05,まくり,2,0.26,1.56.8
唐津,1,朝１戦,2,5237,永松良教,62,47,晴,南西,5,5,6.78,06,まくり,3,0.27,1.58.5
唐津,2,モー２ング戦,2,3681,山谷央,31,44,晴,南西,6,6,6.71,01,差し,2,0.20,1.52.5
唐津,2,モー２ング戦,1,3805,高橋英之,54,51,晴,南西,6,6,6.74,02,差し,1,0.25,1.53.3
唐津,2,モー２ング戦,3,3381,滝沢芳行,28,19,晴,南西,6,6,6.69,03,差し,3,0.18,1.54.9
唐津,2,モー２ング戦,5,5176,石倉拓美,66,6,晴,南西,6,6,6.79,04,差し,5,0.31,1.56.0
唐津,2,モー２ング戦,6,3569,増田進,20,5,晴,南西,6,6,6.75,05,差し,6,0.31,1.56.6
唐津,2,モー２ング戦,4,4358,松本庸平,60,53,晴,南西,6,6,6.75,06,差し,4,0.27,2.00.1
唐津,3,３ライズ戦,1,4575,戸塚邦好,37,56,晴,南,5,5,6.69,01,逃げ,1,0.13,1.50.6
唐津,3,３ライズ戦,2,4422,永井亮次,48,38,晴,南,5,5,6.71,02,逃げ,2,0.12,1.52.6
唐津,3,３ライズ戦,4,4593,小坂宗司,13,43,晴,南,5,5,6.76,03,逃げ,4,0.13,1.53.0
唐津,3,３ライズ戦,3,5214,田中宏典,19,57,晴,南,5,5,6.75,04,逃げ,3,0.15,1.55.0
唐津,3,３ライズ戦,5,3661,柳瀬興志,64,55,晴,南,5,5,6.79,05,逃げ,5,0.11,1.56.2
唐津,3,３ライズ戦,6,5417,小柳勝希,39,15,晴,南,5,5,6.73,06,逃げ,6,0.07,1.58.1
唐津,4,おは４戦,6,4424,松尾昂明,57,35,晴,南,5,5,6.72,01,まくり差し,6,0.07,1.50.9
唐津,4,おは４戦,2,3745,橋本年光,59,46,晴,南,5,5,6.76,02,まくり差し,2,0.14,1.53.2
唐津,4,おは４戦,1,4665,加藤啓太,46,40,晴,南,5,5,6.70,03,まくり差し,1,0.14,1.54.1
唐津,4,おは４戦,5,3748,小黒竜吾,30,14,晴,南,5,5,6.80,04,まくり差し,5,0.11,1.55.3
唐津,4,おは４戦,3,4142,平野和明,21,39,晴,南,5,5,6.79,05,まくり差し,3,0.14,1.57.3
唐津,4,おは４戦,4,4404,岸蔭亮,36,52,晴,南,5,5,6.79,06,まくり差し,4,0.16,2.00.0
唐津,5,レッツ５戦,1,3915,繁野谷圭介,23,32,晴,南,5,5,6.76,01,逃げ,1,0.15,1.50.6
唐津,5,レッツ５戦,2,4179,広次修,11,48,晴,南,5,5,6.70,02,逃げ,2,0.21,1.51.6
唐津,5,レッツ５戦,5,4956,齊藤大将,33,27,晴,南,5,5,6.82,03,逃げ,5,0.19,1.53.6
唐津,5,レッツ５戦,3,3572,安田政彦,34,45,晴,南,5,5,6.81,04,逃げ,3,0.19,1.55.0
唐津,5,レッツ５戦,4,4865,立具敬司,65,34,晴,南,5,5,6.79,05,逃げ,4,0.31,1.57.5
唐津,5,レッツ５戦,6,4531,武富智亮,63,60,晴,南,5,5,6.77,06,逃げ,6,0.15,2.00.3
唐津,6,一般,1,4842,山下昂大,22,20,晴,南,5,5,6.74,01,逃げ,1,0.27,1.51.0
唐津,6,一般,5,4043,桐本康臣,15,22,晴,南,5,5,6.77,02,逃げ,5,0.16,1.52.8
唐津,6,一般,6,3848,川上聡介,44,12,晴,南,5,5,6.78,03,逃げ,6,0.11,1.53.5
