レース場,レース番号,レース種別,天候,風向,風速(m),波高(cm),決まり手,着順,艇番,登録番号,選手名,モーター,ボート,展示タイム,進入,スタートタイミング,レースタイム
大村,1,予選,雨,無風,0,1,逃げ,01,1,4603,谷川将太,64,30,6.95,1,0.16,1.51.2
大村,1,予選,雨,無風,0,1,逃げ,02,2,4253,西川真人,76,68,7.05,2,0.21,1.52.6
大村,1,予選,雨,無風,0,1,逃げ,03,5,4222,山口高志,17,63,7.00,5,0.29,1.54.0
大村,1,予選,雨,無風,0,1,逃げ,04,6,3352,小川晃司,19,34,6.99,6,0.21,1.54.8
大村,1,予選,雨,無風,0,1,逃げ,05,4,3233,小畑実成,33,25,7.04,4,0.26,.  .
大村,1,予選,雨,無風,0,1,逃げ,06,3,4879,山崎鉄平,65,76,6.96,3,0.21,.  .
大村,2,予選,雨,無風,0,1,差し,01,4,4883,岡部大輝,72,70,6.96,4,0.06,1.49.3
大村,2,予選,雨,無風,0,1,差し,02,1,3315,広瀬聖仁,63,23,7.01,1,0.09,1.51.3
大村,2,予選,雨,無風,0,1,差し,03,2,4811,向井田佑紀,21,32,6.94,2,0.04,1.52.4
大村,2,予選,雨,無風,0,1,差し,04,3,5086,本村大,11,59,6.85,3,0.05,1.52.6
大村,2,予選,雨,無風,0,1,差し,05,5,4257,古川健,16,65,6.95,5,0.12,.  .
大村,2,予選,雨,無風,0,1,差し,06,6,4925,森悠稀,15,61,6.91,6,0.13,.  .
大村,3,予選,雨,無風,0,1,まくり,01,2,4436,渋谷明憲,60,20,6.98,4,0.17,1.49.6
大村,3,予選,雨,無風,0,1,まくり,02,3,3708,岡部貴司,20,27,6.97,5,0.22,1.51.4
大村,3,予選,雨,無風,0,1,まくり,03,6,4218,吉川喜継,68,35,6.99,3,0.19,1.52.8
大村,3,予選,雨,無風,0,1,まくり,04,1,5081,篠原飛翔,27,13,6.90,1,0.28,1.53.7
大村,3,予選,雨,無風,0,1,まくり,05,4,4006,小野勇作,14,62,7.00,6,0.26,.  .
大村,3,予選,雨,無風,0,1,まくり,06,5,3568,木村光宏,13,18,7.00,2,0.24,.  .
大村,4,予選,曇り,南東,1,1,逃げ,01,1,5109,川崎智稔,36,71,6.97,1,0.11,1.50.4
大村,4,予選,曇り,南東,1,1,逃げ,02,4,4184,渡邊雄一郎,22,66,6.91,4,0.16,1.51.1
大村,4,予選,曇り,南東,1,1,逃げ,03,2,3843,上之晃弘,31,64,6.99,2,0.11,1.53.4
大村,4,予選,曇り,南東,1,1,逃げ,04,5,4725,佐竹太一,67,72,6.99,5,0.14,1.54.3
大村,4,予選,曇り,南東,1,1,逃げ,05,3,3715,倉尾大介,59,28,6.99,3,0.13,.  .
大村,4,予選,曇り,南東,1,1,逃げ,06,6,4511,中岡健人,24,67,7.02,6,0.17,.  .
