レース場,レース番号,レース種別,天候,風向,風速(m),波高(cm),決まり手,着順,艇番,登録番号,選手名,モーター,ボート,展示タイム,進入,スタートタイミング,レースタイム
大村,1,予選,晴,西,6,5,逃げ,01,1,3906,飯山晃三,73,55,6.99,1,0.07,1.50.8
大村,1,予選,晴,西,6,5,逃げ,02,3,3519,冨田秀幸,46,58,7.06,3,0.13,1.51.6
大村,1,予選,晴,西,6,5,逃げ,03,4,4674,池田剛規,43,36,6.94,4,0.12,1.52.9
大村,1,予選,晴,西,6,5,逃げ,04,5,3953,志道吉和,60,74,6.99,5,0.14,1.54.8
大村,1,予選,晴,西,6,5,逃げ,05,2,4226,村田浩司,41,44,7.04,2,0.12,.  .
大村,1,予選,晴,西,6,5,逃げ,06,6,4924,中北涼,70,27,6.95,6,0.17,.  .
大村,2,予選,晴,北西,6,5,逃げ,01,1,4636,赤池修平,37,41,7.02,1,0.29,1.50.9
大村,2,予選,晴,北西,6,5,逃げ,02,2,3319,山崎義明,65,67,7.03,2,0.29,1.51.8
大村,2,予選,晴,北西,6,5,逃げ,03,4,4215,吉島祥之,26,69,7.01,4,0.31,1.52.8
大村,2,予選,晴,北西,6,5,逃げ,04,6,4905,土井祥伍,24,51,6.95,6,0.31,1.54.5
大村,2,予選,晴,北西,6,5,逃げ,05,3,3284,渡邊伸太郎,72,31,7.12,3,0.34,.  .
大村,2,予選,晴,北西,6,5,逃げ,06,5,5273,山下拓巳,17,54,6.93,5,0.34,.  .
大村,3,予選,晴,北西,6,5,差し,01,2,4301,関裕也,35,40,6.99,2,0.12,1.49.6
大村,3,予選,晴,北西,6,5,差し,02,1,3477,近藤稔也,39,33,6.93,1,0.23,1.50.7
大村,3,予選,晴,北西,6,5,差し,03,4,4080,山崎哲司,52,17,6.95,4,0.11,1.51.7
大村,3,予選,晴,北西,6,5,差し,04,3,3711,江本真治,45,34,7.03,3,0.14,1.52.7
大村,3,予選,晴,北西,6,5,差し,05,6,4764,小池礼乃,63,45,6.97,6,0.18,.  .
大村,3,予選,晴,北西,6,5,差し,06,5,5265,大廣咲季,12,49,7.01,5,0.28,.  .
大村,4,予選,晴,北,6,5,逃げ,01,1,4531,武富智亮,49,62,6.95,1,0.11,1.49.4
大村,4,予選,晴,北,6,5,逃げ,02,4,4090,中村尊,71,75,6.89,4,0.16,1.49.8
大村,4,予選,晴,北,6,5,逃げ,03,5,4714,喜多須杏奈,23,21,6.92,5,0.17,1.51.8
大村,4,予選,晴,北,6,5,逃げ,04,3,4164,岩永節也,15,52,6.94,3,0.18,1.52.9
大村,4,予選,晴,北,6,5,逃げ,05,2,4413,水摩敦,74,68,6.90,2,0.29,.  .
大村,4,予選,晴,北,6,5,逃げ,06,6,5347,井澤聖奈,18,15,6.90,6,0.19,.  .
大村,5,予選,晴,北西,3,2,逃げ,01,1,3974,深山祐二,11,76,6.95,1,0.12,1.50.3
大村,5,予選,晴,北西,3,2,逃げ,02,2,3519,冨田秀幸,46,58,7.02,2,0.16,1.51.3
大村,5,予選,晴,北西,3,2,逃げ,03,6,3838,伊藤啓三,28,37,6.95,6,0.14,1.52.1
大村,5,予選,晴,北西,3,2,逃げ,04,5,3872,岡田憲行,56,50,6.90,5,0.19,1.52.9
大村,5,予選,晴,北西,3,2,逃げ,05,4,4953,尾上雅也,62,64,6.88,4,0.17,.  .
大村,5,予選,晴,北西,3,2,逃げ,06,3,5358,増本杏珠,75,19,6.93,3,0.18,.  .
大村,6,予選,晴,北西,3,2,まくり差し,01,5,4787,椎名豊,55,38,6.81,5,0.11,1.48.3
大村,6,予選,晴,北西,3,2,まくり差し,02,1,3377,塚田修二,59,13,6.82,1,0.17,1.49.8
大村,6,予選,晴,北西,3,2,まくり差し,03,2,5146,野田彩加,13,35,6.89,2,0.14,1.50.7
大村,6,予選,晴,北西,3,2,まくり差し,04,6,3641,一瀬明,68,25,6.88,6,0.15,1.52.5
大村,6,予選,晴,北西,3,2,まくり差し,05,4,3284,渡邊伸太郎,72,31,6.97,4,0.12,.  .
大村,6,予選,晴,北西,3,2,まくり差し,06,3,4368,山口隆史,40,29,6.89,3,0.11,.  .
大村,7,予選,晴,北西,3,2,逃げ,01,1,3876,中辻崇人,34,61,6.75,1,0.12,1.48.3
大村,7,予選,晴,北西,3,2,逃げ,02,3,4700,金子和之,38,43,6.85,3,0.03,1.49.3
大村,7,予選,晴,北西,3,2,逃げ,03,4,4293,鈴木智啓,33,56,6.95,4,0.12,1.51.0
大村,7,予選,晴,北西,3,2,逃げ,04,5,4301,関裕也,35,40,6.96,5,0.04,1.52.9
大村,7,予選,晴,北西,3,2,逃げ,05,2,3906,飯山晃三,73,55,6.87,2,0.09,.  .
大村,7,予選,晴,北西,3,2,逃げ,06,6,5273,山下拓巳,17,54,6.80,6,0.14,.  .
大村,8,予選,晴,北,3,2,逃げ,01,1,4852,川原祐明,16,26,6.91,1,0.16,1.47.9
大村,8,予選,晴,北,3,2,逃げ,02,6,4335,若林将,32,28,6.82,6,0.09,1.48.9
大村,8,予選,晴,北,3,2,逃げ,03,3,4666,日笠勝弘,50,20,6.90,3,0.09,1.50.4
大村,8,予選,晴,北,3,2,逃げ,04,5,4674,池田剛規,43,36,6.86,5,0.10,1.52.3
大村,8,予選,晴,北,3,2,逃げ,05,4,4164,岩永節也,15,52,6.89,4,0.11,.  .
大村,8,予選,晴,北,3,2,逃げ,06,2,4791,黒澤めぐみ,30,66,6.91,2,0.19,.  .
大村,9,予選特賞,晴,北,3,2,逃げ,01,1,4040,廣瀬将亨,61,12,6.79,1,0.08,1.48.2
大村,9,予選特賞,晴,北,3,2,逃げ,02,3,4948,木場悠介,20,14,6.78,3,0.14,1.49.0
大村,9,予選特賞,晴,北,3,2,逃げ,03,5,4090,中村尊,71,75,6.76,5,0.14,1.51.0
大村,9,予選特賞,晴,北,3,2,逃げ,04,4,4539,金子賢志,47,72,6.74,4,0.17,1.52.4
大村,9,予選特賞,晴,北,3,2,逃げ,05,2,3953,志道吉和,60,74,6.82,2,0.12,.  .
大村,9,予選特賞,晴,北,3,2,逃げ,06,6,3901,松田憲幸,22,65,6.83,6,0.27,.  .
大村,10,予選特選,晴,北,3,2,逃げ,01,1,4468,大池佑来,31,70,6.72,1,0.11,1.46.2
大村,10,予選特選,晴,北,3,2,逃げ,02,3,4080,山崎哲司,52,17,6.83,3,0.05,1.49.1
大村,10,予選特選,晴,北,3,2,逃げ,03,2,3641,一瀬明,68,25,6.83,2,0.09,1.50.5
大村,10,予選特選,晴,北,3,2,逃げ,04,5,3825,宮嵜隆太郎,48,30,6.78,5,0.05,1.51.6
大村,10,予選特選,晴,北,3,2,逃げ,05,4,3872,岡田憲行,56,50,6.79,4,0.18,.  .
大村,10,予選特選,晴,北,3,2,逃げ,06,6,3319,山崎義明,65,67,6.82,6,0.09,.  .
大村,11,予選特選,晴,北,3,2,逃げ,01,1,4787,椎名豊,55,38,6.76,1,0.13,1.47.4
大村,11,予選特選,晴,北,3,2,逃げ,02,3,4413,水摩敦,74,68,6.74,3,0.21,1.49.6
大村,11,予選特選,晴,北,3,2,逃げ,03,6,3876,中辻崇人,34,61,6.71,6,0.12,1.50.7
大村,11,予選特選,晴,北,3,2,逃げ,04,2,4215,吉島祥之,26,69,6.85,2,0.13,1.52.0
大村,11,予選特選,晴,北,3,2,逃げ,05,5,3711,江本真治,45,73,6.83,5,0.14,.  .
大村,11,予選特選,晴,北,3,2,逃げ,06,4,3838,伊藤啓三,28,37,6.82,4,0.13,.  .
大村,12,一般特賞,晴,北,3,2,逃げ,01,1,4764,小池礼乃,63,45,6.76,1,0.17,1.47.8
大村,12,一般特賞,晴,北,3,2,逃げ,02,3,5146,野田彩加,13,35,6.82,3,0.09,1.48.9
大村,12,一般特賞,晴,北,3,2,逃げ,03,5,4791,黒澤めぐみ,30,66,6.82,5,0.07,1.50.2
大村,12,一般特賞,晴,北,3,2,逃げ,04,4,4924,中北涼,70,27,6.83,4,0.09,1.52.4
大村,12,一般特賞,晴,北,3,2,逃げ,05,6,5358,増本杏珠,75,19,6.82,6,0.11,.  .
大村,12,一般特賞,晴,北,3,2,逃げ,06,2,4714,喜多須杏奈,23,21,6.79,2,0.11,.  .
福岡,1,カタメン１予,曇り,北,3,3,逃げ,01,1,4524,深谷知博,17,125,6.85,1,0.11,1.49.0
福岡,1,カタメン１予,曇り,北,3,3,逃げ,02,4,4978,山田和佐,33,124,6.91,4,0.15,1.50.9
