レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,一般,1,4241,大串重幸,37,16,晴,北西,2,1,6.98,01,逃げ,1,0.07,1.51.0
大村,1,一般,2,5208,屋良龍紀,57,60,晴,北西,2,1,6.97,02,逃げ,2,0.08,1.52.1
大村,1,一般,4,4695,尾崎雄二,58,63,晴,北西,2,1,6.99,03,逃げ,4,0.12,1.54.0
大村,1,一般,5,3714,梶原正,75,17,晴,北西,2,1,7.00,04,逃げ,5,0.07,1.54.3
大村,1,一般,6,4789,古賀智之,19,69,晴,北西,2,1,6.98,05,逃げ,6,0.18,.  .
大村,1,一般,3,3906,飯山晃三,56,52,晴,北西,2,1,7.01,06,逃げ,3,0.14,.  .
大村,2,一般,1,3741,松尾基成,16,74,晴,北西,3,2,7.08,01,逃げ,1,0.14,1.52.0
大村,2,一般,5,3777,樋口亮,70,53,晴,北西,3,2,7.05,02,逃げ,5,0.17,1.54.3
大村,2,一般,2,4367,山口修路,55,40,晴,北西,3,2,7.04,03,逃げ,2,0.23,1.54.9
大村,2,一般,6,5335,森陽多,31,55,晴,北西,3,2,7.01,04,逃げ,6,0.14,1.55.1
大村,2,一般,4,4747,山戸信二,69,67,晴,北西,3,2,7.00,05,逃げ,4,0.14,.  .
大村,2,一般,3,3224,栗山繁洋,47,76,晴,北西,3,2,7.02,06,逃げ,3,0.18,.  .
大村,3,一般,1,5011,高木圭大,18,21,晴,北西,2,1,7.00,01,逃げ,1,0.08,1.51.7
大村,3,一般,5,4259,真庭明志,71,33,晴,北西,2,1,7.07,02,逃げ,5,0.12,1.52.8
大村,3,一般,3,4715,村上遼,63,38,晴,北西,2,1,7.07,03,逃げ,3,0.11,1.54.0
大村,3,一般,6,4969,町田洸希,14,15,晴,北西,2,1,7.03,04,逃げ,6,0.12,1.55.3
大村,3,一般,2,3871,池田紫乃,39,12,晴,北西,2,1,7.00,05,逃げ,2,0.11,.  .
大村,3,一般,4,5261,岡暢祐,73,30,晴,北西,2,1,7.03,06,逃げ,4,0.11,.  .
大村,4,一般,1,4553,坪口竜也,32,61,晴,北西,2,1,7.02,01,逃げ,1,0.06,1.51.2
大村,4,一般,3,4096,石橋道友,45,54,晴,北西,2,1,6.99,02,逃げ,3,0.07,1.52.5
大村,4,一般,4,3527,中嶋誠一郎,44,29,晴,北西,2,1,7.07,03,逃げ,4,0.11,1.54.3
大村,4,一般,6,4213,重富伸也,50,71,晴,北西,2,1,6.93,04,逃げ,6,0.13,1.55.0
大村,4,一般,2,4919,吉田翔悟,76,26,晴,北西,2,1,7.05,05,逃げ,2,0.08,.  .
大村,4,一般,5,4705,吉川勇作,40,46,晴,北西,2,1,7.07,06,逃げ,5,0.16,.  .
大村,5,一般,1,4497,桑原悠,51,45,晴,北西,2,1,7.07,01,逃げ,1,0.11,1.51.9
大村,5,一般,3,3501,川上昇平,28,37,晴,北西,2,1,7.10,02,逃げ,3,0.16,1.53.3
大村,5,一般,4,3627,井上恵一,53,39,晴,北西,2,1,7.05,03,逃げ,4,0.12,1.54.6
大村,5,一般,5,3702,貞兼淳二,74,48,晴,北西,2,1,7.10,04,逃げ,5,0.12,1.55.9
大村,5,一般,6,5048,眞鳥康太,38,66,晴,北西,2,1,7.02,05,逃げ,6,0.19,.  .
大村,5,一般,2,4004,山本浩輔,33,19,晴,北西,2,1,7.03,06,逃げ,2,0.18,.  .
大村,6,一般,1,4171,榎幸司,64,51,晴,北西,2,1,7.13,01,逃げ,1,0.12,1.51.4
大村,6,一般,2,4248,岡本大,15,27,晴,北西,2,1,7.06,02,逃げ,2,0.07,1.52.5
大村,6,一般,5,4060,島田一生,41,73,晴,北西,2,1,7.05,03,逃げ,5,0.12,1.53.8
大村,6,一般,6,4966,田川大貴,13,41,晴,北西,2,1,7.08,04,逃げ,6,0.12,1.54.3
大村,6,一般,4,4789,古賀智之,19,69,晴,北西,2,1,7.10,05,逃げ,4,0.09,.  .
大村,6,一般,3,3349,吉田一郎,49,57,晴,北西,2,1,7.15,06,逃げ,3,0.16,.  .
大村,7,一般,1,4942,柴田朋哉,65,14,晴,北西,2,1,6.99,01,逃げ,1,0.10,1.52.0
大村,7,一般,3,5129,山口真喜子,60,65,晴,北西,2,1,7.03,02,逃げ,3,0.16,1.53.8
大村,7,一般,4,5335,森陽多,31,55,晴,北西,2,1,6.96,03,逃げ,4,0.22,1.54.9
