レース場,レース番号,レース種別,天候,風向,風速(m),波高(cm),決まり手,着順,艇番,登録番号,選手名,モーター,ボート,展示タイム,進入,スタートタイミング,レースタイム
大村,10,予選特賞,晴,北,8,7,まくり差し,04,5,3892,草場康幸,21,55,6.85,5,0.14,1.55.1
大村,10,予選特賞,晴,北,8,7,まくり差し,05,3,5055,眞鳥章太,20,59,6.95,3,0.19,.  .
大村,10,予選特賞,晴,北,8,7,まくり差し,06,2,4012,中村有裕,50,20,6.94,2,0.36,.  .
大村,11,予選特選,晴,北,6,5,逃げ,01,1,4514,上條嘉嗣,62,45,6.84,1,0.13,1.50.3
大村,11,予選特選,晴,北,6,5,逃げ,02,2,4652,酒見峻介,75,39,6.82,2,0.11,1.52.3
大村,11,予選特選,晴,北,6,5,逃げ,03,4,4475,末永祐輝,65,62,6.87,4,0.14,1.53.9
大村,11,予選特選,晴,北,6,5,逃げ,04,3,3643,米田隆弘,76,65,6.88,3,0.08,1.54.4
大村,11,予選特選,晴,北,6,5,逃げ,05,6,3905,天野友和,14,50,6.92,6,0.16,.  .
大村,12,発祥地選抜,晴,北,3,2,まくり差し,01,3,4155,長野壮志郎,37,75,6.91,3,0.16,1.50.2
大村,12,発祥地選抜,晴,北,3,2,まくり差し,02,4,3641,一瀬明,63,28,6.95,4,0.18,1.51.6
大村,12,発祥地選抜,晴,北,3,2,まくり差し,03,1,4096,石橋道友,40,46,6.85,2,0.15,1.53.6
大村,12,発祥地選抜,晴,北,3,2,まくり差し,04,6,4826,井上一輝,66,61,6.93,6,0.12,1.54.3
大村,12,発祥地選抜,晴,北,3,2,まくり差し,05,2,3024,西島義則,38,64,6.94,1,0.19,.  .
大村,12,発祥地選抜,晴,北,3,2,まくり差し,06,5,5017,澤田尚也,69,52,6.91,5,0.16,.  .
唐津,1,朝１戦一般,晴,北,4,4,まくり,01,4,4614,石倉洋行,69,61,6.76,4,0.06,1.48.8
唐津,1,朝１戦一般,晴,北,4,4,まくり,02,1,4486,野村誠,52,73,6.78,1,0.16,1.51.3
唐津,1,朝１戦一般,晴,北,4,4,まくり,03,5,3793,高橋真吾,42,50,6.85,5,0.06,1.52.3
唐津,1,朝１戦一般,晴,北,4,4,まくり,04,6,5299,西丸敦基,22,65,6.78,6,0.17,1.53.5
唐津,1,朝１戦一般,晴,北,4,4,まくり,05,2,4552,杉山勝匡,44,87,6.76,2,0.14,1.53.6
唐津,1,朝１戦一般,晴,北,4,4,まくり,06,3,4126,吉本玲緒,36,45,6.80,3,0.25,2.00.6
唐津,2,モー２ング一,晴,北,5,5,まくり,01,4,4119,泥谷一毅,60,49,6.70,4,0.12,1.50.1
唐津,2,モー２ング一,晴,北,5,5,まくり,02,5,5275,松田淳平,25,71,6.73,5,0.16,1.50.8
唐津,2,モー２ング一,晴,北,5,5,まくり,03,2,4214,林祐介,46,74,6.77,3,0.31,1.53.6
唐津,2,モー２ング一,晴,北,5,5,まくり,04,6,4139,丹下健,47,42,6.76,6,0.26,1.54.7
唐津,2,モー２ング一,晴,北,5,5,まくり,05,1,3550,都築正治,68,48,6.77,1,0.22,1.56.6
唐津,2,モー２ング一,晴,北,5,5,まくり,06,3,4766,石井孝之,58,54,6.70,2,0.24,1.57.5
唐津,3,３ライズ戦一,晴,北東,5,5,逃げ,01,1,4571,菅章哉,40,38,6.66,1,0.11,1.51.3
唐津,3,３ライズ戦一,晴,北東,5,5,逃げ,02,3,3445,加藤高史,65,89,6.76,3,0.08,1.52.6
唐津,3,３ライズ戦一,晴,北東,5,5,逃げ,03,6,3441,土屋太朗,28,31,6.86,6,0.21,1.53.9
唐津,3,３ライズ戦一,晴,北東,5,5,逃げ,04,5,4257,古川健,61,52,6.72,5,0.09,1.55.0
唐津,3,３ライズ戦一,晴,北東,5,5,逃げ,05,4,4272,大場広孝,59,57,6.70,4,0.09,1.57.1
唐津,3,３ライズ戦一,晴,北東,5,5,逃げ,06,2,4565,西村豪洋,34,66,6.76,2,0.07,1.58.2
唐津,4,おは４戦一般,晴,北東,6,6,まくり,01,2,4231,鈴木裕隆,13,34,6.78,2,0.11,1.50.4
唐津,4,おは４戦一般,晴,北東,6,6,まくり,02,3,4381,田路朋史,50,68,6.72,3,0.10,1.51.9
唐津,4,おは４戦一般,晴,北東,6,6,まくり,03,5,5089,前田翔,43,47,6.80,5,0.09,1.53.5
唐津,4,おは４戦一般,晴,北東,6,6,まくり,04,6,3679,飯島昌弘,11,32,6.76,6,0.10,1.54.2
唐津,4,おは４戦一般,晴,北東,6,6,まくり,05,4,4188,久田敏之,48,78,6.77,4,0.13,1.56.2
唐津,4,おは４戦一般,晴,北東,6,6,まくり,06,1,3787,天野誠,39,85,6.86,1,0.22,1.56.7
唐津,5,一般,晴,北,6,6,抜き,01,4,4624,高田明,51,70,6.69,4,0.17,1.50.0
唐津,5,一般,晴,北,6,6,抜き,02,1,3793,高橋真吾,42,50,6.88,1,0.20,1.51.2
唐津,5,一般,晴,北,6,6,抜き,03,6,4832,権藤俊光,18,46,6.83,6,0.20,1.51.7
唐津,5,一般,晴,北,6,6,抜き,04,5,3256,三角哲男,64,53,6.82,5,0.30,1.53.5
唐津,5,一般,晴,北,6,6,抜き,05,2,4057,松井賢治,35,36,6.78,2,0.21,1.53.8
唐津,5,一般,晴,北,6,6,抜き,06,3,4241,大串重幸,62,56,6.86,3,0.22,1.57.7
唐津,6,一般,晴,北,7,7,差し,01,3,3746,岡瀬正人,41,81,6.84,3,0.17,1.51.7
唐津,6,一般,晴,北,7,7,差し,02,1,4552,杉山勝匡,44,87,6.81,1,0.12,1.52.7
唐津,6,一般,晴,北,7,7,差し,03,5,3777,樋口亮,15,55,6.86,5,0.23,1.55.1
唐津,6,一般,晴,北,7,7,差し,04,2,4766,石井孝之,58,54,6.78,2,0.18,1.55.8
唐津,6,一般,晴,北,7,7,差し,05,4,4796,春園功太,21,58,6.77,4,0.19,1.56.4
唐津,6,一般,晴,北,7,7,差し,06,6,4214,林祐介,46,74,6.83,6,0.26,2.01.6
唐津,7,一般,晴,北,7,7,まくり,01,4,4294,古賀繁輝,55,51,6.84,4,0.12,1.51.8
唐津,7,一般,晴,北,7,7,まくり,02,1,4257,古川健,61,52,6.84,1,0.11,1.52.9
唐津,7,一般,晴,北,7,7,まくり,03,3,4565,西村豪洋,34,66,6.84,3,0.14,1.54.5
唐津,7,一般,晴,北,7,7,まくり,04,6,5275,松田淳平,25,71,6.78,6,0.31,1.55.2
唐津,7,一般,晴,北,7,7,まくり,05,5,3550,都築正治,68,48,6.89,5,0.34,1.58.3
唐津,7,一般,晴,北,7,7,まくり,06,2,4126,吉本玲緒,36,45,6.91,2,0.18,2.00.2
唐津,8,一般,晴,北,8,8,抜き,01,5,3679,飯島昌弘,11,32,6.88,4,0.18,1.52.2
唐津,8,一般,晴,北,8,8,抜き,02,1,3445,加藤高史,65,89,6.85,1,0.14,1.53.4
唐津,8,一般,晴,北,8,8,抜き,03,4,5299,西丸敦基,22,65,6.84,6,0.06,1.53.4
唐津,8,一般,晴,北,8,8,抜き,04,3,4571,菅章哉,40,38,6.75,3,0.23,1.56.1
唐津,8,一般,晴,北,8,8,抜き,05,6,2878,富山弘幸,70,63,6.89,5,0.15,1.57.1
唐津,8,一般,晴,北,8,8,抜き,06,2,3787,天野誠,39,85,6.95,2,0.24,1.59.4
唐津,9,準優進出戦,晴,北東,8,8,逃げ,01,1,4188,久田敏之,48,78,6.86,1,0.10,1.51.6
唐津,9,準優進出戦,晴,北東,8,8,逃げ,02,2,4624,高田明,51,70,6.72,2,0.14,1.53.3
唐津,9,準優進出戦,晴,北東,8,8,逃げ,03,3,4231,鈴木裕隆,13,34,6.76,3,0.08,1.54.2
唐津,9,準優進出戦,晴,北東,8,8,逃げ,04,4,4486,野村誠,52,73,6.87,4,0.08,1.55.8
唐津,9,準優進出戦,晴,北東,8,8,逃げ,05,5,3773,津留浩一郎,45,84,6.75,6,0.11,1.56.8
唐津,9,準優進出戦,晴,北東,8,8,逃げ,06,6,4583,古田祐貴,12,75,6.77,5,0.11,1.57.0
唐津,10,準優進出戦,晴,北東,8,8,逃げ,01,1,4614,石倉洋行,69,61,6.76,1,0.06,1.14.0
唐津,10,準優進出戦,晴,北東,8,8,逃げ,02,2,5089,前田翔,43,47,6.90,2,0.10,1.15.6
唐津,10,準優進出戦,晴,北東,8,8,逃げ,03,5,4258,関根彰人,49,86,6.86,5,0.16,1.16.2
唐津,10,準優進出戦,晴,北東,8,8,逃げ,04,4,4057,松井賢治,35,36,6.85,4,0.15,1.16.7
唐津,10,準優進出戦,晴,北東,8,8,逃げ,05,3,3777,樋口亮,15,55,6.88,3,0.14,1.17.1
唐津,10,準優進出戦,晴,北東,8,8,逃げ,06,6,3800,牧宏次,63,59,6.85,6,0.14,1.17.7
唐津,11,準優進出戦,晴,北東,8,8,抜き,01,1,4796,春園功太,21,58,6.86,1,0.13,1.13.4
唐津,11,準優進出戦,晴,北東,8,8,抜き,02,4,4259,真庭明志,24,43,6.87,4,0.17,1.13.9
唐津,11,準優進出戦,晴,北東,8,8,抜き,03,5,3284,渡邊伸太郎,54,39,6.96,5,0.17,1.16.0
唐津,11,準優進出戦,晴,北東,8,8,抜き,04,2,3256,三角哲男,64,53,6.92,2,0.23,1.17.0
唐津,11,準優進出戦,晴,北東,8,8,抜き,05,6,4260,中越博紀,66,60,6.97,6,0.17,1.17.0
唐津,11,準優進出戦,晴,北東,8,8,抜き,06,3,4272,大場広孝,59,57,6.90,3,0.22,1.17.3
唐津,12,準優進出戦,晴,北東,8,8,差し,01,3,4119,泥谷一毅,60,49,6.79,3,0.17,1.14.2
唐津,12,準優進出戦,晴,北東,8,8,差し,02,1,4294,古賀繁輝,55,51,6.79,1,0.26,1.15.2
唐津,12,準優進出戦,晴,北東,8,8,差し,03,4,4151,下河誉史,56,37,6.78,4,0.23,1.15.6
唐津,12,準優進出戦,晴,北東,8,8,差し,04,5,4887,富澤祐作,17,41,6.79,5,0.17,1.16.1
唐津,12,準優進出戦,晴,北東,8,8,差し,05,2,4381,田路朋史,50,68,6.77,2,0.18,1.16.9
唐津,12,準優進出戦,晴,北東,8,8,差し,06,6,3868,尾形栄治,67,44,6.97,6,0.28,1.18.6
福岡,1,カタメン１予,晴,北,5,5,逃げ,01,1,4447,深川麻奈美,31,142,6.80,1,0.18,1.50.3
福岡,1,カタメン１予,晴,北,5,5,逃げ,02,3,3693,栢場優子,21,130,6.75,3,0.16,1.53.4
福岡,1,カタメン１予,晴,北,5,5,逃げ,03,4,5151,山下奈緒,16,160,6.77,4,0.14,1.54.4
福岡,1,カタメン１予,晴,北,5,5,逃げ,04,2,5144,中尾彩香,45,125,6.87,2,0.14,1.54.4
福岡,1,カタメン１予,晴,北,5,5,逃げ,05,5,5317,長尾萌加,57,161,6.81,5,0.20,.  .
福岡,1,カタメン１予,晴,北,5,5,逃げ,06,6,5204,宇恵有香,64,153,6.83,6,0.16,.  .
福岡,2,予選,晴,北,5,5,逃げ,01,1,3704,本部めぐみ,35,166,6.75,1,0.19,1.51.2
福岡,2,予選,晴,北,5,5,逃げ,02,2,4349,犬童千秋,23,114,6.82,2,0.15,1.52.6
福岡,2,予選,晴,北,5,5,逃げ,03,3,3645,淺田千亜希,58,101,6.91,3,0.19,1.53.7
福岡,2,予選,晴,北,5,5,逃げ,04,5,5203,神里琴音,73,120,6.85,5,0.17,1.53.8
福岡,2,予選,晴,北,5,5,逃げ,05,6,5013,山下夏鈴,48,102,6.77,6,0.13,.  .
福岡,2,予選,晴,北,5,5,逃げ,06,4,5310,土屋蘭,55,158,6.83,4,0.18,.  .
福岡,3,カタメン３予,晴,北,5,5,逃げ,01,1,4781,西舘果里,34,103,6.86,1,0.18,1.50.7
福岡,3,カタメン３予,晴,北,5,5,逃げ,02,3,4433,川野芽唯,15,124,6.87,3,0.21,1.52.2
福岡,3,カタメン３予,晴,北,5,5,逃げ,03,5,4733,赤井睦,51,143,6.84,5,0.16,1.54.1
福岡,3,カタメン３予,晴,北,5,5,逃げ,04,2,3551,藤田美代,46,154,6.85,2,0.25,1.54.5
福岡,3,カタメン３予,晴,北,5,5,逃げ,05,6,5297,南彩寧,54,162,6.85,6,0.19,.  .
福岡,3,カタメン３予,晴,北,5,5,逃げ,06,4,4893,渡邉真奈美,61,134,6.83,4,0.29,.  .
福岡,4,予選,晴,北,5,5,まくり差し,01,3,4765,野田部宏子,59,137,6.87,3,0.06,1.50.4
福岡,4,予選,晴,北,5,5,まくり差し,02,4,4419,原加央理,71,138,6.83,4,0.17,1.52.4
福岡,4,予選,晴,北,5,5,まくり差し,03,5,4373,若狭奈美子,66,135,6.86,5,0.16,1.54.2
福岡,4,予選,晴,北,5,5,まくり差し,04,1,3778,安達美帆,70,113,6.88,1,0.09,1.55.3
福岡,4,予選,晴,北,5,5,まくり差し,05,6,5277,井上未都,32,155,6.88,6,0.19,.  .
福岡,4,予選,晴,北,5,5,まくり差し,06,2,4590,渡邉優美,44,148,6.88,2,0.05,.  .
福岡,5,予選,晴,北,5,5,逃げ,01,1,4714,喜多須杏奈,69,170,6.87,1,0.12,1.50.5
福岡,5,予選,晴,北,5,5,逃げ,02,3,4183,宇野弥生,40,149,6.87,3,0.12,1.51.9
福岡,5,予選,晴,北,5,5,逃げ,03,2,5198,奥村明日香,39,109,6.85,2,0.13,1.53.9
福岡,5,予選,晴,北,5,5,逃げ,04,4,4764,小池礼乃,14,122,6.83,4,0.17,1.54.7
福岡,5,予選,晴,北,5,5,逃げ,05,5,4478,櫻本あゆみ,52,127,6.90,5,0.12,.  .
福岡,5,予選,晴,北,5,5,逃げ,06,6,5317,長尾萌加,57,161,6.88,6,0.19,.  .
福岡,6,予選,晴,北,5,5,逃げ,01,1,4244,鈴木成美,24,163,6.88,1,0.06,1.50.6
福岡,6,予選,晴,北,5,5,逃げ,02,3,3580,水口由紀,26,147,6.85,3,0.09,1.52.1
福岡,6,予選,晴,北,5,5,逃げ,03,2,5045,平川香織,72,146,6.86,2,0.12,1.53.8
福岡,6,予選,晴,北,5,5,逃げ,04,6,3188,日高逸子,38,159,6.88,5,0.11,1.55.0
福岡,6,予選,晴,北,5,5,逃げ,05,4,3704,本部めぐみ,35,166,6.85,4,0.13,.  .
福岡,6,予選,晴,北,5,5,逃げ,06,5,5151,山下奈緒,16,160,6.88,6,0.15,.  .
福岡,7,予選,晴,北,5,5,まくり差し,01,3,3334,角ひとみ,25,173,6.83,3,0.20,1.51.2
福岡,7,予選,晴,北,5,5,まくり差し,02,1,4733,赤井睦,51,143,6.83,1,0.21,1.52.9
福岡,7,予選,晴,北,5,5,まくり差し,03,2,4347,魚谷香織,36,157,6.78,2,0.20,1.53.5
福岡,7,予選,晴,北,5,5,まくり差し,04,5,3528,笠野友紀恵,50,167,6.87,5,0.27,1.55.2
福岡,7,予選,晴,北,5,5,まくり差し,05,4,5203,神里琴音,73,120,6.81,4,0.21,.  .
福岡,7,予選,晴,北,5,5,まくり差し,06,6,5144,中尾彩香,45,125,6.90,6,0.28,.  .
福岡,8,予選,晴,北,5,5,恵まれ,01,1,3611,岩崎芳美,29,119,6.89,1,0.03,1.51.6
福岡,8,予選,晴,北,5,5,恵まれ,02,3,4373,若狭奈美子,66,135,6.87,3,0.01,1.52.7
福岡,8,予選,晴,北,5,5,恵まれ,03,4,3693,栢場優子,21,130,6.85,4,0.15,1.54.1
福岡,8,予選,晴,北,5,5,恵まれ,04,5,4730,土屋実沙希,60,118,6.93,5,0.16,1.54.7
福岡,8,予選,晴,北,5,5,恵まれ,05,6,5310,土屋蘭,55,158,6.82,6,0.15,.  .
福岡,9,予選,晴,北,5,5,逃げ,01,1,4764,小池礼乃,14,122,6.79,1,0.16,1.50.8
福岡,9,予選,晴,北,5,5,逃げ,02,2,4765,野田部宏子,59,137,6.87,2,0.14,1.52.5
福岡,9,予選,晴,北,5,5,逃げ,03,3,3845,中谷朋子,65,132,6.90,3,0.19,1.54.3
福岡,9,予選,晴,北,5,5,逃げ,04,5,4781,西舘果里,34,103,6.84,5,0.18,1.55.3
福岡,9,予選,晴,北,5,5,逃げ,05,4,4853,前原哉,41,139,6.88,4,0.21,.  .
福岡,9,予選,晴,北,5,5,逃げ,06,6,4349,犬童千秋,23,114,6.88,6,0.18,.  .
福岡,10,予選特賞,晴,北,5,5,逃げ,01,1,4478,櫻本あゆみ,52,127,6.94,1,0.07,1.51.5
福岡,10,予選特賞,晴,北,5,5,逃げ,02,3,4244,鈴木成美,24,163,6.85,3,0.14,1.52.7
福岡,10,予選特賞,晴,北,5,5,逃げ,03,5,3645,淺田千亜希,58,101,6.96,5,0.15,1.54.3
福岡,10,予選特賞,晴,北,5,5,逃げ,04,6,4017,向井美鈴,18,136,6.95,6,0.18,1.55.0
福岡,10,予選特賞,晴,北,5,5,逃げ,05,2,5204,宇恵有香,64,153,6.86,2,0.16,.  .
福岡,10,予選特賞,晴,北,5,5,逃げ,06,4,4433,川野芽唯,15,124,6.90,4,0.15,.  .
福岡,11,予選特選,晴,北,5,5,逃げ,01,1,4590,渡邉優美,44,148,6.82,1,0.19,1.50.7
福岡,11,予選特選,晴,北,5,5,逃げ,02,2,4450,平高奈菜,22,164,6.82,2,0.26,1.52.9
福岡,11,予選特選,晴,北,5,5,逃げ,03,3,4447,深川麻奈美,31,142,6.84,3,0.25,1.54.5
福岡,11,予選特選,晴,北,5,5,逃げ,04,6,3580,水口由紀,26,147,6.82,6,0.28,1.55.9
福岡,11,予選特選,晴,北,5,5,逃げ,05,5,3334,角ひとみ,25,173,6.87,5,0.21,.  .
福岡,11,予選特選,晴,北,5,5,逃げ,06,4,3551,藤田美代,46,154,6.90,4,0.19,.  .
福岡,12,福岡選抜,晴,北,5,5,差し,01,2,4183,宇野弥生,40,149,6.91,2,0.21,1.52.2
福岡,12,福岡選抜,晴,北,5,5,差し,02,1,4347,魚谷香織,36,157,6.85,1,0.23,1.52.7
福岡,12,福岡選抜,晴,北,5,5,差し,03,3,5013,山下夏鈴,48,102,6.81,3,0.42,1.55.3
福岡,12,福岡選抜,晴,北,5,5,差し,04,5,5045,平川香織,72,146,6.86,5,0.46,1.55.5
福岡,12,福岡選抜,晴,北,5,5,差し,05,4,3611,岩崎芳美,29,119,6.89,4,0.42,.  .
福岡,12,福岡選抜,晴,北,5,5,差し,06,6,4419,原加央理,71,138,6.87,6,0.55,.  .
芦屋,1,サンライズＶ,晴,北東,4,4,逃げ,01,1,3514,山一鉄也,33,45,6.76,1,0.14,1.49.1
芦屋,1,サンライズＶ,晴,北東,4,4,逃げ,02,2,3294,野中義生,60,63,6.81,2,0.15,1.51.6
芦屋,1,サンライズＶ,晴,北東,4,4,逃げ,03,6,3736,岡本猛,7,43,6.84,5,0.23,1.53.0
芦屋,1,サンライズＶ,晴,北東,4,4,逃げ,04,3,3577,向所浩二,31,64,6.84,3,0.27,1.54.0
芦屋,1,サンライズＶ,晴,北東,4,4,逃げ,05,5,3619,長谷川充,21,54,6.87,4,0.23,.  .
芦屋,1,サンライズＶ,晴,北東,4,4,逃げ,06,4,3797,岩井繁,17,67,6.84,6,0.26,.  .
芦屋,2,サンライズＷ,晴,北東,4,4,逃げ,01,1,3876,中辻崇人,56,44,6.69,1,0.13,1.49.0
芦屋,2,サンライズＷ,晴,北東,4,4,逃げ,02,4,3686,鳥居塚孝博,25,57,6.82,4,0.09,1.50.5
芦屋,2,サンライズＷ,晴,北東,4,4,逃げ,03,6,3977,山本兼士,44,69,6.78,5,0.08,1.52.2
芦屋,2,サンライズＷ,晴,北東,4,4,逃げ,04,5,3434,松尾宣邦,47,70,6.86,6,0.14,1.53.9
芦屋,2,サンライズＷ,晴,北東,4,4,逃げ,05,3,3246,星野政彦,43,29,6.82,3,0.12,.  .
芦屋,2,サンライズＷ,晴,北東,4,4,逃げ,06,2,4081,樋口範政,28,58,6.78,2,0.20,.  .
芦屋,3,サンライズＸ,晴,北,4,4,まくり,01,3,3257,田頭実,30,16,6.84,2,0.02,1.48.1
芦屋,3,サンライズＸ,晴,北,4,4,まくり,02,4,3769,佐竹恒彦,14,14,6.89,4,0.05,1.49.9
芦屋,3,サンライズＸ,晴,北,4,4,まくり,03,1,3711,江本真治,9,52,6.85,1,0.11,1.51.8
芦屋,3,サンライズＸ,晴,北,4,4,まくり,04,2,3482,金子猛志,40,17,6.87,3,0.05,1.53.1
芦屋,3,サンライズＸ,晴,北,4,4,まくり,05,5,3885,久田武,46,33,6.90,5,0.11,.  .
芦屋,3,サンライズＸ,晴,北,4,4,まくり,06,6,3627,井上恵一,59,35,6.81,6,0.15,.  .
芦屋,4,サンライズＹ,晴,北,4,4,逃げ,01,1,3613,角谷健吾,50,48,6.75,1,0.15,1.49.5
芦屋,4,サンライズＹ,晴,北,4,4,逃げ,02,3,3297,藤丸光一,6,21,6.71,3,0.13,1.50.6
芦屋,4,サンライズＹ,晴,北,4,4,逃げ,03,4,3918,深井利寿,15,38,6.82,4,0.07,1.51.7
芦屋,4,サンライズＹ,晴,北,4,4,逃げ,04,6,3713,伊藤誠二,55,12,6.83,6,0.11,1.53.2
芦屋,4,サンライズＹ,晴,北,4,4,逃げ,05,5,3501,川上昇平,39,27,6.78,5,0.09,.  .
芦屋,4,サンライズＹ,晴,北,4,4,逃げ,06,2,3273,石田豪,27,19,6.79,2,0.14,.  .
芦屋,5,サンライズＺ,晴,北東,5,5,逃げ,01,1,3582,吉川昭男,32,22,6.79,1,0.11,1.49.6
芦屋,5,サンライズＺ,晴,北東,5,5,逃げ,02,5,3726,桂林寛,13,40,6.77,5,0.13,1.50.8
芦屋,5,サンライズＺ,晴,北東,5,5,逃げ,03,6,3412,鈴木博,8,53,6.79,6,0.12,1.52.1
